,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
13,26/10/2020 18:36,1508481566,ProteGO Safe,pl,4.6.0,Zbyszek 111 K,1,nie dostępna aplikacja dla Niewidomych,na dzień dobry niewidomy nie może po zaznaczać i zaakceptować regulamin i nie przejdzie się dalej, not available application for the Blind for a good morning the blind cannot select and accept the regulations and will not proceed ,pl, not available application for the Blind for a good morning the blind cannot select and accept the regulations and will not proceed ,Domain_Specific,"regul, applic",0.2,Negative,0,,1,0,0,0,0,0,0
15,26/10/2020 13:16,1508481566,ProteGO Safe,pl,4.6.0,Ryba Dwudyszna,1,Aplikacja tak wartościowa jak obecny rząd,Czyli do wywalenia., An application as valuable as the current government. So to be fired. ,pl, An application as valuable as the current government  So to be fired  ,Domain_Specific,applic,0.2,Negative,0,,1,0,0,0,0,0,0
17,26/10/2020 8:09,1508481566,ProteGO Safe,pl,4.6.0,gwkad,1,Najgorsza,Moim zdaniem jest to najgorsza aplikacja w dziejach ludzkości. Ponieważ jest to walka przeciw nieistniejącej chorobie. +\- 600 zł dostaje się za jedno „zakażenie” dyrektor.," Worst In my opinion, this is the worst application in the history of mankind. Because it's a fight against a nonexistent disease. + \ - 600 PLN gets for one ""infection"" director. ",pl, Worst In my opinion  this is the worst application in the history of mankind  Because it s a fight against a nonexistent disease            PLN gets for one  infection  director  ,Domain_Specific,"applic, director",0.133333333,Negative,0,,1,0,0,0,0,0,0
19,25/10/2020 17:22,1508481566,ProteGO Safe,pl,4.6.0,Adam Kruszewski,3,Horyzontalne działanie na iPadzie,"Czy można prosić o możliwość pełnego korzystania z aplikacji na iPadzie. Nie widać dołu obrazu i nie reaguje na zmianę pozycji z horyzontalnej na wertykalną.
Dziękuję
Adam Kruszewski"," Horizontal operation on the iPad Can I ask for the full use of the application on the iPad. You cannot see the bottom of the picture and it does not react to a change of position from horizontal to vertical.
Thank you
Adam Kruszewski ",pl, Horizontal operation on the iPad Can I ask for the full use of the application on the iPad  You cannot see the bottom of the picture and it does not react to a change of position from horizontal to vertical  Thank you Adam Kruszewski ,Domain_Specific,"bottom, applic",0.1,Positive,0,,1,0,0,0,0,0,0
20,25/10/2020 17:02,1508481566,ProteGO Safe,pl,4.6.0,Rafał P,1,Korea-Polska 10:0,Tyle w temacie Polskiej aplikacji. Jak ze wszystkim w naszym kraju. Nigdy nic nie osiągniemy z takim podejściem. Twórcy i pomysłodawcy utknęli w sieci przepisów i obłędu Polskiej mentalności. Mamy takie możliwości a wszystko jak krew w piach., Korea-Poland 10: 0 So much for the Polish application. As with everything in our country. We'll never achieve anything with this approach. The creators and originators are stuck in the network of regulations and the madness of the Polish mentality. We have such possibilities and everything is like blood in the sand. ,pl, Korea Poland       So much for the Polish application  As with everything in our country  We ll never achieve anything with this approach  The creators and originators are stuck in the network of regulations and the madness of the Polish mentality  We have such possibilities and everything is like blood in the sand  ,"Domain_Specific, Emotional, Language, Location","mental, countri, polish, countri, poland, polish, creator, regul, applic, network",0.416666667,Negative,0,,1,1,0,1,1,0,0
21,23/10/2020 18:12,1508481566,ProteGO Safe,pl,4.5.0,Piotr z podlasia,1,Stop COVID,"Aplikacja bardzo słaba, nacisk na bardzo. Jest bezużyteczna, poruszając się po Polsce, będąc za granica, bywając często w szpitalu (jestem chory na tętnicze nadciśnienie płucne, wiec muszę co drugi miesiąc jeździć do szpitala po leki) używając komunikacji miejskiej od pół roku jakby nie istniała. Zero informacji, zero powiadomień, zero jakichkolwiek powiadomień. Na obecną chwilę to tylko aplikacja która istnieje, ale nic nie wnosi jeżeli chodzi o walkę z COVID."," Stop COVID Application very weak, emphasis on very. It is useless when traveling around Poland, being abroad, often visiting the hospital (I am suffering from pulmonary arterial hypertension, so I have to go to the hospital every other month for medication) using public transport for half a year as if it has not existed. Zero information, zero notifications, zero notifications of any kind. At the moment, it is only an application that exists, but it does nothing when it comes to fighting COVID. ",pl, Stop COVID Application very weak  emphasis on very  It is useless when traveling around Poland  being abroad  often visiting the hospital  I am suffering from pulmonary arterial hypertension  so I have to go to the hospital every other month for medication  using public transport for half a year as if it has not existed  Zero information  zero notifications  zero notifications of any kind  At the moment  it is only an application that exists  but it does nothing when it comes to fighting COVID  ,"Domain_Specific, Location","poland, applic, medic",0.063829787,Negative,0,,1,0,0,0,1,0,0
22,22/10/2020 16:22,1508481566,ProteGO Safe,pl,4.5.0,fsociety5661,1,Pytanie.,"Witam, mam pytanie, czy aplikacja wymienia dane z aplikacjami z innych krajów tego typu? Powinno tak być.

Pozdrawiam"," Question. Hello, I have a question, does the application exchange data with applications from other countries of this type? It should be so.

best regards ",pl, Question  Hello  I have a question  does the application exchange data with applications from other countries of this type  It should be so   best regards ,"Domain_Specific, Language, Location, Privacy","countri, countri, data, applic",0.333333333,Positive,0,,1,0,0,1,1,1,0
24,19/10/2020 10:03,1508481566,ProteGO Safe,pl,4.5.0,Mi_chao,3,Pomysł zacny...rzeczywistość jak to w Polsce...,"Zainstalowałem. Nie bacząc na wątpliwości co do „przejrzystości” projektu ... ale pracuje w służbie zdrowia, wiec w razie czego żeby inni wiedzieli ze naraziłem ich na kontakt w razie choróbska. 
I stało się...jestem Covid + .... i od 4 dni czekam cierpliwie na kontakt, żeby wpisać swój .... pin...po to żeby ludzie których mogłem zakazić nie zakazali innych .... no ale to już za późno! HALO!?"," A noble idea ... a reality like it in Poland ... I installed it. Regardless of doubts about the ""transparency"" of the project ... but I work in the health service, so just in case others know that I exposed them to contact in case of illness.
And it happened ... it's too late! HELLO!? ",pl, A noble idea     a reality like it in Poland     I installed it  Regardless of doubts about the  transparency  of the project     but I work in the health service  so just in case others know that I exposed them to contact in case of illness  And it happened     it s too late  HELLO   ,"Domain_Specific, Location, Privacy","poland, transpar, servic, servic",0.181818182,Negative,0,,1,0,0,0,1,1,0
25,17/10/2020 10:26,1508481566,ProteGO Safe,pl,4.4.0,GUZMANOJ,5,Thanks for taking care of the foreigners :),Great to see that the application is in English.,  Thanks for taking care of the foreigners :) Great to see that the application is in English.  ,en,  Thanks for taking care of the foreigners    Great to see that the application is in English   ,"Domain_Specific, Language","english, applic",0.25,Positive,0,,1,0,0,1,0,0,0
26,14/10/2020 13:26,1508481566,ProteGO Safe,pl,4.4.0,P4tr7k,1,Problem ze zgłoszeniem infekcji,"Mam pozytywną diagnozę. Aplikacje miałem zainstalowaną od przynajmniej miesiąca. Chciałem przekazać tą informację osobom które mijałem, ale niestety - infolinia wskazana w aplikacji nie działa jak powinna - po wybraniu opcji „aplikacja ProteGO safe” następuje połączenie z infolinią aplikacji „kwarantanna domowa”, której obsługa nie jest w stanie w żaden sposób udzielić pomocy. Ta aplikacja to fikcja. A szkoda."," Problem with reporting an infection I have a positive diagnosis. I had the application installed for at least a month. I wanted to pass this information on to people who passed by, but unfortunately - the hotline indicated in the application does not work as it should - after selecting the ""ProteGO safe application"" option, a connection is made to the ""home quarantine"" application hotline, the service of which is unable to help in any way. This application is fiction. It's a pity. ",pl, Problem with reporting an infection I have a positive diagnosis  I had the application installed for at least a month  I wanted to pass this information on to people who passed by  but unfortunately   the hotline indicated in the application does not work as it should   after selecting the  ProteGO safe application  option  a connection is made to the  home quarantine  application hotline  the service of which is unable to help in any way  This application is fiction  It s a pity  ,Domain_Specific,"servic, servic, applic",0.076923077,Positive,0,,1,0,0,0,0,0,0
27,12/10/20 8:26,1508481566,ProteGO Safe,pl,4.4.0,kaszjulia,1,Słaba 0/5,"Aplikacja nie spełnia założeń, jakie powinna. Test na zagrożenie jest irracjonalny, gdyż pytania są na tyle proste, że każdy sam może sobie na nie odpowiedzieć. Szkoda, że w taki sposób są wydawane nasze pieniądze z podatków.", Poor 0/5 The application is not doing what it should. The threat test is irrational because the questions are so simple that everyone can answer them for themselves. It is a pity that this is how our tax money is spent. ,pl, Poor     The application is not doing what it should  The threat test is irrational because the questions are so simple that everyone can answer them for themselves  It is a pity that this is how our tax money is spent  ,Domain_Specific,"answer, applic",0.133333333,Negative,0,,1,0,0,0,0,0,0
28,11/10/20 14:24,1508481566,ProteGO Safe,pl,4.4.0,Cymek_,3,"Super, polecam, ale...","Używam, cała moja rodzina tez. Powoli ale coraz więcej osób instaluje. Dlaczego nie dogadacie się z ministerstwem edukacji aby plakaty reklamujące appkę z kodem qr do niej zawisły w szkołach. Tam każdy ma telefon, a zapewniam ze mało młodzieży wie o tej appce.

EDIT:
Apka nie ma sensu - pomimo całego mojego poparcia - jeśli sanepid nie wie o tym jak jej użyć w momencie zakażenia kogoś. Kolega ma pozytywny wynik. NIKT, dosłownie NIKT, ani lekarz w Płocku, ani sanepid nie wiedzieli co mu powiedzieć o aplikacji, która ma. NIKT nie podał mu kodu, który ma wpisać w apke aby przekazać dane o zarażeniu do osób które spotkał... przeszkólcie sanepid najpierw..."," Great, I recommend it, but ... I use it, my whole family too. Slowly but surely more and more people are installing. Why don't you get along with the ministry of education to hang posters advertising the app with the qr code in schools. Everyone has a phone there, and I assure you that few young people know about this app.

EDIT:
The app makes no sense - despite all my support - if the Department of Health does not know how to use it when someone is infected. A colleague has a positive result. NOBODY, literally NOBODY, neither the doctor in Płock, nor the health department knew what to tell him about the application he has. NOBODY gave him the code to enter in the app to pass data about the infection to people he met ... train the health department first ... ",pl, Great  I recommend it  but     I use it  my whole family too  Slowly but surely more and more people are installing  Why don t you get along with the ministry of education to hang posters advertising the app with the qr code in schools  Everyone has a phone there  and I assure you that few young people know about this app   EDIT  The app makes no sense   despite all my support   if the Department of Health does not know how to use it when someone is infected  A colleague has a positive result  NOBODY  literally NOBODY  neither the doctor in P ock  nor the health department knew what to tell him about the application he has  NOBODY gave him the code to enter in the app to pass data about the infection to people he met     train the health department first     ,"Age, Domain_Specific, Privacy, Socio_economic_Status","school, educ, data, enter, poster, applic",0.085714286,Positive,1,,1,0,0,0,0,1,1
30,6/10/20 7:48,1508481566,ProteGO Safe,pl,4.4.0,ReccoGT,1,Bezużyteczne,"Aplikację można zainstalować, odpowiedzieć na banalne pytania a na końcu aplikacja nie pozwala włączyć powiadomień - przycisk nieaktywny."," Useless The application can be installed, answer banal questions and finally the application does not allow you to turn on notifications - inactive button. ",pl, Useless The application can be installed  answer banal questions and finally the application does not allow you to turn on notifications   inactive button  ,Domain_Specific,"button, answer, applic",0.214285714,Negative,0,,1,0,0,0,0,0,0
31,3/10/20 10:57,1508481566,ProteGO Safe,gb,4.4.0,greatjojek,5,"Znakomita aplikacja, gdyby tylko więcej osób ją zainstalowało...","Póki co jedna ocena i komentarz od osoby, która ewidentnie nie ma zielonego pojęcia jak działa system śledzenia kontaktów w oparciu o API od Google i Apple...

Aplikacja nie wysyła zadnych danych prywatnych! Z serwerów otrzymuje klucze od osób, które zostaly zarażone (i jest to potwierdzone). Dane które mogą opuścić urządzenie to jedynie losowo generowane klucze z ostatnich 14 dni. 

Malkontentom polecam się dokształcić i nie pisać głupot. 

Deweloperów pozdrawiam i życzę zdrowia!"," Great app, if only more people installed it ... So far one rating and comment from a person who clearly has no idea how the contact tracking system based on the API from Google and Apple works ...

The application does not send any private data! From the servers, it receives the keys from people who have been infected (and this is confirmed). The data that can leave the device are only randomly generated keys from the last 14 days.

I recommend to the malcontents to educate themselves and not to write nonsense.

Best regards to developers and good health! ",pl, Great app  if only more people installed it     So far one rating and comment from a person who clearly has no idea how the contact tracking system based on the API from Google and Apple works      The application does not send any private data  From the servers  it receives the keys from people who have been infected  and this is confirmed   The data that can leave the device are only randomly generated keys from the last    days   I recommend to the malcontents to educate themselves and not to write nonsense   Best regards to developers and good health  ,"Domain_Specific, Privacy, Socio_economic_Status","educ, data, track, receiv, comment, applic",0.115384615,Positive,0,,1,0,0,0,0,1,1
33,29/09/2020 16:12,1508481566,ProteGO Safe,pl,4.4.0,okozij,5,Ok,Fajnie jak by wszyscy mieli taka aplikacje tak jak np w Korei," Ok. Nice if everyone had such applications as, for example, in Korea ",pl, Ok  Nice if everyone had such applications as  for example  in Korea ,Domain_Specific,applic,0.166666667,Positive,0,,1,0,0,0,0,0,0
34,20/09/2020 22:48,1508481566,ProteGO Safe,pl,4.4.0,20204234,3,Good to see English added - missing translation.,"Thanks for adding English, however the word Użytkowniku is not translated in a number of screens in the app.","  Good to see English added - missing translation. Thanks for adding English, however the word Użytkowniku is not translated in a number of screens in the app.  ",en,  Good to see English added   missing translation  Thanks for adding English  however the word U ytkowniku is not translated in a number of screens in the app   ,"Domain_Specific, Language","translat, english, translat, translat",0.235294118,Positive,0,,1,0,0,1,0,0,0
35,13/09/2020 20:21,1508481566,ProteGO Safe,pl,4.3.1,ReadMe! ^^,2,Useless and therefore not so helpful,"I can see how important and useful this app can be. But why is it just in polish? What about the foreigners who are the ones who are actually traveling to and from Poland the most? 

If you really want to keep people safe, you don’t exclude a huge part of the risk that is affecting their and everyone else’s safety for a reason as dumb as a language...","  Useless and therefore not so helpful I can see how important and useful this app can be. But why is it just in polish? What about the foreigners who are the ones who are actually traveling to and from Poland the most? 

If you really want to keep people safe, you don’t exclude a huge part of the risk that is affecting their and everyone else’s safety for a reason as dumb as a language...  ",en,  Useless and therefore not so helpful I can see how important and useful this app can be  But why is it just in polish  What about the foreigners who are the ones who are actually traveling to and from Poland the most    If you really want to keep people safe  you don t exclude a huge part of the risk that is affecting their and everyone else s safety for a reason as dumb as a language     ,"Domain_Specific, Language, Location","languag, polish, poland, import, polish",0.166666667,Positive,0,,1,0,0,1,1,0,0
36,8/9/20 9:14,1508481566,ProteGO Safe,pl,4.3.0,Bujny,5,Wszystko ok,Początki były trudne ale teraz aplikacja wygląda w porządku i dba o prywatność :), Everything ok The beginnings were tough but now the app looks fine and cares about privacy :) ,pl, Everything ok The beginnings were tough but now the app looks fine and cares about privacy    ,Privacy,privaci,0.111111111,Positive,0,,0,0,0,0,0,1,0
37,3/9/20 11:04,1508481566,ProteGO Safe,pl,4.2.4,irytujetowszystko,1,Bez sensu,"Szczerze , spodziewałam się nie odpowiedzi na kilka pytań i oceny bo to wiem tylko powiadomienia ze w okolicy pojawił się covid i ryzyko zarażenia rośnie . Jestem rozczarowana"," No point. Honestly, I expected a few questions and assessments not to be answered, because I only know notifications that covid appeared in the area and the risk of infection is growing. I am disappointed ",pl, No point  Honestly  I expected a few questions and assessments not to be answered  because I only know notifications that covid appeared in the area and the risk of infection is growing  I am disappointed ,"Domain_Specific, Location","area, answer",0.117647059,Negative,0,,1,0,0,0,1,0,0
38,2/9/20 10:52,1508481566,ProteGO Safe,pl,4.2.4,iskender299,1,"As usual, Polska dla polakow",No English version. Not surprised tho...,"  As usual, Polska dla polakow No English version. Not surprised tho...  ",en,  As usual  Polska dla polakow No English version  Not surprised tho     ,Language,english,0.125,Negative,0,,0,0,0,1,0,0,0
39,1/9/20 22:49,1508481566,ProteGO Safe,gb,4.2.4,MrDoktorable,1,Prywatnosc,"Z całym szacunkiem do pandemii, ale trzeba mieć również na uwadze bezpieczeństwo swoich danych. Pobierasz i używasz na własne ryzyko, tego nikt nie dodał w opisie aplikacji. I nie chodzi tu o to że musisz być dealerem używek, lub gangsterem w białych rękawiczkach aby nie dać się śledzić. Nikt nie zapewni Cię w 100% że dane nie zostaną przechwycone przez hakerów którzy z Twoimi danymi co zrobić. Możesz skrytykować to co napisałem, ale gdy w przyszłości dotknie Cię coś takiego, zrozumiesz o co w tym chodzi."," Privacy With all due respect to the pandemic, but you must also be mindful of the security of your data. You download and use it at your own risk, nobody added it in the description of the application. And it's not that you have to be a drug dealer or a white-gloved gangster to stay tracked. Nobody can guarantee you 100% that your data will not be intercepted by hackers who will what to do with your data. You can criticize what I have written, but when you experience something like this in the future, you will understand what it is all about. ",pl, Privacy With all due respect to the pandemic  but you must also be mindful of the security of your data  You download and use it at your own risk  nobody added it in the description of the application  And it s not that you have to be a drug dealer or a white gloved gangster to stay tracked  Nobody can guarantee you      that your data will not be intercepted by hackers who will what to do with your data  You can criticize what I have written  but when you experience something like this in the future  you will understand what it is all about  ,"Domain_Specific, Privacy","data, track, secur, privaci, secur, hacker, critic, applic",0.222222222,Positive,0,,1,0,0,0,0,1,0
40,21/08/2020 7:50,1508481566,ProteGO Safe,pl,4.2.4,kacper1793,1,Przestała działać,Aplikacja przestała sprawdzać ID z Exposure API w refularnych odstępach. Renistalacja apki wymusza ich pobranie., The application has stopped checking the ID from the Exposure API at refular intervals. Renovating the app forces them to download. ,pl, The application has stopped checking the ID from the Exposure API at refular intervals  Renovating the app forces them to download  ,Domain_Specific,"renov, applic",0.166666667,Negative,0,,1,0,0,0,0,0,0
41,17/08/2020 21:34,1508481566,ProteGO Safe,pl,4.2.4,macjdk,2,Odinstalowałem,"Brak wglądu w dane, bateria w telefonie znika w ekspresowym tempie, destabilizuje prace Bluetooth np. z zestawem głośnomówiącym."," I uninstalled Lack of access to the data, the battery in the phone disappears at an express pace, destabilizes the work of Bluetooth, e.g. with a hands-free set. ",pl, I uninstalled Lack of access to the data  the battery in the phone disappears at an express pace  destabilizes the work of Bluetooth  e g  with a hands free set  ,"Privacy, Socio_economic_Status","free, data",0.117647059,Negative,0,,0,0,0,0,0,1,1
42,17/08/2020 17:48,1508481566,ProteGO Safe,pl,4.2.4,tmuch1982,3,Not for foreigners,"Like polish app always in polish only! 
I think when you expend 1 million zloty for the app it should be good to add some zloty to have it in English !","  Not for foreigners Like polish app always in polish only! 
I think when you expend 1 million zloty for the app it should be good to add some zloty to have it in English !  ",en,  Not for foreigners Like polish app always in polish only   I think when you expend   million zloty for the app it should be good to add some zloty to have it in English    ,"Domain_Specific, Language","english, polish, polish",0.1875,Positive,0,,1,0,0,1,0,0,0
43,16/08/2020 20:01,1508481566,ProteGO Safe,pl,4.2.4,lisek2,1,„Pochłaniacz”,Wg statystyk telefonu aplikacja na pierwszym miejscu w zakresie „drenowania” baterii. Dopracujcie ją trochę.," ""Absorber"" According to the phone's statistics, the application takes the first place in terms of ""draining"" the battery. Fine-tune it a bit. ",pl,  Absorber  According to the phone s statistics  the application takes the first place in terms of  draining  the battery  Fine tune it a bit  ,Domain_Specific,applic,0.071428571,Positive,0,,1,0,0,0,0,0,0
44,13/08/2020 18:39,1508481566,ProteGO Safe,br,4.2.3,apelidoapp,2,Language,"No English version, hard to collaborate","  Language No English version, hard to collaborate  ",en,  Language No English version  hard to collaborate  ,Language,"english, languag",0.4,Negative,0,,0,0,0,1,0,0,0
45,9/8/20 10:51,1508481566,ProteGO Safe,pl,4.2.3,Throoough,1,Komedia,Aplikacja wspierana na twitterze przez farmę trolli. Komunikacyjnie i technicznie (naruszanie prywatności) poniżej poziomu krytyki - pokazuje brak szacunku dla pieniędzy podatników i niekompetencje ludzi na najwyższych stanowiskach państwowych., Comedy The app is supported on twitter by a troll farm. Communicatively and technically (violating privacy) below the level of criticism - it shows the lack of respect for taxpayers' money and the incompetence of people in the highest state positions. ,pl, Comedy The app is supported on twitter by a troll farm  Communicatively and technically  violating privacy  below the level of criticism   it shows the lack of respect for taxpayers  money and the incompetence of people in the highest state positions  ,"Domain_Specific, Privacy, Socio_economic_Status","technic, privaci, critic, communic, level",0.227272727,Negative,0,,1,0,0,0,0,1,1
46,1/8/20 6:54,1508481566,ProteGO Safe,de,4.2.3,user25560,1,Only polish language,"The description of app writes: 
Language: English
But it’s only Polish avaible","  Only polish language The description of app writes: 
Language: English
But it’s only Polish avaible  ",en,  Only polish language The description of app writes   Language  English But it s only Polish avaible  ,"Domain_Specific, Language","english, languag, polish, polish",0.363636364,Neutral,0,,1,0,0,1,0,0,0
47,27/07/2020 16:04,1508481566,ProteGO Safe,pl,4.2.1,Wojtek N,4,Spełnia swoje zadanie,"Po aktualizacji aplikacja nie pyta o dane osobowe, anonimowo monitoruje urządzenia dookoła. Pozwala to na powiadomienie o ryzyku spotkania osoby zakażonej bez naruszania naszej prywatności."," It does its job. After updating, the application does not ask for personal data, anonymously monitors devices around. This allows the notification of the risk of meeting an infected person without violating our privacy. ",pl, It does its job  After updating  the application does not ask for personal data  anonymously monitors devices around  This allows the notification of the risk of meeting an infected person without violating our privacy  ,"Domain_Specific, Privacy","data, privaci, applic",0.142857143,Negative,0,,1,0,0,0,0,1,0
