,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
33,19/10/2020 13:50,1520284227,COVID Alert,ca,1.0.12,$occerPlaya6291,5,It’s great,If you have a phone older than 5 years get with the times or don’t be sad when things aren’t supported anymore. I have a Nintendo Wii and I don’t cry that they don’t still make games for it.,  It’s great If you have a phone older than 5 years get with the times or don’t be sad when things aren’t supported anymore. I have a Nintendo Wii and I don’t cry that they don’t still make games for it.  ,en,  It s great If you have a phone older than   years get with the times or don t be sad when things aren t supported anymore  I have a Nintendo Wii and I don t cry that they don t still make games for it   ,"Age, Emotional","older, sad",0.125,Positive,1,0,0,1,0,0,0,0,0
34,19/10/2020 3:45,1520284227,COVID Alert,ca,1.0.12,djmh,3,Data Consumption,"I’ve noticed a huge increase in my data consumption and feel this app may be the culprit. While a large amount of data use is not directly attributed to the app, it shows in the “system services” under “documents & sync”.","  Data Consumption I’ve noticed a huge increase in my data consumption and feel this app may be the culprit. While a large amount of data use is not directly attributed to the app, it shows in the “system services” under “documents & sync”.  ",en,  Data Consumption I ve noticed a huge increase in my data consumption and feel this app may be the culprit  While a large amount of data use is not directly attributed to the app  it shows in the  system services  under  documents   sync    ,"Domain_Specific, Privacy","data, servic, servic",0.130434783,Positive,0,0,1,0,0,0,0,1,0
38,18/10/2020 13:00,1520284227,COVID Alert,ca,1.0.12,Ramblin Van,2,Power drain,"This app drains my phone too much. Used to go 2 days between charges. Now needs charging every day. 

Design the app to detect non active times and use less power. Or insert a programmable schedule of down time.","  Power drain This app drains my phone too much. Used to go 2 days between charges. Now needs charging every day. 

Design the app to detect non active times and use less power. Or insert a programmable schedule of down time.  ",en,  Power drain This app drains my phone too much  Used to go   days between charges  Now needs charging every day    Design the app to detect non active times and use less power  Or insert a programmable schedule of down time   ,Domain_Specific,"insert, schedul",0.074074074,Positive,0,0,1,0,0,0,0,0,0
47,16/10/2020 3:28,1520284227,COVID Alert,ca,1.0.11,Rbnrse,1,“COVID Alert Not Enabled”,"Can’t get past this. Enabled every setting in my software settings, enabled every notification banner, still says it’s not enabled. Not sure what to do from here and so I just removed the app.","  “COVID Alert Not Enabled” Can’t get past this. Enabled every setting in my software settings, enabled every notification banner, still says it’s not enabled. Not sure what to do from here and so I just removed the app.  ",en,   COVID Alert Not Enabled  Can t get past this  Enabled every setting in my software settings  enabled every notification banner  still says it s not enabled  Not sure what to do from here and so I just removed the app   ,Domain_Specific,remov,0.05,Positive,0,0,1,0,0,0,0,0,0
48,16/10/2020 2:11,1520284227,COVID Alert,ca,1.0.11,Darthvactor,1,APP DOES NOT WORK!!!,It still doesn’t work in Alberta!!!!!   So disappointing but why am I surprised. Covid app has been out for a while and nothing.   Again looking out for western Canada.,  APP DOES NOT WORK!!! It still doesn’t work in Alberta!!!!!   So disappointing but why am I surprised. Covid app has been out for a while and nothing.   Again looking out for western Canada.  ,en,  APP DOES NOT WORK    It still doesn t work in Alberta        So disappointing but why am I surprised  Covid app has been out for a while and nothing    Again looking out for western Canada   ,Location,canada,0.066666667,Negative,0,0,0,0,0,0,1,0,0
50,15/10/2020 21:10,1520284227,COVID Alert,ca,1.0.11,DokteurP,5,It’s simple,"So far so good 

If it would be possible for data geeks like me, I would like a section where you can find counts of different devices (people) you interacted with that has the app of not! 🤓","  It’s simple So far so good 

If it would be possible for data geeks like me, I would like a section where you can find counts of different devices (people) you interacted with that has the app of not! 🤓  ",en,  It s simple So far so good   If it would be possible for data geeks like me  I would like a section where you can find counts of different devices  people  you interacted with that has the app of not     ,"Domain_Specific, Privacy","data, section",0.111111111,Positive,0,0,1,0,0,0,0,1,0
51,15/10/2020 17:30,1520284227,COVID Alert,ca,1.0.11,VRowan01,1,Should be available to older cell phones!,Only being able to use this app on cell phones 5 years and newer is unacceptable. People with older cell phone operating systems cannot download this app if their phone system is older than five years which includes so many Canadians young and old. Not everyone can afford to buy a new phone.  This problem needs to be addressed and fixed immediately so everyone has access to this app.,  Should be available to older cell phones! Only being able to use this app on cell phones 5 years and newer is unacceptable. People with older cell phone operating systems cannot download this app if their phone system is older than five years which includes so many Canadians young and old. Not everyone can afford to buy a new phone.  This problem needs to be addressed and fixed immediately so everyone has access to this app.  ,en,  Should be available to older cell phones  Only being able to use this app on cell phones   years and newer is unacceptable  People with older cell phone operating systems cannot download this app if their phone system is older than five years which includes so many Canadians young and old  Not everyone can afford to buy a new phone   This problem needs to be addressed and fixed immediately so everyone has access to this app   ,"Age, Domain_Specific, Socio_economic_Status","older, buy, address",0.068181818,Negative,1,0,1,0,0,0,0,0,1
54,15/10/2020 14:27,1520284227,COVID Alert,ca,1.0.11,jonnyk81,1,Poor Privacy,"Found it was watching everywhere I go. Working in information security, I found it troubling and removed.","  Poor Privacy Found it was watching everywhere I go. Working in information security, I found it troubling and removed.  ",en,  Poor Privacy Found it was watching everywhere I go  Working in information security  I found it troubling and removed   ,"Domain_Specific, Privacy","secur, privaci, secur, remov",0.333333333,Negative,0,0,1,0,0,0,0,1,0
55,15/10/2020 3:13,1520284227,COVID Alert,ca,1.0.11,Chantal Deibert,1,Frustrated,I am frustrated by this app. I downloaded it but I am not actually able to enable alerts. It won’t allow me to even after updating my phone and deleting the app several times and re-downloading it. I contacted support and received absolutely no help. So the app is useless.,  Frustrated I am frustrated by this app. I downloaded it but I am not actually able to enable alerts. It won’t allow me to even after updating my phone and deleting the app several times and re-downloading it. I contacted support and received absolutely no help. So the app is useless.  ,en,  Frustrated I am frustrated by this app  I downloaded it but I am not actually able to enable alerts  It won t allow me to even after updating my phone and deleting the app several times and re downloading it  I contacted support and received absolutely no help  So the app is useless   ,"Domain_Specific, Emotional","frustrat, receiv",0.083333333,Positive,0,0,1,1,0,0,0,0,0
58,14/10/2020 3:13,1520284227,COVID Alert,ca,1.0.11,Snackchris,3,Close contact feedback,"That would be nice to have report of how much close contact has been recorded each days, that would be an objective to reduce personal close contact and have a better feedback of this black box software that record even we don’t know.","  Close contact feedback That would be nice to have report of how much close contact has been recorded each days, that would be an objective to reduce personal close contact and have a better feedback of this black box software that record even we don’t know.  ",en,  Close contact feedback That would be nice to have report of how much close contact has been recorded each days  that would be an objective to reduce personal close contact and have a better feedback of this black box software that record even we don t know   ,Domain_Specific,"reduc, record",0.08,Positive,0,0,1,0,0,0,0,0,0
63,13/10/2020 12:30,1520284227,COVID Alert,ca,1.0.11,moocowtoo,1,Does not install on iPhone 5s,"If this is so important it should work on more than just the newest iPhones. 
Unable to install on my perfectly fine iPhone 5s.","  Does not install on iPhone 5s If this is so important it should work on more than just the newest iPhones. 
Unable to install on my perfectly fine iPhone 5s.  ",en,  Does not install on iPhone  s If this is so important it should work on more than just the newest iPhones   Unable to install on my perfectly fine iPhone  s   ,Domain_Specific,import,0.083333333,Positive,0,0,1,0,0,0,0,0,0
65,13/10/2020 3:53,1520284227,COVID Alert,ca,1.0.11,Talboth,5,Great GUI And Integration,"As someone who works for one of the manufacturers who built this technology into their operating system, this is one of the cleaner and more simple integration of the features I've personally seen.   The explanation about the privacy is excellent, and the app is very stable and doesn't use a lot of resources to run.  The key is to make sure you take your mobile device with you everywhere to get the full benefit.","  Great GUI And Integration As someone who works for one of the manufacturers who built this technology into their operating system, this is one of the cleaner and more simple integration of the features I've personally seen.   The explanation about the privacy is excellent, and the app is very stable and doesn't use a lot of resources to run.  The key is to make sure you take your mobile device with you everywhere to get the full benefit.  ",en,  Great GUI And Integration As someone who works for one of the manufacturers who built this technology into their operating system  this is one of the cleaner and more simple integration of the features I ve personally seen    The explanation about the privacy is excellent  and the app is very stable and doesn t use a lot of resources to run   The key is to make sure you take your mobile device with you everywhere to get the full benefit   ,"Domain_Specific, Privacy","privaci, manufactur, run",0.078947368,Positive,0,0,1,0,0,0,0,1,0
66,12/10/20 17:11,1520284227,COVID Alert,us,1.0.11,Janette908123,5,developers,When can we get in the USA?,  developers When can we get in the USA?  ,en,  developers When can we get in the USA   ,Location,usa,0.333333333,Neutral,0,0,0,0,0,0,1,0,0
71,11/10/20 19:59,1520284227,COVID Alert,ca,1.0.11,Barbie of the north,5,Great app! Thank you Canada!,"This is a great app, easy to use, and part of a strategy to help reduce the community spread.  Appreciate the privacy considerations. Let’s all do our part!!","  Great app! Thank you Canada! This is a great app, easy to use, and part of a strategy to help reduce the community spread.  Appreciate the privacy considerations. Let’s all do our part!!  ",en,  Great app  Thank you Canada  This is a great app  easy to use  and part of a strategy to help reduce the community spread   Appreciate the privacy considerations  Let s all do our part    ,"Domain_Specific, Location, Privacy","canada, privaci, reduc",0.157894737,Positive,0,0,1,0,0,0,1,1,0
73,11/10/20 17:55,1520284227,COVID Alert,ca,1.0.11,goodgluck,3,Limitations,"COVID-19 has nearly been around for a year now and the app is still not able to be used in all provinces. If reporting is not able to be done in the app in all provinces, why use “Canada” in the app name? More importantly, why have it on our phones if it’s proprietary to only certain provincial needs?","  Limitations COVID-19 has nearly been around for a year now and the app is still not able to be used in all provinces. If reporting is not able to be done in the app in all provinces, why use “Canada” in the app name? More importantly, why have it on our phones if it’s proprietary to only certain provincial needs?  ",en,  Limitations COVID    has nearly been around for a year now and the app is still not able to be used in all provinces  If reporting is not able to be done in the app in all provinces  why use  Canada  in the app name  More importantly  why have it on our phones if it s proprietary to only certain provincial needs   ,"Domain_Specific, Location","canada, provinc, import",0.107142857,Positive,0,0,1,0,0,0,1,0,0
76,10/10/20 20:00,1520284227,COVID Alert,ca,1.0.11,Yann +,1,Une étoile parce que vous êtes incapables de développer une application universelle!,"C’est vraiment stupide que de développer une application qui ne prenne pas au moins l’IOS 12!!! Ça vous aurait demandé quoi comme effort de le faire hein???? Vraiment moche et non je ne veux pas recevoir de réponse de fonctionnaire qui me dise que “vous faites votre gros possible”, “vous comprenez mais que...” et bla-bla-bla!😠😠😠"," One star because you are unable to develop a universal application! It’s really stupid to develop an application that doesn’t support at least iOS 12 !!! What would you have asked for effort to do it eh ???? Really ugly and no I don't want to receive an answer from an official who tells me that “you are doing your best”, “you understand but that ...” and blah-blah-blah! 😠😠😠 ",fr, One star because you are unable to develop a universal application  It s really stupid to develop an application that doesn t support at least iOS        What would you have asked for effort to do it eh      Really ugly and no I don t want to receive an answer from an official who tells me that  you are doing your best    you understand but that      and blah blah blah      ,Domain_Specific,"receiv, answer, applic",0.1,Negative,0,0,1,0,0,0,0,0,0
78,10/10/20 4:17,1520284227,COVID Alert,ca,1.0.11,rgwyyz,4,Provide Insights on Risk Profile,Suggested improvement by providing users with a graphic risk profile of the past 14 days showing the # of contacts / distinct new contacts logged per day perhaps factoring in longer duration as increased risk.  Ie. Give users an idea of the scope of their “bubble”.,  Provide Insights on Risk Profile Suggested improvement by providing users with a graphic risk profile of the past 14 days showing the # of contacts / distinct new contacts logged per day perhaps factoring in longer duration as increased risk.  Ie. Give users an idea of the scope of their “bubble”.  ,en,  Provide Insights on Risk Profile Suggested improvement by providing users with a graphic risk profile of the past    days showing the   of contacts   distinct new contacts logged per day perhaps factoring in longer duration as increased risk   Ie  Give users an idea of the scope of their  bubble    ,Domain_Specific,"factor, profil",0.060606061,Negative,0,0,1,0,0,0,0,0,0
81,9/10/20 16:43,1520284227,COVID Alert,ca,1.0.11,tripnotize,5,Rollout slow — get it together provinces!,This app has been available for MONTHS. What is taking so long to get it rolled out in all provinces? People complaining about it not working on older phones— understand that it’s based on HARDWARE requirements (low power bluetooth) set out by an Apple and Google collaboration. Nothing developers can do.,  Rollout slow — get it together provinces! This app has been available for MONTHS. What is taking so long to get it rolled out in all provinces? People complaining about it not working on older phones— understand that it’s based on HARDWARE requirements (low power bluetooth) set out by an Apple and Google collaboration. Nothing developers can do.  ,en,  Rollout slow   get it together provinces  This app has been available for MONTHS  What is taking so long to get it rolled out in all provinces  People complaining about it not working on older phones  understand that it s based on HARDWARE requirements  low power bluetooth  set out by an Apple and Google collaboration  Nothing developers can do   ,"Age, Location","older, provinc",0.064516129,Negative,1,0,0,0,0,0,1,0,0
82,9/10/20 13:47,1520284227,COVID Alert,ca,1.0.11,GillesthePink,2,IPhone 6,L’application ne fonctionne pas sur un IPhone 6. Y a-t-il moyen de faire une modification?, IPhone 6 The application does not work on an iPhone 6. Is there a way to make a change? ,fr, IPhone   The application does not work on an iPhone    Is there a way to make a change  ,Domain_Specific,applic,0.125,Neutral,0,0,1,0,0,0,0,0,0
83,9/10/20 2:51,1520284227,COVID Alert,ca,1.0.11,C001GUY48,1,COVID-1984,Stop tracking me and violating my rights,  COVID-1984 Stop tracking me and violating my rights  ,en,  COVID      Stop tracking me and violating my rights  ,Privacy,track,0.2,Negative,0,0,0,0,0,0,0,1,0
84,8/10/20 22:47,1520284227,COVID Alert,ca,1.0.11,Concerned and educated citizen,5,Very safe,"For anyone wondering about privacy, there is nothing to worry about.","  Very safe For anyone wondering about privacy, there is nothing to worry about.  ",en,  Very safe For anyone wondering about privacy  there is nothing to worry about   ,"Emotional, Privacy","worri, privaci",0.285714286,Positive,0,0,0,1,0,0,0,1,0
85,8/10/20 19:01,1520284227,COVID Alert,ca,1.0.11,davids hairline,1,Undesirable outcome,"I just received the notification that I have been exposed within the past 14 days. 
First of all - why is it telling me this now rather than informing me that a positive person is around me at the moment when I can be prepared to move away to prevent a spread. Instead it messages me when I’m at home alone that I’m exposed hours later and been around vulnerable family members in the meantime. 

Second of all - there’s no way of knowing my location at the time of exposure. I understand this could prevent identity issues. However, it’s important that I know where I was at the time to trace my steps. 

This app can be much better to prevent the spread. Don’t wait to inform the people. Give constant updates that we’re safe or need to get out of an area. Otherwise this app is just not useful if my only information is “you’ve been exposed”. Needs to be better.","  Undesirable outcome I just received the notification that I have been exposed within the past 14 days. 
First of all - why is it telling me this now rather than informing me that a positive person is around me at the moment when I can be prepared to move away to prevent a spread. Instead it messages me when I’m at home alone that I’m exposed hours later and been around vulnerable family members in the meantime. 

Second of all - there’s no way of knowing my location at the time of exposure. I understand this could prevent identity issues. However, it’s important that I know where I was at the time to trace my steps. 

This app can be much better to prevent the spread. Don’t wait to inform the people. Give constant updates that we’re safe or need to get out of an area. Otherwise this app is just not useful if my only information is “you’ve been exposed”. Needs to be better.  ",en,  Undesirable outcome I just received the notification that I have been exposed within the past    days   First of all   why is it telling me this now rather than informing me that a positive person is around me at the moment when I can be prepared to move away to prevent a spread  Instead it messages me when I m at home alone that I m exposed hours later and been around vulnerable family members in the meantime    Second of all   there s no way of knowing my location at the time of exposure  I understand this could prevent identity issues  However  it s important that I know where I was at the time to trace my steps    This app can be much better to prevent the spread  Don t wait to inform the people  Give constant updates that we re safe or need to get out of an area  Otherwise this app is just not useful if my only information is  you ve been exposed   Needs to be better   ,"Domain_Specific, Location, Privacy","area, locat, prepar, locat, receiv, import, prepar",0.094594595,Positive,0,0,1,0,0,0,1,1,0
90,7/10/20 22:45,1520284227,COVID Alert,ca,1.0.10,Pas content 1234,5,Simple et fonctionnel si on la télécharge tous...,Et ne connait pas notre position géographique., Simple and functional if we all download it ... And don't know our geographical position. ,fr, Simple and functional if we all download it     And don t know our geographical position  ,Domain_Specific,geograph,0.166666667,Neutral,0,0,1,0,0,0,0,0,0
95,7/10/20 15:07,1520284227,COVID Alert,ca,1.0.10,Frank de st eu,5,Quelle travail,C’est pas un appli pour vous espionner c’est pour vous protéger," What a job This is not an app to spy on you, it is to protect you ",fr, What a job This is not an app to spy on you  it is to protect you ,"Domain_Specific, Privacy","protect, spi, spi",0.75,Positive,0,0,1,0,0,0,0,1,0
96,7/10/20 12:46,1520284227,COVID Alert,ca,1.0.10,petitprince2027,2,Crainte en sécurité des donnés personnelles,"L’Agence du revenu du Canada et d’autres instances gouvernementales fédérales sont victime de piratage des données personnelles et de fraude sur l’identité.  Je ne fais pas encore confiance aux mesures implantées en matière de sécurité informatique, bien qu’on nous parle de codification sécurisée par Bluetooth."," Personal data security fear The Canada Revenue Agency and other federal government agencies are victims of personal data hacking and identity fraud. I do not yet trust the measures implemented in terms of computer security, although we are talking about secure coding by Bluetooth. ",fr, Personal data security fear The Canada Revenue Agency and other federal government agencies are victims of personal data hacking and identity fraud  I do not yet trust the measures implemented in terms of computer security  although we are talking about secure coding by Bluetooth  ,"Domain_Specific, Emotional, Location, Privacy","fear, canada, data, secur, trust, secur, measur, comput",0.285714286,Negative,0,0,1,1,0,0,1,1,0
98,7/10/20 4:03,1520284227,COVID Alert,ca,1.0.10,Le Hubert,1,compatibility,"This app only works when many user uses it. Please support more than OS 13.5 and above. Many people have iphone 6 or older, with ios 12 or older. This app is important, fix asap please.","  compatibility This app only works when many user uses it. Please support more than OS 13.5 and above. Many people have iphone 6 or older, with ios 12 or older. This app is important, fix asap please.  ",en,  compatibility This app only works when many user uses it  Please support more than OS      and above  Many people have iphone   or older  with ios    or older  This app is important  fix asap please   ,"Age, Domain_Specific","older, import",0.090909091,Positive,1,0,1,0,0,0,0,0,0
99,7/10/20 2:39,1520284227,COVID Alert,ca,1.0.10,Kdot77,1,Drained my battery,"Runs constantly.  Drained my full battery in less than an hour as I was in a public space, but social distanced.","  Drained my battery Runs constantly.  Drained my full battery in less than an hour as I was in a public space, but social distanced.  ",en,  Drained my battery Runs constantly   Drained my full battery in less than an hour as I was in a public space  but social distanced   ,Domain_Specific,run,0.076923077,Negative,0,0,1,0,0,0,0,0,0
102,7/10/20 1:17,1520284227,COVID Alert,ca,1.0.10,Wortless,1,Not for older ios versions.,Not everyone has a brand new iphones and some phones have older IOS versions which this app is not compatible with.,  Not for older ios versions. Not everyone has a brand new iphones and some phones have older IOS versions which this app is not compatible with.  ,en,  Not for older ios versions  Not everyone has a brand new iphones and some phones have older IOS versions which this app is not compatible with   ,Age,older,0.076923077,Neutral,1,0,0,0,0,0,0,0,0
103,7/10/20 0:55,1520284227,COVID Alert,ca,1.0.10,Vancouverlady,1,Does not make sense,"I downloaded this app but realized it does not make any sense - what are the chances that someone who is positive would actually be kind enough to enter their random code? Sadly the way humanity is today, most people are very self-oriented and concerned with own privacy more than their immediate surroundings and society. 

I would be more than happy to have such app if it would alert me and others of potential contact without relying on faith that people would actually volunteer to share their codes. Make it mandatory to share - and that is how we can help control this virus...","  Does not make sense I downloaded this app but realized it does not make any sense - what are the chances that someone who is positive would actually be kind enough to enter their random code? Sadly the way humanity is today, most people are very self-oriented and concerned with own privacy more than their immediate surroundings and society. 

I would be more than happy to have such app if it would alert me and others of potential contact without relying on faith that people would actually volunteer to share their codes. Make it mandatory to share - and that is how we can help control this virus...  ",en,  Does not make sense I downloaded this app but realized it does not make any sense   what are the chances that someone who is positive would actually be kind enough to enter their random code  Sadly the way humanity is today  most people are very self oriented and concerned with own privacy more than their immediate surroundings and society    I would be more than happy to have such app if it would alert me and others of potential contact without relying on faith that people would actually volunteer to share their codes  Make it mandatory to share   and that is how we can help control this virus     ,"Domain_Specific, Emotional, Privacy","sad, concern, privaci, enter, volunt",0.090909091,Positive,0,0,1,1,0,0,0,1,0
104,6/10/20 21:40,1520284227,COVID Alert,ca,1.0.10,LukasRB93,5,Secure and safe,"This data is anonymized, meaning you aren’t sacrificing your personal privacy. This is an excellent way to help stay informed if you’re exposed to COVID-19 or have exposed others, but we all need to download and use it for it to work!!!","  Secure and safe This data is anonymized, meaning you aren’t sacrificing your personal privacy. This is an excellent way to help stay informed if you’re exposed to COVID-19 or have exposed others, but we all need to download and use it for it to work!!!  ",en,  Secure and safe This data is anonymized  meaning you aren t sacrificing your personal privacy  This is an excellent way to help stay informed if you re exposed to COVID    or have exposed others  but we all need to download and use it for it to work     ,Privacy,"data, secur, privaci, secur",0.2,Positive,0,0,0,0,0,0,0,1,0
105,6/10/20 20:29,1520284227,COVID Alert,ca,1.0.10,Lydz666,3,"Super initiative from gvt, bluetooth always on?","I love the initiative, but I hate the fact that bluetooth needs to be on at all times in order to be used in background. RIP phone batteries.","  Super initiative from gvt, bluetooth always on? I love the initiative, but I hate the fact that bluetooth needs to be on at all times in order to be used in background. RIP phone batteries.  ",en,  Super initiative from gvt  bluetooth always on  I love the initiative  but I hate the fact that bluetooth needs to be on at all times in order to be used in background  RIP phone batteries   ,Domain_Specific,order,0.055555556,Negative,0,0,1,0,0,0,0,0,0
113,6/10/20 14:08,1520284227,COVID Alert,ca,1.0.10,Keven M.,5,C’est tous ensemble que nous y arriverons,Combattons le virus ensemble. Télécharger cette application afin de réduire la propagation du virus., We’ll get there together Let’s fight the virus together. Download this application in order to reduce the spread of the virus. ,fr, We ll get there together Let s fight the virus together  Download this application in order to reduce the spread of the virus  ,Domain_Specific,"reduc, applic, order",0.25,Negative,0,0,1,0,0,0,0,0,0
