,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
31,3/27/20 11:10,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,Liran1230,4,לירן,היה נחמד אם הייתי יכול לצפות בהיסטוריית המיקומים שלי.,Liran would have been nice if I could have looked at my location history.,he,Liran would have been nice if I could have looked at my location history ,"Domain_Specific, Privacy","locat, locat",0.285714286,Positive,,,1,0,,0,0,1,0
35,3/26/20 18:29,1503224314,המגן - אפליקציה למלחמה בקורונה,us,1.0.22,gershom2112,1,Updating Mobius loop,"Tells me I should update the app, send me to the App Store, where no new version is available, back and forth and back and forth...
CRITICAL BUG"," Updating Mobius loop Tells me I should update the app  send me to the App Store  where no new version is available  back and forth and back and forth...
CRITICAL BUG ",en, Updating Mobius loop Tells me I should update the app  send me to the App Store  where no new version is available  back and forth and back and forth    CRITICAL BUG ,Domain_Specific,critic,0.055555556,Negative,,,1,0,,0,0,0,0
39,3/26/20 0:56,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,soussdagoose,2,"Great idea, very basic execution and app","The app has a good interface and could be a simple and useful app. But it only tells you when you have been in contact with the virus, in the past. 

It will tell you if you’ve been in the presence, but it should definitely show some type of map or radar so people can prevent themselves from going to a certain contaminated location."," Great idea  very basic execution and app The app has a good interface and could be a simple and useful app. But it only tells you when you have been in contact with the virus  in the past. 

It will tell you if you’ve been in the presence  but it should definitely show some type of map or radar so people can prevent themselves from going to a certain contaminated location. ",en, Great idea  very basic execution and app The app has a good interface and could be a simple and useful app  But it only tells you when you have been in contact with the virus  in the past    It will tell you if you ve been in the presence  but it should definitely show some type of map or radar so people can prevent themselves from going to a certain contaminated location  ,"Domain_Specific, Privacy","locat, locat, execut",0.09375,Positive,,,1,0,,0,0,1,0
41,3/25/20 17:55,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,ori not ori,3,)עכשיו כן) עדיין לא עובד,"עכשיו האפליקציה מתעקשת שאעדכן גרסה ולא נותנת להמשיך על אף שהורדתי את הגרסה העדכנית ביותר.
עדכון - 25/3/20. סוף סוף מצליח לעבור את מסכי הפתיחה והאפליקציה עובדת.",") Now yes) still not working now the app insists that I update a version and does not let continue even though I downloaded the latest version.
Update - 25/3/20. Finally manages to get through the opening screens and the app works.",he,  Now yes  still not working now the app insists that I update a version and does not let continue even though I downloaded the latest version  Update            Finally manages to get through the opening screens and the app works ,Domain_Specific,"manag, manag",0.086956522,Positive,,,1,0,,0,0,0,0
42,3/25/20 14:38,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,אחד העם + 1,5,אבי,מציע להוסיף יכולת בתשלום לעקוב אחרי אישתך או אנשים אחרים,My father suggests adding a paid ability to keep track of your wife or other people,he,My father suggests adding a paid ability to keep track of your wife or other people,"Domain_Specific, Privacy","track, father",0.222222222,Positive,,,1,0,,0,0,1,0
44,3/25/20 13:30,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,lital202020202,1,ליטל,"למרות שהאפליקציה מעודכנת זה נתקע על מסך של ״עדכן גרסה״!!
מעצבן ולא עובד!","Little  even though the app is updated  it gets stuck on the ""Update Version"" screen !!
Annoying and not working!",he,Little  even though the app is updated  it gets stuck on the  Update Version  screen    Annoying and not working ,Emotional,annoy,0.083333333,Negative,,,0,1,,0,0,0,0
45,3/25/20 8:24,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,eitka,5,איתן,"לא חפה מתקלות אך יש מי שמטפל בהן וזה דבר חשוב.
יוזמה מבורכת.","Eitan is not without faults but there are those who take care of them and that is an important thing.
Welcome initiative.",he,Eitan is not without faults but there are those who take care of them and that is an important thing  Welcome initiative ,Domain_Specific,import,0.111111111,Positive,,,1,0,,0,0,0,0
47,3/25/20 7:47,1503224314,המגן - אפליקציה למלחמה בקורונה,us,1.0.22,Galgul,1,אין עדכון,כשפותחים את האפליקציה יש הודעה שנדרש עדכון אבל כשעוברים לאפסטור אין אופציה לעדכון. כמו כן כאשר נכנסים לאפליקציה כשהיא עובדת אין אינדיקציה לזמן שבו הנתונים מעודכנים אלא רק למועד הראשון בו היא הותקנה.,No update When opening the app there is a message that an update is required but when switching to Appstore there is no option to update. Also when entering the application while it is working there is no indication of the time when the data is updated but only the date when it was installed.,he,No update When opening the app there is a message that an update is required but when switching to Appstore there is no option to update  Also when entering the application while it is working there is no indication of the time when the data is updated but only the date when it was installed ,"Domain_Specific, Privacy","data, enter, applic",0.142857143,Negative,,,1,0,,0,0,1,0
54,3/25/20 5:47,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,Corpus67,2,שמעון,גרסה חדשה תקועה לא פועלת באייפון,Simon New stuck version does not work on iPhone,he,Simon New stuck version does not work on iPhone,Domain_Specific,simon,0.142857143,Negative,,,1,0,,0,0,0,0
57,3/25/20 5:38,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,Mnadiv,1,לא עובד 😃😃ישראל 2020,אין ציפיות אין אכזבות,Does not work 😃😃Israel 2020 has no expectations no disappointments,he,Does not work   Israel      has no expectations no disappointments,Location,israel,0.2,Positive,,,0,0,,0,1,0,0
58,3/25/20 5:31,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,mnopolis,1,מאיר,לאחר העדכון האחרון  (24/03/20) האפליקציה תקועה על הדף פתיחה שמודיע שיש עדכון (אייפון11),Meir after the last update (24/03/20) The app is stuck on the opening page that announces that there is an update (iPhone 11),he,Meir after the last update            The app is stuck on the opening page that announces that there is an update  iPhone    ,Domain_Specific,announc,0.1,Negative,,,1,0,,0,0,0,0
62,3/25/20 5:22,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,Amnonson,1,אמי סיון,"האפליקציה לא מתחברת לשרותי מקום, המשך, נסיון נוסף להוריד אפליקציה נכשל!
איפון 8 iOS 13.
האפליקציה לכאורה יורדת, נפתח מסך המודיע שיש עדכון גירסה שלא מתקדמת בהפעלתה. ואחכ חוזרת למצב פתיחה , כלומר לופ בלבד ללא התקדמות","Emi Sivan The app does not connect to place services  continued  another attempt to download an app failed!
IPhone 8 iOS 13.
The app apparently goes down  a screen opens announcing that there is an update of a version that is not progressing in its launch. And then you return to the opening position  that is  only a loop without progress",he,Emi Sivan The app does not connect to place services  continued  another attempt to download an app failed  IPhone   iOS     The app apparently goes down  a screen opens announcing that there is an update of a version that is not progressing in its launch  And then you return to the opening position  that is  only a loop without progress,Domain_Specific,"servic, servic, announc",0.09375,Negative,,,1,0,,0,0,0,0
64,3/25/20 5:13,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,Einillll,1,ל,"לא עובד! רושם לי לעדכן גירסא,ולא מאפשר להפעיל, למרות שהגרסא מעודכנת",Does not work! Impresses me to update version  and does not allow to run  even though the version is updated,he,Does not work  Impresses me to update version  and does not allow to run  even though the version is updated,Domain_Specific,run,0.083333333,Negative,,,1,0,,0,0,0,0
68,3/25/20 5:00,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,אוראל ויצמן,2,אוראל ויצמן,"לאחר שדרוג ל Ios 3.4 האפליקציה לא נפתחת ורושמת שיש לעדכן אותה .
גם לאחר מחיקה מלאה והתקנתה מחדש נרשמת אותה בעיה .","Ural Weizmann After upgrading to iOS 3.4 the application does not open and registers that it should be updated.
Even after complete deletion and reinstallation the same problem is recorded.",he,Ural Weizmann After upgrading to iOS     the application does not open and registers that it should be updated  Even after complete deletion and reinstallation the same problem is recorded ,Domain_Specific,"record, applic",0.133333333,Negative,,,1,0,,0,0,0,0
74,3/25/20 4:51,1503224314,המגן - אפליקציה למלחמה בקורונה,ru,1.0.22,Эрторонтил,1,המגן אפליקציה לא עובד,"Through downloading the app, when running it have msg: download new version.
Coming to App Store — can only open the app. 
iPhone 7 iOS 13"," המגן אפליקציה לא עובד Through downloading the app  when running it have msg: download new version.
Coming to App Store — can only open the app. 
iPhone 7 iOS 13 ",en,                       Through downloading the app  when running it have msg  download new version  Coming to App Store   can only open the app   iPhone   iOS    ,Domain_Specific,run,0.066666667,Neutral,,,1,0,,0,0,0,0
75,3/25/20 4:40,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,רונן דביר,3,רונן,האפליקציה שולחת לעדכון שלא קיימת ובזמן הזה לא עובדת...,Ronen The application sends for an update that does not exist and at the moment does not work ...,he,Ronen The application sends for an update that does not exist and at the moment does not work    ,Domain_Specific,applic,0.111111111,Neutral,,,1,0,,0,0,0,0
80,3/25/20 1:53,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.22,משייםחנגח,1,משי,יש לי אייפון XR לא נותן להיכנס לאפליקציה ורושם לעדכן גרסה בכניסה לאפסטור הגרסה מעודכנת,Silk I have an iPhone XR does not allow to enter the app and register to update a version at the entrance to the Appstore Updated version,he,Silk I have an iPhone XR does not allow to enter the app and register to update a version at the entrance to the Appstore Updated version,Domain_Specific,enter,0.071428571,Negative,,,1,0,,0,0,0,0
92,3/24/20 21:49,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,G@rfield.,3,Data is not updated,"Update after developer feedback:
This is very confusing the users... I’m sure that I’m not the only one though something is wrong.
I believe the solution is very simple- a bit rephrasing should do the trick.

Useful but the database on the app not updating.
Shows the date of the install although we are 2 days later already.

Reinstalled the app again and the same issue- shows the date of the install but not updating afterwards"," Data is not updated Update after developer feedback:
This is very confusing the users... I’m sure that I’m not the only one though something is wrong.
I believe the solution is very simple- a bit rephrasing should do the trick.

Useful but the database on the app not updating.
Shows the date of the install although we are 2 days later already.

Reinstalled the app again and the same issue- shows the date of the install but not updating afterwards ",en, Data is not updated Update after developer feedback  This is very confusing the users    I m sure that I m not the only one though something is wrong  I believe the solution is very simple  a bit rephrasing should do the trick   Useful but the database on the app not updating  Shows the date of the install although we are   days later already   Reinstalled the app again and the same issue  shows the date of the install but not updating afterwards ,"Emotional, Privacy","confus, data",0.05,Positive,,,0,1,,0,0,1,0
93,3/24/20 19:05,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,Nataliemiron,1,לא עובד,"הריבוע לסימון ״מסכים לתנאיי השירות״ מופיע רק בעברית, בשפות אחרות נעלם אי שם מחוץ לגבולות המסך. 
אז עברתי לעברית. לחצתי ״מסכימה״. וכלום לא קרה.","Does not work The square for marking ""Screens for Terms of Service"" appears only in Hebrew  in other languages ​​it has disappeared somewhere outside the boundaries of the screen.
So I switched to Hebrew. I clicked ""Agree."" And nothing happened.",he,Does not work The square for marking  Screens for Terms of Service  appears only in Hebrew  in other languages   it has disappeared somewhere outside the boundaries of the screen  So I switched to Hebrew  I clicked  Agree   And nothing happened ,"Domain_Specific, Language","hebrew, languag, servic, servic, outsid",0.227272727,Positive,,,1,0,,1,0,0,0
96,3/24/20 15:06,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,mhmh9,2,לא מתאים לכל המכשירים,"התקנתי את האפליקציה ב3 אייפונים שונים: אייפון 7 ושני אייפון 8.
האפליקציה עובדת רק באחד מהאייפון 8.
באחרים אין אפשרות בגלל של הפעלת מיקום","Not suitable for all devices I installed the app on 3 different iPhones: iPhone 7 and two iPhone 8.
The app only works on one of the iPhone 8.
In others it is not possible because of location activation",he,Not suitable for all devices I installed the app on   different iPhones  iPhone   and two iPhone    The app only works on one of the iPhone    In others it is not possible because of location activation,"Domain_Specific, Privacy","locat, locat",0.111111111,Neutral,,,1,0,,0,0,1,0
97,3/24/20 14:33,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,Plugjf,1,המגן,לא עובד iphone SE עולי מתאים רק למסכים גדולים!,The protector does not work iphone SE immigrant is only suitable for large screens!,he,The protector does not work iphone SE immigrant is only suitable for large screens ,Domain_Specific,protector,0.1,Neutral,,,1,0,,0,0,0,0
98,3/24/20 13:43,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,ליאת אלי,4,ליאת אלי,"רעיון יפה, אבל זה נתקע במסך של אישור התנאים",Liat Eli is a nice idea  but it gets stuck in the screen of approving the terms,he,Liat Eli is a nice idea  but it gets stuck in the screen of approving the terms,Domain_Specific,approv,0.111111111,Negative,,,1,0,,0,0,0,0
99,3/24/20 11:42,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,רמממממי,1,לא עובד,התצוגה באפליקציה לא מותאמת לאייפון ולא ניתן להשתמש באפליקציה.,The display does not work in an application that is not compatible with the iPhone and the application cannot be used.,he,The display does not work in an application that is not compatible with the iPhone and the application cannot be used ,Domain_Specific,"display, applic",0.25,Neutral,,,1,0,,0,0,0,0
100,3/24/20 11:14,1503224314,המגן - אפליקציה למלחמה בקורונה,fr,1.0.21,Take the best,3,Traduisez en français et anglais et albanais,"Bonjour 
Pouvez-vous faire traduire a une longue car je ne comprends rien","Translate into French and English and Albanian Hello
Can you have a long translation because I don't understand anything",fr,Translate into French and English and Albanian Hello Can you have a long translation because I don t understand anything,"Domain_Specific, Language","albanian, translat, french, english, translat, translat",0.6,Neutral,,,1,0,,1,0,0,0
102,3/24/20 9:53,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,Sivan_99,1,התאמה לרזולוציות מסך,לא ניתן להשתמש באפליקציה כהלכה מכיוון שאין התאמה רספונסיבית למסכי הטלפון השונים. אני על אייפון 8 ולא מגיעה לחצני הבחירה בתחתית כל מסך אלה אם אני משנה שפה כל מסך,Adjustment to screen resolutions The application cannot be used properly because there is no responsive adjustment to the various phone screens. I'm on an iPhone 8 and the radio buttons at the bottom of each screen do not appear if I change the language of each screen,he,Adjustment to screen resolutions The application cannot be used properly because there is no responsive adjustment to the various phone screens  I m on an iPhone   and the radio buttons at the bottom of each screen do not appear if I change the language of each screen,"Domain_Specific, Language","languag, bottom, button, applic",0.19047619,Negative,,,1,0,,1,0,0,0
103,3/24/20 9:05,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,נורקי1,1,נורקי1,לא עובד למרות שהמיקום פתוח. נשאר תקוע על מסך הפתיחה,Norki 1 does not work even though the location is open. Stuck stuck on the opening screen,he,Norki   does not work even though the location is open  Stuck stuck on the opening screen,"Domain_Specific, Privacy","locat, locat",0.181818182,Negative,,,1,0,,0,0,1,0
104,3/24/20 8:46,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,ג. הטכנית,3,ג. הטכנית,"אם יש לכם באפליקציה קווים שחורים למעלה ולמטה, ודאו שהתצוגה שלכם לא מוגדלת.
הגדרות > תצוגה ובהירות > הגדלת התצוגה (הכי למטה) > בחרו רגיל ולחצו הגדר

Settings > Display & Brightness > Display size (all the way down) > Choose normal and confirm","third. Technical If you have black lines up and down in the app  make sure your view is not enlarged.
Settings> Display and Brightness> Zoom in (bottom)> Select Normal and click Set

Settings> Display & Brightness> Display size (all the way down)> Choose normal and confirm",he,third  Technical If you have black lines up and down in the app  make sure your view is not enlarged  Settings  Display and Brightness  Zoom in  bottom   Select Normal and click Set  Settings  Display   Brightness  Display size  all the way down   Choose normal and confirm,"Domain_Specific, Socio_economic_Status","technic, display, bottom, enlarg, normal",0.185185185,Positive,,,1,0,,0,0,0,1
108,3/24/20 5:44,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,N-F,4,Fsilunt,בעיה עם מסכים קטנים כמו iPhone SE. לא רואים את הכפתורים בתחתית המסך ואי אפשר לגלול למטה כדי ללחוץ עליהם.,Fsilunt problem with small screens like iPhone SE. You do not see the buttons at the bottom of the screen and you cannot scroll down to press them.,he,Fsilunt problem with small screens like iPhone SE  You do not see the buttons at the bottom of the screen and you cannot scroll down to press them ,Domain_Specific,"bottom, button",0.153846154,Negative,,,1,0,,0,0,0,0
109,3/24/20 5:35,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.21,אייפון se,1,לא מצליחים להתקין על אייפון se,לא עובר את עמוד אישור התקנון,Failed to install on iPhone se does not pass the policy approval page,he,Failed to install on iPhone se does not pass the policy approval page,Domain_Specific,approv,0.111111111,Negative,,,1,0,,0,0,0,0
112,3/24/20 0:24,1503224314,המגן - אפליקציה למלחמה בקורונה,au,1.0.20,Eli Behar,5,HaMagen app,I reside in Sydney Australia. Would it work here??, HaMagen app I reside in Sydney Australia. Would it work here?? ,en, HaMagen app I reside in Sydney Australia  Would it work here   ,Location,australia,0.142857143,Neutral,,,0,0,,0,1,0,0
