,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
47,24/06/2020 9:08,fj.gov.carefiji,careFIJI,en,Suhrit Prakash,1,The app is sending me the code for past few minutes but it is not work please can the technical team look into this please,   The app is sending me the code for past few minutes but it is not work please can the technical team look into this please  ,en,   The app is sending me the code for past few minutes but it is not work please can the technical team look into this please  ,Socio_economic_Status,technic,0.090909091,Positive,,,0,,,0,0,0,1
49,23/06/2020 23:26,fj.gov.carefiji,careFIJI,en,Navin Bhugaloo,5,Cool 😎 Nice govt took such initiative on top of many others to make fiji safe for us all and soon can open the borders too if we all care to download and use it.,   Cool 😎 Nice govt took such initiative on top of many others to make fiji safe for us all and soon can open the borders too if we all care to download and use it.  ,en,   Cool   Nice govt took such initiative on top of many others to make fiji safe for us all and soon can open the borders too if we all care to download and use it   ,"Domain_Specific, Location","fiji, border",0.117647059,Positive,,,1,,,0,1,0,0
53,23/06/2020 21:48,fj.gov.carefiji,careFIJI,en,Rishil Dular,1,"I personally thing the app is useless and it's stupid.... it crushes buttons not working ... I was hoping it has more information like health care information, health center locations, general health tips and consoling centers contact etc.... no use spending so much in a app which is not even working right","   I personally thing the app is useless and it's stupid.... it crushes buttons not working ... I was hoping it has more information like health care information, health center locations, general health tips and consoling centers contact etc.... no use spending so much in a app which is not even working right  ",en,   I personally thing the app is useless and it s stupid     it crushes buttons not working     I was hoping it has more information like health care information  health center locations  general health tips and consoling centers contact etc     no use spending so much in a app which is not even working right  ,"Domain_Specific, Privacy","locat, locat, button",0.096774194,Negative,,,1,,,0,0,1,0
58,23/06/2020 8:00,fj.gov.carefiji,careFIJI,en,semione manueli,1,I've received the 6 digit number but it keeps on saying WRONG OTP ENTERED 😔😔😔,   I've received the 6 digit number but it keeps on saying WRONG OTP ENTERED 😔😔😔  ,en,   I ve received the   digit number but it keeps on saying WRONG OTP ENTERED      ,Domain_Specific,"enter, receiv",0.25,Negative,,,1,,,0,0,0,0
59,23/06/2020 7:55,fj.gov.carefiji,careFIJI,en,Alumeci Delaibatiki,1,Hi I've downloaded it for the 4th time now. It keeps freezing. ITS WASTING MY DATA.,   Hi I've downloaded it for the 4th time now. It keeps freezing. ITS WASTING MY DATA.  ,en,   Hi I ve downloaded it for the  th time now  It keeps freezing  ITS WASTING MY DATA   ,Privacy,data,0.125,Negative,,,0,,,0,0,1,0
60,23/06/2020 7:36,fj.gov.carefiji,careFIJI,en,um Hadiba Abdul Raheem,1,This app doesn't work on konka s3 It say MH will send a confirmation pin but can't get it n can't open it Waste of my data n time,   This app doesn't work on konka s3 It say MH will send a confirmation pin but can't get it n can't open it Waste of my data n time  ,en,   This app doesn t work on konka s  It say MH will send a confirmation pin but can t get it n can t open it Waste of my data n time  ,Privacy,data,0.066666667,Negative,,,0,,,0,0,1,0
65,23/06/2020 3:08,fj.gov.carefiji,careFIJI,en,Waisea Aka,1,"I had downloaded the app, but when I tried to read the Privacy Policy link it won't open when I click on it. Vinaka","   I had downloaded the app, but when I tried to read the Privacy Policy link it won't open when I click on it. Vinaka  ",en,   I had downloaded the app  but when I tried to read the Privacy Policy link it won t open when I click on it  Vinaka  ,Privacy,privaci,0.1,Positive,,,0,,,0,0,1,0
66,23/06/2020 3:06,fj.gov.carefiji,careFIJI,en,Ashnil Sharma,5,Good Effort Digital Fiji,   Good Effort Digital Fiji  ,en,   Good Effort Digital Fiji  ,Location,fiji,0.25,Positive,,,0,,,0,1,0,0
79,22/06/2020 1:41,fj.gov.carefiji,careFIJI,en,Paul Lal,1,Cannot receive verification code. Please fix this,   Cannot receive verification code. Please fix this  ,en,   Cannot receive verification code  Please fix this  ,Domain_Specific,receiv,0.2,Positive,,,1,,,0,0,0,0
83,21/06/2020 20:53,fj.gov.carefiji,careFIJI,en,shameer sattar,1,"This app crashes as soon as i click the ""I will help"" button. My handset is a galaxy Note5","   This app crashes as soon as i click the ""I will help"" button. My handset is a galaxy Note5  ",en,   This app crashes as soon as i click the  I will help  button  My handset is a galaxy Note   ,Domain_Specific,button,0.111111111,Positive,,,1,,,0,0,0,0
86,21/06/2020 9:34,fj.gov.carefiji,careFIJI,en,maika levuivalu,3,I have downloaded the app but cant open..any suggestion? Im stuck in entering the mobile number,   I have downloaded the app but cant open..any suggestion? Im stuck in entering the mobile number  ,en,   I have downloaded the app but cant open  any suggestion  Im stuck in entering the mobile number  ,Domain_Specific,enter,0.090909091,Negative,,,1,,,0,0,0,0
92,21/06/2020 7:48,fj.gov.carefiji,careFIJI,en,Mobile Welding Solutions,5,"Signing in from Varavu, Ba in an attempt to join the Govt of Fiji in its proactive approach in stopping the spread of COVID 19, by installing this innovative application. Encouraging others to join as well. This investment is guaranteed to provide expected returns. Cheers","   Signing in from Varavu, Ba in an attempt to join the Govt of Fiji in its proactive approach in stopping the spread of COVID 19, by installing this innovative application. Encouraging others to join as well. This investment is guaranteed to provide expected returns. Cheers  ",en,   Signing in from Varavu  Ba in an attempt to join the Govt of Fiji in its proactive approach in stopping the spread of COVID     by installing this innovative application  Encouraging others to join as well  This investment is guaranteed to provide expected returns  Cheers  ,"Domain_Specific, Location","fiji, applic",0.083333333,Positive,,,1,,,0,1,0,0
93,21/06/2020 7:39,fj.gov.carefiji,careFIJI,en,Reema Lata,4,Have been trying to get the verification code however not receiving it,   Have been trying to get the verification code however not receiving it  ,en,   Have been trying to get the verification code however not receiving it  ,Domain_Specific,receiv,0.166666667,Neutral,,,1,,,0,0,0,0
97,21/06/2020 4:50,fj.gov.carefiji,careFIJI,en,Naashit Hussain,5,The best app to contain the coronavirus in fiji..,   The best app to contain the coronavirus in fiji..  ,en,   The best app to contain the coronavirus in fiji    ,Location,fiji,0.2,Positive,,,0,,,0,1,0,0
98,21/06/2020 4:34,fj.gov.carefiji,careFIJI,en,Faiz Khan,5,"What many developed countries couldn't even think of, Fijian Government did it. Vinaka","   What many developed countries couldn't even think of, Fijian Government did it. Vinaka  ",en,   What many developed countries couldn t even think of  Fijian Government did it  Vinaka  ,"Language, Location","countri, countri",0.25,Neutral,,,0,,,1,1,0,0
103,21/06/2020 1:18,fj.gov.carefiji,careFIJI,en,Raj tukai,5,Vinaka Fiji Government n Ministry of health....,   Vinaka Fiji Government n Ministry of health....  ,en,   Vinaka Fiji Government n Ministry of health      ,Location,fiji,0.166666667,Neutral,,,0,,,0,1,0,0
104,21/06/2020 1:16,fj.gov.carefiji,careFIJI,en,navneeta roy,5,Our Fiji's very own App👏👌,   Our Fiji's very own App👏👌  ,en,   Our Fiji s very own App    ,Location,fiji,0.333333333,Neutral,,,0,,,0,1,0,0
108,21/06/2020 0:36,fj.gov.carefiji,careFIJI,en,Justin Nand,5,Thanks Fiji First Government for the app😄,   Thanks Fiji First Government for the app😄  ,en,   Thanks Fiji First Government for the app   ,Location,fiji,0.2,Positive,,,0,,,0,1,0,0
109,21/06/2020 0:36,fj.gov.carefiji,careFIJI,en,Fortnite LLAMA,5,Fiji has its very own app🎉🎉,   Fiji has its very own app🎉🎉  ,en,   Fiji has its very own app    ,Location,fiji,0.333333333,Neutral,,,0,,,0,1,0,0
110,21/06/2020 0:35,fj.gov.carefiji,careFIJI,en,Francis Peters,5,Be safe Fiji🙌🙌🙌😊😊😊, Be safe Fiji🙌🙌🙌😊😊😊 ,hr, Be safe Fiji       ,Location,fiji,0.5,Positive,,,0,,,0,1,0,0
