,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
72,8/6/20 22:47,sg.gov.tech.bluetrace,TraceTogether,zh,Dominic K H Tan,4,"Trace together application on mobile always disappeared by itself, how to lock it? In menu, no lock button to click. Anyone can help? Thanks",  Trace together application on mobile always disappeared by itself  how to lock it? In menu  no lock button to click. Anyone can help? Thanks ,en,  Trace together application on mobile always disappeared by itself  how to lock it  In menu  no lock button to click  Anyone can help  Thanks ,Domain_Specific,"button, applic",0.142857143,Positive,0,0,1,0,0,0,0,0,0
88,8/4/20 14:12,sg.gov.tech.bluetrace,TraceTogether,en,mintu aminul,3,This app why can not scan qr safe entry by vpn network? Pls rectify it.,  This app why can not scan qr safe entry by vpn network? Pls rectify it. ,en,  This app why can not scan qr safe entry by vpn network  Pls rectify it  ,Domain_Specific,"rectifi, network",0.2,Negative,0,0,1,0,0,0,0,0,0
94,8/4/20 4:03,sg.gov.tech.bluetrace,TraceTogether,en,Wei'an Chen,5,"(Edit 2020 4 August - Problem resolved on its own, all good now! Must have been my phone giving me problems 😅 ) Hi Devs, I've tried to uninstall and install a few times, as well as restarting my handphone, but I am unable to get past the get OTP page as the message that there seems to be a network issue keep popping up. I was wondering if this is an isolated issue? Would love some troubleshooting on this, thank you!",  (Edit 2020 4 August - Problem resolved on its own  all good now! Must have been my phone giving me problems 😅 ) Hi Devs  I've tried to uninstall and install a few times  as well as restarting my handphone  but I am unable to get past the get OTP page as the message that there seems to be a network issue keep popping up. I was wondering if this is an isolated issue? Would love some troubleshooting on this  thank you! ,en,   Edit        August   Problem resolved on its own  all good now  Must have been my phone giving me problems     Hi Devs  I ve tried to uninstall and install a few times  as well as restarting my handphone  but I am unable to get past the get OTP page as the message that there seems to be a network issue keep popping up  I was wondering if this is an isolated issue  Would love some troubleshooting on this  thank you  ,Domain_Specific,"troubleshoot, network",0.054054054,Positive,0,0,1,0,0,0,0,0,0
100,8/2/20 12:28,sg.gov.tech.bluetrace,TraceTogether,en,Ru,4,Great improvement that we can now scan QR code if also can input by location like singpass application would be better.,  Great improvement that we can now scan QR code if also can input by location like singpass application would be better. ,en,  Great improvement that we can now scan QR code if also can input by location like singpass application would be better  ,"Domain_Specific, Privacy","locat, locat, applic",0.230769231,Positive,0,0,1,0,0,0,0,1,0
101,8/2/20 7:19,sg.gov.tech.bluetrace,TraceTogether,en,Yuen Heng Wong,1,"Not practical, only tap one time will do t Main Entrance(shopping mall), no need tap again at every store i enter.",  Not practical  only tap one time will do t Main Entrance(shopping mall)  no need tap again at every store i enter. ,en,  Not practical  only tap one time will do t Main Entrance shopping mall   no need tap again at every store i enter  ,Domain_Specific,enter,0.071428571,Negative,0,0,1,0,0,0,0,0,0
104,8/1/20 16:35,sg.gov.tech.bluetrace,TraceTogether,id,Prince Ririn Mjr,5,Ok juga tapi habis batre hp ku 😊,OK too but my cellphone battery runs out 😊,id,OK too but my cellphone battery runs out  ,Domain_Specific,run,0.25,Positive,0,0,1,0,0,0,0,0,0
118,7/29/20 15:40,sg.gov.tech.bluetrace,TraceTogether,en,Edy Chandra,2,"Not working with Huawei latest model phone e.g Nova 7i, Nova SE",  Not working with Huawei latest model phone e.g Nova 7i  Nova SE ,en,  Not working with Huawei latest model phone e g Nova  i  Nova SE ,Domain_Specific,model,0.1,Neutral,0,0,1,0,0,0,0,0,0
119,7/29/20 14:10,sg.gov.tech.bluetrace,TraceTogether,zh,黄亮,1,卡在输入电话号码这一步，收不到验证码。别的软件就可以。换了电话卡，链接热点，都不行。,I am stuck at the step of entering the phone number and I cannot receive the verification code. Other software will do. I changed my phone card and connected to the hotspot  but it didn’t work.,zh-cn,I am stuck at the step of entering the phone number and I cannot receive the verification code  Other software will do  I changed my phone card and connected to the hotspot  but it didn t work ,Domain_Specific,"enter, receiv",0.133333333,Negative,0,0,1,0,0,0,0,0,0
120,7/29/20 11:57,sg.gov.tech.bluetrace,TraceTogether,en,k3n6y,1,"the app makes the real physical Identity card useless, which is if u don't have a smart phone, u cannot enter into some premises which solely use this particular app. When facing phone or data issues u cannot even scan ur own IC. Very clever idea indeed.",  the app makes the real physical Identity card useless  which is if u don't have a smart phone  u cannot enter into some premises which solely use this particular app. When facing phone or data issues u cannot even scan ur own IC. Very clever idea indeed. ,en,  the app makes the real physical Identity card useless  which is if u don t have a smart phone  u cannot enter into some premises which solely use this particular app  When facing phone or data issues u cannot even scan ur own IC  Very clever idea indeed  ,"Domain_Specific, Privacy","data, enter",0.066666667,Positive,0,0,1,0,0,0,0,1,0
122,7/29/20 5:28,sg.gov.tech.bluetrace,TraceTogether,en,Maureen Tan,3,"There is something wrong with my app. Even when I have switched on Bluetooth and location, the app does not detect any contact.",  There is something wrong with my app. Even when I have switched on Bluetooth and location  the app does not detect any contact. ,en,  There is something wrong with my app  Even when I have switched on Bluetooth and location  the app does not detect any contact  ,"Domain_Specific, Privacy","locat, locat",0.166666667,Negative,0,0,1,0,0,0,0,1,0
152,7/26/20 7:50,sg.gov.tech.bluetrace,TraceTogether,en,Venkat Ramanan Renganathan,3,"The battery drain is unprecedented. If I want to use only safe entry this app doesn't allow, it needs Bluetooth by default. Instead make it optional, if we are running low on battery at least we can make use of safe entry to check in or out. It is all or nothing at present that is one of the reasons people are reluctant to use it and rue about it.",  The battery drain is unprecedented. If I want to use only safe entry this app doesn't allow  it needs Bluetooth by default. Instead make it optional  if we are running low on battery at least we can make use of safe entry to check in or out. It is all or nothing at present that is one of the reasons people are reluctant to use it and rue about it. ,en,  The battery drain is unprecedented  If I want to use only safe entry this app doesn t allow  it needs Bluetooth by default  Instead make it optional  if we are running low on battery at least we can make use of safe entry to check in or out  It is all or nothing at present that is one of the reasons people are reluctant to use it and rue about it  ,Domain_Specific,"run, present",0.060606061,Positive,0,0,1,0,0,0,0,0,0
153,7/26/20 6:06,sg.gov.tech.bluetrace,TraceTogether,zh,安建强,2,刚才又试了还是进不去，你发的网址也进不了，软件能下载了，就是就去填写电话号码，就错误，填写档案也不行，,I tried again just now  but I still can’t enter  and the URL you posted can’t be entered. If the software can be downloaded  just fill in the phone number  it’s wrong  and the file doesn’t work either.,zh-cn,I tried again just now  but I still can t enter  and the URL you posted can t be entered  If the software can be downloaded  just fill in the phone number  it s wrong  and the file doesn t work either ,Domain_Specific,enter,0.066666667,Negative,0,0,1,0,0,0,0,0,0
162,7/25/20 6:22,sg.gov.tech.bluetrace,TraceTogether,de,Valentijn Zwe W. N. Valkyrie Maxwell Constantine,3,Application was working for a good few weeks until it starts crashing upon startup. Have tried uninstalling and reinstalling but to no avail.,  Application was working for a good few weeks until it starts crashing upon startup. Have tried uninstalling and reinstalling but to no avail. ,en,  Application was working for a good few weeks until it starts crashing upon startup  Have tried uninstalling and reinstalling but to no avail  ,Domain_Specific,applic,0.083333333,Negative,0,0,1,0,0,0,0,0,0
163,7/25/20 6:07,sg.gov.tech.bluetrace,TraceTogether,zh,sen yong,1,没更新前一直可以用，更新过后要从新输入资料就卡在最后一步，点了允许没反应，一直卡在那，我的手机是华为mate8，求解。。。。,It can be used before the update. After the update  if you want to re-enter the data  it will be stuck in the last step. I clicked on the permission and it has been stuck there. My mobile phone is Huawei mate8. . . .,zh-cn,It can be used before the update  After the update  if you want to re enter the data  it will be stuck in the last step  I clicked on the permission and it has been stuck there  My mobile phone is Huawei mate        ,"Domain_Specific, Privacy","data, enter",0.117647059,Negative,0,0,1,0,0,0,0,1,0
165,7/25/20 0:46,sg.gov.tech.bluetrace,TraceTogether,zh,J John,1,there seems to be a network issue,  there seems to be a network issue ,en,  there seems to be a network issue ,Domain_Specific,network,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
171,7/24/20 5:00,sg.gov.tech.bluetrace,TraceTogether,en,மொழி creations,2,Hi. This trace together app can not assessible in Huawei mobile phones. I have bought and then only I have noticed that this application is incompatible to that phone. I have checked with the shopper. But they directed me towards customer service. But still not received any news.. kindly advice me that where can I go and complaint on this issue. Or any other ongoing processes to resolve the issue. Otherwise the government have to cease all the Huawei phones sales which is not assess the GOV.sg application untill resolve this issue.which can help the people those unknowingly purchase these phones,  Hi. This trace together app can not assessible in Huawei mobile phones. I have bought and then only I have noticed that this application is incompatible to that phone. I have checked with the shopper. But they directed me towards customer service. But still not received any news.. kindly advice me that where can I go and complaint on this issue. Or any other ongoing processes to resolve the issue. Otherwise the government have to cease all the Huawei phones sales which is not assess the GOV.sg application untill resolve this issue.which can help the people those unknowingly purchase these phones ,en,  Hi  This trace together app can not assessible in Huawei mobile phones  I have bought and then only I have noticed that this application is incompatible to that phone  I have checked with the shopper  But they directed me towards customer service  But still not received any news   kindly advice me that where can I go and complaint on this issue  Or any other ongoing processes to resolve the issue  Otherwise the government have to cease all the Huawei phones sales which is not assess the GOV sg application untill resolve this issue which can help the people those unknowingly purchase these phones ,Domain_Specific,"servic, servic, shopper, custom, receiv, applic",0.117647059,Positive,0,0,1,0,0,0,0,0,0
177,7/23/20 0:13,sg.gov.tech.bluetrace,TraceTogether,en,Tan Jun Ming,2,"Reduced battery life for my phone, interrupts music playing from Bluetooth earpiece while this app is running. Have to pause it for music to play continously.",  Reduced battery life for my phone  interrupts music playing from Bluetooth earpiece while this app is running. Have to pause it for music to play continously. ,en,  Reduced battery life for my phone  interrupts music playing from Bluetooth earpiece while this app is running  Have to pause it for music to play continously  ,Domain_Specific,"reduc, run",0.133333333,Positive,0,0,1,0,0,0,0,0,0
178,7/22/20 21:01,sg.gov.tech.bluetrace,TraceTogether,zh,马大哈,1,I don't even know how this app protect us..,  I don't even know how this app protect us.. ,en,  I don t even know how this app protect us   ,Privacy,protect,0.2,Positive,0,0,0,0,0,0,0,1,0
200,7/21/20 0:08,sg.gov.tech.bluetrace,TraceTogether,en,Keng Wai Mak,1,App not optimised. Affect phone performance such as causing lag and causing breakage in bluetooth earphone music. Poorly developed.,  App not optimised. Affect phone performance such as causing lag and causing breakage in bluetooth earphone music. Poorly developed. ,en,  App not optimised  Affect phone performance such as causing lag and causing breakage in bluetooth earphone music  Poorly developed  ,Domain_Specific,perform,0.071428571,Negative,0,0,1,0,0,0,0,0,0
205,7/20/20 7:20,sg.gov.tech.bluetrace,TraceTogether,en,Koushik Radhakrishnan,3,"Am facing issue in registration using FIN , getting error like Service Temporarily unavailable am trying since last week , can you please look into this ? When I tried to send email to the support email not sent it's quened .Please provide a support email too where I can follow up and get it rectified",  Am facing issue in registration using FIN   getting error like Service Temporarily unavailable am trying since last week   can you please look into this ? When I tried to send email to the support email not sent it's quened .Please provide a support email too where I can follow up and get it rectified ,en,  Am facing issue in registration using FIN   getting error like Service Temporarily unavailable am trying since last week   can you please look into this   When I tried to send email to the support email not sent it s quened  Please provide a support email too where I can follow up and get it rectified ,Domain_Specific,"servic, servic, rectifi, follow",0.129032258,Positive,0,0,1,0,0,0,0,0,0
210,7/19/20 21:16,sg.gov.tech.bluetrace,TraceTogether,en,raja raja,5,Excellent service thanks,  Excellent service thanks ,en,  Excellent service thanks ,Domain_Specific,"servic, servic",0.666666667,Positive,0,0,1,0,0,0,0,0,0
214,7/19/20 1:43,sg.gov.tech.bluetrace,TraceTogether,zh,ua h,1,高科技管理的人民活的越来越没有隐私尊严，有大公司强迫底层打工奴安装，把别人手机变成跟踪器，比直接给我们发个犯人跟踪器还要没有尊严。现代人的人权自由在倒退。安不安装本来是自愿的，不知道资本家这样以政府之名压迫底层员工安装的行为是不是在玷污政府的清誉？一个社会文明道德的沦丧必定是从上层社会发起 …,People under high-tech management are increasingly deprived of privacy and dignity. Some large companies force workers at the bottom to install and turn other people's phones into trackers  which is even less dignified than sending us a prisoner tracker. The human rights and freedom of modern people are regressing. Installation is voluntary. I don’t know if capitalists’ behavior of oppressing employees at the bottom of the government to install installations is tarnishing the government’s reputation. The decay of a society’s civilization and morality must be initiated from the upper class...,zh-cn,People under high tech management are increasingly deprived of privacy and dignity  Some large companies force workers at the bottom to install and turn other people s phones into trackers  which is even less dignified than sending us a prisoner tracker  The human rights and freedom of modern people are regressing  Installation is voluntary  I don t know if capitalists  behavior of oppressing employees at the bottom of the government to install installations is tarnishing the government s reputation  The decay of a society s civilization and morality must be initiated from the upper class   ,"Domain_Specific, Privacy","privaci, manag, manag, tracker, bottom",0.094339623,Positive,0,0,1,0,0,0,0,1,0
217,7/18/20 14:24,sg.gov.tech.bluetrace,TraceTogether,zh,Z L,1,"政府是建议人民安装这个跟踪软件,但sbs公司一些底层管理员却利用职权却变本加厉的强制车长安装,并压迫个别车长签字,要每天开给它们看?没想到世界发展到2020年了居然有这样侵犯人权自由的公司!说是政府要求?简直是在污蔑政府的人权道德底线!安装明明是自愿的,sbs公司一些人借机压迫底层打工车长,有意玷污政府的清誉。不如让它们直接给看不顺眼的车长发个囚犯跟踪器好了?这样比起压迫人把自己的手机变成跟踪器还活的有尊严些。这里可是新加坡,高科技管理也要尊重人权自由不是吗?车长们每天上班都有量体温,社会上不正确戴口罩的却数不胜数,也没有人去强迫,搞监控倒被别有心机的人搞的很上心,实在让人感觉在新加坡活的越来越没有尊严。中国有句老话:哪里有压迫,哪里就有反抗。别毫无节制的让现代社会倒退到奴隶社会,请尊重人们的人权自由。谢谢!",The government recommends that the people install this tracking software  but some of the bottom-level administrators of the sbs company have used their powers to force the captain to install it  and pressure individual captains to sign  and to show them every day? I didn't expect the world to develop in 2020. There is such a company that violates human rights and freedom! Is it a government request? It is simply slandering the government's human rights and moral bottom line! The installation is obviously voluntary. Some people in sbs take the opportunity to oppress the lower-level working captain  deliberately tarnishing the government's reputation. Why don't they just send a prisoner tracker to the unpleasant car captain? This is more dignified than oppressors turning their mobile phones into trackers. This is Singapore. High-tech management must also respect human rights and freedom  isn't it? Car captains take their body temperature every day at work  but there are countless people wearing masks incorrectly in society  and no one is forced to do surveillance. It is very caring  and it really makes people feel that living in Singapore is becoming less and less dignified. There is an old Chinese saying: Where there is oppression  there is resistance. Don't let modern society regress to a slave society without restraint  please respect people's human rights and freedom. Thank you!,zh-cn,The government recommends that the people install this tracking software  but some of the bottom level administrators of the sbs company have used their powers to force the captain to install it  and pressure individual captains to sign  and to show them every day  I didn t expect the world to develop in       There is such a company that violates human rights and freedom  Is it a government request  It is simply slandering the government s human rights and moral bottom line  The installation is obviously voluntary  Some people in sbs take the opportunity to oppress the lower level working captain  deliberately tarnishing the government s reputation  Why don t they just send a prisoner tracker to the unpleasant car captain  This is more dignified than oppressors turning their mobile phones into trackers  This is Singapore  High tech management must also respect human rights and freedom  isn t it  Car captains take their body temperature every day at work  but there are countless people wearing masks incorrectly in society  and no one is forced to do surveillance  It is very caring  and it really makes people feel that living in Singapore is becoming less and less dignified  There is an old Chinese saying  Where there is oppression  there is resistance  Don t let modern society regress to a slave society without restraint  please respect people s human rights and freedom  Thank you ,"Domain_Specific, Emotional, Language, Location, Privacy","pressur, chines, singapor, track, manag, manag, tracker, bottom, captain, level",0.07751938,Positive,0,0,1,1,0,1,1,1,0
234,7/17/20 0:11,sg.gov.tech.bluetrace,TraceTogether,en,Patrick Tan,1,The app that you have provide does not update the system for the safe entry app. Becuase when I scan in using this app my safe entry app record does not show that there is someone has enter my site.,  The app that you have provide does not update the system for the safe entry app. Becuase when I scan in using this app my safe entry app record does not show that there is someone has enter my site. ,en,  The app that you have provide does not update the system for the safe entry app  Becuase when I scan in using this app my safe entry app record does not show that there is someone has enter my site  ,Domain_Specific,"record, enter",0.095238095,Positive,0,0,1,0,0,0,0,0,0
235,7/16/20 23:48,sg.gov.tech.bluetrace,TraceTogether,en,Hunter Blazer,2,Downloaded the app...but don't know why my ic number is not valid....and I try passport and it didn't show Singapore,  Downloaded the app...but don't know why my ic number is not valid....and I try passport and it didn't show Singapore ,en,  Downloaded the app   but don t know why my ic number is not valid    and I try passport and it didn t show Singapore ,Location,singapor,0.090909091,Positive,0,0,0,0,0,0,1,0,0
242,7/16/20 3:07,sg.gov.tech.bluetrace,TraceTogether,en,Mandy Siow,1,after changing phone number cannot receive otp and i try many times delete apps reinstall also fail,  after changing phone number cannot receive otp and i try many times delete apps reinstall also fail ,en,  after changing phone number cannot receive otp and i try many times delete apps reinstall also fail ,Domain_Specific,receiv,0.076923077,Negative,0,0,1,0,0,0,0,0,0
243,7/16/20 2:15,sg.gov.tech.bluetrace,TraceTogether,en,Camila Dana,3,"Drains to much battery with Bluetooth on all the time. In spite my data privacy concerns, I think it is a good move to improve contact tracing but the app could provide a list of the places, with date and time, where I checked in for my own control. It is already collecting my info so why not allow me to access it?",  Drains to much battery with Bluetooth on all the time. In spite my data privacy concerns  I think it is a good move to improve contact tracing but the app could provide a list of the places  with date and time  where I checked in for my own control. It is already collecting my info so why not allow me to access it? ,en,  Drains to much battery with Bluetooth on all the time  In spite my data privacy concerns  I think it is a good move to improve contact tracing but the app could provide a list of the places  with date and time  where I checked in for my own control  It is already collecting my info so why not allow me to access it  ,"Emotional, Privacy","concern, data, privaci",0.1,Negative,0,0,0,1,0,0,0,1,0
244,7/15/20 14:05,sg.gov.tech.bluetrace,TraceTogether,en,Desmond Yap,1,Uninstall....affect my tracker..,  Uninstall....affect my tracker.. ,en,  Uninstall    affect my tracker   ,Domain_Specific,tracker,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
249,7/15/20 1:26,sg.gov.tech.bluetrace,TraceTogether,en,Max Yeo,3,If can add home and stoo tracing when you are home .... Really a battery drainer,  If can add home and stoo tracing when you are home .... Really a battery drainer ,en,  If can add home and stoo tracing when you are home      Really a battery drainer ,Domain_Specific,drainer,0.125,Neutral,0,0,1,0,0,0,0,0,0
253,7/14/20 21:05,sg.gov.tech.bluetrace,TraceTogether,en,yuenkitmun,3,"""Connected to null"" and ""Disconnected from null"" messages pop up (toast message) every few minutes. Annoying as hell.","  ""Connected to null"" and ""Disconnected from null"" messages pop up (toast message) every few minutes. Annoying as hell. ",en,   Connected to null  and  Disconnected from null  messages pop up  toast message  every few minutes  Annoying as hell  ,Emotional,annoy,0.083333333,Negative,0,0,0,1,0,0,0,0,0
276,7/12/20 6:19,sg.gov.tech.bluetrace,TraceTogether,en,Carlos Molina,1,682 exchanges while im at home? Phone stays in my room away from my window. In case this app saying i came in contact with a covid+ then it'll just mislead and confuse contact tracers,  682 exchanges while im at home? Phone stays in my room away from my window. In case this app saying i came in contact with a covid+ then it'll just mislead and confuse contact tracers ,en,      exchanges while im at home  Phone stays in my room away from my window  In case this app saying i came in contact with a covid  then it ll just mislead and confuse contact tracers ,"Domain_Specific, Emotional","confus, tracer",0.111111111,Negative,0,0,1,1,0,0,0,0,0
283,7/11/20 14:35,sg.gov.tech.bluetrace,TraceTogether,zh,李迎,1,卡在接收验证码,Stuck receiving verification code,zh-cn,Stuck receiving verification code,Domain_Specific,receiv,0.25,Negative,0,0,1,0,0,0,0,0,0
292,7/10/20 12:56,sg.gov.tech.bluetrace,TraceTogether,en,Liling Zhou,5,"Now the app is finally fully functional. The ease of check in qr for contact tracing, checkout is fuss free. And easy to keep track of. Even my mum is praising it. Good job!",  Now the app is finally fully functional. The ease of check in qr for contact tracing  checkout is fuss free. And easy to keep track of. Even my mum is praising it. Good job! ,en,  Now the app is finally fully functional  The ease of check in qr for contact tracing  checkout is fuss free  And easy to keep track of  Even my mum is praising it  Good job  ,"Privacy, Socio_economic_Status","free, track",0.1,Positive,0,0,0,0,0,0,0,1,1
301,7/10/20 3:10,sg.gov.tech.bluetrace,TraceTogether,en,chin christina,1,"I downloaded the app and when I entered the OTP, it says wrong! I uninstall and tried again and same thing happened. Finally got in then NRIC they is wrong! This app is really not up to scratch, disappointing.",  I downloaded the app and when I entered the OTP  it says wrong! I uninstall and tried again and same thing happened. Finally got in then NRIC they is wrong! This app is really not up to scratch  disappointing. ,en,  I downloaded the app and when I entered the OTP  it says wrong  I uninstall and tried again and same thing happened  Finally got in then NRIC they is wrong  This app is really not up to scratch  disappointing  ,Domain_Specific,enter,0.055555556,Negative,0,0,1,0,0,0,0,0,0
304,7/9/20 21:42,sg.gov.tech.bluetrace,TraceTogether,en,Sports World,5,Well service,  Well service ,en,  Well service ,Domain_Specific,"servic, servic",1,Positive,0,0,1,0,0,0,0,0,0
308,7/9/20 12:05,sg.gov.tech.bluetrace,TraceTogether,en,not smart,2,"when i enter my card info and press enter, it says ""temporarily unavailable"" did i press omething wrong?","  when i enter my card info and press enter  it says ""temporarily unavailable"" did i press omething wrong? ",en,  when i enter my card info and press enter  it says  temporarily unavailable  did i press omething wrong  ,Domain_Specific,enter,0.090909091,Negative,0,0,1,0,0,0,0,0,0
311,7/9/20 5:44,sg.gov.tech.bluetrace,TraceTogether,en,P T,3,"This is not good. I walked out of my flat, took an empty lift and walk passed 2 people to go to the bus stop and it shows 127 exchanges. There is a man and a woman who just came and are sitting 2 meters away. Update 9th July Thank you very much for your prompt response. I get what you mean. It's still scary but I appreciate the effort and trust that I am safe with your reassurance. Am re-rating to more stars.",  This is not good. I walked out of my flat  took an empty lift and walk passed 2 people to go to the bus stop and it shows 127 exchanges. There is a man and a woman who just came and are sitting 2 meters away. Update 9th July Thank you very much for your prompt response. I get what you mean. It's still scary but I appreciate the effort and trust that I am safe with your reassurance. Am re-rating to more stars. ,en,  This is not good  I walked out of my flat  took an empty lift and walk passed   people to go to the bus stop and it shows     exchanges  There is a man and a woman who just came and are sitting   meters away  Update  th July Thank you very much for your prompt response  I get what you mean  It s still scary but I appreciate the effort and trust that I am safe with your reassurance  Am re rating to more stars  ,"Gender, Privacy","woman, man, trust",0.076923077,Positive,0,0,0,0,1,0,0,1,0
