,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
24,2020-08-11 02:07:31,1505825357.0,AarogyaSetu,in,2.0.0,YPSaini,3.0,Contents to add,"1.most of people do know the use of it. 
2. The features and benefits must always rollover the screen
3.people must realise that it is safe and essential to carry this 
4.children should be educated to use this 
5 so far people just know this that this is govt requirements"," Contents to add 1.most of people do know the use of it. 
2. The features and benefits must always rollover the screen
3.people must realise that it is safe and essential to carry this 
4.children should be educated to use this 
5 so far people just know this that this is govt requirements ",en, Contents to add   most of people do know the use of it      The features and benefits must always rollover the screen   people must realise that it is safe and essential to carry this    children should be educated to use this    so far people just know this that this is govt requirements ,"Age, Socio_economic_Status","children, educ",0.08,Positive,1,0,0,0,0,0,0,0,1
27,2020-08-10 14:55:18,1505825357.0,AarogyaSetu,in,2.0.0,svramn,1.0,M,"Unable to determine who is infected and where did I get in contact with him / her . 
Very confusing and is not dynamic . 
Knowing the voluminous data that it contains 
I guess I can’t ask for more"," M Unable to determine who is infected and where did I get in contact with him / her . 
Very confusing and is not dynamic . 
Knowing the voluminous data that it contains 
I guess I can’t ask for more ",en, M Unable to determine who is infected and where did I get in contact with him   her    Very confusing and is not dynamic    Knowing the voluminous data that it contains  I guess I can t ask for more ,"Emotional, Privacy","confus, data",0.14285714285714285,Negative,0,0,0,1,0,0,0,1,0
29,2020-08-10 10:15:22,1505825357.0,AarogyaSetu,in,2.0.0,kadabur,5.0,Additional facilities,"The pandemic has left many in distress. The distress is so much that it is become paranoid even in the educated class, thereby addressing pressing need for good council and supportive information. 

I suggest, the app adds more features as to address the following concern areas. 

01. The need of a good councillor doctor to calm down the patient or person turning positive. 

02. To help easily get the necessary hospitalisation services for those who are poor. 

03. Those who can afford good hospitalisation and who are adequately covered under health insurance policy be given guidance of hospitals where he/ she can get access to good treatment at a cost. 

04. Release as many videos of doctors for advising asymptotic patients who can self monitor and take good care whilst not risking life. 

05. Government assurance that the patient will be given simple form for contact tracing details in English/ local language which can help authorities to take supportive steps to quarantine the primary/ secondary contacts thereby help stop spreading virus. 

06. Post recovery what all needs to periodically checked if one has undergone hospitalisation or moderately sick n recovered. 

07. Empaneled doctors of different disciplines to understand and address various ailments or concerns effectively."," Additional facilities The pandemic has left many in distress. The distress is so much that it is become paranoid even in the educated class  thereby addressing pressing need for good council and supportive information. 

I suggest  the app adds more features as to address the following concern areas. 

01. The need of a good councillor doctor to calm down the patient or person turning positive. 

02. To help easily get the necessary hospitalisation services for those who are poor. 

03. Those who can afford good hospitalisation and who are adequately covered under health insurance policy be given guidance of hospitals where he/ she can get access to good treatment at a cost. 

04. Release as many videos of doctors for advising asymptotic patients who can self monitor and take good care whilst not risking life. 

05. Government assurance that the patient will be given simple form for contact tracing details in English/ local language which can help authorities to take supportive steps to quarantine the primary/ secondary contacts thereby help stop spreading virus. 

06. Post recovery what all needs to periodically checked if one has undergone hospitalisation or moderately sick n recovered. 

07. Empaneled doctors of different disciplines to understand and address various ailments or concerns effectively. ",en, Additional facilities The pandemic has left many in distress  The distress is so much that it is become paranoid even in the educated class  thereby addressing pressing need for good council and supportive information    I suggest  the app adds more features as to address the following concern areas        The need of a good councillor doctor to calm down the patient or person turning positive        To help easily get the necessary hospitalisation services for those who are poor        Those who can afford good hospitalisation and who are adequately covered under health insurance policy be given guidance of hospitals where he  she can get access to good treatment at a cost        Release as many videos of doctors for advising asymptotic patients who can self monitor and take good care whilst not risking life        Government assurance that the patient will be given simple form for contact tracing details in English  local language which can help authorities to take supportive steps to quarantine the primary  secondary contacts thereby help stop spreading virus        Post recovery what all needs to periodically checked if one has undergone hospitalisation or moderately sick n recovered        Empaneled doctors of different disciplines to understand and address various ailments or concerns effectively  ,"Domain_Specific, Emotional, Language, Location, Socio_economic_Status","sick, distress, concern, english, languag, educ, cost, local, area, author, servic, servic, author, distress, follow, cover, address",0.13709677419354838,Positive,0,0,1,1,0,1,1,0,1
32,2020-08-09 16:59:57,1505825357.0,AarogyaSetu,in,2.0.0,Nitinpva,5.0,Help in the time of pandemic,This app really helped by identifying number of positive cases around us on a real time basis. This helped me in talking better precautions., Help in the time of pandemic This app really helped by identifying number of positive cases around us on a real time basis. This helped me in talking better precautions. ,en, Help in the time of pandemic This app really helped by identifying number of positive cases around us on a real time basis  This helped me in talking better precautions  ,Domain_Specific,identifi,0.05263157894736842,Positive,0,0,1,0,0,0,0,0,0
35,2020-08-09 10:51:46,1505825357.0,AarogyaSetu,in,2.0.0,surajr642,1.0,Not receiving OTP for registration,Sir I’m not getting OTP even after multiple attempts, Not receiving OTP for registration Sir I’m not getting OTP even after multiple attempts ,en, Not receiving OTP for registration Sir I m not getting OTP even after multiple attempts ,Domain_Specific,receiv,0.1111111111111111,Neutral,0,0,1,0,0,0,0,0,0
37,2020-08-09 08:15:53,1505825357.0,AarogyaSetu,in,2.0.0,Dipali N,5.0,Friendly App,"This phone application is like a true friend, who keeps a check on you and is with you during all times.", Friendly App This phone application is like a true friend  who keeps a check on you and is with you during all times. ,en, Friendly App This phone application is like a true friend  who keeps a check on you and is with you during all times  ,Domain_Specific,applic,0.09090909090909091,Positive,0,0,1,0,0,0,0,0,0
40,2020-08-09 06:06:33,1505825357.0,AarogyaSetu,in,2.0.0,crazyjinka,1.0,Waste application,"Application is working fine, but no use with this app, no support found during emergency.

Just trash this application
Government collecting data but people are not safe"," Waste application Application is working fine  but no use with this app  no support found during emergency.

Just trash this application
Government collecting data but people are not safe ",en, Waste application Application is working fine  but no use with this app  no support found during emergency   Just trash this application Government collecting data but people are not safe ,"Domain_Specific, Privacy","data, applic",0.1111111111111111,Negative,0,0,1,0,0,0,0,1,0
41,2020-08-09 04:46:43,1505825357.0,AarogyaSetu,in,2.0.0,anshup123,4.0,Status assessment update not happening,"The app does not assess my status despite declaring all my details. Not message is displayed on the reason for its inability to assess my status.

Thank you
Anshuman Priyadarshi"," Status assessment update not happening The app does not assess my status despite declaring all my details. Not message is displayed on the reason for its inability to assess my status.

Thank you
Anshuman Priyadarshi ",en, Status assessment update not happening The app does not assess my status despite declaring all my details  Not message is displayed on the reason for its inability to assess my status   Thank you Anshuman Priyadarshi ,Domain_Specific,display,0.05,Negative,0,0,1,0,0,0,0,0,0
43,2020-08-09 03:35:25,1505825357.0,AarogyaSetu,ae,2.0.0,it's complicate,5.0,Thanks,"This is helping to many people’s around in India.. 

Thanks and best regards 

Sukanta Kumar Pradhan"," Thanks This is helping to many people’s around in India.. 

Thanks and best regards 

Sukanta Kumar Pradhan ",en, Thanks This is helping to many people s around in India     Thanks and best regards   Sukanta Kumar Pradhan ,Location,india,0.08333333333333333,Positive,0,0,0,0,0,0,1,0,0
46,2020-08-08 14:19:31,1505825357.0,AarogyaSetu,in,2.0.0,sunod yadav,5.0,Nice one,"May this very good application by govt of India 
Every one can safe there self .."," Nice one May this very good application by govt of India 
Every one can safe there self .. ",en, Nice one May this very good application by govt of India  Every one can safe there self    ,"Domain_Specific, Location","india, applic",0.16666666666666666,Positive,0,0,1,0,0,0,1,0,0
48,2020-08-08 11:02:02,1505825357.0,AarogyaSetu,in,2.0.0,Niki nitesh,5.0,Let’s make India safe,This is one of the best source for me to keep myself updated about coronavirus new people must use this. Simultaneously this is a good way to track coronavirus suffered persons thanks to government of India who is trying its best to make ourselves safe and healthy ., Let’s make India safe This is one of the best source for me to keep myself updated about coronavirus new people must use this. Simultaneously this is a good way to track coronavirus suffered persons thanks to government of India who is trying its best to make ourselves safe and healthy . ,en, Let s make India safe This is one of the best source for me to keep myself updated about coronavirus new people must use this  Simultaneously this is a good way to track coronavirus suffered persons thanks to government of India who is trying its best to make ourselves safe and healthy   ,"Location, Privacy","india, track",0.06666666666666667,Positive,0,0,0,0,0,0,1,1,0
56,2020-08-07 16:54:00,1505825357.0,AarogyaSetu,in,2.0.0,Raja 225,2.0,First check Aarogya Setu app users,Pls check Aarogya Setu app users first. Because these people are downloaded and using the app regularly and recognise these people are guide to India and saves India. Try to understand Govt first this odd situations., First check Aarogya Setu app users Pls check Aarogya Setu app users first. Because these people are downloaded and using the app regularly and recognise these people are guide to India and saves India. Try to understand Govt first this odd situations. ,en, First check Aarogya Setu app users Pls check Aarogya Setu app users first  Because these people are downloaded and using the app regularly and recognise these people are guide to India and saves India  Try to understand Govt first this odd situations  ,"Domain_Specific, Location","india, guid",0.06451612903225806,Negative,0,0,1,0,0,0,1,0,0
57,2020-08-07 16:48:29,1505825357.0,AarogyaSetu,in,2.0.0,niteen 3,1.0,Getting forbidden error and otp not receiving,First this app is working in my phone but after 15 days it’s showing error again I download this app but while registering OTP is not coming in my numbe, Getting forbidden error and otp not receiving First this app is working in my phone but after 15 days it’s showing error again I download this app but while registering OTP is not coming in my numbe ,en, Getting forbidden error and otp not receiving First this app is working in my phone but after    days it s showing error again I download this app but while registering OTP is not coming in my numbe ,Domain_Specific,receiv,0.05555555555555555,Negative,0,0,1,0,0,0,0,0,0
63,2020-08-07 04:06:29,1505825357.0,AarogyaSetu,in,2.0.0,Ranaiphone6,3.0,Showing negative active users for some days,"Seems the graphs are not properly built or there is data tempering . The covid updates , under active daily numbers , if you scroll across dates will find negative values also. 
How active number can be negative ?"," Showing negative active users for some days Seems the graphs are not properly built or there is data tempering . The covid updates   under active daily numbers   if you scroll across dates will find negative values also. 
How active number can be negative ? ",en, Showing negative active users for some days Seems the graphs are not properly built or there is data tempering   The covid updates   under active daily numbers   if you scroll across dates will find negative values also   How active number can be negative   ,"Domain_Specific, Privacy","data, temper",0.07692307692307693,Negative,0,0,1,0,0,0,0,1,0
64,2020-08-07 03:54:18,1505825357.0,AarogyaSetu,in,2.0.0,lalit bhatt,5.0,Very important application,Very good, Very important application Very good ,en, Very important application Very good ,Domain_Specific,"import, applic",0.4,Positive,0,0,1,0,0,0,0,0,0
74,2020-08-06 15:53:21,1505825357.0,AarogyaSetu,in,2.0.0,caanupampandey,3.0,Unable to download,I have uninstalled the app and reinstalled but now Getting generic Id error while entering the mobile number, Unable to download I have uninstalled the app and reinstalled but now Getting generic Id error while entering the mobile number ,en, Unable to download I have uninstalled the app and reinstalled but now Getting generic Id error while entering the mobile number ,Domain_Specific,enter,0.08333333333333333,Negative,0,0,1,0,0,0,0,0,0
76,2020-08-06 09:29:07,1505825357.0,AarogyaSetu,in,2.0.0,gryphonsqueen,1.0,Not satisfied,"This app is disappointing. There’s no feature for checking the +ve pple nearby in some km radius. It showed right after installing but now I can’t find that feature. There’s nothing much they tell you. Needs a lot of work and updates still, pls keep letting us informed. We need this for our safety too. We have to know how many out there are around us and how we can prepare better. If it gets better I’ll update my review. I’ve been going to work almost everyday and have crossed some containment area on the route but this app doesn’t notify at all.", Not satisfied This app is disappointing. There’s no feature for checking the +ve pple nearby in some km radius. It showed right after installing but now I can’t find that feature. There’s nothing much they tell you. Needs a lot of work and updates still  pls keep letting us informed. We need this for our safety too. We have to know how many out there are around us and how we can prepare better. If it gets better I’ll update my review. I’ve been going to work almost everyday and have crossed some containment area on the route but this app doesn’t notify at all. ,en, Not satisfied This app is disappointing  There s no feature for checking the  ve pple nearby in some km radius  It showed right after installing but now I can t find that feature  There s nothing much they tell you  Needs a lot of work and updates still  pls keep letting us informed  We need this for our safety too  We have to know how many out there are around us and how we can prepare better  If it gets better I ll update my review  I ve been going to work almost everyday and have crossed some containment area on the route but this app doesn t notify at all  ,"Domain_Specific, Location","area, prepar, prepar",0.061224489795918366,Positive,0,0,1,0,0,0,1,0,0
78,2020-08-06 07:19:43,1505825357.0,AarogyaSetu,in,2.0.0,dinesh170486,3.0,अद्यतन स्थिति,"सर जब हम किसी कोरोना रोगी के संदिग्ध क्षेत्र में आते है तो हमें संदेश या फ़ोन आ जाए के आप संदिग्ध क्षेत्र के सम्पर्क में आ रहे है कृपया उचित दूरी बनाए रहे सुरक्षित रहे।

धन्यवाद 

दिनेश कुमार","UPDATE STATUS Sir  when we come to the suspicious area of ​​a corona patient  we get a message or phone saying that you are coming in contact with the suspicious area  please be safe keeping a reasonable distance.

Thank you

Dinesh Kumar",hi,UPDATE STATUS Sir  when we come to the suspicious area of   a corona patient  we get a message or phone saying that you are coming in contact with the suspicious area  please be safe keeping a reasonable distance   Thank you  Dinesh Kumar,"Location, Privacy","area, suspici",0.08333333333333333,Positive,0,0,0,0,0,0,1,1,0
79,2020-08-06 06:57:20,1505825357.0,AarogyaSetu,in,2.0.0,Dipak Joshi(Advocate),1.0,Review,Only for self satisfaction. Not trust worthy. Wrong mess. Is passing.we not trust this app., Review Only for self satisfaction. Not trust worthy. Wrong mess. Is passing.we not trust this app. ,en, Review Only for self satisfaction  Not trust worthy  Wrong mess  Is passing we not trust this app  ,Privacy,trust,0.09090909090909091,Negative,0,0,0,0,0,0,0,1,0
82,2020-08-06 01:29:12,1505825357.0,AarogyaSetu,in,2.0.0,tanwar sk,1.0,Useless app,It’s my personal experience with this app it’s totally useless and west of time app it’s request to government of India please update this app because life can not make again thanks., Useless app It’s my personal experience with this app it’s totally useless and west of time app it’s request to government of India please update this app because life can not make again thanks. ,en, Useless app It s my personal experience with this app it s totally useless and west of time app it s request to government of India please update this app because life can not make again thanks  ,Location,india,0.05,Negative,0,0,0,0,0,0,1,0,0
90,2020-08-04 15:23:48,1505825357.0,AarogyaSetu,in,2.0.0,Parry1108,1.0,Does not show data.,"Bug needs fixing, data is unavailable on Arogya setu app since more than a month.
Kindly update the app."," Does not show data. Bug needs fixing  data is unavailable on Arogya setu app since more than a month.
Kindly update the app. ",en, Does not show data  Bug needs fixing  data is unavailable on Arogya setu app since more than a month  Kindly update the app  ,Privacy,data,0.0625,Positive,0,0,0,0,0,0,0,1,0
91,2020-08-04 11:36:54,1505825357.0,AarogyaSetu,in,2.0.0,pavneet lamba,3.0,Record system,My husband tested positive 3 days back but his Setu account is not updated with hi corona status, Record system My husband tested positive 3 days back but his Setu account is not updated with hi corona status ,en, Record system My husband tested positive   days back but his Setu account is not updated with hi corona status ,Domain_Specific,"record, account",0.15384615384615385,Positive,0,0,1,0,0,0,0,0,0
96,2020-08-04 06:08:13,1505825357.0,AarogyaSetu,us,2.0.0,Rakshitha Gowda,1.0,Otp not received,I hope the govt have some brains to look in to the issue. Even after trying different mobile numbers to register we don’t get otp. Such BS!!, Otp not received I hope the govt have some brains to look in to the issue. Even after trying different mobile numbers to register we don’t get otp. Such BS!! ,en, Otp not received I hope the govt have some brains to look in to the issue  Even after trying different mobile numbers to register we don t get otp  Such BS   ,Domain_Specific,receiv,0.0625,Negative,0,0,1,0,0,0,0,0,0
99,2020-08-03 13:58:30,1505825357.0,AarogyaSetu,in,2.0.0,kalash@123,5.0,Amazing application,It’s a very important application, Amazing application It’s a very important application ,en, Amazing application It s a very important application ,Domain_Specific,"import, applic",0.4,Positive,0,0,1,0,0,0,0,0,0
100,2020-08-03 13:25:27,1505825357.0,AarogyaSetu,in,2.0.0,prameelakishan,3.0,Arogyasetu,Should have been more user friendly and sometime confusing about the personal status even without any travel outside home .. keeping Bluetooth on always can not be followed religiously, Arogyasetu Should have been more user friendly and sometime confusing about the personal status even without any travel outside home .. keeping Bluetooth on always can not be followed religiously ,en, Arogyasetu Should have been more user friendly and sometime confusing about the personal status even without any travel outside home    keeping Bluetooth on always can not be followed religiously ,"Domain_Specific, Emotional, Location","confus, religi, outsid, follow",0.2222222222222222,Positive,0,0,1,1,0,0,1,0,0
101,2020-08-03 09:19:46,1505825357.0,AarogyaSetu,in,2.0.0,GMaitra,3.0,This App will not be a success if people don’t enter facts,Success depends on input, This App will not be a success if people don’t enter facts Success depends on input ,en, This App will not be a success if people don t enter facts Success depends on input ,Domain_Specific,enter,0.125,Positive,0,0,1,0,0,0,0,0,0
105,2020-08-02 17:48:38,1505825357.0,AarogyaSetu,in,2.0.0,venujampula,1.0,"Not accurate data, showing different data based on mobile OS","No accurate data, showing different data based on mobile OS", Not accurate data  showing different data based on mobile OS No accurate data  showing different data based on mobile OS ,en, Not accurate data  showing different data based on mobile OS No accurate data  showing different data based on mobile OS ,Privacy,data,0.0625,Negative,0,0,0,0,0,0,0,1,0
110,2020-08-02 09:56:58,1505825357.0,AarogyaSetu,in,2.0.0,Satanu,1.0,App not responding,I am using this app from the day it was released. From last week the app is not responding., App not responding I am using this app from the day it was released. From last week the app is not responding. ,en, App not responding I am using this app from the day it was released  From last week the app is not responding  ,Domain_Specific,respond,0.1,Neutral,0,0,1,0,0,0,0,0,0
114,2020-08-02 04:31:52,1505825357.0,AarogyaSetu,in,2.0.0,Sny_Rathour,1.0,Very much disappointed,Government is just fooling everyone...I personally don’t believe they are serious about this, Very much disappointed Government is just fooling everyone...I personally don’t believe they are serious about this ,en, Very much disappointed Government is just fooling everyone   I personally don t believe they are serious about this ,Emotional,fool,0.1111111111111111,Negative,0,0,0,1,0,0,0,0,0
115,2020-08-02 01:27:37,1505825357.0,AarogyaSetu,in,2.0.0,Abhij2k1,5.0,Fighting against Corona,It is better if App Store by every Indian. Also display the moderate person name with mobile no., Fighting against Corona It is better if App Store by every Indian. Also display the moderate person name with mobile no. ,en, Fighting against Corona It is better if App Store by every Indian  Also display the moderate person name with mobile no  ,Domain_Specific,display,0.07692307692307693,Negative,0,0,1,0,0,0,0,0,0
116,2020-08-02 01:04:44,1505825357.0,AarogyaSetu,in,2.0.0,Dev123454321,1.0,How many meter is the Bluetooth range of arogya setu app,"How many meter is the Bluetooth range of arogya setu app? 

If someone not been outside since last 2 months and it’s showing status that 2 contact are at high risk 
Is it flaw in the App ? Plz explain ???

App distance calculation business logics seems blunder and inaccurate!!! 
@developer: kindly check and test it again and again also make user manual available for distance measuring in meters via Bluetooth and make transparent the data to users"," How many meter is the Bluetooth range of arogya setu app How many meter is the Bluetooth range of arogya setu app? 

If someone not been outside since last 2 months and it’s showing status that 2 contact are at high risk 
Is it flaw in the App ? Plz explain ???

App distance calculation business logics seems blunder and inaccurate!!! 
@developer: kindly check and test it again and again also make user manual available for distance measuring in meters via Bluetooth and make transparent the data to users ",en, How many meter is the Bluetooth range of arogya setu app How many meter is the Bluetooth range of arogya setu app    If someone not been outside since last   months and it s showing status that   contact are at high risk  Is it flaw in the App   Plz explain      App distance calculation business logics seems blunder and inaccurate      developer  kindly check and test it again and again also make user manual available for distance measuring in meters via Bluetooth and make transparent the data to users ,"Domain_Specific, Privacy","data, transpar, outsid, measur",0.07407407407407407,Positive,0,0,1,0,0,0,0,1,0
117,2020-08-01 19:25:42,1505825357.0,AarogyaSetu,in,2.0.0,Manoo Bhai,4.0,Status & Safety,"I am happy to share the results of Arogya Setu , a person have registered mobile for his Mother who was Covid positive, but he carried mobile to various locations like Sarv Haryana Gramin Bank and was caught by Employee and got scared and creating terror in others mind. How he was travelling here and there , where as he should be Quarantine . My app shows one person on High risk but I cannot trace him who’s that person . 
  Still the app is GOOD enough to Alert."," Status & Safety I am happy to share the results of Arogya Setu   a person have registered mobile for his Mother who was Covid positive  but he carried mobile to various locations like Sarv Haryana Gramin Bank and was caught by Employee and got scared and creating terror in others mind. How he was travelling here and there   where as he should be Quarantine . My app shows one person on High risk but I cannot trace him who’s that person . 
  Still the app is GOOD enough to Alert. ",en, Status   Safety I am happy to share the results of Arogya Setu   a person have registered mobile for his Mother who was Covid positive  but he carried mobile to various locations like Sarv Haryana Gramin Bank and was caught by Employee and got scared and creating terror in others mind  How he was travelling here and there   where as he should be Quarantine   My app shows one person on High risk but I cannot trace him who s that person      Still the app is GOOD enough to Alert  ,"Domain_Specific, Emotional, Privacy","scare, locat, locat",0.06818181818181818,Positive,0,0,1,1,0,0,0,1,0
118,2020-08-01 07:23:22,1505825357.0,AarogyaSetu,in,2.0.0,SiDdHaRtHs.S,5.0,Life saving app,"Digitally protective app by Government of india, a very sincere and effective step, hope India wins this “Chinese virus”", Life saving app Digitally protective app by Government of india  a very sincere and effective step  hope India wins this “Chinese virus” ,en, Life saving app Digitally protective app by Government of india  a very sincere and effective step  hope India wins this  Chinese virus  ,"Language, Location, Privacy","chines, india, protect",0.17647058823529413,Positive,0,0,0,0,0,1,1,1,0
121,2020-07-31 16:06:49,1505825357.0,AarogyaSetu,in,2.0.0,playernews,5.0,Profile,Profile picture show at the top of aap, Profile Profile picture show at the top of aap ,en, Profile Profile picture show at the top of aap ,Domain_Specific,profil,0.16666666666666666,Positive,0,0,1,0,0,0,0,0,0
122,2020-07-31 11:16:23,1505825357.0,AarogyaSetu,in,2.0.0,uniqil,1.0,Doesn’t work,"So i was struggling to login with otp for a weeks. Once that was cleared, whenever i open the app it shows ‘403 forbidden’. And companies say this app is mandatory. I have complained to the authorities as well. No response. No rectification", Doesn’t work So i was struggling to login with otp for a weeks. Once that was cleared  whenever i open the app it shows ‘403 forbidden’. And companies say this app is mandatory. I have complained to the authorities as well. No response. No rectification ,en, Doesn t work So i was struggling to login with otp for a weeks  Once that was cleared  whenever i open the app it shows      forbidden   And companies say this app is mandatory  I have complained to the authorities as well  No response  No rectification ,Domain_Specific,"author, author",0.09523809523809523,Negative,0,0,1,0,0,0,0,0,0
