,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
128,8/12/20 19:05,nic.goi.aarogyasetu,Aarogya Setu,en,Deepak Patil,1,Aarogya setu app creating panic it shows patient is 500 mtr away from you but when I sat with Corona patient it shows the same info. Means no use AS team and Gov. Making fool actually and spreading panic. They are not working on it.,  Aarogya setu app creating panic it shows patient is 500 mtr away from you but when I sat with Corona patient it shows the same info. Means no use AS team and Gov. Making fool actually and spreading panic. They are not working on it. ,en,  Aarogya setu app creating panic it shows patient is     mtr away from you but when I sat with Corona patient it shows the same info  Means no use AS team and Gov  Making fool actually and spreading panic  They are not working on it  ,Emotional,"fool, panic",0.083333333,Negative,0,0,0,1,0,0,0,0,0
129,8/12/20 19:00,nic.goi.aarogyasetu,Aarogya Setu,en,Marysville Hagel,5,"UPDATE FOR 5 STARS : App is perfectly functional now. Kudos to the developer team for the good work! ******************************************************** Older Comment: There are bugs. 1. After the user completes the 'self assessment' everyday, it repeats the dialogue box. 2. The 'skip' icon is non-functional. Has it even been mapped to an input?",  UPDATE FOR 5 STARS : App is perfectly functional now. Kudos to the developer team for the good work! ******************************************************** Older Comment: There are bugs. 1. After the user completes the 'self assessment' everyday  it repeats the dialogue box. 2. The 'skip' icon is non-functional. Has it even been mapped to an input? ,en,  UPDATE FOR   STARS   App is perfectly functional now  Kudos to the developer team for the good work                                                           Older Comment  There are bugs     After the user completes the  self assessment  everyday  it repeats the dialogue box     The  skip  icon is non functional  Has it even been mapped to an input  ,"Age, Domain_Specific","older, comment",0.071428571,Positive,1,0,1,0,0,0,0,0,0
130,8/12/20 18:55,nic.goi.aarogyasetu,Aarogya Setu,en,Romil Badhe,1,Why aarogya setu is not using exposure notification api which Google have pushed to millions of devices via Google Play Services.?,  Why aarogya setu is not using exposure notification api which Google have pushed to millions of devices via Google Play Services.? ,en,  Why aarogya setu is not using exposure notification api which Google have pushed to millions of devices via Google Play Services   ,Domain_Specific,"servic, servic",0.133333333,Positive,0,0,1,0,0,0,0,0,0
138,8/12/20 18:28,nic.goi.aarogyasetu,Aarogya Setu,en,Only for hindi Gyan,5,Nice application,Nice application,it,Nice application,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
139,8/12/20 18:22,nic.goi.aarogyasetu,Aarogya Setu,en,Sahaj Self Study & Nature,4,Still doesn't run in background.,  Still doesn't run in background. ,en,  Still doesn t run in background  ,Domain_Specific,run,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
142,8/12/20 18:12,nic.goi.aarogyasetu,Aarogya Setu,en,Mukesh Bamniya,2,Overall app is good but there should be an option of real time alarm system alert so that wherever and whenever the user come in contact with infected person (with blutooth and location proximity) alarm must alert the person to go away from the place where user may get infected.. I faced the same problem.. I take care and follow all the instructions suggested by ministry of Health and Family welfare but my app still shows you are in contact with 1 infected person. How us this app. Pathetic ;(,  Overall app is good but there should be an option of real time alarm system alert so that wherever and whenever the user come in contact with infected person (with blutooth and location proximity) alarm must alert the person to go away from the place where user may get infected.. I faced the same problem.. I take care and follow all the instructions suggested by ministry of Health and Family welfare but my app still shows you are in contact with 1 infected person. How us this app. Pathetic ;( ,en,  Overall app is good but there should be an option of real time alarm system alert so that wherever and whenever the user come in contact with infected person  with blutooth and location proximity  alarm must alert the person to go away from the place where user may get infected   I faced the same problem   I take care and follow all the instructions suggested by ministry of Health and Family welfare but my app still shows you are in contact with   infected person  How us this app  Pathetic    ,"Domain_Specific, Privacy","locat, locat, follow",0.06,Negative,0,0,1,0,0,0,0,1,0
148,8/12/20 17:57,nic.goi.aarogyasetu,Aarogya Setu,en,Healing Point Acupuncture and Diet Clinic,4,"In self assessment test there should be an option .... if at professional place we came in contact with any covid positive patient with safety measurements like mask ,face shild and gloves.",  In self assessment test there should be an option .... if at professional place we came in contact with any covid positive patient with safety measurements like mask  face shild and gloves. ,en,  In self assessment test there should be an option      if at professional place we came in contact with any covid positive patient with safety measurements like mask  face shild and gloves  ,Domain_Specific,measur,0.052631579,Positive,0,0,1,0,0,0,0,0,0
163,8/12/20 17:18,nic.goi.aarogyasetu,Aarogya Setu,en,Bobby,1,Around 100 meters to my home covid 19 patient is present. This app is 100 % not useful.,  Around 100 meters to my home covid 19 patient is present. This app is 100 % not useful. ,en,  Around     meters to my home covid    patient is present  This app is       not useful  ,Domain_Specific,present,0.125,Negative,0,0,1,0,0,0,0,0,0
176,8/12/20 16:46,nic.goi.aarogyasetu,Aarogya Setu,en,Devendra partap Singh,4,Safe for all india,  Safe for all india ,en,  Safe for all india ,Location,india,0.5,Positive,0,0,0,0,0,0,1,0,0
189,8/12/20 16:26,nic.goi.aarogyasetu,Aarogya Setu,en,sia tripathi,2,Worst app changes the cases in few hours gap . Not sure about the nearby areas patients... instead of clearance it gives a worst blur data,  Worst app changes the cases in few hours gap . Not sure about the nearby areas patients... instead of clearance it gives a worst blur data ,en,  Worst app changes the cases in few hours gap   Not sure about the nearby areas patients    instead of clearance it gives a worst blur data ,"Location, Privacy","area, data",0.125,Negative,0,0,0,0,0,0,1,1,0
207,8/12/20 15:51,nic.goi.aarogyasetu,Aarogya Setu,en,S. C Sharma,5,My google setting says your app does not support exposure notification .the red color spot is not there.,  My google setting says your app does not support exposure notification .the red color spot is not there. ,en,  My google setting says your app does not support exposure notification  the red color spot is not there  ,Domain_Specific,color,0.090909091,Negative,0,0,1,0,0,0,0,0,0
209,8/12/20 15:44,nic.goi.aarogyasetu,Aarogya Setu,en,RadheyGamer YT,1,Ye sirf sir dard karne ke liye banaya gya app hai ekdam useless,This app is made just to make head ache absolutely useless,tr,This app is made just to make head ache absolutely useless,Domain_Specific,head,0.142857143,Negative,0,0,1,0,0,0,0,0,0
213,8/12/20 15:37,nic.goi.aarogyasetu,Aarogya Setu,en,Neelmani Thakur,5,This is necessary to download every Indian to make there sefty and other too... The helpline facility of this app is very faster than govt. Response. Everybody should download this to track there sefty from covid-19,  This is necessary to download every Indian to make there sefty and other too... The helpline facility of this app is very faster than govt. Response. Everybody should download this to track there sefty from covid-19 ,en,  This is necessary to download every Indian to make there sefty and other too    The helpline facility of this app is very faster than govt  Response  Everybody should download this to track there sefty from covid    ,Privacy,track,0.055555556,Neutral,0,0,0,0,0,0,0,1,0
214,8/12/20 15:33,nic.goi.aarogyasetu,Aarogya Setu,en,nephop movie and video uploader,5,Very nice app made by govt of India Proud to be indian,  Very nice app made by govt of India Proud to be indian ,en,  Very nice app made by govt of India Proud to be indian ,Location,india,0.125,Positive,0,0,0,0,0,0,1,0,0
218,8/12/20 15:27,nic.goi.aarogyasetu,Aarogya Setu,en,Shinto Joseph,1,It Doesn't serve any purpose.... except poping up Modi Photos...,  It Doesn't serve any purpose.... except poping up Modi Photos... ,en,  It Doesn t serve any purpose     except poping up Modi Photos    ,Domain_Specific,pope,0.142857143,Neutral,0,0,1,0,0,0,0,0,0
255,8/12/20 14:21,nic.goi.aarogyasetu,Aarogya Setu,en,mass gaming,5,Veey very good app nice for this season this season is corona season so only,  Veey very good app nice for this season this season is corona season so only ,en,  Veey very good app nice for this season this season is corona season so only ,Domain_Specific,season,0.1,Positive,0,0,1,0,0,0,0,0,0
265,8/12/20 14:07,nic.goi.aarogyasetu,Aarogya Setu,en,kuhu kuili,4,Nice application,Nice application,it,Nice application,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
274,8/12/20 13:25,nic.goi.aarogyasetu,Aarogya Setu,en,Lali Vishwakarma,2,The App keeps logging out after a few days. That is disappointing and scary because Bluetooth and GPS on so that the App its own even when there has been no update then I'm not sure for how long it's not been tracking my status. I always keep the continues working. Why does it sign out on,  The App keeps logging out after a few days. That is disappointing and scary because Bluetooth and GPS on so that the App its own even when there has been no update then I'm not sure for how long it's not been tracking my status. I always keep the continues working. Why does it sign out on ,en,  The App keeps logging out after a few days  That is disappointing and scary because Bluetooth and GPS on so that the App its own even when there has been no update then I m not sure for how long it s not been tracking my status  I always keep the continues working  Why does it sign out on ,Privacy,"track, gps",0.086956522,Negative,0,0,0,0,0,0,0,1,0
275,8/12/20 13:20,nic.goi.aarogyasetu,Aarogya Setu,en,Ankit Kumar,5,Very nice application,  Very nice application ,en,  Very nice application ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,0,0,0,0,0
295,8/12/20 12:12,nic.goi.aarogyasetu,Aarogya Setu,en,Neha Mishra,5,Nice application,Nice application,it,Nice application,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
304,8/12/20 11:46,nic.goi.aarogyasetu,Aarogya Setu,en,Powman Kaushik,1,Worst... Its another fooling around of a kind to general public... Thumbs down..,  Worst... Its another fooling around of a kind to general public... Thumbs down.. ,en,  Worst    Its another fooling around of a kind to general public    Thumbs down   ,Emotional,fool,0.125,Negative,0,0,0,1,0,0,0,0,0
306,8/12/20 11:39,nic.goi.aarogyasetu,Aarogya Setu,en,AMIT. VERMA,1,Thanks ki apne app India mai made kar ye app sab ke bhoat usefull hai,Thanks for making your app India May  it is full of joy for everyone,id,Thanks for making your app India May  it is full of joy for everyone,Location,india,0.125,Positive,0,0,0,0,0,0,1,0,0
316,8/12/20 11:12,nic.goi.aarogyasetu,Aarogya Setu,en,Shivansh Kumar,3,Why don't they offer google notification service pls be updated you guys are lagging,  Why don't they offer google notification service pls be updated you guys are lagging ,en,  Why don t they offer google notification service pls be updated you guys are lagging ,Domain_Specific,"servic, servic",0.222222222,Negative,0,0,1,0,0,0,0,0,0
322,8/12/20 10:52,nic.goi.aarogyasetu,Aarogya Setu,en,Kalpana Patel,1,The app is not designed to include foreign contact number. So those passengers arriving from foreign countries into India who do not have a Indian sim card cannot register on this app. There is no point in downloading the app until then.,  The app is not designed to include foreign contact number. So those passengers arriving from foreign countries into India who do not have a Indian sim card cannot register on this app. There is no point in downloading the app until then. ,en,  The app is not designed to include foreign contact number  So those passengers arriving from foreign countries into India who do not have a Indian sim card cannot register on this app  There is no point in downloading the app until then  ,"Language, Location","countri, countri, india",0.157894737,Negative,0,0,0,0,0,1,1,0,0
330,8/12/20 10:24,nic.goi.aarogyasetu,Aarogya Setu,en,Deepak Yadav,1,Just a data collection tool! Nothing informative which is not available outside this app. They don't even fulfill the exposure app criteria from Google.,  Just a data collection tool! Nothing informative which is not available outside this app. They don't even fulfill the exposure app criteria from Google. ,en,  Just a data collection tool  Nothing informative which is not available outside this app  They don t even fulfill the exposure app criteria from Google  ,"Domain_Specific, Privacy","data, outsid",0.142857143,Positive,0,0,1,0,0,0,0,1,0
331,8/12/20 10:17,nic.goi.aarogyasetu,Aarogya Setu,en,Sunita Sunita,5,It is very important app and nice But one thing that in aarogya setu app this is it connected with network and i not seeing the information without network So please this problem ko aap right karenge,  It is very important app and nice But one thing that in aarogya setu app this is it connected with network and i not seeing the information without network So please this problem ko aap right karenge ,en,  It is very important app and nice But one thing that in aarogya setu app this is it connected with network and i not seeing the information without network So please this problem ko aap right karenge ,Domain_Specific,"import, network",0.095238095,Positive,0,0,1,0,0,0,0,0,0
343,8/12/20 9:50,nic.goi.aarogyasetu,Aarogya Setu,en,manasi kulkarni,2,See your contacts sections just shows number of people with high/low risk. It has to specify the name of contact or atleast some details so that we can know. It just displlays number which is of no use,  See your contacts sections just shows number of people with high/low risk. It has to specify the name of contact or atleast some details so that we can know. It just displlays number which is of no use ,en,  See your contacts sections just shows number of people with high low risk  It has to specify the name of contact or atleast some details so that we can know  It just displlays number which is of no use ,Domain_Specific,section,0.055555556,Negative,0,0,1,0,0,0,0,0,0
344,8/12/20 9:49,nic.goi.aarogyasetu,Aarogya Setu,en,Subham Verma,1,"I am not able to open Aarogya setu App in my cell phone. Following message is showing: ""You can't use this application due to security restrictions (rooted device).""","  I am not able to open Aarogya setu App in my cell phone. Following message is showing: ""You can't use this application due to security restrictions (rooted device)."" ",en,  I am not able to open Aarogya setu App in my cell phone  Following message is showing   You can t use this application due to security restrictions  rooted device    ,"Domain_Specific, Privacy","secur, secur, follow, applic",0.235294118,Positive,0,0,1,0,0,0,0,1,0
356,8/12/20 9:03,nic.goi.aarogyasetu,Aarogya Setu,hi,JK Sriwastav,5,एक ही एप मे सही जानकारी प्राप्त होता है।त्वरित टिप्पणी के लिए हार्दिक बधाई।,The right information is received in a single app. Hearty congratulations for the quick comment.,hi,The right information is received in a single app  Hearty congratulations for the quick comment ,Domain_Specific,"receiv, comment",0.222222222,Positive,0,0,1,0,0,0,0,0,0
366,8/12/20 7:20,nic.goi.aarogyasetu,Aarogya Setu,en,Gaurav Agrahari,5,"Facing login error after reinstalling the application. After submitting of OTP, login error is coming. Request team to solve the error at earliest.",  Facing login error after reinstalling the application. After submitting of OTP  login error is coming. Request team to solve the error at earliest. ,en,  Facing login error after reinstalling the application  After submitting of OTP  login error is coming  Request team to solve the error at earliest  ,Domain_Specific,applic,0.066666667,Negative,0,0,1,0,0,0,0,0,0
381,8/12/20 7:12,nic.goi.aarogyasetu,Aarogya Setu,en,Arun Krishnan,1,One of the shittest app on the earth.. doesn't even login when required . Is this the way government of India make app. Can't they hire a literate educated developer..,  One of the shittest app on the earth.. doesn't even login when required . Is this the way government of India make app. Can't they hire a literate educated developer.. ,en,  One of the shittest app on the earth   doesn t even login when required   Is this the way government of India make app  Can t they hire a literate educated developer   ,"Location, Socio_economic_Status","educ, india",0.125,Neutral,0,0,0,0,0,0,1,0,1
395,8/12/20 7:03,nic.goi.aarogyasetu,Aarogya Setu,en,shubh wankhede,1,verry poor in rejoining once uninstall faced many problems because of this developer should seriously look out to this loop hole in app,  verry poor in rejoining once uninstall faced many problems because of this developer should seriously look out to this loop hole in app ,en,  verry poor in rejoining once uninstall faced many problems because of this developer should seriously look out to this loop hole in app ,Domain_Specific,rejoin,0.066666667,Negative,0,0,1,0,0,0,0,0,0
404,8/12/20 6:47,nic.goi.aarogyasetu,Aarogya Setu,en,satu gaming,5,Good proud of India🤗,  Good proud of India🤗 ,en,  Good proud of India  ,Location,india,0.333333333,Positive,0,0,0,0,0,0,1,0,0
412,8/12/20 6:32,nic.goi.aarogyasetu,Aarogya Setu,en,chayanika das,1,I am not able to login using any of my phone numbers. I receive OTP which I do enter in the app but then 'login failed' message pops up;,  I am not able to login using any of my phone numbers. I receive OTP which I do enter in the app but then 'login failed' message pops up; ,en,  I am not able to login using any of my phone numbers  I receive OTP which I do enter in the app but then  login failed  message pops up  ,Domain_Specific,"enter, receiv",0.142857143,Negative,0,0,1,0,0,0,0,0,0
417,8/12/20 6:18,nic.goi.aarogyasetu,Aarogya Setu,en,Ayush Asthana,5,"Whole world appreciate this , made in India",  Whole world appreciate this   made in India ,en,  Whole world appreciate this   made in India ,Location,india,0.2,Positive,0,0,0,0,0,0,1,0,0
426,8/12/20 6:07,nic.goi.aarogyasetu,Aarogya Setu,en,Stephen Fernandes,5,"EXCELLENT APP. I PRAISE OUR HONOURABLE PM ,RESPECTED MR.NARENDRA MODI, FOR ALL PERSONAL AND SINCERE CARE FOR POOR CITIZENS, ELDERLY, CHILDREN, HOMELESS LIKE ME AND EXCELLENT INSPIRATION ATLEAST TO A PERSON LIKE ME. I DON'T FURTHER WORDS, BUT I PRAY FOR RESPECTED PM - GOOD HEALTH AND THE ALMIGHTY GOD BLESSINGS. Cpt.Stephen Fernandes",  EXCELLENT APP. I PRAISE OUR HONOURABLE PM  RESPECTED MR.NARENDRA MODI  FOR ALL PERSONAL AND SINCERE CARE FOR POOR CITIZENS  ELDERLY  CHILDREN  HOMELESS LIKE ME AND EXCELLENT INSPIRATION ATLEAST TO A PERSON LIKE ME. I DON'T FURTHER WORDS  BUT I PRAY FOR RESPECTED PM - GOOD HEALTH AND THE ALMIGHTY GOD BLESSINGS. Cpt.Stephen Fernandes ,en,  EXCELLENT APP  I PRAISE OUR HONOURABLE PM  RESPECTED MR NARENDRA MODI  FOR ALL PERSONAL AND SINCERE CARE FOR POOR CITIZENS  ELDERLY  CHILDREN  HOMELESS LIKE ME AND EXCELLENT INSPIRATION ATLEAST TO A PERSON LIKE ME  I DON T FURTHER WORDS  BUT I PRAY FOR RESPECTED PM   GOOD HEALTH AND THE ALMIGHTY GOD BLESSINGS  Cpt Stephen Fernandes ,"Age, Domain_Specific","children, elder, elder",0.085714286,Positive,1,0,1,0,0,0,0,0,0
435,8/12/20 5:49,nic.goi.aarogyasetu,Aarogya Setu,en,Aniket Jadhav,5,This is helpful for all in this critical situation of the corona virus.. Thanks for the app....,  This is helpful for all in this critical situation of the corona virus.. Thanks for the app.... ,en,  This is helpful for all in this critical situation of the corona virus   Thanks for the app     ,Domain_Specific,critic,0.142857143,Positive,0,0,1,0,0,0,0,0,0
436,8/12/20 5:47,nic.goi.aarogyasetu,Aarogya Setu,en,Marlon Brando,1,I'm following it closely,  I'm following it closely ,en,  I m following it closely ,Domain_Specific,follow,0.5,Neutral,0,0,1,0,0,0,0,0,0
439,8/12/20 5:45,nic.goi.aarogyasetu,Aarogya Setu,en,Anuradha Sateesh,4,"It is a great initiative. My app indicates that I have Abe come in contact with an infected person but it does not indicate the date, time & location like it does in some mobiles.",  It is a great initiative. My app indicates that I have Abe come in contact with an infected person but it does not indicate the date  time & location like it does in some mobiles. ,en,  It is a great initiative  My app indicates that I have Abe come in contact with an infected person but it does not indicate the date  time   location like it does in some mobiles  ,"Domain_Specific, Privacy","locat, locat",0.117647059,Positive,0,0,1,0,0,0,0,1,0
441,8/12/20 5:33,nic.goi.aarogyasetu,Aarogya Setu,en,shubham maurya,1,Naver ring or vibration or any notification given by this app. No information about covid patients in between radiation 1 to 10 or .... Kilometres Only keep bluetooth on keep notification on keep gps on and drain our phone battery. Naver suggest to download this app anyone. Thank you. And keep improvement as you told about this app.,  Naver ring or vibration or any notification given by this app. No information about covid patients in between radiation 1 to 10 or .... Kilometres Only keep bluetooth on keep notification on keep gps on and drain our phone battery. Naver suggest to download this app anyone. Thank you. And keep improvement as you told about this app. ,en,  Naver ring or vibration or any notification given by this app  No information about covid patients in between radiation   to    or      Kilometres Only keep bluetooth on keep notification on keep gps on and drain our phone battery  Naver suggest to download this app anyone  Thank you  And keep improvement as you told about this app  ,"Domain_Specific, Privacy","gps, vibrat",0.0625,Positive,0,0,1,0,0,0,0,1,0
446,8/12/20 5:28,nic.goi.aarogyasetu,Aarogya Setu,en,Babita Prajapati,5,"Be safe, thanks for making a app like arogya setu. From this app we can be safe from covid-19. And i wish that whole country, whole world may install this app to be safe and healthy. Thanks 😊😊 BE SAFE BE HAPPY.....",  Be safe  thanks for making a app like arogya setu. From this app we can be safe from covid-19. And i wish that whole country  whole world may install this app to be safe and healthy. Thanks 😊😊 BE SAFE BE HAPPY..... ,en,  Be safe  thanks for making a app like arogya setu  From this app we can be safe from covid     And i wish that whole country  whole world may install this app to be safe and healthy  Thanks    BE SAFE BE HAPPY      ,"Language, Location","countri, countri",0.086956522,Positive,0,0,0,0,0,1,1,0,0
460,8/12/20 5:08,nic.goi.aarogyasetu,Aarogya Setu,en,jeetender surana,1,Facing error loging getting error loging you otp not received trying multiple times.,  Facing error loging getting error loging you otp not received trying multiple times. ,en,  Facing error loging getting error loging you otp not received trying multiple times  ,Domain_Specific,receiv,0.090909091,Negative,0,0,1,0,0,0,0,0,0
468,8/12/20 4:55,nic.goi.aarogyasetu,Aarogya Setu,en,Vimarsha Vishruth,2,Still the app is not updated. It asks the same question whether I have travelled internationally in past 14 days. Also it shows n no of people are diagnosed in 28 days. Who needs data of 28 days which is not accurate .,  Still the app is not updated. It asks the same question whether I have travelled internationally in past 14 days. Also it shows n no of people are diagnosed in 28 days. Who needs data of 28 days which is not accurate . ,en,  Still the app is not updated  It asks the same question whether I have travelled internationally in past    days  Also it shows n no of people are diagnosed in    days  Who needs data of    days which is not accurate   ,Privacy,data,0.05,Negative,0,0,0,0,0,0,0,1,0
470,8/12/20 4:52,nic.goi.aarogyasetu,Aarogya Setu,en,Lester Augustin,2,Didn't gets data update for long time,Didn't gets data update for long time,da,Didn t gets data update for long time,Privacy,data,0.2,Neutral,0,0,0,0,0,0,0,1,0
477,8/12/20 4:44,nic.goi.aarogyasetu,Aarogya Setu,en,Labh deep,4,Ye app ye nhi batata k kis naam k vayakti k saath mila hoon aur us vayakti ki location bhi nhi batata.......ye thoda sa improve karna chaiye alert dena chaiye.......,Ye app ye nhi batata k kis naam k vayakti k saath mila hoon aur us vayakti ki location bhi nhi batata ....... ye thoda sa improve karna chaiye alert dena chaiye .......,sw,Ye app ye nhi batata k kis naam k vayakti k saath mila hoon aur us vayakti ki location bhi nhi batata         ye thoda sa improve karna chaiye alert dena chaiye        ,"Domain_Specific, Privacy","locat, locat",0.064516129,Positive,0,0,1,0,0,0,0,1,0
478,8/12/20 4:42,nic.goi.aarogyasetu,Aarogya Setu,en,anup bodele,1,Application not work 5km 10km no positive cases found,  Application not work 5km 10km no positive cases found ,en,  Application not work  km   km no positive cases found ,Domain_Specific,applic,0.142857143,Negative,0,0,1,0,0,0,0,0,0
486,8/12/20 4:23,nic.goi.aarogyasetu,Aarogya Setu,en,Kshitij Kumar,1,"Pathetic. Taking care of the person, my ass. Firstly, you can't register the person. Second, everytime I enter the correct OTP it says incorrect. Fix the issues you morons. This is a serious issue with the application.",  Pathetic. Taking care of the person  my ass. Firstly  you can't register the person. Second  everytime I enter the correct OTP it says incorrect. Fix the issues you morons. This is a serious issue with the application. ,en,  Pathetic  Taking care of the person  my ass  Firstly  you can t register the person  Second  everytime I enter the correct OTP it says incorrect  Fix the issues you morons  This is a serious issue with the application  ,Domain_Specific,"enter, applic",0.095238095,Negative,0,0,1,0,0,0,0,0,0
488,8/12/20 4:20,nic.goi.aarogyasetu,Aarogya Setu,en,AKHIL PATERIYA,5,Good performance.,  Good performance. ,en,  Good performance  ,Domain_Specific,perform,0.5,Positive,0,0,1,0,0,0,0,0,0
493,8/12/20 4:09,nic.goi.aarogyasetu,Aarogya Setu,en,ketan patil,5,We need to this type of app for new india...,  We need to this type of app for new india... ,en,  We need to this type of app for new india    ,Location,india,0.2,Neutral,0,0,0,0,0,0,1,0,0
495,8/12/20 4:04,nic.goi.aarogyasetu,Aarogya Setu,en,Kamlesh Singh,2,",a, and and and d u in , sad oz woeo p a,a zy",   a  and and and d u in   sad oz woeo p a a zy ,en,   a  and and and d u in   sad oz woeo p a a zy ,Emotional,sad,0.166666667,Negative,0,0,0,1,0,0,0,0,0
