,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
90,1/11/20 9:34,uk.nhs.covid19.production,NHS COVID-19,en,Chris Sheppard,1,"I think this is open to scammers. Received a message telling me to self isolate for 4 days and click on a link to nhs111 service. Called 111 and was told to call 119. On doing so I was told the isolation period is 14 days so there was no reason it should show 4. Also, the link at the bottom of a genuine message is nhs.uk, not nhs111. Have been told not to bother by 119. Have now deleted the app and reinstalled.","   I think this is open to scammers. Received a message telling me to self isolate for 4 days and click on a link to nhs111 service. Called 111 and was told to call 119. On doing so I was told the isolation period is 14 days so there was no reason it should show 4. Also, the link at the bottom of a genuine message is nhs.uk, not nhs111. Have been told not to bother by 119. Have now deleted the app and reinstalled.  ",en,   I think this is open to scammers  Received a message telling me to self isolate for   days and click on a link to nhs    service  Called     and was told to call      On doing so I was told the isolation period is    days so there was no reason it should show    Also  the link at the bottom of a genuine message is nhs uk  not nhs     Have been told not to bother by      Have now deleted the app and reinstalled   ,"Domain_Specific, Location","uk, servic, servic, receiv, bottom",0.142857143,Negative,0,0,1,0,0,0,1,0,0
92,1/11/20 9:27,uk.nhs.covid19.production,NHS COVID-19,en,Rob Child,2,"This is not a website for an idiot like me, especially if you want to find out what the tier/level restrictions mean! I have spent some time trying to achieve this, alas to no avail. Very frustrating. Other than that issue I am given a series of numbers from time to time on a drop-down menu, I aren't sure what they are either. I know that they're not Fibonacci! This app has the potential, it just needs to be very much more explicit please","   This is not a website for an idiot like me, especially if you want to find out what the tier/level restrictions mean! I have spent some time trying to achieve this, alas to no avail. Very frustrating. Other than that issue I am given a series of numbers from time to time on a drop-down menu, I aren't sure what they are either. I know that they're not Fibonacci! This app has the potential, it just needs to be very much more explicit please  ",en,   This is not a website for an idiot like me  especially if you want to find out what the tier level restrictions mean  I have spent some time trying to achieve this  alas to no avail  Very frustrating  Other than that issue I am given a series of numbers from time to time on a drop down menu  I aren t sure what they are either  I know that they re not Fibonacci  This app has the potential  it just needs to be very much more explicit please  ,"Domain_Specific, Emotional","frustrat, level",0.054054054,Negative,0,0,1,1,0,0,0,0,0
94,1/11/20 9:25,uk.nhs.covid19.production,NHS COVID-19,en,David James,2,Why doesn't the app tell me what tier I'm in? The relationship between levels and tiers is very confusing. Why does it have to be so complicated?,   Why doesn't the app tell me what tier I'm in? The relationship between levels and tiers is very confusing. Why does it have to be so complicated?  ,en,   Why doesn t the app tell me what tier I m in  The relationship between levels and tiers is very confusing  Why does it have to be so complicated   ,"Domain_Specific, Emotional","confus, level",0.166666667,Negative,0,0,1,1,0,0,0,0,0
97,1/11/20 8:58,uk.nhs.covid19.production,NHS COVID-19,en,Aadil,1,Horrible service. I went to get tested and it's been 6 days now I haven't received my results. I'm guessing it's all fine and I'm going back to work tomorrow.,   Horrible service. I went to get tested and it's been 6 days now I haven't received my results. I'm guessing it's all fine and I'm going back to work tomorrow.  ,en,   Horrible service  I went to get tested and it s been   days now I haven t received my results  I m guessing it s all fine and I m going back to work tomorrow   ,Domain_Specific,"servic, servic, receiv",0.214285714,Negative,0,0,1,0,0,0,0,0,0
101,1/11/20 7:29,uk.nhs.covid19.production,NHS COVID-19,en,Kevin Devers,3,I have Samsung galaxy 9 - unable to identify 'exposure checks' !,   I have Samsung galaxy 9 - unable to identify 'exposure checks' !  ,en,   I have Samsung galaxy     unable to identify  exposure checks     ,Domain_Specific,identifi,0.166666667,Neutral,0,0,1,0,0,0,0,0,0
102,1/11/20 7:23,uk.nhs.covid19.production,NHS COVID-19,en,Elly Koopman,1,"Diabolical. Rinses battery, winges constantly when you shut off bluetooth to save power. Is only as effective as people being honest about saying they've had a positive test. Doesn't update the location and subsequent risk to where you are physically, just keeps showing your home area.","   Diabolical. Rinses battery, winges constantly when you shut off bluetooth to save power. Is only as effective as people being honest about saying they've had a positive test. Doesn't update the location and subsequent risk to where you are physically, just keeps showing your home area.  ",en,   Diabolical  Rinses battery  winges constantly when you shut off bluetooth to save power  Is only as effective as people being honest about saying they ve had a positive test  Doesn t update the location and subsequent risk to where you are physically  just keeps showing your home area   ,"Domain_Specific, Location, Privacy","area, locat, locat",0.12,Positive,0,0,1,0,0,0,1,1,0
103,1/11/20 4:47,uk.nhs.covid19.production,NHS COVID-19,en,Adrian Jones,1,Does not work on the Samsung Galaxy Z Fold 2 when the phone is unfolded only when the phone to folded closed! The app thinks my phone is a tablet when the phone is unfolded and simply will not run!,   Does not work on the Samsung Galaxy Z Fold 2 when the phone is unfolded only when the phone to folded closed! The app thinks my phone is a tablet when the phone is unfolded and simply will not run!  ,en,   Does not work on the Samsung Galaxy Z Fold   when the phone is unfolded only when the phone to folded closed  The app thinks my phone is a tablet when the phone is unfolded and simply will not run   ,Domain_Specific,run,0.05,Neutral,0,0,1,0,0,0,0,0,0
104,1/11/20 3:54,uk.nhs.covid19.production,NHS COVID-19,en,Simon Wainwright,1,"HOW LONG HAS IT TAKEN TO COME UP WITH A APP THAT IS INCAPABLE OF WORKING, NEXT TIME YOU NEED A APP DONE TO PERFECTION ASK CHINA OR SOUTH KOREA THE COUNTRY'S THAT BUILD SKYSCAPES IN 3 WEEKS A HOSPITAL IN A WEEK,, JESUS GET A GRIP IF SOMEONE CAN MAKE A APP FOR HUNGRY HIPPO IN PLAY STORE THEN I WOULD OF THOUGHT THE POSH BOYS WOULD OF BEEN MORE INTELLIGENT LIKE THERE LAST MATHES CLASE A ETON","   HOW LONG HAS IT TAKEN TO COME UP WITH A APP THAT IS INCAPABLE OF WORKING, NEXT TIME YOU NEED A APP DONE TO PERFECTION ASK CHINA OR SOUTH KOREA THE COUNTRY'S THAT BUILD SKYSCAPES IN 3 WEEKS A HOSPITAL IN A WEEK,, JESUS GET A GRIP IF SOMEONE CAN MAKE A APP FOR HUNGRY HIPPO IN PLAY STORE THEN I WOULD OF THOUGHT THE POSH BOYS WOULD OF BEEN MORE INTELLIGENT LIKE THERE LAST MATHES CLASE A ETON  ",en,   HOW LONG HAS IT TAKEN TO COME UP WITH A APP THAT IS INCAPABLE OF WORKING  NEXT TIME YOU NEED A APP DONE TO PERFECTION ASK CHINA OR SOUTH KOREA THE COUNTRY S THAT BUILD SKYSCAPES IN   WEEKS A HOSPITAL IN A WEEK   JESUS GET A GRIP IF SOMEONE CAN MAKE A APP FOR HUNGRY HIPPO IN PLAY STORE THEN I WOULD OF THOUGHT THE POSH BOYS WOULD OF BEEN MORE INTELLIGENT LIKE THERE LAST MATHES CLASE A ETON  ,"Domain_Specific, Language, Location","countri, countri, china, grip",0.093023256,Positive,0,0,1,0,0,1,1,0,0
105,1/11/20 3:11,uk.nhs.covid19.production,NHS COVID-19,en,Christian Tamblyn,3,"Used to work, but now crashes immediately upon opening. Technical problem report already sent via website with details about phone model, OS version etc. Awaiting update so I can continue using the app. Edit (29/10/2020): Updated today to version 3.9 (96) and it has the same behaviour. Edit (1/11/2020): A reboot of my phone seems to have got it working again for now.","   Used to work, but now crashes immediately upon opening. Technical problem report already sent via website with details about phone model, OS version etc. Awaiting update so I can continue using the app. Edit (29/10/2020): Updated today to version 3.9 (96) and it has the same behaviour. Edit (1/11/2020): A reboot of my phone seems to have got it working again for now.  ",en,   Used to work  but now crashes immediately upon opening  Technical problem report already sent via website with details about phone model  OS version etc  Awaiting update so I can continue using the app  Edit               Updated today to version          and it has the same behaviour  Edit              A reboot of my phone seems to have got it working again for now   ,"Domain_Specific, Socio_economic_Status","technic, model",0.057142857,Negative,0,0,1,0,0,0,0,0,1
113,31/10/2020 21:35,uk.nhs.covid19.production,NHS COVID-19,en,Derrick Dallow,1,Twice had notifications on my lockscreen but as soon as I unlocked the screen there was nothing there or on the app? Never got to read anything but this has just made my anxiety go through the roof due to underlying health conditions... DISGUSTING!!!!,   Twice had notifications on my lockscreen but as soon as I unlocked the screen there was nothing there or on the app? Never got to read anything but this has just made my anxiety go through the roof due to underlying health conditions... DISGUSTING!!!!  ,en,   Twice had notifications on my lockscreen but as soon as I unlocked the screen there was nothing there or on the app  Never got to read anything but this has just made my anxiety go through the roof due to underlying health conditions    DISGUSTING      ,Emotional,anxieti,0.05,Negative,0,0,0,1,0,0,0,0,0
121,31/10/2020 20:18,uk.nhs.covid19.production,NHS COVID-19,en,Hira Miah,3,good app. it tracks your movement in order to monitor spread of covid. big brother is watching you👁,   good app. it tracks your movement in order to monitor spread of covid. big brother is watching you👁  ,en,   good app  it tracks your movement in order to monitor spread of covid  big brother is watching you   ,"Domain_Specific, Privacy","track, brother, order",0.272727273,Positive,0,0,1,0,0,0,0,1,0
123,31/10/2020 19:54,uk.nhs.covid19.production,NHS COVID-19,en,Daren Palmer,5,"Straightforward. Essential. Just install it, be responsible. Wish it had at least the option of providing a phone number, as in Ireland.","   Straightforward. Essential. Just install it, be responsible. Wish it had at least the option of providing a phone number, as in Ireland.  ",en,   Straightforward  Essential  Just install it  be responsible  Wish it had at least the option of providing a phone number  as in Ireland   ,Location,ireland,0.090909091,Positive,0,0,0,0,0,0,1,0,0
124,31/10/2020 19:47,uk.nhs.covid19.production,NHS COVID-19,en,Sarah Else,1,Can I not give zero stars? Multiple covid exposure notifications with no second follow up notification leaves you wondering where you stand. Info on gov sites says app will alert you if you need to self isolate but it also says a follow up/second notification is sent after the exposure yet I've had four now with no follow up notification so obviously something is not working somewhere! . Absolute rubbish that is only adding to the confusion and stress!!!,   Can I not give zero stars? Multiple covid exposure notifications with no second follow up notification leaves you wondering where you stand. Info on gov sites says app will alert you if you need to self isolate but it also says a follow up/second notification is sent after the exposure yet I've had four now with no follow up notification so obviously something is not working somewhere! . Absolute rubbish that is only adding to the confusion and stress!!!  ,en,   Can I not give zero stars  Multiple covid exposure notifications with no second follow up notification leaves you wondering where you stand  Info on gov sites says app will alert you if you need to self isolate but it also says a follow up second notification is sent after the exposure yet I ve had four now with no follow up notification so obviously something is not working somewhere    Absolute rubbish that is only adding to the confusion and stress     ,"Domain_Specific, Emotional","stress, confus, follow",0.069767442,Negative,0,0,1,1,0,0,0,0,0
125,31/10/2020 19:27,uk.nhs.covid19.production,NHS COVID-19,en,Vic Travler,1,"Being housebound, app has little value. Bluetooth is a batt drainer. Might be useful for health workers visiting homes etc. but not good for me. A ""false sence of security"" which can be deadly. Now if everyone installed it, kept it active AND had very frequent quality tests - then it could be awesome.","   Being housebound, app has little value. Bluetooth is a batt drainer. Might be useful for health workers visiting homes etc. but not good for me. A ""false sence of security"" which can be deadly. Now if everyone installed it, kept it active AND had very frequent quality tests - then it could be awesome.  ",en,   Being housebound  app has little value  Bluetooth is a batt drainer  Might be useful for health workers visiting homes etc  but not good for me  A  false sence of security  which can be deadly  Now if everyone installed it  kept it active AND had very frequent quality tests   then it could be awesome   ,"Domain_Specific, Privacy","secur, secur, drainer",0.103448276,Positive,0,0,1,0,0,0,0,1,0
130,31/10/2020 18:35,uk.nhs.covid19.production,NHS COVID-19,en,Mark Russen,2,The app is a good idea and definitely needs work. I live and work on 2 different areas and it would be great if I could change the postcode to the area that I'm in.,   The app is a good idea and definitely needs work. I live and work on 2 different areas and it would be great if I could change the postcode to the area that I'm in.  ,en,   The app is a good idea and definitely needs work  I live and work on   different areas and it would be great if I could change the postcode to the area that I m in   ,Location,area,0.0625,Positive,0,0,0,0,0,0,1,0,0
135,31/10/2020 17:39,uk.nhs.covid19.production,NHS COVID-19,en,Tracy Discombe,4,Would be better if we were able to see if a location that you may be travelling to is safe rather than uninstalling and then reinstalling the app and entering a new postcode,   Would be better if we were able to see if a location that you may be travelling to is safe rather than uninstalling and then reinstalling the app and entering a new postcode  ,en,   Would be better if we were able to see if a location that you may be travelling to is safe rather than uninstalling and then reinstalling the app and entering a new postcode  ,"Domain_Specific, Privacy","locat, enter, locat",0.2,Positive,0,0,1,0,0,0,0,1,0
136,31/10/2020 17:37,uk.nhs.covid19.production,NHS COVID-19,en,Neil French,1,random alerts that when you press on them have no context in the app and the notification is gone. worrying.,   random alerts that when you press on them have no context in the app and the notification is gone. worrying.  ,en,   random alerts that when you press on them have no context in the app and the notification is gone  worrying   ,Emotional,worri,0.125,Negative,0,0,0,1,0,0,0,0,0
152,31/10/2020 16:20,uk.nhs.covid19.production,NHS COVID-19,en,Luke Wilshaw,1,Unacceptable making mistakes about something so important,   Unacceptable making mistakes about something so important  ,en,   Unacceptable making mistakes about something so important  ,Domain_Specific,import,0.2,Negative,0,0,1,0,0,0,0,0,0
153,31/10/2020 16:10,uk.nhs.covid19.production,NHS COVID-19,en,Mark Harrison,1,"Useless - app gives wrong alert level for area the device is in. Not much use either when the phone doesn't have Bluetooth enabled, which is routinely turned off by a security app I use.","   Useless - app gives wrong alert level for area the device is in. Not much use either when the phone doesn't have Bluetooth enabled, which is routinely turned off by a security app I use.  ",en,   Useless   app gives wrong alert level for area the device is in  Not much use either when the phone doesn t have Bluetooth enabled  which is routinely turned off by a security app I use   ,"Domain_Specific, Location, Privacy","area, secur, secur, level",0.210526316,Negative,0,0,1,0,0,0,1,1,0
154,31/10/2020 16:09,uk.nhs.covid19.production,NHS COVID-19,en,Jayne Chalmers,1,App doesn't automatically update. Are we supposed to uninstall and reinstall how frustrating,   App doesn't automatically update. Are we supposed to uninstall and reinstall how frustrating  ,en,   App doesn t automatically update  Are we supposed to uninstall and reinstall how frustrating  ,Emotional,frustrat,0.142857143,Negative,0,0,0,1,0,0,0,0,0
157,31/10/2020 15:55,uk.nhs.covid19.production,NHS COVID-19,en,john locke,1,"I uninstalled app because it wouldn't open. Now after all day of trying, I can't re install it. It's just buffering. Am furious. It just says 'waiting for download'","   I uninstalled app because it wouldn't open. Now after all day of trying, I can't re install it. It's just buffering. Am furious. It just says 'waiting for download'  ",en,   I uninstalled app because it wouldn t open  Now after all day of trying  I can t re install it  It s just buffering  Am furious  It just says  waiting for download   ,Domain_Specific,buffer,0.083333333,Negative,0,0,1,0,0,0,0,0,0
166,31/10/2020 14:48,uk.nhs.covid19.production,NHS COVID-19,en,OliEatsBacon,1,Have to be 16 for some reason. Not good at protecting young people...,   Have to be 16 for some reason. Not good at protecting young people...  ,en,   Have to be    for some reason  Not good at protecting young people     ,Privacy,protect,0.2,Negative,0,0,0,0,0,0,0,1,0
167,31/10/2020 14:40,uk.nhs.covid19.production,NHS COVID-19,en,Ken Josi,5,never trust politicians.,   never trust politicians.  ,en,   never trust politicians   ,"Domain_Specific, Privacy","trust, politician",0.666666667,Negative,0,0,1,0,0,0,0,1,0
171,31/10/2020 14:11,uk.nhs.covid19.production,NHS COVID-19,en,Mel H,2,"Exposure notifications pop up then disappear then another notification pops up saying ""don't worry"" but disappears before I can read any more.","   Exposure notifications pop up then disappear then another notification pops up saying ""don't worry"" but disappears before I can read any more.  ",en,   Exposure notifications pop up then disappear then another notification pops up saying  don t worry  but disappears before I can read any more   ,Emotional,worri,0.076923077,Negative,0,0,0,1,0,0,0,0,0
172,31/10/2020 13:57,uk.nhs.covid19.production,NHS COVID-19,en,Ian Clark,5,Excellent food and superb service🍰🍲💞💞😷🏴󠁧󠁢󠁳󠁣󠁴󠁿😎🏴󠁧󠁢󠁳󠁣󠁴󠁿😷,   Excellent food and superb service🍰🍲💞💞😷🏴󠁧󠁢󠁳󠁣󠁴󠁿😎🏴󠁧󠁢󠁳󠁣󠁴󠁿😷  ,en,   Excellent food and superb service                       ,Domain_Specific,"servic, servic",0.5,Positive,0,0,1,0,0,0,0,0,0
176,31/10/2020 13:27,uk.nhs.covid19.production,NHS COVID-19,en,Wendy Brennan,3,It is annoying that the app does not allow you to enter your FULL postcode. The first half of mine covers East Riding of Yorkshire plus a part of North Yorks which is at a different alert level from today. Consequently the app today tells me I am both in Tier 1 and Tier 2. This is either accurate nor helpful.,   It is annoying that the app does not allow you to enter your FULL postcode. The first half of mine covers East Riding of Yorkshire plus a part of North Yorks which is at a different alert level from today. Consequently the app today tells me I am both in Tier 1 and Tier 2. This is either accurate nor helpful.  ,en,   It is annoying that the app does not allow you to enter your FULL postcode  The first half of mine covers East Riding of Yorkshire plus a part of North Yorks which is at a different alert level from today  Consequently the app today tells me I am both in Tier   and Tier    This is either accurate nor helpful   ,"Domain_Specific, Emotional","annoy, enter, level, cover",0.129032258,Negative,0,0,1,1,0,0,0,0,0
189,31/10/2020 12:11,uk.nhs.covid19.production,NHS COVID-19,en,Peter Judd,1,"Pretty much worthless. My partner was tested positive for covid-19, she entered the result code into the app 2 days ago and even though we live together, the app on my phone, still has no clue that I'm in continuous exposure! Maybe it's run out of columns in Excel again?","   Pretty much worthless. My partner was tested positive for covid-19, she entered the result code into the app 2 days ago and even though we live together, the app on my phone, still has no clue that I'm in continuous exposure! Maybe it's run out of columns in Excel again?  ",en,   Pretty much worthless  My partner was tested positive for covid     she entered the result code into the app   days ago and even though we live together  the app on my phone  still has no clue that I m in continuous exposure  Maybe it s run out of columns in Excel again   ,Domain_Specific,"enter, run",0.074074074,Positive,0,0,1,0,0,0,0,0,0
