Omar Haggag,,,,,,,,
Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language
2020-08-08 15:18:49,com.moi.covid19,EHTERAZ,en,Samaara Khan,1,This app threw me out so many times and after reinstalling and entering phone number it says exceeded number of activation and i called 109 and they says use another number what is this from where i get another number.Fix your app,  This app threw me out so many times and after reinstalling and entering phone number it says exceeded number of activation and i called 109 and they says use another number what is this from where i get another number.Fix your app ,en
2020-08-08 15:14:00,com.moi.covid19,EHTERAZ,en,basant gaire,1,good for helth but no good for mobile,  good for helth but no good for mobile ,en
2020-08-08 14:44:32,com.moi.covid19,EHTERAZ,en,Hiruni Madusika,1,My ehteraz cant updated last 2 week any one know about that solutions please,  My ehteraz cant updated last 2 week any one know about that solutions please ,en
2020-08-08 13:52:11,com.moi.covid19,EHTERAZ,en,ANTON NERUSHAN,1,I updated my ehteraz and after that its showing question mark in my app i restart my phone still showing same,  I updated my ehteraz and after that its showing question mark in my app i restart my phone still showing same ,en
2020-08-08 13:21:55,com.moi.covid19,EHTERAZ,en,Ismail Munir,1,Why does the application require access to my files and photos? And if I press deny the application turns off,  Why does the application require access to my files and photos? And if I press deny the application turns off ,en
2020-08-08 11:45:19,com.moi.covid19,EHTERAZ,en,Ahsan Sherwani,5,good,good,so
2020-08-08 11:21:00,com.moi.covid19,EHTERAZ,en,Hasrat toori,1,Charge killer,Charge killer,da
2020-08-08 10:29:12,com.moi.covid19,EHTERAZ,en,Kim-Marie D'Souza,1,Extremely bad app. Drains the phone completely.,  Extremely bad app. Drains the phone completely. ,en
2020-08-08 10:02:10,com.moi.covid19,EHTERAZ,fr,Nourdine BLJ,1,😔😔😔,  😔😔😔 ,
2020-08-08 09:41:03,com.moi.covid19,EHTERAZ,ar,Omer ahmed saleh Saleh,1,التطبيق لم ينزل .....مهما حاولت وعملت كل شيء!......ما بعرف ليش؟!,The application did not download ..... No matter what I tried and everything worked! ...... I don't know why ?!,ar
2020-08-08 07:38:51,com.moi.covid19,EHTERAZ,en,Ram bahadur Kapar kebat,4,Mobile,Mobile,tr
2020-08-08 07:04:42,com.moi.covid19,EHTERAZ,en,Celtic Shaman,1,Junk !,Junk !,de
2020-08-08 05:42:02,com.moi.covid19,EHTERAZ,ar,Niang Moustapha,5,ممتاز جدا جزاكم الله خيرا,Very excellent  may Allah reward you,ar
2020-08-08 03:03:13,com.moi.covid19,EHTERAZ,ar,Qatr Qatrna,5,جيد,good,ar
2020-08-07 23:22:45,com.moi.covid19,EHTERAZ,en,Reju Mon,5,Good,Good,so
2020-08-07 21:31:55,com.moi.covid19,EHTERAZ,ar,jaber almarri,5,ممتاز,Excellent,fa
2020-08-07 19:18:40,com.moi.covid19,EHTERAZ,en,Zaldy Danico,5,It helps advantageous and accurate in contact tracing,  It helps advantageous and accurate in contact tracing ,en
2020-08-07 18:20:11,com.moi.covid19,EHTERAZ,en,Tasaddaq Hassan,1,Todat i tried after 3 days and it is still saying limit exceeded. But when we call 109 they said try different number and wait for 24 hours. We can not go out without this in qatar and for last 10 days i am facing the same issue. For God's sake kindly fix the issue for me. Waiting for your quick response. Why you are making life difficult for people.  If you can't manage a single app why you built that.  I would give minus 100 on the rating but unfortunately that is not there on play store,  Todat i tried after 3 days and it is still saying limit exceeded. But when we call 109 they said try different number and wait for 24 hours. We can not go out without this in qatar and for last 10 days i am facing the same issue. For God's sake kindly fix the issue for me. Waiting for your quick response. Why you are making life difficult for people.  If you can't manage a single app why you built that.  I would give minus 100 on the rating but unfortunately that is not there on play store ,en
2020-08-07 17:07:12,com.moi.covid19,EHTERAZ,ar,حافظ فاروق احمد,1,زفت,bad,fa
2020-08-07 15:45:25,com.moi.covid19,EHTERAZ,en,Rohit Thapa,2,This app is Very Good,  This app is Very Good ,en
2020-08-07 14:00:30,com.moi.covid19,EHTERAZ,ar,Mohammed Alkuwari,1,سئ للغاية لا يصلح للأستخدام,Too bad it cannot be used,ar
2020-08-07 13:41:53,com.moi.covid19,EHTERAZ,en,Retty Lixon,5,Excellent,Excellent,ca
2020-08-07 12:59:10,com.moi.covid19,EHTERAZ,en,Shebi Qatar,5,"Very Good App, because of this app and Hard work of MoPH Department , Qatar could beat the Covid-19 Pandemic.",  Very Good App  because of this app and Hard work of MoPH Department   Qatar could beat the Covid-19 Pandemic. ,en
2020-08-07 12:51:26,com.moi.covid19,EHTERAZ,en,Life of Tow Many,1,Why do I give problems sometimes,  Why do I give problems sometimes ,en
2020-08-07 12:49:11,com.moi.covid19,EHTERAZ,en,Imtiaz Ajiz,5,Beautiful app,Beautiful app,fr
2020-08-07 12:36:45,com.moi.covid19,EHTERAZ,en,WASIM DAREKHAN,5,Thanks Ya Qatar for Good treatment with Number one class facility,  Thanks Ya Qatar for Good treatment with Number one class facility ,en
2020-08-07 12:32:43,com.moi.covid19,EHTERAZ,en,Asad Raza Rathore,1,"Worst corona app ever. Doesn't work at all on iOS. Needs major improvements, especially to user interface and the ability to login.",  Worst corona app ever. Doesn't work at all on iOS. Needs major improvements  especially to user interface and the ability to login. ,en
