Omar Haggag,,,,,,,,,,
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language
2020-08-07 08:34:28,1507150431,EHTERAZ,qa,6,SMSM@73,5,Face ID instead of the hologram,"I would like to suggest to introduce Face ID  (Considering the Hijab) as it’s very easy for an infected person to carry anybody’s phone and access everywhere defeating the purpose, just a suggestion.", Face ID instead of the hologram I would like to suggest to introduce Face ID  (Considering the Hijab) as it’s very easy for an infected person to carry anybody’s phone and access everywhere defeating the purpose  just a suggestion. ,en
2020-08-07 04:36:33,1507150431,EHTERAZ,qa,6,Iam ootd,1,Full of errors,"The idea is fine, but the app is full of errors! You guys have to develop it more", Full of errors The idea is fine  but the app is full of errors! You guys have to develop it more ,en
2020-08-06 19:46:35,1507150431,EHTERAZ,qa,6,Haseebkv,1,New update,The date and time stamp is too small and is not readable after the latest update!!!, New update The date and time stamp is too small and is not readable after the latest update!!! ,en
2020-08-06 17:51:00,1507150431,EHTERAZ,qa,6,Shamla Riaz,2,Can you please make an option where we can add accounts,This would be really helpful for families that have 3 children and don’t have the finances to buy a phone for each of them., Can you please make an option where we can add accounts This would be really helpful for families that have 3 children and don’t have the finances to buy a phone for each of them. ,en
2020-08-06 16:22:17,1507150431,EHTERAZ,qa,6,navnikrori,5,EHTERAZ check,"This checking of App needs to be still strictly continued & random checks on roads by the officials to keep the figures less in number.
Its a challenge for all of us not to see another wave again.
Public seems to  be relaxed but has to keep in mind that it started with just one on 29 feb that went up to 2k.
So zero for a month then we can relax.

Wishing all the officials & healthcare workers a peaceful life."," EHTERAZ check This checking of App needs to be still strictly continued & random checks on roads by the officials to keep the figures less in number.
Its a challenge for all of us not to see another wave again.
Public seems to  be relaxed but has to keep in mind that it started with just one on 29 feb that went up to 2k.
So zero for a month then we can relax.

Wishing all the officials & healthcare workers a peaceful life. ",en
2020-08-06 09:19:22,1507150431,EHTERAZ,lb,6,inoureddine,1,App not working,"App not working since 17 days, only showing 'error, try again'", App not working App not working since 17 days  only showing 'error  try again' ,en
2020-08-06 08:14:16,1507150431,EHTERAZ,qa,6,JunaidAhmed92,1,Press to verify,Press to verify not working after the new update., Press to verify Press to verify not working after the new update. ,en
2020-08-05 21:37:24,1507150431,EHTERAZ,qa,6,سيد ابوالنور,1,الامان!,الأمان!!,Safety! Safety!!,ar
2020-08-05 17:53:43,1507150431,EHTERAZ,us,6,jtf XXI ytg,5,Bias,Do you know the definition of jail broken? Look it up., Bias Do you know the definition of jail broken? Look it up. ,en
2020-08-05 17:36:24,1507150431,EHTERAZ,us,6,APGAKH,2,Verify lock not working,Does verify to green lock after new release, Verify lock not working Does verify to green lock after new release ,en
2020-08-05 14:38:00,1507150431,EHTERAZ,qa,6,Ars@l@n...,1,Update,After last update app not working..., Update After last update app not working... ,en
2020-08-05 13:23:24,1507150431,EHTERAZ,qa,6,Aboud mekdad,1,I need help,Every time I enter the app it says your phone seems to be simulator or jailbroken and it gives 10 seconds then goes out of the app what should I do my phone is iPhone X off, I need help Every time I enter the app it says your phone seems to be simulator or jailbroken and it gives 10 seconds then goes out of the app what should I do my phone is iPhone X off ,en
2020-08-05 12:10:04,1507150431,EHTERAZ,qa,6,@em*,5,Time and date,Should be enlarged and may be kept within the QR code, Time and date Should be enlarged and may be kept within the QR code ,en
2020-08-05 10:47:20,1507150431,EHTERAZ,in,6,Abdul Rahman92,3,New update,"After the update my Ehteraz app keep asking me to ""Go update in Playstore""
I don't know why plz help 
I updated Ehteraz but it asks me to update again"," New update After the update my Ehteraz app keep asking me to ""Go update in Playstore""
I don't know why plz help 
I updated Ehteraz but it asks me to update again ",en
2020-08-05 08:20:50,1507150431,EHTERAZ,qa,6,faelyssa,4,recent update,"since the recent update, the app keeps crashing and telling mo to update the app.", recent update since the recent update  the app keeps crashing and telling mo to update the app. ,en
2020-08-02 19:06:45,1507150431,EHTERAZ,qa,5.1,poposukmono,1,Useless apps,Not work, Useless apps Not work ,en
2020-07-31 17:31:30,1507150431,EHTERAZ,qa,5.1,nailapppp,1,Serves the purpose,The only reason I use this for obvious reasons. Battery consumption is so high that my phone battery performance has been ruined! Poor algorithm used by the developers!!, Serves the purpose The only reason I use this for obvious reasons. Battery consumption is so high that my phone battery performance has been ruined! Poor algorithm used by the developers!! ,en
2020-07-29 12:22:13,1507150431,EHTERAZ,qa,5.1,Georgeggggggggggggggg,1,20% battery drain,"This app drains 20% battery whilst not using it. It really needs to be updated and introduce some smart features, for example don’t drain the battery when on home WiFi. It’s really aggressive in its use of power.", 20% battery drain This app drains 20% battery whilst not using it. It really needs to be updated and introduce some smart features  for example don’t drain the battery when on home WiFi. It’s really aggressive in its use of power. ,en
2020-07-29 08:11:54,1507150431,EHTERAZ,qa,5.1,Fijogeorgek,1,Poor technical support,"Application is not letting me sign in even though I had registered earlier. I tried calling call center 109 several times, but they say technical team is working on it. So far there is no update even after these many days. Please provide an urgent support.", Poor technical support Application is not letting me sign in even though I had registered earlier. I tried calling call center 109 several times  but they say technical team is working on it. So far there is no update even after these many days. Please provide an urgent support. ,en
2020-07-27 13:55:36,1507150431,EHTERAZ,qa,5.1,Shek Jahed,4,Not supported,"Dear developer,
Greeting!
Please be noted that this app required to have ios13 or above. 
Unfortunately, I’m having iPhone which is not getting ios13 update because of its model. 
In this circumstance, what we mass user can do?
Those residents are planing to back in Qatar in upcoming months they should have this app. 
What is the solution now."," Not supported Dear developer 
Greeting!
Please be noted that this app required to have ios13 or above. 
Unfortunately  I’m having iPhone which is not getting ios13 update because of its model. 
In this circumstance  what we mass user can do?
Those residents are planing to back in Qatar in upcoming months they should have this app. 
What is the solution now. ",en
2020-07-25 07:49:44,1507150431,EHTERAZ,us,5.1,Mohammed Qatar3,1,مشكل كبير,"عندي مشكلة في تطبيق احتراز يعطيني خطاء في كود التفعيل وما يوصلني كود التفعيل مما ترتب عليه  عدم خروجي من المنزل وتسبب لي في خساره مادية ونفسيه لي ،!",I have a big problem with the Precaution app that gives me an error in the activation code and what the activation code delivers to me  which resulted in not leaving the house and causing me to lose myself financially and psychologically!,ar
2020-07-23 08:18:55,1507150431,EHTERAZ,qa,5.1,pappuchichu,4,This application is not there iPhone 6,This application is not there ??? Why???, This application is not there iPhone 6 This application is not there ??? Why??? ,en
2020-07-21 14:45:25,1507150431,EHTERAZ,in,5.1,Pilotsandy23,3,Mr,App is not working after my Bluetooth on also, Mr App is not working after my Bluetooth on also ,en
2020-07-21 06:12:53,1507150431,EHTERAZ,qa,5.1,omar4uhi,1,Stupid app,Says my phone is stimulator .. I can’t use app crashing often, Stupid app Says my phone is stimulator .. I can’t use app crashing often ,en
2020-07-19 19:09:43,1507150431,EHTERAZ,qa,5.1,OmerTR89,5,My suggestion,Please if you can write the age down of the name so we can know how old the one who use it because some kids around 11 they have it so we must know please thanks so much, My suggestion Please if you can write the age down of the name so we can know how old the one who use it because some kids around 11 they have it so we must know please thanks so much ,en
2020-07-18 16:58:03,1507150431,EHTERAZ,us,5.1,maaabk,1,مشكلة,"تطبيق سيء جداً ، لماذا يجب في كل مرة ان ادخل البيانات وفي كل مره لا يستجيب ! 
ارجو ان تحلو هذه المشكلة","A very bad application problem  why should I enter data every time and every time it does not respond!
I hope you solve this problem",ar
2020-07-18 10:17:05,1507150431,EHTERAZ,qa,5.1,Tarekul islam,1,Not working,"it's not workings, showing error",Not working it's not workings  showing error,af
2020-07-17 08:38:36,1507150431,EHTERAZ,qa,5.1,رضا المري,5,Very effective & useful,"The application is practical; it makes you aware of the health status for the people around you. Whenever you pass by any positive case, a notification will pop up, telling you that you are not safe wherever you are.", Very effective & useful The application is practical; it makes you aware of the health status for the people around you. Whenever you pass by any positive case  a notification will pop up  telling you that you are not safe wherever you are. ,en
2020-07-16 18:54:03,1507150431,EHTERAZ,us,5.1,CrashTestDummiesFB,1,Full of bugs and very unstable,"Even with latest version - it still crashes & ask to re-register & when I do, the error ""exceeded number of activation"" appears.

I already called 109 twice, 1st person told me wait 24 hours but did not work. 2nd person told me to use a different mobile number to re-register but what if the other number will also exceed no. of activations since app keeps crashing & asking to re-register?

So PLEASE if you can't fix the app and make it stable then remove the activation limit. Thank you.

P.S. I have both android device (Samsung Note9) and ios (iPhone 6s)"," Full of bugs and very unstable Even with latest version - it still crashes & ask to re-register & when I do  the error ""exceeded number of activation"" appears.

I already called 109 twice  1st person told me wait 24 hours but did not work. 2nd person told me to use a different mobile number to re-register but what if the other number will also exceed no. of activations since app keeps crashing & asking to re-register?

So PLEASE if you can't fix the app and make it stable then remove the activation limit. Thank you.

P.S. I have both android device (Samsung Note9) and ios (iPhone 6s) ",en
2020-07-14 22:12:13,1507150431,EHTERAZ,qa,5.1,H1696,1,Disappointed,I am an Omani citizen here in Qatar which means I’m unable to register on EHTERAZ since I don’t require a visa when I enter and my ID is Omani. I’m unable to even go to the supermarket and buy my basic necessities. Kindly find a solution., Disappointed I am an Omani citizen here in Qatar which means I’m unable to register on EHTERAZ since I don’t require a visa when I enter and my ID is Omani. I’m unable to even go to the supermarket and buy my basic necessities. Kindly find a solution. ,en
2020-07-14 09:30:29,1507150431,EHTERAZ,qa,5.1,@ar0n,1,Ridiculous development,"-Cannot install it unless you have one the latest phones.

-Everyone is green without being tested.

What ever the government paid for the development of this app, they should ask for their money back."," Ridiculous development -Cannot install it unless you have one the latest phones.

-Everyone is green without being tested.

What ever the government paid for the development of this app  they should ask for their money back. ",en
2020-07-14 00:15:28,1507150431,EHTERAZ,in,5.1,Ankur juneja,2,iPhone 8 view compatibility issue,"I am only able to see green and yellow color info at the bottom under QR code on the homepage but not able to scroll down to see the full info written on the landing page 
iPhone 8 screen compatibility needs to be added I guess"," iPhone 8 view compatibility issue I am only able to see green and yellow color info at the bottom under QR code on the homepage but not able to scroll down to see the full info written on the landing page 
iPhone 8 screen compatibility needs to be added I guess ",en
2020-07-13 08:43:13,1507150431,EHTERAZ,ua,5.1,molokomuka,5,Good after update,Good after update 🙏🏻👍🏻,Good after update Good after update 🙏🏻👍🏻,da
2020-07-12 08:49:02,1507150431,EHTERAZ,qa,5.1,opwpwkwj,1,Can’t install in iPhone 6,I can’t install ehtraz caz I have iPhone 6 the application is for iOS 13 and my is iOS 12 I can’t update, Can’t install in iPhone 6 I can’t install ehtraz caz I have iPhone 6 the application is for iOS 13 and my is iOS 12 I can’t update ,en
2020-07-11 15:18:53,1507150431,EHTERAZ,qa,5.1,jehadabdelaziz,1,فاشل,تطبيق فاشل عم يفصل ومو شغال,Failed application failed because it disconnects and is running,ar
2020-07-11 06:13:01,1507150431,EHTERAZ,qa,5.1,My Fav Qatar,5,Does not support iPhone iOS 12.4.7,"Dear developer 
Request you to make this app compatible for iOS older than 13.1
Because people are still using iPhone 6 32GB that doesn’t allow to update the software to iOS 13.1 or later due to iPhones own limitations. This has been verified directly with Apple support.
Since this app is mandatory in Qatar appreciate your support.

Thanks 

Harish"," Does not support iPhone iOS 12.4.7 Dear developer 
Request you to make this app compatible for iOS older than 13.1
Because people are still using iPhone 6 32GB that doesn’t allow to update the software to iOS 13.1 or later due to iPhones own limitations. This has been verified directly with Apple support.
Since this app is mandatory in Qatar appreciate your support.

Thanks 

Harish ",en
2020-07-07 16:49:34,1507150431,EHTERAZ,us,5.1,Sultan6996,1,iOS 13.1 Required?!,"The app for some reason demands that the iPhone have the latest iOS version which is not available on iPhone 6. Why should I be rejected entry to even the grocery store just because I have an older phone that doesn’t download this demanding app. It apparently is the LAW to download this app or you will be fined, and yet the sheer inconvenience that comes with this app makes it that much harder to live here during the pandemic. On top of that, the app took data that it wasn’t supposed to from phones, compromising privacy unnecessarily, and that was supposedly “fixed” but it was not even addressed in the update history. Privacy is a basic human right, and I should not sacrifice my privacy for the sake of an app that could operate just as well without sucking information from my phone.", iOS 13.1 Required?! The app for some reason demands that the iPhone have the latest iOS version which is not available on iPhone 6. Why should I be rejected entry to even the grocery store just because I have an older phone that doesn’t download this demanding app. It apparently is the LAW to download this app or you will be fined  and yet the sheer inconvenience that comes with this app makes it that much harder to live here during the pandemic. On top of that  the app took data that it wasn’t supposed to from phones  compromising privacy unnecessarily  and that was supposedly “fixed” but it was not even addressed in the update history. Privacy is a basic human right  and I should not sacrifice my privacy for the sake of an app that could operate just as well without sucking information from my phone. ,en
2020-07-07 14:00:42,1507150431,EHTERAZ,us,5.1,<kirtz>,2,This app is keeping me alive but it is killing my smartphone’s battery.,25% of my battery was consumed by EHTERAZ., This app is keeping me alive but it is killing my smartphone’s battery. 25% of my battery was consumed by EHTERAZ. ,en
2020-07-07 13:40:06,1507150431,EHTERAZ,lk,5.1,nayerm,1,Still app not working for most of the modules,Still app not working for most of the modules, Still app not working for most of the modules Still app not working for most of the modules ,en
2020-07-07 12:10:59,1507150431,EHTERAZ,us,5.1,Az Details,1,BIG BROTHER IS WATCHING YOU,literally., BIG BROTHER IS WATCHING YOU literally. ,en
2020-07-03 22:56:15,1507150431,EHTERAZ,in,5.1,ehtiraz,5,ihtiraz qatar,ihtiraz,Precaution Qatar precaution,sq
2020-07-03 11:59:39,1507150431,EHTERAZ,qa,5.1,abouabdulla,4,Suggestion,Pls add personal photo beside health status code, Suggestion Pls add personal photo beside health status code ,en
2020-07-03 06:01:20,1507150431,EHTERAZ,gb,5.1,Lostmyusername,1,It doesn’t work for 12 OS.,"To use this mandatory app to gain access to any public place, you will have to buy a new iPhone.", It doesn’t work for 12 OS. To use this mandatory app to gain access to any public place  you will have to buy a new iPhone. ,en
2020-07-02 03:18:12,1507150431,EHTERAZ,qa,5.1,kennyirish,1,"ERROR , PLEASE TRY AGAIN","Details correct but error, please try again. Tried to call 109 for 100x nobody’s answering my call.", ERROR   PLEASE TRY AGAIN Details correct but error  please try again. Tried to call 109 for 100x nobody’s answering my call. ,en
2020-07-01 22:43:25,1507150431,EHTERAZ,qa,5.1,Min Eri,1,Lowkey useless,"This app made me register again like it made me go back from the start and when i wanted to “register” again, it kept saying that it’s error. Double checked everything yet still error. I hope you fix this matter not all ppl can access this app tyvm", Lowkey useless This app made me register again like it made me go back from the start and when i wanted to “register” again  it kept saying that it’s error. Double checked everything yet still error. I hope you fix this matter not all ppl can access this app tyvm ,en
2020-07-01 16:13:25,1507150431,EHTERAZ,qa,5.1,mohdrafi92,1,Error registering details,"My EHTERAZ application was working fine till today morning 1/july/2020 . It logged out automatically and when I again filled up my details it is showing as “ error please try again” . When i contacted the customer care they told me wait for 5 hours and after 5 hours the application responded the same way. Its been more than 24 hours still facing the same issue, when i used my office mobile number it was showing the same error and when i used my friends mobile number he received OTP but unfortunately he was using same mobile number for his EHTERAZ app. Need an urgent solution for this because i couldn't go out for my work without this application.", Error registering details My EHTERAZ application was working fine till today morning 1/july/2020 . It logged out automatically and when I again filled up my details it is showing as “ error please try again” . When i contacted the customer care they told me wait for 5 hours and after 5 hours the application responded the same way. Its been more than 24 hours still facing the same issue  when i used my office mobile number it was showing the same error and when i used my friends mobile number he received OTP but unfortunately he was using same mobile number for his EHTERAZ app. Need an urgent solution for this because i couldn't go out for my work without this application. ,en
2020-07-01 16:07:02,1507150431,EHTERAZ,gb,5.1,dnalyrolg,1,Error in registration,"Hi, I have been trying for the past two days to Register my app and it’s been displaying an error message. I tried calling 109 but I couldn’t get through. Please assist with this because I haven’t been able to go to the shop  as they wouldn’t allow me enter.", Error in registration Hi  I have been trying for the past two days to Register my app and it’s been displaying an error message. I tried calling 109 but I couldn’t get through. Please assist with this because I haven’t been able to go to the shop  as they wouldn’t allow me enter. ,en
2020-07-01 02:25:48,1507150431,EHTERAZ,qa,5.1,xxfyxz,1,Zero Status,The app is only showing question mark and so I can not access daily needs like medical and groceries since app is mandatory. Technical team promised to call in 24 hours but nothing and it’s now one week of waiting. The app is not reliable and is honestly a bit stressful at this point., Zero Status The app is only showing question mark and so I can not access daily needs like medical and groceries since app is mandatory. Technical team promised to call in 24 hours but nothing and it’s now one week of waiting. The app is not reliable and is honestly a bit stressful at this point. ,en
2020-06-30 21:37:01,1507150431,EHTERAZ,qa,5.1,treycdz,3,Please help,seriously struggling..can’t update the app plus the help line keeps saying they’ll call in 2hours..it’s been almost 20hours no response yet I need to go outside 🥺, Please help seriously struggling..can’t update the app plus the help line keeps saying they’ll call in 2hours..it’s been almost 20hours no response yet I need to go outside 🥺 ,en
2020-06-30 18:39:41,1507150431,EHTERAZ,qa,5.1,eyadelsayed27,5,والله الشكر ليكم,تسلم ايدكم,Thank you  God bless you,ar
2020-06-30 12:03:33,1507150431,EHTERAZ,qa,5.1,rishyosh,1,Not working properly,Application doesn’t not work at all....., Not working properly Application doesn’t not work at all..... ,en
2020-06-29 13:41:39,1507150431,EHTERAZ,ph,5.1,wames02,1,Link this to the iphone covid logging option,Please make this available to the Iphone covid exposure logging option released on the new ios update., Link this to the iphone covid logging option Please make this available to the Iphone covid exposure logging option released on the new ios update. ,en
2020-06-29 11:50:30,1507150431,EHTERAZ,us,5.1,saleh77976446,1,التحديث الجديد عله عطلت اموري عند المراجعات للدوائر الحكومية,انصحكم على التطبيق القديم افضل من الجديد مليون مره,The new update is a bug that has disabled Amore when reviews of government departments  I advise you on the old application a million times better than the new one,ar
2020-06-29 06:56:04,1507150431,EHTERAZ,qa,5.1,nikkiparanas,1,"""Error, please try again""","I'm currently facing issue with EHTERAZ app, unable to register on my new phone (SE2) and all of my details are correct. Please try to fix the issue as soon as possible especially for the people who were back to their offices to work and required to show to their EHTERAZ app in every entrance. hopefully this review will get to the developers urgently, thank you!"," ""Error  please try again"" I'm currently facing issue with EHTERAZ app  unable to register on my new phone (SE2) and all of my details are correct. Please try to fix the issue as soon as possible especially for the people who were back to their offices to work and required to show to their EHTERAZ app in every entrance. hopefully this review will get to the developers urgently  thank you! ",en
2020-06-29 02:08:57,1507150431,EHTERAZ,de,5.1,krayziejezter,1,Poor excuse for an app.,"This app doesn’t even deserve a 1 star. If there was a option it would be a -10 stars. Candy get this damn app to work. And when it does it crashes my phone, makes other app stop working. Take it off the App Store and re create from scratch.", Poor excuse for an app. This app doesn’t even deserve a 1 star. If there was a option it would be a -10 stars. Candy get this damn app to work. And when it does it crashes my phone  makes other app stop working. Take it off the App Store and re create from scratch. ,en
2020-06-28 14:37:02,1507150431,EHTERAZ,qa,5.1,jungkooks_toessss,1,Doesn’t work on all models,I gave this app a one star because I could not download it with an iPhone 7-S. Please fix this as this inconveniently makes me stay at home. Waiting for the new improved update., Doesn’t work on all models I gave this app a one star because I could not download it with an iPhone 7-S. Please fix this as this inconveniently makes me stay at home. Waiting for the new improved update. ,en
2020-06-28 10:33:52,1507150431,EHTERAZ,qa,5.1,jaltsra,1,Bugs,"After the recent update, my 6s doesn’t support the application, it says “YOUR PHONE SIMULATOR or JAILBROKEN” the developers should address the issue", Bugs After the recent update  my 6s doesn’t support the application  it says “YOUR PHONE SIMULATOR or JAILBROKEN” the developers should address the issue ,en
2020-06-28 10:19:14,1507150431,EHTERAZ,us,5.1,Eimane,1,:),Please update the application for GCC people who are staying in Qatar and they DO NOT carry QID !!! You supposed to add the Passport number instead of the Visa cuz also they are not required to have a VISA !!!!!!, :) Please update the application for GCC people who are staying in Qatar and they DO NOT carry QID !!! You supposed to add the Passport number instead of the Visa cuz also they are not required to have a VISA !!!!!! ,en
2020-06-28 07:42:53,1507150431,EHTERAZ,qa,5.1,SNZ83,1,Update is extremely slow,"Why does it take such a long time to update? it is taking forever to update and still it won’t update. Also, i cannot retrieve the notifications which makes the App redundant .", Update is extremely slow Why does it take such a long time to update? it is taking forever to update and still it won’t update. Also  i cannot retrieve the notifications which makes the App redundant . ,en
2020-06-28 01:22:29,1507150431,EHTERAZ,qa,5.1,Borooq,1,مشكله,البرنامج يعلق ويطلع لي ان فيه مشكله بالرغم من صحة البيانات المدخلة ومو راضي يسجلني,The problem of the program is suspended and told me that there is a problem in it  despite the correctness of the entered data and you are satisfied with registering me,ar
2020-06-28 00:59:20,1507150431,EHTERAZ,qa,5.1,bant-alyami,2,خطا بعد التحديث,بعد التحديث الاخير يرفض البرنامج الفتح ويخبرني ان يوجد لدي جلبريك بالجوال ولكن لايوجد اي شي من هالقبيل الرجاء اصلاح الخطأ بسبب التحديث بسرعه,An error after the update  after the last update  the program refuses to open and tells me that I have a jailbreak on the mobile  but there is nothing like this. Please fix the error due to the update quickly,ar
2020-06-27 23:05:56,1507150431,EHTERAZ,us,5.1,Aub Mohammed,4,Essa mom,Good but it’s take all the battery to 0, Essa mom Good but it’s take all the battery to 0 ,en
2020-06-27 17:43:05,1507150431,EHTERAZ,ca,5.1,Smosh soccer,1,Collects data for no reason,This app is accessing many different programs that it should not. This app is the definition of spyware, Collects data for no reason This app is accessing many different programs that it should not. This app is the definition of spyware ,en
2020-06-27 12:40:47,1507150431,EHTERAZ,us,5.1,Jassim_Althani,2,Limited information and usability,"When checked people will get close to read the watch, we need the following fixes:
1- dynamic moving barcode
2- bigger watch or display to show from distance
3- ID picture of the user and any medical precautionary tags (age/medical conditions)
4- ability to display code on Apple Watch 
5-after testing a confirmation to allow travel
6- increase radius and point to infected person

Seriously you could’ve done way much better with available resources!!!

Very primitive outdated work !"," Limited information and usability When checked people will get close to read the watch  we need the following fixes:
1- dynamic moving barcode
2- bigger watch or display to show from distance
3- ID picture of the user and any medical precautionary tags (age/medical conditions)
4- ability to display code on Apple Watch 
5-after testing a confirmation to allow travel
6- increase radius and point to infected person

Seriously you could’ve done way much better with available resources!!!

Very primitive outdated work ! ",en
2020-06-27 12:01:32,1507150431,EHTERAZ,qa,5.1,vadpav,2,VPS,"1) The alerts & warnings are misleading sometimes. And its not seen in notifications so one keeps wondering clueless.
2) Instead of shops & offices checking our Ehteraz status, we users should also get an indications before entering any shops/ areas/ offices if its safe to enter. We are being checked but we don't know the status of the guy/girl checking us. 
3) Should fix the Battery consumption bit.
4) Should give us more information on the Covid affected zones, so we can avoid those area. 
5) Also this update is just not happening.  
Thank you."," VPS 1) The alerts & warnings are misleading sometimes. And its not seen in notifications so one keeps wondering clueless.
2) Instead of shops & offices checking our Ehteraz status  we users should also get an indications before entering any shops/ areas/ offices if its safe to enter. We are being checked but we don't know the status of the guy/girl checking us. 
3) Should fix the Battery consumption bit.
4) Should give us more information on the Covid affected zones  so we can avoid those area. 
5) Also this update is just not happening.  
Thank you. ",en
2020-06-27 09:21:09,1507150431,EHTERAZ,qa,5.1,Saif1113,1,Poor device support,"This application works only on high end phones/tabs or a very limited number of devices.
I have iphone 6 and now I have to purchase another phone to go outside my house, since I cannot go out without this application installed on phone."," Poor device support This application works only on high end phones/tabs or a very limited number of devices.
I have iphone 6 and now I have to purchase another phone to go outside my house  since I cannot go out without this application installed on phone. ",en
