Omar Haggag,,,,,,,,
Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language
2020-08-13 19:43:34,it.ministerodellasalute.immuni,Immuni,it,Donatella Sechi,2,Devo continuamente disistallare e riistallare la app....forse il mio tel non e' molto adatto,I have to continually uninstall and reinstall the app .... maybe my phone is not very suitable,it
2020-08-13 19:23:29,it.ministerodellasalute.immuni,Immuni,it,Silvio Varchetta,5,Fortunatamente non ho dovuto sperimentare la parte relativa alla comunicazione della positività. Per il resto mi sembra ottima. Ovviamente bisogna avere almeno un poco di senso civico per usarla.,Fortunately  I didn't have to experiment with the part about communicating positivity. For the rest it seems excellent. Obviously you need to have at least a little civic sense to use it.,it
2020-08-13 19:14:55,it.ministerodellasalute.immuni,Immuni,it,G. G.,1,Dopo l'ultimo aggiornamento l'app vuole il gps sempre acceso per funzionare invece che solo il bluetooth. Perchè avete cambiato le impostazioni rispetto a quanto detto in precedenza?,After the last update the app wants the gps always on to work instead of just the bluetooth. Why did you change the settings from what was said previously?,it
2020-08-13 18:22:05,it.ministerodellasalute.immuni,Immuni,it,Gabriele Della Torre,1,Sistematicamente dopo due o tre giorni non si apre più.,Systematically after two or three days it no longer opens.,it
2020-08-13 18:11:26,it.ministerodellasalute.immuni,Immuni,it,G. Carofano,3,Per favorire il download dell'app suggerisco di inserire altre funzionalità come ad esempio le info sulle disposizioni sindacali sull'uso delle maschere all'aperto nei singoli comuni italiani. Aggiungere funzionalità relative alle disposizioni e norme di legge tempo per tempo vigenti può essere utile per invogliare le persone a scaricare questa app potenzialmente utilissima ma per ora inefficace.,To facilitate the download of the app  I suggest adding other features such as information on trade union provisions on the use of outdoor masks in individual Italian municipalities. Adding features related to the provisions and legal regulations in force from time to time can be useful to entice people to download this potentially very useful app but for now ineffective.,it
2020-08-13 17:52:13,it.ministerodellasalute.immuni,Immuni,en,Luigi Bruno,2,Installata a fine Giugno... Aggiornata al 30 Luglio... 15 Controlli di Exposure fatti negli ultimi 14 giorni... tutti e 15 fatti con timestamp il 31 Luglio... Sembra non aver fatto controlli dal 31 Luglio ad oggi... :\,Installed at the end of June ... Updated to July 30 ... 15 Exposure checks done in the last 14 days ... all 15 timestamped on July 31 ... It seems to have not checked since July 31st .. .: \,it
2020-08-13 17:42:33,it.ministerodellasalute.immuni,Immuni,it,Luisa Murgia,3,Non ci capisco,I don't understand it,it
2020-08-13 17:29:56,it.ministerodellasalute.immuni,Immuni,it,antonio cucciniello,1,fa schifo,  fa schifo ,en
2020-08-13 17:18:08,it.ministerodellasalute.immuni,Immuni,it,ツFluXツ,1,"Installo l' app funzionante inizialmente; appena riavviata, mi da errore e mi dice che non è attiva. Provo più volte, ma nulla. Sconsigliata!",I install the working app initially; just restarted  it gives me an error and tells me that it is not active. I try several times  but nothing. Not recommended!,it
2020-08-13 17:13:45,it.ministerodellasalute.immuni,Immuni,it,Giuseppe Di Carlo,1,se non c'è obbligo di autodenuncia a chi e cosa serve?,if there is no self-report obligation  who and what is it for?,it
2020-08-13 17:09:17,it.ministerodellasalute.immuni,Immuni,it,Car Seventhy,5,"Buongiorno, ho scaricato l'app immuni con blutooth attivo, e sono in Lombardia. Ad oggi 13/08/2020 non mi è mai stato notificato nulla. Eppure è sempre attiva con BT e posizione sempre on, mantenendo distanziamento e mascherina vado ovunque. Sono fortunata io o non funziona?",Hello  I downloaded the immune app with active blutooth  and I'm in Lombardy. As of today 08/13/2020 I have never been notified of anything. Yet it is always active with BT and always on position  maintaining distance and mask I go everywhere. Am I lucky or does it not work?,it
2020-08-13 16:57:09,it.ministerodellasalute.immuni,Immuni,it,Piero Biancalani,5,Sono contento di averla. Funziona bene ed è semplice. La dovrebbe scaricare ogni persona che ha un cellulare. È per la nostra salute. Grazie.,I'm glad I have it. It works well and it's simple. Every person who has a cell phone should download it. It is for our health. Thank you.,it
2020-08-13 16:40:30,it.ministerodellasalute.immuni,Immuni,it,Cinzia P,4,"Ritengo possa costituire un ottimo sistema se raggiunge un alta diffusione e che la privacy sia tutelata più di quanto la mettiamo a rischio nella nostra quotidianita' tra acquisti on line, social, foto ecc",I believe it can be an excellent system if it reaches a high diffusion and that privacy is protected more than we put it at risk in our daily life between online purchases  social media  photos etc.,it
2020-08-13 15:57:14,it.ministerodellasalute.immuni,Immuni,it,Maurizio Di Meo,5,Ok,Ok,af
2020-08-13 15:37:02,it.ministerodellasalute.immuni,Immuni,it,panetteria la briciola,1,Non serve a niente non mi da nessun segnale e siamo in mezzo a più di 1000 persone,It is useless  it gives me no signal and we are in the midst of more than 1000 people,it
2020-08-13 15:26:15,it.ministerodellasalute.immuni,Immuni,it,TIZIANA BAVENTORE,4,"Sono convinta che dovremmo scaricare tutti questa app. Se siamo pochi temo che potenziali esposizioni non vengano segnalate. In questo periodo di vacanze, in cui si incontrano tante persone, mi piacerebbe sapere se sono venuta a contatto con qualche persona positiva al Covid, magari asintomatica.",I am convinced that we should all download this app. If we are few  I fear that potential exposures will not be reported. In this holiday period  in which many people meet  I would like to know if I have come into contact with some positive person at Covid  perhaps asymptomatic.,it
2020-08-13 15:24:18,it.ministerodellasalute.immuni,Immuni,it,Davide Valentini,5,Installatela!!!!,Install it !!!!,it
2020-08-13 15:24:14,it.ministerodellasalute.immuni,Immuni,it,Luigi Liborio Liberatore,5,"Finora non ne ho avuto bisogno, la ritengo utilissima",So far I have not needed it  I think it is very useful,it
2020-08-13 15:21:47,it.ministerodellasalute.immuni,Immuni,it,Paolo Nadotti,5,"Semplice, efficace. Tutti dovrebbero installarla, ma qui è sempre una lotta politica....",Simple  effective. Everyone should install it  but here it is always a political struggle ....,it
2020-08-13 15:08:06,it.ministerodellasalute.immuni,Immuni,it,Nebix Worldy,1,Non funziona su Huawei Honor 20. In tre mesi non sono riusciti a sistemarla. Inutile fare app che non funzionano.,It doesn't work on Huawei Honor 20. In three months they haven't been able to fix it. It is useless to make apps that don't work.,it
2020-08-13 14:53:50,it.ministerodellasalute.immuni,Immuni,it,Saverio Sussulto,5,"L' app è importante, ovviamente il coronavirus è sottovalutato quindi l'app è poco usate ed è effettivamente utile quando si ha l'effetto gregge ( cioè la usano più persone possibili). Avrei fatto un sistema design più semplice tipo On,Off e in cui ti dicevano che avevi attivo internet,gps e bluetooth ma va bene.",The app is important  obviously the coronavirus is underestimated so the app is little used and is actually useful when you have the herd effect (that is  as many people use it as possible). I would have done a simpler design system like On  Off and in which they told you that you had internet  gps and bluetooth active but that's okay.,it
2020-08-13 14:40:51,it.ministerodellasalute.immuni,Immuni,it,Laura R.,1,È molto strano che dopo 3 mesi e gli spostamenti fatti non ci siano mai state notifiche,It is very strange that after 3 months and the movements made there were never any notifications,it
2020-08-13 13:34:33,it.ministerodellasalute.immuni,Immuni,it,Valeria Morelli,1,"Non credo che sia molto precisa! A me ha segnalato un possibile contatto alle 1,46 di notte, ma a quell'ora io ero tranquillamente a dormire nella mia camera da letto, a casa mia! Forse qualche persona positiva si è intrufolata a casa mia senza che me ne accorgessi? Ho qualche dubbio!",I don't think it's very accurate! He reported to me a possible contact at 1.46 am  but at that time I was quietly sleeping in my bedroom  at my house! Maybe some positive person sneaked into my house without me noticing? I have some doubts!,it
2020-08-13 12:59:34,it.ministerodellasalute.immuni,Immuni,it,ares 2056,1,"Fa cagare inutile e puzza Come le cazzate del governo, disinstallata, sconsigliata",It sucks useless and stinks Like government bullshit  uninstalled  not recommended,it
2020-08-13 12:57:46,it.ministerodellasalute.immuni,Immuni,de,Julius Staffler,1,"App hat auf meinem alten Smartphone gar nicht funktioniert (gabs nicht zum runterladen). Auf dem neuen Smartphone muss das GPS eingeschalten sein, obwohl offiziell keine Standortdaten verwendet werden. Schon komisch! Kein Wunder, dass die App kaum verwendet wird.",The app did not work at all on my old smartphone (not available for download). The GPS must be switched on on the new smartphone  although officially no location data is used. Funny! No wonder the app is rarely used.,de
2020-08-13 12:50:17,it.ministerodellasalute.immuni,Immuni,it,claudia rengucci,1,"Scaricata, solo 1 volta notifica dei contatti e poi più. Direi inutile. Se la sistemate ok, altrimenti disinstallo!",Downloaded  just 1 time contact notification and then more. I would say useless. If you fix it ok  otherwise I uninstall!,it
2020-08-13 12:35:18,it.ministerodellasalute.immuni,Immuni,it,Gecou Rosy,2,"Ho dovuto disinstallare l'applicazione per poterla riutilizzare, più volte ormai. Reinstallandola i precedenti dati vengono mantenuti associati allo stesso dispositivo visto che mi ha richiesto la regione ogni volta? Ragazzi, una applicazione pessima...",I had to uninstall the app in order to reuse it  several times now. Re-installing it  is the previous data still associated with the same device since it asked me for the region every time? Guys  a bad application ...,it
2020-08-13 11:40:03,it.ministerodellasalute.immuni,Immuni,it,Giambattista Vitale,5,Secondo me la dovrebbero scaricare tutti o addirittura scaricarsi in modo automatico. La privacy la violano i vari fb instagram Android stesso e nessuno si lamenta. Immuni serve per la sicurezza nazionale e ci attacchiamo ai cavilli. Scaricate e invitate tutti a farlo,In my opinion everyone should download it or even download it automatically. The privacy is violated by the various fb instagram Android itself and nobody complains. Immuni is for national security and we cling to quibbles. Download and invite everyone to do it,it
2020-08-13 10:58:15,it.ministerodellasalute.immuni,Immuni,it,Domenico Ladisa,2,"Ho installato l'app velocemente, per essere d'aiuto. Sinceramente sorge qualche dubbio. Sono andato in centro ad Ostuni, in qui c'era veramente tanta gente: possibile mai che sono stato così fortunato da non aver incontrato nemmeno un infettato? Oppure gli italiani sono privi di cervello? Per ora non posso mettere più di 2 stelle.",I installed the app quickly  to help. Honestly  some doubts arise. I went to the center of Ostuni  there was really a lot of people here: was it possible that I was so lucky that I didn't even meet an infected person? Or are the Italians brainless? For now I can't put more than 2 stars.,it
2020-08-13 10:51:03,it.ministerodellasalute.immuni,Immuni,it,marco pisa,5,Molto utile,Very helpful,it
2020-08-13 10:46:51,it.ministerodellasalute.immuni,Immuni,it,raffaele cucinotta,3,Funziona bene solo sul cellulare Samsung. Sul cellulare Huawei non si può installare. Peccato!!!,Only works well on Samsung mobile. It cannot be installed on the Huawei mobile. Sin!!!,it
2020-08-13 10:39:08,it.ministerodellasalute.immuni,Immuni,it,Manuela Puntin,5,"Utile. Pensavo pesasse di più sulla batteria, invece é molto leggera.",Helpful. I thought it weighed more on the battery  but it is very light.,it
2020-08-13 10:30:54,it.ministerodellasalute.immuni,Immuni,it,Mauro Gemmi,3,Purtroppo ogni tanto devo disinstallarla e reinstallarla perché si blocca. Su Honor c6 pro,Unfortunately every now and then I have to uninstall and reinstall it because it crashes. On Honor c6 pro,it
2020-08-13 10:26:00,it.ministerodellasalute.immuni,Immuni,it,Aldalberto Mattei,3,Per fortuna non ho avuto ancora segni,Luckily I haven't had any signs yet,it
2020-08-13 10:01:22,it.ministerodellasalute.immuni,Immuni,it,Tsigereda mekonnen Tekleselassie,5,Utile credo,Useful I think,es
2020-08-13 09:51:37,it.ministerodellasalute.immuni,Immuni,it,Claudio Zucca,2,"Buona applicazione, peccato che dopo due o tre giorni non funzioni più, anche se la apro almeno due volte al giorno. C'è qualcosa da fare per ovviare a questo grande inconveniente?",Good application  too bad that after two or three days it doesn't work anymore  even if I open it at least twice a day. Is there anything to be done to remedy this great inconvenience?,it
2020-08-13 09:47:19,it.ministerodellasalute.immuni,Immuni,it,Liliana Delvecchio,5,Funziona bene si sente ottimamente potete istallare tranquillamente sarete soddisfatti,It works well it feels great you can install it safely you will be satisfied,it
2020-08-13 09:15:21,it.ministerodellasalute.immuni,Immuni,it,Sandro Cecconi,1,"Pessima applicazione. Oggi a distanza di circa due mesi dalla prima, ho dovuto riscaricarla per la terza volta in quanto dopo un tot giorni diventa inutilizzabile. Provvedete a risolvere il problema. Quando vi decidete a risolvere il proble che vi ho segnalato? Oggi 13 agosto ho dovuto riscaricare la app. Vi ricordo che siete retribuiti con i soldi delle nostre tasse.",Bad application. Today  about two months after the first one  I had to re-download it for the third time as after a few days it becomes unusable. Try to solve the problem. When do you decide to solve the problem I have reported to you? Today 13 August I had to re-download the app. I remind you that you are paid with our tax money.,it
2020-08-13 08:37:22,it.ministerodellasalute.immuni,Immuni,it,Maria Febo,5,"Ogni settimana manda avviso con quanti sei entrato in contatto per più di un quarto d'ora, il numero è impressionante. Consigliatissima come app. Non scarica la batteria",Every week it sends notice to those you have been in contact for more than a quarter of an hour  the number is impressive. Highly recommended as an app. It does not drain the battery,it
2020-08-13 08:19:35,it.ministerodellasalute.immuni,Immuni,it,Andrea Bassani,1,Ho riscontrato un errore con il dispositivo vivavoce dell'auto Disattivando immuni il vivavoce funziona correttamente.,I have encountered an error with the car's hands-free device. Deactivating immuni the speakerphone works correctly.,it
2020-08-13 07:36:24,it.ministerodellasalute.immuni,Immuni,it,Giulio Bortolotto,5,"La app funziona in background senza dare nessun fastidio, e senza problemi di privacy grazie alla tecnologia utilizzata. Scarichiamola tutti per scongiurare la seconda ondata!",The app works in the background without giving any nuisance  and without privacy problems thanks to the technology used. Let's all download it to avert the second wave!,it
2020-08-13 06:41:23,it.ministerodellasalute.immuni,Immuni,de,maria heiss,1,"Hab diese App installiert, ABER - wenn ich in der Nacht mein Handy ausschalte, funktioniert die App nicht mehr. Das passiert mir sonst mit keiner App!",I installed this app  BUT - if I switch off my phone at night  the app no ​​longer works. That doesn't happen to me with any other app!,de
2020-08-13 05:54:28,it.ministerodellasalute.immuni,Immuni,it,diego roberti,5,Ottima,Great,it
2020-08-13 05:48:16,it.ministerodellasalute.immuni,Immuni,it,cinzia curci,1,Ogni mattina devo disinstallarla e poi installarla di nuovo...non ha senso,Every morning I have to uninstall it and then install it again ... it doesn't make sense,it
2020-08-13 05:17:51,it.ministerodellasalute.immuni,Immuni,it,Nicola Magi,2,L'ho dovuta reinstallare 2 volte in tempi diversi. Ogni tanto mi richiede i dati,I had to reinstall it 2 times at different times. Every now and then he asks me for data,it
2020-08-13 05:17:24,it.ministerodellasalute.immuni,Immuni,it,Paolo Freschi,1,"Installarla è un atto di fede. Non si ha modo di rivedere le notifiche che compaiono in modo fugace e spariscono per sempre o vengono nascoste chi sa dove sul telefono. Sarebbe molto interessante prevedere nell'app un'opzione che mi consenta di vedere quando si vuole le notifiche ricevute. Fate presto, perché il ritorno dei contagi non si farà attendere e tutti gli strumenti dovranno essere pronti. Grazie",Installing it is a leap of faith. There is no way to review notifications that appear fleetingly and disappear forever or are hidden who knows where on your phone. It would be very interesting to have an option in the app that allows me to see when I want the notifications received. Be quick  because the return of the infections will not be long in coming and all the tools must be ready. Thank you,it
2020-08-13 00:10:48,it.ministerodellasalute.immuni,Immuni,it,Alejandro Alejandro,5,Ottima app,Great app,it
2020-08-12 23:49:03,it.ministerodellasalute.immuni,Immuni,en,Manuel Moraschi,5,"Interfaccia semplice e piacevole. App leggera e non invasiva, non consuma quasi nulla la batteria, una volta lanciata ci si dimentica di averla attiva. Ben fatta e profondamente utile.",Simple and pleasant interface. Lightweight and non-invasive app  it consumes almost nothing the battery  once launched you forget to have it active. Well done and deeply useful.,it
2020-08-12 23:19:38,it.ministerodellasalute.immuni,Immuni,it,Andrea pelaggi,5,Se quest'app fosse scaricata da tutta la popolazione eviteremmo ulteriori lockdown. Peró in Italia siamo fatti così.. Ci lamentiamo quando quando le cose vanno male ma se t danno uno strumento per poter evitare le lamentele non lo notiamo neanche.,If this app were downloaded by the whole population we would avoid further lockdowns. But that's the way we are in Italy .. We complain when when things go wrong but if they give you a tool to avoid complaints  we don't even notice.,it
2020-08-12 23:00:33,it.ministerodellasalute.immuni,Immuni,it,Roberto Massini,2,"Scaricata una prima volta sembrava funzionare. Poi dopo qualche giorno lo schermo è diventato bianco. Disinstallata dopo vari tentativi. Reinstallato ha funzionato 3/4 giorni. All'inizio tutto ok. Dopo di nuovo all'accesso schermo bianco, di seguito nero. Disinstallata.",Downloaded for the first time it seemed to work. Then after a few days the screen went blank. Uninstalled after several attempts. Reinstalled it worked 3/4 days. At first everything ok. Then again to access white screen  below black. Uninstalled.,it
