,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
29,7/31/20 19:14,ch.admin.bag.dp3t,SwissCovid,en,Noah Boegli,5,"Make it open source and I'll add the fifth star. Using the application a mandatory step to stop the pandemic. By making it open source, you would basically avoid negative comments on data protection and probably get more people to install it.",  Make it open source and I'll add the fifth star. Using the application a mandatory step to stop the pandemic. By making it open source  you would basically avoid negative comments on data protection and probably get more people to install it. ,en,  Make it open source and I ll add the fifth star  Using the application a mandatory step to stop the pandemic  By making it open source  you would basically avoid negative comments on data protection and probably get more people to install it  ,"Domain_Specific, Privacy","data, protect, comment, applic",0.153846154,Negative,0,0,1,0,0,0,0,1,0
30,7/31/20 18:43,ch.admin.bag.dp3t,SwissCovid,de,Ein Google-Nutzer,4,"Gut wäre, wenn einfache Statistiken angezeigt werden könnten, somit ist dann klar, da geht was im Hintergrund. Ohne diese denken sonst einige, das bringt ja nichts.",It would be good if simple statistics could be displayed  so it is then clear that something is going on in the background. Without this  some people think that it won't do anything.,de,It would be good if simple statistics could be displayed  so it is then clear that something is going on in the background  Without this  some people think that it won t do anything ,Domain_Specific,display,0.071428571,Positive,0,0,1,0,0,0,0,0,0
32,7/31/20 17:38,ch.admin.bag.dp3t,SwissCovid,fr,Crazy Red,1,"J'ai télécharger l'appli mais depuis l'annonce du désir de vouloir la rendre obligatoire, ce qui prouve que vous cherchez a tracer les gens, je la désinstalle.",I downloaded the app but since the announcement of the desire to want to make it mandatory  which proves that you are trying to track people  I uninstall it.,fr,I downloaded the app but since the announcement of the desire to want to make it mandatory  which proves that you are trying to track people  I uninstall it ,"Domain_Specific, Privacy","track, announc",0.153846154,Positive,0,0,1,0,0,0,0,1,0
39,7/30/20 13:35,ch.admin.bag.dp3t,SwissCovid,en,Sylvain Steen,5,"Download, install, enable bluetooth and forger it. It's as simple as this to help stoping the pandemia!",  Download  install  enable bluetooth and forger it. It's as simple as this to help stoping the pandemia! ,en,  Download  install  enable bluetooth and forger it  It s as simple as this to help stoping the pandemia  ,Domain_Specific,forger,0.111111111,Positive,0,0,1,0,0,0,0,0,0
40,7/30/20 10:59,ch.admin.bag.dp3t,SwissCovid,de,Dan Rosenwasser,1,Handy defekt nach Installation! Habe ein Sony Xperia Z3 Compact 2014. Nach Installation der App wurde System UI beendet -> Handy stürzt komplett ab. Nach Deinstallation funktionieren mehrere Bereiche des Displays permanent nicht. Wäre schön wenn mir da jemand helfen könnte.,Cell phone defective after installation! I have a Sony Xperia Z3 Compact 2014. After installing the app  System UI was closed -> mobile phone crashes completely. Several areas of the display do not work permanently after deinstallation. It would be nice if someone could help me.,de,Cell phone defective after installation  I have a Sony Xperia Z  Compact       After installing the app  System UI was closed    mobile phone crashes completely  Several areas of the display do not work permanently after deinstallation  It would be nice if someone could help me ,"Domain_Specific, Location","area, display",0.071428571,Positive,0,0,1,0,0,0,1,0,0
41,7/30/20 8:56,ch.admin.bag.dp3t,SwissCovid,en,scott k,5,Latest version of the app fixes the issue regarding location access being required for the app to work. New feature of app showing you the latest sync lets you know it's actually current.,  Latest version of the app fixes the issue regarding location access being required for the app to work. New feature of app showing you the latest sync lets you know it's actually current. ,en,  Latest version of the app fixes the issue regarding location access being required for the app to work  New feature of app showing you the latest sync lets you know it s actually current  ,"Domain_Specific, Privacy","locat, locat",0.095238095,Neutral,0,0,1,0,0,0,0,1,0
42,7/30/20 6:41,ch.admin.bag.dp3t,SwissCovid,fr,Laura A,1,J'ai eu le même problème que la plupart des gens mécontents : android nous force à activer le GPS alors que l'avantage de cette application est censé être le fait qu'elle n'utilise que le Bluetooth. Je refuse d'avoir mon GPS constamment activé alors j'ai désinstallé l'application. Je pense qu'il y a beaucoup de gens dans mon cas.,I had the same problem most disgruntled people have: android is forcing us to turn on GPS when the advantage of this app is supposed to be that it only uses bluetooth. I refuse to have my GPS constantly activated so I uninstalled the application. I think there are a lot of people like me.,fr,I had the same problem most disgruntled people have  android is forcing us to turn on GPS when the advantage of this app is supposed to be that it only uses bluetooth  I refuse to have my GPS constantly activated so I uninstalled the application  I think there are a lot of people like me ,"Domain_Specific, Privacy","gps, applic",0.083333333,Negative,0,0,1,0,0,0,0,1,0
44,7/29/20 18:23,ch.admin.bag.dp3t,SwissCovid,de,René Stäuble,1,"Super durchdacht👍 Standort muss aktiviert sein, damit auch schön die anderen Apps mitlesen, wo ich mich gerade aufhalte. Zudem macht mein Akku diesen Spass auch nicht mit. Sofort wieder deinstalliert!",Super well thought-out👍 The location must be activated so that the other apps can also read where I am. In addition  my battery doesn't take part in this fun. Uninstalled again immediately!,de,Super well thought out  The location must be activated so that the other apps can also read where I am  In addition  my battery doesn t take part in this fun  Uninstalled again immediately ,"Domain_Specific, Privacy","locat, locat",0.125,Positive,0,0,1,0,0,0,0,1,0
45,7/29/20 17:32,ch.admin.bag.dp3t,SwissCovid,de,Blue Wave,1,"Gehts noch?! Die App braucht Zugriff auf die Android-Standortfunktion, ohne läuft sie net. Damit ist der Grundgedanke von DP3T komplett ausgehebelt und dem Standorttracing Tür&Tor geöffnet! Solange das so ist wird die App bei mir nicht installiert. Zack, hab sie gleich wieder deinstalliert. Und noch eins ans Google-Schienbein: warum kann man nich 0 Sterne wählen und es braucht mind 1??",Are you crazy?! The app needs access to the Android location function  without it running net. This completely undermines the basic idea of ​​DP3T and opens the door to location tracing! As long as this is the case  the app will not be installed on me. Zack  I uninstalled it again. And one more thing about the Google shin: why can't you choose 0 stars and it takes at least 1 ??,de,Are you crazy   The app needs access to the Android location function  without it running net  This completely undermines the basic idea of   DP T and opens the door to location tracing  As long as this is the case  the app will not be installed on me  Zack  I uninstalled it again  And one more thing about the Google shin  why can t you choose   stars and it takes at least     ,"Domain_Specific, Privacy","locat, locat, run",0.088235294,Negative,0,0,1,0,0,0,0,1,0
46,7/29/20 11:56,ch.admin.bag.dp3t,SwissCovid,fr,Laetitia Luscher,3,"Cette application je l'ai installé dès qu'il le fallait. Le seul problème c'est que à cause qu'on doit activer le Bluetooth en permanence, mon téléphone surchauffe à tel point qu'il s'éteind.",This application I installed as soon as it was necessary. The only problem is that because we have to activate Bluetooth all the time  my phone is overheating so much that it turns off.,fr,This application I installed as soon as it was necessary  The only problem is that because we have to activate Bluetooth all the time  my phone is overheating so much that it turns off ,Domain_Specific,applic,0.071428571,Negative,0,0,1,0,0,0,0,0,0
47,7/29/20 10:20,ch.admin.bag.dp3t,SwissCovid,de,Kurt Gilgen,5,Ist eine optimale App.,Is an optimal app.,de,Is an optimal app ,Domain_Specific,optim,0.5,Positive,0,0,1,0,0,0,0,0,0
54,7/29/20 4:23,ch.admin.bag.dp3t,SwissCovid,it,João Bienert,5,"Dopo qualche giorno già non funziona, ""Si è verificato un errore inatteso durante la sincronizzazione delle segnalazioni""...","After a few days it already does not work  ""An unexpected error occurred while synchronizing the messages"" ...",it,After a few days it already does not work   An unexpected error occurred while synchronizing the messages     ,Domain_Specific,synchron,0.111111111,Negative,0,0,1,0,0,0,0,0,0
55,7/28/20 18:32,ch.admin.bag.dp3t,SwissCovid,es,Matt Fasola,5,"Really top notch in privacy, well done!.",  Really top notch in privacy  well done!. ,en,  Really top notch in privacy  well done   ,Privacy,privaci,0.166666667,Positive,0,0,0,0,0,0,0,1,0
57,7/28/20 18:00,ch.admin.bag.dp3t,SwissCovid,de,Magnus Biedermann,1,"Ich bin nicht einverstanden, dass die App die Aktivierung der Standortdienste erfordert und somit andere Apps den Standort nutzen können. Nutze deswegen die App nicht, ich will kein erzwungenes Tracing, selbst wenn nicht durch die App selber!",I do not agree that the app requires the activation of the location services and thus other apps can use the location. So don't use the app  I don't want forced tracing  even if not by the app itself!,de,I do not agree that the app requires the activation of the location services and thus other apps can use the location  So don t use the app  I don t want forced tracing  even if not by the app itself ,"Domain_Specific, Privacy","locat, servic, servic, locat",0.235294118,Negative,0,0,1,0,0,0,0,1,0
58,7/28/20 16:35,ch.admin.bag.dp3t,SwissCovid,fr,denis braunschweig,5,Super si on désactive la localisation des Autres applis qui veulent l'utiliser derrière votre dos.,Great if we turn off the location of Other apps that want to use it behind your back.,fr,Great if we turn off the location of Other apps that want to use it behind your back ,"Domain_Specific, Privacy","locat, locat",0.25,Positive,0,0,1,0,0,0,0,1,0
59,7/28/20 14:50,ch.admin.bag.dp3t,SwissCovid,de,Charly Baumann,2,OPPO läuft nicht Akku optimieren usw habe vieles versucht Meldung kommt immer wieder,OPPO does not run Optimize battery etc. I tried a lot. Message keeps coming back,de,OPPO does not run Optimize battery etc  I tried a lot  Message keeps coming back,Domain_Specific,"optim, run",0.166666667,Negative,0,0,1,0,0,0,0,0,0
61,7/28/20 13:26,ch.admin.bag.dp3t,SwissCovid,de,Jakob Schiesser,1,"dass ich den standort einschalten muss ist inakzeptabel. nicht wegen dieser app, sondern wegen allen anderen, welche noch so gerne diese information 'saugen' und nach belieben verwenden. leuchtet mir nicht ein, den standort einzusxhalten wenn dieses app ihn gar nicht braucht. wenn diese ansonsten durchaus sinnvolle app ohne standortfreigabe funktioniert, installiere ich sie gerne wieder.",that i have to switch on the location is unacceptable. not because of this app  but because of everyone else who likes to 'suck up' this information and use it at will. Doesn't make sense to me to keep the location if this app doesn't need it at all. if this otherwise sensible app works without location approval  I'll be happy to reinstall it.,de,that i have to switch on the location is unacceptable  not because of this app  but because of everyone else who likes to  suck up  this information and use it at will  Doesn t make sense to me to keep the location if this app doesn t need it at all  if this otherwise sensible app works without location approval  I ll be happy to reinstall it ,"Domain_Specific, Privacy","locat, locat, approv",0.111111111,Positive,0,0,1,0,0,0,0,1,0
63,7/28/20 12:04,ch.admin.bag.dp3t,SwissCovid,de,Marcel Schaller,3,"Habe im Mai den Source-Code herunter geladen, gecheckt und habe dabei keine kritischen Hintertürchen ausmachen können. Neuerdings braucht die App aber den Standort. Für mich bedeutet das, dass ihr irgend eine (ev. unsichere) Library eingebunden habt oder einbinden musstet. Das finde ich heikel. Wenn das beim nächsten Update immer noch so sein sollte habt ihr mit mir einen Covid-App-Verfechter der ersten Stunde verloren.",I downloaded the source code in May  checked it and couldn't spot any critical back doors. Recently  however  the app needs the location. For me this means that you have or had to integrate some (possibly insecure) library. I find that tricky. If this is still the case with the next update  you have lost a Covid app advocate from the beginning with me.,de,I downloaded the source code in May  checked it and couldn t spot any critical back doors  Recently  however  the app needs the location  For me this means that you have or had to integrate some  possibly insecure  library  I find that tricky  If this is still the case with the next update  you have lost a Covid app advocate from the beginning with me ,"Domain_Specific, Privacy","locat, insecur, locat, critic",0.129032258,Negative,0,0,1,0,0,0,0,1,0
65,7/28/20 6:11,ch.admin.bag.dp3t,SwissCovid,de,David Wiedemann,3,"Auf älterem Android läuft das Telefon heiss, wenn kein WLAN verfügbar ist: bitte dringend beheben, da ich meinem Telefon das nicht mehr lange zumuten möchte. Es ist nachweislich die Covid Swiss App, denn das passiert nicht, wenn die App nicht nicht läuft. Schön wäre eine regelmässige Status-Meldung, die zeigt, das alles ok ist. Einmal wöchentlich oder so. Dann weiss man, dass die App überhaupt etwas macht...",On older Android  the phone runs hot when there is no WiFi available: please fix it urgently  as I don't want to put this on my phone for long. It is verifiably the Covid Swiss app  because that doesn't happen if the app isn't running. It would be nice to have a regular status report that shows that everything is ok. Once a week or so. Then you know that the app is doing something ...,de,On older Android  the phone runs hot when there is no WiFi available  please fix it urgently  as I don t want to put this on my phone for long  It is verifiably the Covid Swiss app  because that doesn t happen if the app isn t running  It would be nice to have a regular status report that shows that everything is ok  Once a week or so  Then you know that the app is doing something    ,"Age, Domain_Specific","older, run",0.057142857,Positive,1,0,1,0,0,0,0,0,0
67,7/27/20 21:40,ch.admin.bag.dp3t,SwissCovid,de,Martin Heggli,3,"Keine Ahnung, ob die App macht was sie soll... Wieso werden z.b. nicht die Anzahl aktuell registrierter und gespeicherter Begegnungen angezeigt, damit man als User quasi ein Feedback bekommt?",I have no idea whether the app does what it should ... Why are e.g. the number of currently registered and saved encounters is not displayed so that the user receives feedback?,de,I have no idea whether the app does what it should     Why are e g  the number of currently registered and saved encounters is not displayed so that the user receives feedback ,Domain_Specific,"display, receiv",0.125,Positive,0,0,1,0,0,0,0,0,0
69,7/27/20 18:52,ch.admin.bag.dp3t,SwissCovid,de,bluetongue04001,2,Sehr verwirrende Meldungen!,Very confusing messages!,de,Very confusing messages ,Emotional,confus,0.333333333,Negative,0,0,0,1,0,0,0,0,0
71,7/27/20 6:48,ch.admin.bag.dp3t,SwissCovid,it,Walter Chiricozzi,1,Tracking doesn't work on Huawei phones without Google!,  Tracking doesn't work on Huawei phones without Google! ,en,  Tracking doesn t work on Huawei phones without Google  ,Privacy,track,0.166666667,Neutral,0,0,0,0,0,0,0,1,0
72,7/26/20 20:45,ch.admin.bag.dp3t,SwissCovid,de,Beat Hess,4,"Auch wenn es mir missfällt, dass für diese App die genaue Ortung eingeschaltet sein muss, obwohl die app keinen Zugriff auf den Standort hat, muss ich fairerweise auch sagen, dass der Mehrverbrauch des Akkus nicht sehr hoch ist. Wenn überhaupt, dann wegen dem ständigen Ordnungsdienst und von bluetooth, nicht aber wegen der App selber. Mit all den Anonymisierungs-Erfordernissen ist es vermutlich das Beste, was wir bekommen können.",Even if I don't like the fact that the exact location has to be switched on for this app  although the app does not have access to the location  in fairness I have to say that the additional consumption of the battery is not very high. If at all  then because of the constant security service and bluetooth  but not because of the app itself. With all the anonymization requirements  it's probably the best we can get.,de,Even if I don t like the fact that the exact location has to be switched on for this app  although the app does not have access to the location  in fairness I have to say that the additional consumption of the battery is not very high  If at all  then because of the constant security service and bluetooth  but not because of the app itself  With all the anonymization requirements  it s probably the best we can get ,"Domain_Specific, Privacy","locat, secur, secur, servic, servic, locat",0.193548387,Positive,0,0,1,0,0,0,0,1,0
75,7/26/20 10:31,ch.admin.bag.dp3t,SwissCovid,de,Pascal Ambord,1,"Die App bringt nichts. Nach positivem Test wurde eine Person benachrichtigt und dies war die Lebenspartnerin im selben Haushalt. Obwohl Kontakt mit anderen Personen im Umfeld vorhanden war wo die App eigentlich hätte anschlagen sollen. Es macht doch keinen sinn wenn nicht rückwirkend kommuniziert wird, denn sobald man den Test macht befindet man sich ja eh in Isolation/Quarantäne zuhause. Das virus hätte man aber die Tage davor verbreiten können. Für mich gibt es hier dringend Handlungsbedarf.",The app is useless. After a positive test  a person was notified and this was the life partner in the same household. Although there was contact with other people in the area where the app should have hit. It doesn't make sense if there is no retroactive communication  because as soon as you take the test you are in isolation / quarantine at home anyway. The virus could have been spread the days before. For me there is an urgent need for action here.,de,The app is useless  After a positive test  a person was notified and this was the life partner in the same household  Although there was contact with other people in the area where the app should have hit  It doesn t make sense if there is no retroactive communication  because as soon as you take the test you are in isolation   quarantine at home anyway  The virus could have been spread the days before  For me there is an urgent need for action here ,"Domain_Specific, Location","area, communic",0.057142857,Negative,0,0,1,0,0,0,1,0,0
77,7/26/20 9:41,ch.admin.bag.dp3t,SwissCovid,de,Michael Keller,1,"Liebe CovidApp Programmierer. Falls Ihr möchtet, dass dieses App breit genutzt wird, bitte ich Euch dieses so anzupassen, dass andere Apps welche Bluetooth benutzen auch weiter funktionieren. PolarFlow funktioniert auf jeden Fall nicht mehr nach der Installation der CovidApp. Sehr ägerlich. Bleibt dran und macht nicht nur Marketing. Danke.",Dear CovidApp programmer. If you want this app to be widely used  please adapt it so that other apps that use Bluetooth continue to work. In any case  PolarFlow no longer works after installing the CovidApp. Very annoying. Stay tuned and don't just do marketing. Thank you.,de,Dear CovidApp programmer  If you want this app to be widely used  please adapt it so that other apps that use Bluetooth continue to work  In any case  PolarFlow no longer works after installing the CovidApp  Very annoying  Stay tuned and don t just do marketing  Thank you ,"Domain_Specific, Emotional","annoy, adapt",0.074074074,Positive,0,0,1,1,0,0,0,0,0
