,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
34,8/13/20 12:57,it.ministerodellasalute.immuni,Immuni,de,Julius Staffler,1,"App hat auf meinem alten Smartphone gar nicht funktioniert (gabs nicht zum runterladen). Auf dem neuen Smartphone muss das GPS eingeschalten sein, obwohl offiziell keine Standortdaten verwendet werden. Schon komisch! Kein Wunder, dass die App kaum verwendet wird.",The app did not work at all on my old smartphone (not available for download). The GPS must be switched on on the new smartphone  although officially no location data is used. Funny! No wonder the app is rarely used.,de,The app did not work at all on my old smartphone  not available for download   The GPS must be switched on on the new smartphone  although officially no location data is used  Funny  No wonder the app is rarely used ,"Domain_Specific, Privacy","data, locat, gps, locat",0.19047619,Negative,0,0,1,0,0,0,0,1,0
36,8/13/20 12:35,it.ministerodellasalute.immuni,Immuni,it,Gecou Rosy,2,"Ho dovuto disinstallare l'applicazione per poterla riutilizzare, più volte ormai. Reinstallandola i precedenti dati vengono mantenuti associati allo stesso dispositivo visto che mi ha richiesto la regione ogni volta? Ragazzi, una applicazione pessima...",I had to uninstall the app in order to reuse it  several times now. Re-installing it  is the previous data still associated with the same device since it asked me for the region every time? Guys  a bad application ...,it,I had to uninstall the app in order to reuse it  several times now  Re installing it  is the previous data still associated with the same device since it asked me for the region every time  Guys  a bad application    ,"Domain_Specific, Location, Privacy","region, data, applic, order",0.2,Negative,0,0,1,0,0,0,1,1,0
37,8/13/20 11:40,it.ministerodellasalute.immuni,Immuni,it,Giambattista Vitale,5,Secondo me la dovrebbero scaricare tutti o addirittura scaricarsi in modo automatico. La privacy la violano i vari fb instagram Android stesso e nessuno si lamenta. Immuni serve per la sicurezza nazionale e ci attacchiamo ai cavilli. Scaricate e invitate tutti a farlo,In my opinion everyone should download it or even download it automatically. The privacy is violated by the various fb instagram Android itself and nobody complains. Immuni is for national security and we cling to quibbles. Download and invite everyone to do it,it,In my opinion everyone should download it or even download it automatically  The privacy is violated by the various fb instagram Android itself and nobody complains  Immuni is for national security and we cling to quibbles  Download and invite everyone to do it,Privacy,"secur, privaci, secur",0.136363636,Negative,0,0,0,0,0,0,0,1,0
45,8/13/20 9:51,it.ministerodellasalute.immuni,Immuni,it,Claudio Zucca,2,"Buona applicazione, peccato che dopo due o tre giorni non funzioni più, anche se la apro almeno due volte al giorno. C'è qualcosa da fare per ovviare a questo grande inconveniente?",Good application  too bad that after two or three days it doesn't work anymore  even if I open it at least twice a day. Is there anything to be done to remedy this great inconvenience?,it,Good application  too bad that after two or three days it doesn t work anymore  even if I open it at least twice a day  Is there anything to be done to remedy this great inconvenience ,Domain_Specific,applic,0.055555556,Positive,0,0,1,0,0,0,0,0,0
49,8/13/20 8:19,it.ministerodellasalute.immuni,Immuni,it,Andrea Bassani,1,Ho riscontrato un errore con il dispositivo vivavoce dell'auto Disattivando immuni il vivavoce funziona correttamente.,I have encountered an error with the car's hands-free device. Deactivating immuni the speakerphone works correctly.,it,I have encountered an error with the car s hands free device  Deactivating immuni the speakerphone works correctly ,Socio_economic_Status,free,0.090909091,Positive,0,0,0,0,0,0,0,0,1
50,8/13/20 7:36,it.ministerodellasalute.immuni,Immuni,it,Giulio Bortolotto,5,"La app funziona in background senza dare nessun fastidio, e senza problemi di privacy grazie alla tecnologia utilizzata. Scarichiamola tutti per scongiurare la seconda ondata!",The app works in the background without giving any nuisance  and without privacy problems thanks to the technology used. Let's all download it to avert the second wave!,it,The app works in the background without giving any nuisance  and without privacy problems thanks to the technology used  Let s all download it to avert the second wave ,Privacy,privaci,0.055555556,Negative,0,0,0,0,0,0,0,1,0
54,8/13/20 5:17,it.ministerodellasalute.immuni,Immuni,it,Nicola Magi,2,L'ho dovuta reinstallare 2 volte in tempi diversi. Ogni tanto mi richiede i dati,I had to reinstall it 2 times at different times. Every now and then he asks me for data,it,I had to reinstall it   times at different times  Every now and then he asks me for data,Privacy,data,0.142857143,Neutral,0,0,0,0,0,0,0,1,0
58,8/12/20 23:19,it.ministerodellasalute.immuni,Immuni,it,Andrea pelaggi,5,Se quest'app fosse scaricata da tutta la popolazione eviteremmo ulteriori lockdown. Peró in Italia siamo fatti così.. Ci lamentiamo quando quando le cose vanno male ma se t danno uno strumento per poter evitare le lamentele non lo notiamo neanche.,If this app were downloaded by the whole population we would avoid further lockdowns. But that's the way we are in Italy .. We complain when when things go wrong but if they give you a tool to avoid complaints  we don't even notice.,it,If this app were downloaded by the whole population we would avoid further lockdowns  But that s the way we are in Italy    We complain when when things go wrong but if they give you a tool to avoid complaints  we don t even notice ,Location,itali,0.052631579,Negative,0,0,0,0,0,0,1,0,0
60,8/12/20 22:10,it.ministerodellasalute.immuni,Immuni,it,Paolo Paoli,3,"5 stelle alla iniziativa, ma 1 stella alla utenza per la scarsa partecipazione! La app in sé invece mi sembra scarsa per via del sistema di notifiche abbastanza volatile, ma soprattutto perché queste scattano SOLO SE si è verificato un contatto a una distanza <= ai 2 metri e addirittura di durata superiore ai 15 minuti! Cioè, se io ho avuto un contatto con un tizio positivo per esempio per 14 minuti, oppure a una distanza di 3 metri, la app non mi avviserà! Vedere sulla pagina ufficiale Immuni per credere! Ad oggi i download segnati dal Play Store Google ammontano ad appena 1 milione! Capisco impossibilità di obbligare la popolazione (mica tutti hanno smartphone, soggetti un po' impediti, anziani refrattari a novità e modernità...), ma credo si dovrebbe pressare mediaticamente molto di più l'utilizzo della applicazione! Altrimenti che senso ha investire per svilupparla se efficacia e utilità tendono a zero? Io la attivo, e la probabilità che in un ambiente affollato le persone intorno a me l'abbiano pure attiva si aggira intorno al 2%... l'idea rimane buona solo sulla carta! Invito a leggere questo interessante articolo online su Zeusnews intitolato: «No, non serve il 60% per rendere utili le app anti-coronavirus» sulla fatidica soglia minima utile del 60%. Personalmente nutro qualche dubbio: in Italia, stando alle stime, non arriviamo neanche al 7%! In Francia addirittura nemmeno al 3%! Di quel 7%, considerando smemorati, menefreghisti noncuranti e rinunciatari, non so poi quanto rimanga.. Per cui, a questo punto, credo si debba intervenire più drasticamente, in barba a quanto avevo scritto in precedenza, adottando una politica sanzionatoria severa tipo quella usata per impedire spostamenti fisici nei mesi scorsi. Ovviamente, tale misura dovrà valere solo per chi avrà disponibilità di uno smartphone adeguato alla app; chi invece non ne sarà in possesso, dovrà autocertificarlo, non subendo alcuna sanzione fino a prova contraria (proprio come si faceva in fase lockdown per gli spostamenti ammessi); per la Autorità l'accertamento è semplice: basta verificare se il dichiarante ha un piano dati mobile in essere, e nel database di Google per esempio sono registrati tutti i dispositivi collegati a eventuale account (ma in realtà mica occorre andare a scomodare Google..). Concludendo: imporre dunque per legge la app, controllare casualmente in luoghi pubblici che chi dispone di uno smartphone compatibile abbia Immuni installata E in esecuzione, pena 400€ di multa, perché è inutile, l'essere umano (mediamente) capisce la sola regola del bastone e della carota! Ah! Dimenticavo.. parimenti importante: la app dovrebbe disporre internamente di un record in cui memorizzare i dati anagrafici di Tizio in modo da renderli disponibili sul server del Ministero della Salute, così che qualora Tizio risultasse positivo gli operatori sanitari potrebbero immediatamente registrare il fatto su detto database, il quale poi provvederebbe a notificare anonimamente i soggetti entrati in contatto con Tizio nei giorni precedenti. Semplice, no? Dove starebbe la fantomatica violazione della privacy? A livelllo di settore pubblico (pubblica amministrazione) un sacco di dati di ogni cittadino sono gelosamente custoditi da che mondo è mondo! dati anagrafici, catastali, civili, fiscali, clinici.... Per giunta, ora, in una contingenza di emergenza sanitaria! Dov'è il problema?","5 stars for the initiative  but 1 star for users due to low participation! The app itself  on the other hand  seems scarce to me due to the fairly volatile notification system  but above all because these are triggered ONLY IF there has been a contact at a distance <= 2 meters and even lasting more than 15 minutes! That is  if I have had contact with a positive guy for example for 14 minutes  or at a distance of 3 meters  the app will not warn me! See on the official Immuni page to believe! To date  the downloads scored from the Google Play Store amount to just 1 million! I understand the impossibility of obliging the population (not everyone has smartphones  subjects who are a little impeded  elderly people who are refractory to novelty and modernity ...)  but I think the use of the application should be pressured much more by the media! Otherwise  what sense does it make to invest to develop it if effectiveness and utility tend to zero? I activate it  and the probability that in a crowded environment people around me also have it active is around 2% ... the idea remains good only on paper! I invite you to read this interesting article online on Zeusnews entitled: ""No  you don't need 60% to make anti-coronavirus apps useful"" on the fateful minimum useful threshold of 60%. Personally I have some doubts: in Italy  according to estimates  we do not even reach 7%! In France  not even 3%! Of that 7%  considering forgetful  indifferent careless and renouncing  I do not know how much remains .. So  at this point  I think we should intervene more drastically  in spite of what I had written previously  adopting a severe sanction policy such as that used to prevent physical travel in recent months. Obviously  this measure should only apply to those who have the availability of a smartphone suitable for the app; those who do not have it  will have to self-certify it  not undergoing any sanction until proven otherwise (just as it was done in the lockdown phase for admitted journeys); for the Authority  the assessment is simple: just check if the declarant has a mobile data plan in place  and in the Google database  for example  all the devices connected to any account are registered (but in reality it is not necessary to go to bother Google .. ). In conclusion: therefore  impose the app by law  randomly check in public places that those who have a compatible smartphone have Immuni installed AND running  under penalty of a € 400 fine  because it is useless  the human being (on average) understands the only rule of carrot and stick! Ah! I forgot ... equally important: the app should have a record internally in which to store Tizio's personal data in order to make them available on the server of the Ministry of Health  so that if Tizio is positive  health workers could immediately record the fact on said database  which would then anonymously notify the subjects who came into contact with Tizio in the previous days. Simple  isn't it? Where would the phantom invasion of privacy lie? At the level of the public sector (public administration) a lot of data of every citizen are jealously guarded from what a world is the world! personal  cadastral  civil  fiscal  clinical data .... Moreover  now  in a contingency of health emergency! Where is the problem?",it,  stars for the initiative  but   star for users due to low participation  The app itself  on the other hand  seems scarce to me due to the fairly volatile notification system  but above all because these are triggered ONLY IF there has been a contact at a distance      meters and even lasting more than    minutes  That is  if I have had contact with a positive guy for example for    minutes  or at a distance of   meters  the app will not warn me  See on the official Immuni page to believe  To date  the downloads scored from the Google Play Store amount to just   million  I understand the impossibility of obliging the population  not everyone has smartphones  subjects who are a little impeded  elderly people who are refractory to novelty and modernity       but I think the use of the application should be pressured much more by the media  Otherwise  what sense does it make to invest to develop it if effectiveness and utility tend to zero  I activate it  and the probability that in a crowded environment people around me also have it active is around        the idea remains good only on paper  I invite you to read this interesting article online on Zeusnews entitled   No  you don t need     to make anti coronavirus apps useful  on the fateful minimum useful threshold of      Personally I have some doubts  in Italy  according to estimates  we do not even reach     In France  not even     Of that     considering forgetful  indifferent careless and renouncing  I do not know how much remains    So  at this point  I think we should intervene more drastically  in spite of what I had written previously  adopting a severe sanction policy such as that used to prevent physical travel in recent months  Obviously  this measure should only apply to those who have the availability of a smartphone suitable for the app  those who do not have it  will have to self certify it  not undergoing any sanction until proven otherwise  just as it was done in the lockdown phase for admitted journeys   for the Authority  the assessment is simple  just check if the declarant has a mobile data plan in place  and in the Google database  for example  all the devices connected to any account are registered  but in reality it is not necessary to go to bother Google       In conclusion  therefore  impose the app by law  randomly check in public places that those who have a compatible smartphone have Immuni installed AND running  under penalty of a       fine  because it is useless  the human being  on average  understands the only rule of carrot and stick  Ah  I forgot     equally important  the app should have a record internally in which to store Tizio s personal data in order to make them available on the server of the Ministry of Health  so that if Tizio is positive  health workers could immediately record the fact on said database  which would then anonymously notify the subjects who came into contact with Tizio in the previous days  Simple  isn t it  Where would the phantom invasion of privacy lie  At the level of the public sector  public administration  a lot of data of every citizen are jealously guarded from what a world is the world  personal  cadastral  civil  fiscal  clinical data      Moreover  now  in a contingency of health emergency  Where is the problem ,"Age, Domain_Specific, Emotional, Location, Privacy","elder, pressur, itali, franc, data, privaci, author, record, measur, elder, equal, import, author, certifi, run, paper, level, applic, order, account, impos",0.076086957,Negative,1,0,1,1,0,0,1,1,0
62,8/12/20 21:35,it.ministerodellasalute.immuni,Immuni,it,Natalizia Floridia,1,Applicazione inutile per niente intuitiva reportistica assente,Useless application not at all intuitive reporting absent,it,Useless application not at all intuitive reporting absent,Domain_Specific,applic,0.2,Negative,0,0,1,0,0,0,0,0,0
66,8/12/20 18:53,it.ministerodellasalute.immuni,Immuni,it,Patti Folk,1,in due mesi ha fatto solo 15 controlli.. ricevo notifiche con l'orario.. ma il sistema attiva i codici quasi sempre quando sono in casa o a notte fonda...eppure bluetooth sempre attivo,in two months he did only 15 checks .. I receive notifications with the time .. but the system activates the codes almost always when I am at home or late at night ... yet bluetooth always active,it,in two months he did only    checks    I receive notifications with the time    but the system activates the codes almost always when I am at home or late at night     yet bluetooth always active,Domain_Specific,receiv,0.052631579,Positive,0,0,1,0,0,0,0,0,0
67,8/12/20 18:07,it.ministerodellasalute.immuni,Immuni,it,Anna Spampinato,5,Attiva dal primo momento. Nessun problema tecnico. Nessuna segnalazione ma io esco poco e non vedo quasi nessuno.,Activate from the first moment. No technical problems. No reports but I go out a little and see almost no one.,it,Activate from the first moment  No technical problems  No reports but I go out a little and see almost no one ,Socio_economic_Status,technic,0.090909091,Negative,0,0,0,0,0,0,0,0,1
78,8/12/20 12:34,it.ministerodellasalute.immuni,Immuni,it,Francesco Spampinato,5,"App eccellente. Realizzata in maniera impeccabile. Il problema è che in Italia c'è gente che crede alle scie chimiche. È veramente dura fare capire a queste persone l'utilità di questa app. App giusta, paese sbagliato.",Excellent app. Impeccably crafted. The problem is that in Italy there are people who believe in chemtrails. It's really hard to make these people understand the usefulness of this app. Right app  wrong country.,it,Excellent app  Impeccably crafted  The problem is that in Italy there are people who believe in chemtrails  It s really hard to make these people understand the usefulness of this app  Right app  wrong country ,"Language, Location","countri, countri, itali",0.15,Negative,0,0,0,0,0,1,1,0,0
