Omar Haggag,,,,,,,,
Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language
2020-08-10 21:52:54,au.gov.health.covidsafe,COVIDSafe,en,Helen Petsky,2,"Was working well but did drain my battery. However 3 days ago I am getting notifications that it is not active, however when you open the app it is active.",  Was working well but did drain my battery. However 3 days ago I am getting notifications that it is not active  however when you open the app it is active. ,en
2020-08-10 21:11:48,au.gov.health.covidsafe,COVIDSafe,en,Dave O'Reardon,3,"Very supportive of the concept. But, after the update, there's an Android notification saying it is not active because it needs location permissions. It does have location permissions. The app itself says it's active. So I have no idea if it's working or not",  Very supportive of the concept. But  after the update  there's an Android notification saying it is not active because it needs location permissions. It does have location permissions. The app itself says it's active. So I have no idea if it's working or not ,en
2020-08-10 20:39:38,au.gov.health.covidsafe,COVIDSafe,en,John Zamparutti,5,Good,Good,so
2020-08-10 14:43:41,au.gov.health.covidsafe,COVIDSafe,en,Ronnie Meoung,3,"Why one would change a perfectly good notification icon that made it easy to see whether the app was working or not into an icon with a misleading tick, accompanied by a message saying the app is not working, is beyond my understanding.",  Why one would change a perfectly good notification icon that made it easy to see whether the app was working or not into an icon with a misleading tick  accompanied by a message saying the app is not working  is beyond my understanding. ,en
2020-08-10 10:25:58,au.gov.health.covidsafe,COVIDSafe,en,Babita Chandra,5,5 stars for changing to Covid Safe Icon badge to a badge of Australia!,  5 stars for changing to Covid Safe Icon badge to a badge of Australia! ,en
2020-08-10 08:56:54,au.gov.health.covidsafe,COVIDSafe,en,Gudarz Gudarzian,1,"It's draining my battery, laat night I didn't put it on charge and till morning is was flat. I does not have the option. To deactivate it when I am at home. Mobile get warm and battery dives. I am considering to delete it.",  It's draining my battery  laat night I didn't put it on charge and till morning is was flat. I does not have the option. To deactivate it when I am at home. Mobile get warm and battery dives. I am considering to delete it. ,en
2020-08-10 08:27:43,au.gov.health.covidsafe,COVIDSafe,en,Kate Barrett,1,Appeared on my phone. 😡 I never installed it.,  Appeared on my phone. 😡 I never installed it. ,en
2020-08-10 08:26:06,au.gov.health.covidsafe,COVIDSafe,en,Big Bad Wolffe,1,"COVID19 app is useless. It doesn't work or do a damn thing. It's not worth installing on your mobile device. As one reviewer quoted, it just drains your battery life.",  COVID19 app is useless. It doesn't work or do a damn thing. It's not worth installing on your mobile device. As one reviewer quoted  it just drains your battery life. ,en
2020-08-10 07:46:17,au.gov.health.covidsafe,COVIDSafe,en,Steve Confirm,1,"Suddenly this app needs location switched on. Don't mind giving location permission, but not going to leave the phone GPS on permanently. Contacted support and they were rude. Another fed gov IT failure",  Suddenly this app needs location switched on. Don't mind giving location permission  but not going to leave the phone GPS on permanently. Contacted support and they were rude. Another fed gov IT failure ,en
2020-08-10 07:34:10,au.gov.health.covidsafe,COVIDSafe,en,Mal Gibson,1,COVID safe team has twice refused to answer my questions about whether the requirement to have location turned on is a recent change. So I'm going to uninstall this app.,  COVID safe team has twice refused to answer my questions about whether the requirement to have location turned on is a recent change. So I'm going to uninstall this app. ,en
2020-08-10 05:06:18,au.gov.health.covidsafe,COVIDSafe,en,Freddie Mercury,4,"A useful app that causes slightly more battery usage but anything that helps to contact trace people potentially affected by the Chinese Communist Party Virus (CCP Virus), is worth having as an additional tool to help fight this Chinese biological weapon. If any good that came from this CCP Virus is that it revealed China's true colours & is helping the rest of the world in unititing in worldwide retribution against the CCP. Hopefully this brings a demise to this brutal and authoritarian regime.",  A useful app that causes slightly more battery usage but anything that helps to contact trace people potentially affected by the Chinese Communist Party Virus (CCP Virus)  is worth having as an additional tool to help fight this Chinese biological weapon. If any good that came from this CCP Virus is that it revealed China's true colours & is helping the rest of the world in unititing in worldwide retribution against the CCP. Hopefully this brings a demise to this brutal and authoritarian regime. ,en
2020-08-10 04:54:42,au.gov.health.covidsafe,COVIDSafe,en,Daiajo Tibdixious,4,"Had to delete cache & data & reregister after update, otherwise it crashes constantly",  Had to delete cache & data & reregister after update  otherwise it crashes constantly ,en
2020-08-10 04:38:11,au.gov.health.covidsafe,COVIDSafe,en,Lorenz Perez,1,Not worth it if they (DHHS) do not even bother using it.,  Not worth it if they (DHHS) do not even bother using it. ,en
2020-08-10 04:09:01,au.gov.health.covidsafe,COVIDSafe,en,Rodney Bishop,1,"Doesn't use location, yet forces you to turn on GPS and kill you battery.",  Doesn't use location  yet forces you to turn on GPS and kill you battery. ,en
2020-08-10 04:04:32,au.gov.health.covidsafe,COVIDSafe,en,Toni Battino,3,"Latest update a problem. I use on Android. I do not have location on generally on my phone, but have given this app specifically location permission. Before the update, all fine. This update only allows the app to work if I turn on location for all my apps. I don't want to do that.",  Latest update a problem. I use on Android. I do not have location on generally on my phone  but have given this app specifically location permission. Before the update  all fine. This update only allows the app to work if I turn on location for all my apps. I don't want to do that. ,en
2020-08-10 04:02:20,au.gov.health.covidsafe,COVIDSafe,en,Deon Gilbert,1,Stopped the hands free on the work van from working,  Stopped the hands free on the work van from working ,en
2020-08-10 03:58:27,au.gov.health.covidsafe,COVIDSafe,en,Alicia Wong,1,"Since an update a few months ago, the app doesn't stay active. I have turned off battery optimisation and it sounds like at least one other user with an Oppo mobile has the same issue. The app is useless if it keeps on inactivating.",  Since an update a few months ago  the app doesn't stay active. I have turned off battery optimisation and it sounds like at least one other user with an Oppo mobile has the same issue. The app is useless if it keeps on inactivating. ,en
2020-08-10 02:32:51,au.gov.health.covidsafe,COVIDSafe,en,Steve Rand,1,Worked during lockdown but as of August it won't run and crashes.,  Worked during lockdown but as of August it won't run and crashes. ,en
2020-08-10 01:45:32,au.gov.health.covidsafe,COVIDSafe,en,Kelvin Woods,1,"Was 5 stars. Now reporting "" covidsafe needs location services to work"" Not great. You state no tracking.","  Was 5 stars. Now reporting "" covidsafe needs location services to work"" Not great. You state no tracking. ",en
2020-08-10 01:25:01,au.gov.health.covidsafe,COVIDSafe,en,Allan Bass,2,The PIN number for Verification not received so cannot verify and use this important App. Unblocked calls from unknown numbers and then the PIN came through! Installed. Runs but looses permissions frequently.,  The PIN number for Verification not received so cannot verify and use this important App. Unblocked calls from unknown numbers and then the PIN came through! Installed. Runs but looses permissions frequently. ,en
2020-08-10 00:30:53,au.gov.health.covidsafe,COVIDSafe,en,Peter T,4,"This CovidSafe tokenisation should be integrated with businesses that need to keep customers information , a quick QR scan and verification message/ sound that the location /business is recorded. Instead of having to (mis)enter your details each time manually/handwritten or mistakenly deliberately because people don't want to leave their details everywhere",  This CovidSafe tokenisation should be integrated with businesses that need to keep customers information   a quick QR scan and verification message/ sound that the location /business is recorded. Instead of having to (mis)enter your details each time manually/handwritten or mistakenly deliberately because people don't want to leave their details everywhere ,en
2020-08-09 23:17:27,au.gov.health.covidsafe,COVIDSafe,en,Court Greaves,1,Drains battery fast and interferes with other blutooth connections,  Drains battery fast and interferes with other blutooth connections ,en
2020-08-09 22:35:41,au.gov.health.covidsafe,COVIDSafe,en,John Macdonald,2,"Wording has deteriorated. What is this "" I want to help"" ?","  Wording has deteriorated. What is this "" I want to help"" ? ",en
2020-08-09 21:43:36,au.gov.health.covidsafe,COVIDSafe,en,Adrian Christofferson,1,Waste of time! Employee at my workplace tested positive. I have had socially distanced contact and not been contacted or notified at all. Waste of taxpayers money not useful at a all,  Waste of time! Employee at my workplace tested positive. I have had socially distanced contact and not been contacted or notified at all. Waste of taxpayers money not useful at a all ,en
2020-08-09 21:19:49,au.gov.health.covidsafe,COVIDSafe,en,James Xu,1,automatically stoped.,  automatically stoped. ,en
2020-08-09 21:11:51,au.gov.health.covidsafe,COVIDSafe,en,Grant Stewart,2,Does not automatically request an update on Andriod.,  Does not automatically request an update on Andriod. ,en
2020-08-09 20:59:56,au.gov.health.covidsafe,COVIDSafe,en,Ajinder pal Singh,5,It's really work now after last update,  It's really work now after last update ,en
2020-08-09 20:41:03,au.gov.health.covidsafe,COVIDSafe,en,jeff Pethybridge,3,"( edited for later versions) Easy install. Read the help for why it wants but don't need Location turned on ( not sure anymore, but later versions may need GPS on. Getting mixed starus indicators from the apps different icons) . Also it explicitly states that Government and law enforcement can not use it to check social distancing or meetings.",  ( edited for later versions) Easy install. Read the help for why it wants but don't need Location turned on ( not sure anymore  but later versions may need GPS on. Getting mixed starus indicators from the apps different icons) . Also it explicitly states that Government and law enforcement can not use it to check social distancing or meetings. ,en
2020-08-09 20:33:50,au.gov.health.covidsafe,COVIDSafe,en,Lyndon Russell,1,Who are the muppets that developed this dud and billed the taxpayer. KER-CHING!@,  Who are the muppets that developed this dud and billed the taxpayer. KER-CHING!@ ,en
2020-08-09 15:56:16,au.gov.health.covidsafe,COVIDSafe,en,Mark Kerr,1,"Doesn't get past the registration screen Downloads and installs fine but when I open it it just Freezes after the name, age and postcode screen - Continue button is never highlighted.",  Doesn't get past the registration screen Downloads and installs fine but when I open it it just Freezes after the name  age and postcode screen - Continue button is never highlighted. ,en
2020-08-09 14:09:47,au.gov.health.covidsafe,COVIDSafe,en,Brad,1,Still will not run on my phone for more 30mins. It's almost as useless as Dan Andrews. And his experts.,  Still will not run on my phone for more 30mins. It's almost as useless as Dan Andrews. And his experts. ,en
2020-08-09 13:13:24,au.gov.health.covidsafe,COVIDSafe,en,Doreen Gough,2,Didn't down load. Had downloaded when first available but disappeared!,  Didn't down load. Had downloaded when first available but disappeared! ,en
2020-08-09 13:09:19,au.gov.health.covidsafe,COVIDSafe,en,Thea Wilson,1,"This app causes me so many problems with my Bluetooth speaker, Bluetooth phone to car connection, and Bluetooth wireless headphone to phone connection. Bluetooth signal drops out, very frustrating as one of the main uses for my phone is to listen to media, audio books, podcasts etc using this technology. It's very frustrating and I'm considering deleting the app because of these issues. People will not want to download this app with annoying problems like these that aren't fixed.",  This app causes me so many problems with my Bluetooth speaker  Bluetooth phone to car connection  and Bluetooth wireless headphone to phone connection. Bluetooth signal drops out  very frustrating as one of the main uses for my phone is to listen to media  audio books  podcasts etc using this technology. It's very frustrating and I'm considering deleting the app because of these issues. People will not want to download this app with annoying problems like these that aren't fixed. ,en
2020-08-09 12:40:16,au.gov.health.covidsafe,COVIDSafe,en,Gordon Wyre,2,"Stopped working after end of July update on my Google Pixel 2xl using standard android 10. After 2 reinstalls and initially not allowing me to register, it finally seems to operate without constantly stopping.",  Stopped working after end of July update on my Google Pixel 2xl using standard android 10. After 2 reinstalls and initially not allowing me to register  it finally seems to operate without constantly stopping. ,en
2020-08-09 12:34:09,au.gov.health.covidsafe,COVIDSafe,en,Hans Kessler,5,Just install it.,  Just install it. ,en
2020-08-09 12:09:11,au.gov.health.covidsafe,COVIDSafe,en,Jac Lih,3,Why does it need locations on now. That will eat batteries and all other apps will now have access to my location which I don't like Not happy jann,  Why does it need locations on now. That will eat batteries and all other apps will now have access to my location which I don't like Not happy jann ,en
2020-08-09 11:06:00,au.gov.health.covidsafe,COVIDSafe,en,Michelle Coleman,2,"I've had no issues before. After the recent update, however, it now requires me to have location turned on for my phone (previously the app needed permission to access location, but didn't need it turned on). I don't want to turn location on, so I sort of wish I hadn't updated it now, as I'm now reluctant to do everything required to make it work.",  I've had no issues before. After the recent update  however  it now requires me to have location turned on for my phone (previously the app needed permission to access location  but didn't need it turned on). I don't want to turn location on  so I sort of wish I hadn't updated it now  as I'm now reluctant to do everything required to make it work. ,en
2020-08-09 10:34:20,au.gov.health.covidsafe,COVIDSafe,en,G S,3,"Great idea, but my phone doesnt keep the app active claiming abnormal battery usage. I have turned off battery saving for the app but it still disables it.",  Great idea  but my phone doesnt keep the app active claiming abnormal battery usage. I have turned off battery saving for the app but it still disables it. ,en
2020-08-09 10:21:06,au.gov.health.covidsafe,COVIDSafe,en,Joyitesh Deo,1,No notification of any one with Covid around you. It does not function as it suppose to.,  No notification of any one with Covid around you. It does not function as it suppose to. ,en
2020-08-09 10:10:49,au.gov.health.covidsafe,COVIDSafe,en,Ileana Contreras,5,"It was working fine until yesterday, from last update. It's not getting active when turning the Bluetooth on.",  It was working fine until yesterday  from last update. It's not getting active when turning the Bluetooth on. ,en
2020-08-09 10:08:03,au.gov.health.covidsafe,COVIDSafe,en,Barbara Ellison,1,App not working as of 9/8/20,  App not working as of 9/8/20 ,en
2020-08-09 09:26:50,au.gov.health.covidsafe,COVIDSafe,en,Peter Wombat,1,"The failure to auto-update or even advise that an update is available is a major failing. I read advice today from the DCMO that the latest version works well. Perhaps, but how many have done the manual updates to finally have a useful version?",  The failure to auto-update or even advise that an update is available is a major failing. I read advice today from the DCMO that the latest version works well. Perhaps  but how many have done the manual updates to finally have a useful version? ,en
2020-08-09 08:30:05,au.gov.health.covidsafe,COVIDSafe,en,GERRY NICHOLLS,3,Hope this stops the spread of covid as we are not doing the right thing and isolating,  Hope this stops the spread of covid as we are not doing the right thing and isolating ,en
2020-08-09 07:24:51,au.gov.health.covidsafe,COVIDSafe,en,Andrew Weiser,4,No problems with the app at all here. It's just disappointing that the app hasn't been as useful as it promised to be.,  No problems with the app at all here. It's just disappointing that the app hasn't been as useful as it promised to be. ,en
2020-08-09 02:59:44,au.gov.health.covidsafe,COVIDSafe,en,Peace Of mind,4,Working ok so far..,Working ok so far..,no
2020-08-09 02:51:01,au.gov.health.covidsafe,COVIDSafe,en,Peter Roether,2,"It has never auto updated, have had to manually every time after checking if updates were required.",  It has never auto updated  have had to manually every time after checking if updates were required. ,en
2020-08-09 01:43:29,au.gov.health.covidsafe,COVIDSafe,en,idwer hirmiz,5,Please add alerts and cases. When the events finished remove from this APP,  Please add alerts and cases. When the events finished remove from this APP ,en
2020-08-09 01:41:17,au.gov.health.covidsafe,COVIDSafe,en,Peter Lewis,5,Now not chewing thru battery so well done folks.. Happy to have it installed and hope it helps us get on top of this thing.,  Now not chewing thru battery so well done folks.. Happy to have it installed and hope it helps us get on top of this thing. ,en
2020-08-09 01:39:03,au.gov.health.covidsafe,COVIDSafe,zh,Xiao Dai,5,Easy,Easy,tl
2020-08-09 01:37:20,au.gov.health.covidsafe,COVIDSafe,en,Dan Ham,1,Why all over a sudden does the app want permission for my location? I've had the app since the start and that wasn't required then,  Why all over a sudden does the app want permission for my location? I've had the app since the start and that wasn't required then ,en
2020-08-09 00:40:21,au.gov.health.covidsafe,COVIDSafe,en,Carol Smith,2,Never receive any notifications,  Never receive any notifications ,en
2020-08-09 00:34:05,au.gov.health.covidsafe,COVIDSafe,en,Rob Puise,2,"Since the update yesterday, the app did not work until I opened it and allowed it to acces my location. My partner had the same issue. A notification would have been good.",  Since the update yesterday  the app did not work until I opened it and allowed it to acces my location. My partner had the same issue. A notification would have been good. ,en
2020-08-08 23:26:04,au.gov.health.covidsafe,COVIDSafe,en,Jenna Bishop,1,New update requires location to be turned on.,  New update requires location to be turned on. ,en
2020-08-08 23:03:20,au.gov.health.covidsafe,COVIDSafe,en,Michael Wheatland,1,This Liberal government is useless. Tens of millions spent on this app and advertising but not a single case of Covid detected from this app. I'm uninstalling this until they get it working.,  This Liberal government is useless. Tens of millions spent on this app and advertising but not a single case of Covid detected from this app. I'm uninstalling this until they get it working. ,en
2020-08-08 22:48:54,au.gov.health.covidsafe,COVIDSafe,en,Steven Yu,5,"Please install this app and help the government to control the spread of COVID virus, it no longer about your personal rights, but for the greater common good for the society.",  Please install this app and help the government to control the spread of COVID virus  it no longer about your personal rights  but for the greater common good for the society. ,en
2020-08-08 15:48:03,au.gov.health.covidsafe,COVIDSafe,en,Chris Conlan,4,"9/8 - Kept crashing after July 30 update, had to re-install several times before registration would work again. 10/7 - Kept crashing after July Android patches, had to re-install it and is fine now.",  9/8 - Kept crashing after July 30 update  had to re-install several times before registration would work again. 10/7 - Kept crashing after July Android patches  had to re-install it and is fine now. ,en
2020-08-08 12:31:34,au.gov.health.covidsafe,COVIDSafe,en,Owen Anderson,4,Please review the 15-minute threshold for logging - I'd want to know if a positive case was near me for 1 minute. It currently feels like false security for the sacrifice of battery and bluetooth audio continuity.,  Please review the 15-minute threshold for logging - I'd want to know if a positive case was near me for 1 minute. It currently feels like false security for the sacrifice of battery and bluetooth audio continuity. ,en
2020-08-08 12:30:26,au.gov.health.covidsafe,COVIDSafe,en,Denis Boukhvalov,2,Why is there not integration with Google's exposure notifications?? It means that the app is not constantly looking for other people with CoVID safe. I have also experienced team where I have launched CoVID safe and it was showing off.,  Why is there not integration with Google's exposure notifications?? It means that the app is not constantly looking for other people with CoVID safe. I have also experienced team where I have launched CoVID safe and it was showing off. ,en
2020-08-08 11:25:21,au.gov.health.covidsafe,COVIDSafe,en,Balaji A,1,The app keeps crashing !!! I have been experiencing this problem for more than 30 days. I have been installing every update that comes through but still the app doesn't work.,  The app keeps crashing !!! I have been experiencing this problem for more than 30 days. I have been installing every update that comes through but still the app doesn't work. ,en
2020-08-08 11:02:51,au.gov.health.covidsafe,COVIDSafe,en,Bill G,1,"No longer works, crashes instantly on start up, it used to work with out problems.",  No longer works  crashes instantly on start up  it used to work with out problems. ,en
