Omar Haggag,,,,,,,,,,
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language
2020-08-03 20:11:13,1509242894,COVIDSafe,au,1.9,Scibidoo,1,Not working,"Don’t expect any developer feedback, the app blocks other Bluetooth devices and interferes with your day to day apps such as connections to your AppleWatch. It’s so bad we have to kill the App to get into the office at work! Luckily we are now asked to work from home again. Mega fail as it’s supposed to facilitate us returning to normal!", Not working Don’t expect any developer feedback  the app blocks other Bluetooth devices and interferes with your day to day apps such as connections to your AppleWatch. It’s so bad we have to kill the App to get into the office at work! Luckily we are now asked to work from home again. Mega fail as it’s supposed to facilitate us returning to normal! ,en
2020-08-03 10:50:06,1509242894,COVIDSafe,au,1.9,Dimsimmorheh,4,Update ID exchange to real time no delay,"As we now know that people can catch Covid-19 from a single breath when passing someone potentially infected.

The app should have no 15minute delay but rather exchange ID’s from everyone in real time as any connection detected even for a brief millisecond.

This would greatly improved contact tracing"," Update ID exchange to real time no delay As we now know that people can catch Covid-19 from a single breath when passing someone potentially infected.

The app should have no 15minute delay but rather exchange ID’s from everyone in real time as any connection detected even for a brief millisecond.

This would greatly improved contact tracing ",en
2020-08-03 06:24:19,1509242894,COVIDSafe,au,1.9,Ginger Ninja inya,1,Should be using Apple/Google API,"Please update this app with the API that was created with the collaboration with Apple and Google
I’m having Bluetooth issues and battery issues on my iPhone 11"," Should be using Apple/Google API Please update this app with the API that was created with the collaboration with Apple and Google
I’m having Bluetooth issues and battery issues on my iPhone 11 ",en
2020-08-03 04:39:40,1509242894,COVIDSafe,au,1.9,kj74,1,Hopeless,Can’t verify my phone number. This app is useless., Hopeless Can’t verify my phone number. This app is useless. ,en
2020-08-03 02:49:17,1509242894,COVIDSafe,au,1.9,haha yr kidding,3,Clarification,"Reports are abound about the App not working while phone is locked. Well about time you come clean in this as it’s supposed to be helping people feel a bit secure in the knowledge it’s tracking but only to hear it doesn’t. A disgrace and giving people a false security is shameful.
About time you clarify this before people just delete it as a useless App. Do you job and we’ll accept the App."," Clarification Reports are abound about the App not working while phone is locked. Well about time you come clean in this as it’s supposed to be helping people feel a bit secure in the knowledge it’s tracking but only to hear it doesn’t. A disgrace and giving people a false security is shameful.
About time you clarify this before people just delete it as a useless App. Do you job and we’ll accept the App. ",en
2020-08-03,1509242894,COVIDSafe,ca,1.9,SligoSisters,1,Impossible,"It only allows for Australian post codes, and won’t accept my phone number, so registration fails! I can’t even get started! What the heck??", Impossible It only allows for Australian post codes  and won’t accept my phone number  so registration fails! I can’t even get started! What the heck?? ,en
2020-08-02 22:39:40,1509242894,COVIDSafe,au,1.9,Hend-X,1,Update to Exposure Notifications,Bluetooth issues persist after 3 months. Please update to use the Apple Exposure Notifications framework as this will fix the problems., Update to Exposure Notifications Bluetooth issues persist after 3 months. Please update to use the Apple Exposure Notifications framework as this will fix the problems. ,en
2020-08-02 22:25:05,1509242894,COVIDSafe,au,1.9,CoolestEdWard,4,Overall good experience,"Gameplay was good, but a bit repetitive.", Overall good experience Gameplay was good  but a bit repetitive. ,en
2020-08-02 21:19:46,1509242894,COVIDSafe,au,1.9,Carn the Dogs,3,Lack of reporting,If this app is so good why haven’t we been told about the successes., Lack of reporting If this app is so good why haven’t we been told about the successes. ,en
2020-08-02 14:56:45,1509242894,COVIDSafe,au,1.9,Kalifire,5,Shares nothing not already known,"Don’t be put off by the fearful and ill-informed. For all the paranoid conspiracy theories, the fact is this app shares nothing not already known. This will help Australia get back on track. I’m happy and confident to use this app.", Shares nothing not already known Don’t be put off by the fearful and ill-informed. For all the paranoid conspiracy theories  the fact is this app shares nothing not already known. This will help Australia get back on track. I’m happy and confident to use this app. ,en
2020-08-02 14:00:09,1509242894,COVIDSafe,au,1.9,SeaB33,1,Yeah nah,Would be great if it worked..., Yeah nah Would be great if it worked... ,en
2020-08-02 08:52:04,1509242894,COVIDSafe,au,1.8,PB NSW,4,Download and REGISTER,Good app but it is useless if people don’t proceed to register their details after download.  I’m surprised how many people just download the app as requested and that’s it. ☹️, Download and REGISTER Good app but it is useless if people don’t proceed to register their details after download.  I’m surprised how many people just download the app as requested and that’s it. ☹️ ,en
2020-08-02 08:10:29,1509242894,COVIDSafe,au,1.8,yoyoyoyox8,1,"Useless, doesn’t work👎🏻👎🏻👎🏻","The government wasted millions of dollars on this stupid app, its doesn’t work, and didn’t detect no only one case till now , while there are hundreds of cases active around😏😏👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻", Useless  doesn’t work👎🏻👎🏻👎🏻 The government wasted millions of dollars on this stupid app  its doesn’t work  and didn’t detect no only one case till now   while there are hundreds of cases active around😏😏👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻 ,en
2020-08-02 03:03:36,1509242894,COVIDSafe,au,1.8,vonhelping,5,Yvonne,I was concerned about this app. But now it is getting to close to home and if we want to win this war we must fight together., Yvonne I was concerned about this app. But now it is getting to close to home and if we want to win this war we must fight together. ,en
2020-08-01 02:19:56,1509242894,COVIDSafe,au,1.8,Powder_hound!!!,1,This app is pointless,"It doesn’t actually do anything. 

It has not saved any lives or built a network of infected people to track down. It’s effectively a pointless existence, plus the contract to build was uncompetitive and ridicules expensive cost to build. $12m?? To some liberal party donor $$.

Other than the points above it’s great and I feel totally safe now.

FFS just use the Apple or google tracking app. The USA government already know everything about me."," This app is pointless It doesn’t actually do anything. 

It has not saved any lives or built a network of infected people to track down. It’s effectively a pointless existence  plus the contract to build was uncompetitive and ridicules expensive cost to build. $12m?? To some liberal party donor $$.

Other than the points above it’s great and I feel totally safe now.

FFS just use the Apple or google tracking app. The USA government already know everything about me. ",en
2020-07-30 23:29:43,1509242894,COVIDSafe,au,1.8,Engel2798,4,Apple Watch Compatibility,"Having an Apple Watch version of the app would be much more convenient. Like most my phone isn’t always going to be with me, but my watch is always on me.", Apple Watch Compatibility Having an Apple Watch version of the app would be much more convenient. Like most my phone isn’t always going to be with me  but my watch is always on me. ,en
2020-07-30 09:49:03,1509242894,COVIDSafe,au,1.8,Freya Bao,4,Should provide more languages,More languages should be provided to encourage people who have different culture background to download this app., Should provide more languages More languages should be provided to encourage people who have different culture background to download this app. ,en
2020-07-30 06:28:07,1509242894,COVIDSafe,au,1.8,stephie_mahoney,1,Causes interference,"I couldn’t get my pokemon ho plus device to connect to my phone while this app was active. It causes interference with some bluetooth devices, my bluetooth headphones connect fine but the pokemon go plus wouldn’t connect.  Ended up deleting this app, I’d want my stuff I paid for to work thanks", Causes interference I couldn’t get my pokemon ho plus device to connect to my phone while this app was active. It causes interference with some bluetooth devices  my bluetooth headphones connect fine but the pokemon go plus wouldn’t connect.  Ended up deleting this app  I’d want my stuff I paid for to work thanks ,en
2020-07-29 09:12:25,1509242894,COVIDSafe,au,1.8,jhagsdhs,1,Hasn’t advice on local outbreak in Logan Brisbane,Basic!, Hasn’t advice on local outbreak in Logan Brisbane Basic! ,en
2020-07-29 04:45:01,1509242894,COVIDSafe,au,1.8,Lady Caz,1,COVID app,Cannot access it for days is it still working, COVID app Cannot access it for days is it still working ,en
2020-07-28 04:44:31,1509242894,COVIDSafe,au,1.8,Charles--O,4,Great App But Re-Registering?,Please update the bug where you have to register once or twice a week - this is a public health tool and critical. Thanks for your efforts Gov team!, Great App But Re-Registering? Please update the bug where you have to register once or twice a week - this is a public health tool and critical. Thanks for your efforts Gov team! ,en
2020-07-27 02:19:08,1509242894,COVIDSafe,au,1.8,CJ-Lou-Lou,1,Drains battery and don’t know if it’s working,"My iPhone SE battery has been running down very quickly over the past few months (having to charge it multiple times a day) and I finally worked out that it’s due to the COVIDSafe app. I now keep the app turned off when I’m at home and the battery has been back to normal when it’s off.

Also, I’m still confused about how to run COVIDSafe properly! Does it run in the background or do you have to have it open with your iPhone unlocked (I won’t be keeping mine open and unlocked when I’m out and about!)?"," Drains battery and don’t know if it’s working My iPhone SE battery has been running down very quickly over the past few months (having to charge it multiple times a day) and I finally worked out that it’s due to the COVIDSafe app. I now keep the app turned off when I’m at home and the battery has been back to normal when it’s off.

Also  I’m still confused about how to run COVIDSafe properly! Does it run in the background or do you have to have it open with your iPhone unlocked (I won’t be keeping mine open and unlocked when I’m out and about!)? ",en
2020-07-26 12:08:51,1509242894,COVIDSafe,au,1.8,small kitten of love,1,This app is completely useless,"I just got a notification for the second time that I had not had a connection for 48 hours and I should make sure the app was running.I have had Bluetooth on the whole time, today I went to Westfield ffs plenty of people in Aldi, the hairdressers and Kmart must have had the app. I also caught the train. Yesterday I went to Mecca Cosmetica in Pitt st and caught 3 trains. Most week days I catch a minimum of 4 trains from one side of the city to another in peak hour. I downloaded it for this specific reason. My Jacinda Ardern Style paper log is much more accurate. #fail", This app is completely useless I just got a notification for the second time that I had not had a connection for 48 hours and I should make sure the app was running.I have had Bluetooth on the whole time  today I went to Westfield ffs plenty of people in Aldi  the hairdressers and Kmart must have had the app. I also caught the train. Yesterday I went to Mecca Cosmetica in Pitt st and caught 3 trains. Most week days I catch a minimum of 4 trains from one side of the city to another in peak hour. I downloaded it for this specific reason. My Jacinda Ardern Style paper log is much more accurate. #fail ,en
2020-07-25 05:05:28,1509242894,COVIDSafe,au,1.8,matthewcza,3,Where is the check in scan for venues feature,"CHECKIN FEATURE?????

Hey app developers. In Queensland we need to give our details to every venue we visit. Why don’t you allow for us to scan in to any venue we visit and they automatically get our deets and you also get our location. Sure many more people would use it if this functionality was there"," Where is the check in scan for venues feature CHECKIN FEATURE?????

Hey app developers. In Queensland we need to give our details to every venue we visit. Why don’t you allow for us to scan in to any venue we visit and they automatically get our deets and you also get our location. Sure many more people would use it if this functionality was there ",en
2020-07-25 01:37:47,1509242894,COVIDSafe,au,1.8,deondes,1,A disgusting waste of taxpayer money,"Doesn’t work
Another example of using a crises for self enrichment, political bullshitting, and enriching cronies."," A disgusting waste of taxpayer money Doesn’t work
Another example of using a crises for self enrichment  political bullshitting  and enriching cronies. ",en
2020-07-24 22:13:16,1509242894,COVIDSafe,au,1.8,aussiewillow,1,Doesn’t work,The app continually stops working, Doesn’t work The app continually stops working ,en
2020-07-24 20:21:14,1509242894,COVIDSafe,au,1.8,Wilko11,1,Breaks Bluetooth connections.,"The app is a good idea,  but it breaks Bluetooth connections to other devices, Apple Watch in particular. I had to delete the app because of this. I had a friend tell me they were going to take their Apple Watch in for a battery replacement until I asked if they were running COVIDSafe.  Once they deleted the app their problems went away. 

The developers should concede defeat. This app is never going to work correctly as it is misusing Bluetooth Low Energy connections."," Breaks Bluetooth connections. The app is a good idea   but it breaks Bluetooth connections to other devices  Apple Watch in particular. I had to delete the app because of this. I had a friend tell me they were going to take their Apple Watch in for a battery replacement until I asked if they were running COVIDSafe.  Once they deleted the app their problems went away. 

The developers should concede defeat. This app is never going to work correctly as it is misusing Bluetooth Low Energy connections. ",en
2020-07-24 00:06:57,1509242894,COVIDSafe,au,1.8,lxmcneill,1,No use of native framework,App is non functional unless you want your phone battery to die in under 3 hours. Hurry up and use the native contact tracing frameworks already. They’ve been out for weeks!, No use of native framework App is non functional unless you want your phone battery to die in under 3 hours. Hurry up and use the native contact tracing frameworks already. They’ve been out for weeks! ,en
2020-07-23 00:33:19,1509242894,COVIDSafe,au,1.8,CVAUS,1,Useless waste of money,The COVID Safe App is a pathetic waste of money. It hasn’t been used to trace a single case of covid as yet. All it does is drain your phone battery and collect data on where everyone has been. $10 million of tax payers money down the drain. I’m deleting it and telling everyone else to do the same. A great opportunity to keep us safe has unfortunately been lost., Useless waste of money The COVID Safe App is a pathetic waste of money. It hasn’t been used to trace a single case of covid as yet. All it does is drain your phone battery and collect data on where everyone has been. $10 million of tax payers money down the drain. I’m deleting it and telling everyone else to do the same. A great opportunity to keep us safe has unfortunately been lost. ,en
2020-07-22 15:47:26,1509242894,COVIDSafe,au,1.8,Jimmy Qian,1,"Useless App, kept Zero finding in streak","Till 23rd of July 2020, none of the infected cases was found via COVID-Safe, whilst it is reported that the App has costed taxpayers 70 millions AUD. One word to summarize: garbage.", Useless App  kept Zero finding in streak Till 23rd of July 2020  none of the infected cases was found via COVID-Safe  whilst it is reported that the App has costed taxpayers 70 millions AUD. One word to summarize: garbage. ,en
2020-07-22 14:39:40,1509242894,COVIDSafe,au,1.8,NatTheNecro,1,Make it compatible with Apple Watch,I would of given 5 stars but I am not happy it is not compatible with Apple Watch!, Make it compatible with Apple Watch I would of given 5 stars but I am not happy it is not compatible with Apple Watch! ,en
2020-07-22 05:13:37,1509242894,COVIDSafe,au,1.8,Yousi 11,1,This app DOESN’T work,This app is useless, This app DOESN’T work This app is useless ,en
2020-07-21 13:17:38,1509242894,COVIDSafe,au,1.8,Queen Shababadoo,1,So many faults,"Downloaded it trying to do the right thing. Great initiative and idea, but so faulty. Despite having Bluetooth and notifications on, it still tells me it’s not connected. Just deleted it. Wear a mask and listen / follow the rules. Don’t rely just on this app.", So many faults Downloaded it trying to do the right thing. Great initiative and idea  but so faulty. Despite having Bluetooth and notifications on  it still tells me it’s not connected. Just deleted it. Wear a mask and listen / follow the rules. Don’t rely just on this app. ,en
2020-07-21 13:03:05,1509242894,COVIDSafe,au,1.8,jlesouef,1,Useless,"Until the aust government implements the api the lets the app use Bluetooth in the background this app is utterly useless.

There is a reason it has not identified anyone not already known. No one is going to have this app running in the foreground all the time whilst out. 

Not practice"," Useless Until the aust government implements the api the lets the app use Bluetooth in the background this app is utterly useless.

There is a reason it has not identified anyone not already known. No one is going to have this app running in the foreground all the time whilst out. 

Not practice ",en
2020-07-21 11:20:13,1509242894,COVIDSafe,au,1.8,MacJorsh,1,Expensive waste of tax payer money,"Barely works and cost over $4,000,000 of tax payer money to a liberal supportive CEO ‘s company. Devs need to switch to the Google+Apple API like the Irish have and fix this app.", Expensive waste of tax payer money Barely works and cost over $4 000 000 of tax payer money to a liberal supportive CEO ‘s company. Devs need to switch to the Google+Apple API like the Irish have and fix this app. ,en
2020-07-21 10:05:00,1509242894,COVIDSafe,au,1.8,Scottysucksq,1,Complete waste of money,"Don’t bother, useless if you have an iPhone!
App to be left open, screen must be left open and Bluetooth constantly running.
Drained my battery in 4hrs, so I’ve deleted it.
A complete waste of time and money 👎👎"," Complete waste of money Don’t bother  useless if you have an iPhone!
App to be left open  screen must be left open and Bluetooth constantly running.
Drained my battery in 4hrs  so I’ve deleted it.
A complete waste of time and money 👎👎 ",en
2020-07-21 08:51:53,1509242894,COVIDSafe,au,1.8,DMucky,1,Useless,This is useless unless covid infected people have the app., Useless This is useless unless covid infected people have the app. ,en
2020-07-21 05:10:56,1509242894,COVIDSafe,au,1.8,Frustrated@ krustyland,1,Useless,I thought this app was supposed to alert us if people within our vicinity were infected? My workplace has just been shut down after a 6th confirmed case but not once has this app told me there was a case where I’d been. What’s the point of it?, Useless I thought this app was supposed to alert us if people within our vicinity were infected? My workplace has just been shut down after a 6th confirmed case but not once has this app told me there was a case where I’d been. What’s the point of it? ,en
2020-07-21 00:23:38,1509242894,COVIDSafe,au,1.8,Will Melb 20,1,I support the app but...,Appalled by the uselessness and the people leading our covid effort. I am deleting the app today and wish we can delete the politicians that got us all into this mess with their indecisiveness and lack of leadership, I support the app but... Appalled by the uselessness and the people leading our covid effort. I am deleting the app today and wish we can delete the politicians that got us all into this mess with their indecisiveness and lack of leadership ,en
2020-07-20 22:08:07,1509242894,COVIDSafe,au,1.8,SwC::UK,1,Doesn’t use Apple APIs,"This app needs to use the Apple APIs to ensure it’s always active when users are walking around with their phones.  I often forget to start the app when I go out, which massively weakens the effectiveness.  I imagine it’s similar for a vast number of users.  Pretty poor really.", Doesn’t use Apple APIs This app needs to use the Apple APIs to ensure it’s always active when users are walking around with their phones.  I often forget to start the app when I go out  which massively weakens the effectiveness.  I imagine it’s similar for a vast number of users.  Pretty poor really. ,en
2020-07-20,1509242894,COVIDSafe,gb,1.8,PpuoqcLdOdgtu,5,How to raise downloads by 10 timaes?  ,"service, daily installs can reach 3000+. Ping me at Skype and Whatsapp: +8615282351612  . Every one can get a test promtoin fot 3 days now!", How to raise downloads by 10 timaes?   service  daily installs can reach 3000+. Ping me at Skype and Whatsapp: +8615282351612  . Every one can get a test promtoin fot 3 days now! ,en
2020-07-19 23:26:27,1509242894,COVIDSafe,au,1.7,paolob64,1,Extremely impractical,"Why it seems to be so hard to make it decent? Every time I start the app I have to insert my details all over again, phone number included and then wait for the verification PIN to be sent! There must be a way to remember I’ve already registered. I have an iPhone 6s and even though I understand it’s not the latest model, a well made app should work regardless. 
Painful. Get better and fix it."," Extremely impractical Why it seems to be so hard to make it decent? Every time I start the app I have to insert my details all over again  phone number included and then wait for the verification PIN to be sent! There must be a way to remember I’ve already registered. I have an iPhone 6s and even though I understand it’s not the latest model  a well made app should work regardless. 
Painful. Get better and fix it. ",en
2020-07-19 22:59:28,1509242894,COVIDSafe,au,1.7,DustyStripes,1,Needs To Use Apple’s Exposure API,"Needs to adopt Apple and Google’s exposure framework, which would improve it on many fronts including working more reliably in the background. If we are serious about tracking this should be the number one priority, other countries have done it why not Australia? 
Also, stop reporting downloads as it’s a fairly useless metric and instead start reporting active users."," Needs To Use Apple’s Exposure API Needs to adopt Apple and Google’s exposure framework  which would improve it on many fronts including working more reliably in the background. If we are serious about tracking this should be the number one priority  other countries have done it why not Australia? 
Also  stop reporting downloads as it’s a fairly useless metric and instead start reporting active users. ",en
2020-07-19 21:38:18,1509242894,COVIDSafe,au,1.7,Skyfri,1,Issues with Bluetooth,Having the COVIDSafe app on my phone causes my Apple Watch to loose connection a couple of times per day. This is very frustrating and would appreciate a fix as it makes me want to delete the app., Issues with Bluetooth Having the COVIDSafe app on my phone causes my Apple Watch to loose connection a couple of times per day. This is very frustrating and would appreciate a fix as it makes me want to delete the app. ,en
2020-07-19 07:21:13,1509242894,COVIDSafe,au,1.7,Caught_Cow,1,Make use of Apple COVID-19 Exposure Logging,This app needs to be recognised within the Apple COVID-19 Exposure Logging setting. No explanations as to why this hasn’t been implemented. Apple have simplified private exposure logging without the need to have the app open 24-7 to work. It is not reasonably practical to expect users to leave their phone unlocked with the app open 24-7. Please fix this issue and you might find more users adopting this app., Make use of Apple COVID-19 Exposure Logging This app needs to be recognised within the Apple COVID-19 Exposure Logging setting. No explanations as to why this hasn’t been implemented. Apple have simplified private exposure logging without the need to have the app open 24-7 to work. It is not reasonably practical to expect users to leave their phone unlocked with the app open 24-7. Please fix this issue and you might find more users adopting this app. ,en
2020-07-18 09:05:45,1509242894,COVIDSafe,au,1.7,iiNetter,4,An unfortunate necessity,"In addition to my previous reviews below, I’m surprised given what has unfolded in Victoria and the signs that NSW may soon follow, this app hasn’t been updated to utilise the Exposure Notification API that has been jointly developed by Apple and Google. I understand the API is only available on devices that receive iOS 13.5 onwards but presumably it would improve the effectiveness of the app on such devices if the API was utilised.

In addition to my previous reviews below, I understand that Apple don’t approve apps that utilise undocumented/private APIs, but I would have thought that, given the current circumstances, they would be willing to make exceptions so apps like this can better integrate with the security features of iOS. This would be particularly important for devices that won’t receive iOS 13.4.5/13.5 and therefore won’t receive the Exposure Notification API feature that has been jointly developed by Apple and Google in response to the pandemic.

Update to my previous review: I’ve just discovered that the tick boxes I referred to are still there but you now have to scroll down from the green image, it simply wasn’t obvious there was more below this screen until I accidentally scrolled upwards while the image was displayed. Perhaps the fact there is more below the image could be made more obvious with a downward facing arrow, particularly when the app is unable to function, or better yet, the part of the screen containing the tick/crosses is brought up over the green image when the app is unable to function.

In addition to my previous review below, I think the update has lost some of the user friendliness that the first version had. The updated version no longer displays the four reasons why the app is unable to function e.g. permissions, Bluetooth disabled, etc. with a green tick or red cross and instead just displays text suggesting that the user should check permissions even if the reason is simply because Bluetooth is disabled. Also, the updated version of the app displays a green image, which is a universally understood indication that something is working, even if the app is unable to function, at the very least the image displayed should be red in colour if/when the app is unable to function.

Previous review:
Would it be possible to enable health officials to contact you if/when necessary and send the PIN for enabling access to the contact information through the app, in much the same way as Internet banking apps send One Time Passcodes, therefore removing the requirement to provide a phone number? This might result in a higher rate of adoption of the app by those concerned about their privacy and reduce the time it takes for our lives to start safely going back to normal."," An unfortunate necessity In addition to my previous reviews below  I’m surprised given what has unfolded in Victoria and the signs that NSW may soon follow  this app hasn’t been updated to utilise the Exposure Notification API that has been jointly developed by Apple and Google. I understand the API is only available on devices that receive iOS 13.5 onwards but presumably it would improve the effectiveness of the app on such devices if the API was utilised.

In addition to my previous reviews below  I understand that Apple don’t approve apps that utilise undocumented/private APIs  but I would have thought that  given the current circumstances  they would be willing to make exceptions so apps like this can better integrate with the security features of iOS. This would be particularly important for devices that won’t receive iOS 13.4.5/13.5 and therefore won’t receive the Exposure Notification API feature that has been jointly developed by Apple and Google in response to the pandemic.

Update to my previous review: I’ve just discovered that the tick boxes I referred to are still there but you now have to scroll down from the green image  it simply wasn’t obvious there was more below this screen until I accidentally scrolled upwards while the image was displayed. Perhaps the fact there is more below the image could be made more obvious with a downward facing arrow  particularly when the app is unable to function  or better yet  the part of the screen containing the tick/crosses is brought up over the green image when the app is unable to function.

In addition to my previous review below  I think the update has lost some of the user friendliness that the first version had. The updated version no longer displays the four reasons why the app is unable to function e.g. permissions  Bluetooth disabled  etc. with a green tick or red cross and instead just displays text suggesting that the user should check permissions even if the reason is simply because Bluetooth is disabled. Also  the updated version of the app displays a green image  which is a universally understood indication that something is working  even if the app is unable to function  at the very least the image displayed should be red in colour if/when the app is unable to function.

Previous review:
Would it be possible to enable health officials to contact you if/when necessary and send the PIN for enabling access to the contact information through the app  in much the same way as Internet banking apps send One Time Passcodes  therefore removing the requirement to provide a phone number? This might result in a higher rate of adoption of the app by those concerned about their privacy and reduce the time it takes for our lives to start safely going back to normal. ",en
2020-07-18 08:55:24,1509242894,COVIDSafe,ch,1.7,638 lila lolo,1,wrong language,"automatic language download is chinese (or some other asian language...). not clear how to change language, what to put in where. 
useless."," wrong language automatic language download is chinese (or some other asian language...). not clear how to change language  what to put in where. 
useless. ",en
2020-07-18 05:27:45,1509242894,COVIDSafe,au,1.7,Noob Studio,1,Not responding,"When I try to get contact with another phone, it doesn’t work", Not responding When I try to get contact with another phone  it doesn’t work ,en
2020-07-17 10:44:44,1509242894,COVIDSafe,au,1.7,Katie La Boom,3,A bit buggy still,"Good idea, definitely a must-have & must-use app, but every time I run the app, it disconnects my Apple Watch from my phone (also a Bluetooth connection) which is annoying.", A bit buggy still Good idea  definitely a must-have & must-use app  but every time I run the app  it disconnects my Apple Watch from my phone (also a Bluetooth connection) which is annoying. ,en
2020-07-17 09:09:39,1509242894,COVIDSafe,au,1.7,badbblgum,1,Useless - $2m waste of tax payer money.,"Why does the government insist we use an app that doesn’t function as intended? The app needs to be rewritten around Apple/Google API framework to be of benefit to the population at which point I will actually use it and advocate its use. Until then I have deleted the app from my phone.
$2m waste of tax payer money."," Useless - $2m waste of tax payer money. Why does the government insist we use an app that doesn’t function as intended? The app needs to be rewritten around Apple/Google API framework to be of benefit to the population at which point I will actually use it and advocate its use. Until then I have deleted the app from my phone.
$2m waste of tax payer money. ",en
