,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
19,12/8/20 23:41,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,ちぃぱんだぱんだ,3,家族にもすすめたいですが,iOSの、もう少し古いバージョンかや対応出来ないでしょうか。スマホ所有者といいながら、実際にダウンロード出来る環境の人は多くないとおもます。,I would like to recommend it to my family  but is it an older version of iOS or is it not compatible? Although I'm a smartphone owner  I don't think there are many people who can actually download it.,ja,I would like to recommend it to my family  but is it an older version of iOS or is it not compatible  Although I m a smartphone owner  I don t think there are many people who can actually download it ,Age,older,0.0625,Positive,1,0,0,0,0,0,0,0,0
20,12/8/20 21:56,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,tolv to love,1,接触がありました、の通知が来ましたが…,"早朝、『接触がありました』の通知が来ましたが、アプリを開いたところ、インストールしてから28日経ちますが、14日間接触はありません、と。

どういうことでしょうか。","I received a notification that there was a contact... Early in the morning  I received a notification that there was a ""contact""  but when I opened the application  28 days have passed since I installed it  but there is no contact for 14 days.  When.

What do you mean.",ja,I received a notification that there was a contact    Early in the morning  I received a notification that there was a  contact   but when I opened the application     days have passed since I installed it  but there is no contact for    days   When   What do you mean ,Domain_Specific,"receiv, applic",0.117647059,Negative,0,0,1,0,0,0,0,0,0
24,12/8/20 18:23,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,銀子＠,1,リセットされてしまう。,"始めて3日。内容がリセットされて同意まで戻りました。同意して進めると、過去の感染者との接触有無ログも日数がリセットされていました。

というわけで、実際に接触があってもログが無いのでなんの参考にもなりません。勤務先地区が感染者数増えたので心配して導入しましたが、困りました。ぜひ改善お願いします。","It will be reset. It's been 3 days since I started. The content was reset and I returned to consent. When I agreed and proceeded  the number of days of the contact presence/absence log with the infected person in the past was also reset.

So  even if there is an actual contact  there is no log so it is not helpful. I was worried about the introduction because the number of infected people in the work district increased  but I was in trouble. Please improve.",ja,It will be reset  It s been   days since I started  The content was reset and I returned to consent  When I agreed and proceeded  the number of days of the contact presence absence log with the infected person in the past was also reset   So  even if there is an actual contact  there is no log so it is not helpful  I was worried about the introduction because the number of infected people in the work district increased  but I was in trouble  Please improve ,"Emotional, Location","worri, district",0.052631579,Neutral,0,0,0,1,0,0,1,0,0
26,12/8/20 14:41,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,acidberry,3,素晴らしいアプリだと思いますが…,開始日から、今のところ4日経過していますが、開始日から2日使用中、という表示のまま更新されません。（2日目までは「0日」と表示されました…）これ、意味あるのかな？と少々不安になってます、が、住んでいる市でも感染者が増えてきているので、使い続けたいと思います。,"I think it's a great app... It's been 4 days since the start date  but it's still in use for 2 days from the start date and it doesn't update. (It was displayed as ""0th day until the second day..."" Is this meaningful? I am a little worried  but since the number of infected people is increasing in the city I live in  I would like to continue using it.",ja,I think it s a great app    It s been   days since the start date  but it s still in use for   days from the start date and it doesn t update   It was displayed as   th day until the second day     Is this meaningful  I am a little worried  but since the number of infected people is increasing in the city I live in  I would like to continue using it ,"Domain_Specific, Emotional","worri, display",0.0625,Positive,0,0,1,1,0,0,0,0,0
28,12/8/20 10:51,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,めんたむたそ,1,初期化された,"個人情報を入力しないのはいいけど、アプリを消した訳でもないのに初期化されてしまうと空白の時間が出来てしまい意味がありません。
何かしらのログインID的なものがあるといいと思うのですが………","It is good not to enter the initialized personal information  but it is meaningless because it will be a blank time if it is initialized even though the application is not erased.
I'd like to have something like a login ID...",ja,It is good not to enter the initialized personal information  but it is meaningless because it will be a blank time if it is initialized even though the application is not erased  I d like to have something like a login ID   ,Domain_Specific,"enter, applic",0.105263158,Positive,0,0,1,0,0,0,0,0,0
30,12/8/20 8:24,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,入力出来ない,1,中途半端入れない方がマシ,他の方も記載されていますが、接触したとしても保健所等が濃厚接触として扱われるわけではない為、検査は自腹、会社に報告すれば出勤停止からの収入減そして不安からの鬱傾向増大と良いことが全くありません,Some people say that they can not enter halfway  but other people are listed  but even if they come into contact with you  health centers etc. are not treated as rich contact  so the inspection is self-abdominated  and if you report to the company  income decrease from work stop and There is nothing good with increased depression from anxiety,ja,Some people say that they can not enter halfway  but other people are listed  but even if they come into contact with you  health centers etc  are not treated as rich contact  so the inspection is self abdominated  and if you report to the company  income decrease from work stop and There is nothing good with increased depression from anxiety,"Domain_Specific, Emotional","anxieti, depress, enter",0.103448276,Negative,0,0,1,1,0,0,0,0,0
32,12/8/20 8:17,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,主婦三昧,1,最初からになりました,"他の方は、アプリを入れてからデーターが継続されていますが、私はもう2回もデーターが初期化され、一からカウントされており、陽性者がいて接触していても分からない状態になってしまいました。
意味がないです","From the beginning  the other person has been continuing the data since inserting the app  but I have already initialized the data twice  counting from the beginning  and there are positive people I'm in a state I don't understand.
It doesn't make sense",ja,From the beginning  the other person has been continuing the data since inserting the app  but I have already initialized the data twice  counting from the beginning  and there are positive people I m in a state I don t understand  It doesn t make sense,"Domain_Specific, Privacy","data, insert",0.105263158,Positive,0,0,1,0,0,0,0,1,0
36,12/8/20 7:15,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,Masa80s,3,設定リセット、メモリ不足？,"会社のスマホと個人のと両方にインストールしていますが、会社の方ではメモリが不足している旨のメッセージが出ました。仕事利用なのでほとんど何もインストールしていないし空き領域もあるのになぜ？と思いました。
個人の方では同意画面に戻ってしまい、利用期間が0日になってしまいました。
せっかく入れているのにちゃんと通知されるのでしょうか。心配です。","Reset settings  out of memory? I have installed it on both the smartphone and the personal computer of the company  but I received a message that the company is out of memory. Since I use it for work  I installed almost nothing and have free space. Why? I thought.
Individuals returned to the consent screen  and the usage period was 0 days.
Will I be properly notified even though I am putting it in? worry.",ja,Reset settings  out of memory  I have installed it on both the smartphone and the personal computer of the company  but I received a message that the company is out of memory  Since I use it for work  I installed almost nothing and have free space  Why  I thought  Individuals returned to the consent screen  and the usage period was   days  Will I be properly notified even though I am putting it in  worry ,"Domain_Specific, Emotional, Socio_economic_Status","worri, free, comput, receiv",0.114285714,Negative,0,0,1,1,0,0,0,0,1
37,12/8/20 6:38,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,どこぞのハゲジジイ,5,みんなにインストールして欲しい,個人情報流出と言った不安もあるとは思いますが、電話番号もメールアドレスの入力もいりません。とにかく情報量が多いに越したことはありませんので利用者が一人でも増えることを願っています。,I'd like everyone to install it  I think there is a concern that it will leak personal information  but I do not need to enter a telephone number or email address. Anyway  the amount of information is great  so I hope that the number of users will increase.,ja,I d like everyone to install it  I think there is a concern that it will leak personal information  but I do not need to enter a telephone number or email address  Anyway  the amount of information is great  so I hope that the number of users will increase ,"Domain_Specific, Emotional","concern, enter, address",0.136363636,Positive,0,0,1,1,0,0,0,0,0
40,12/8/20 5:00,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,ʅ（◞‿◟）ʃ🏳,3,接触ログの確認,"説明見つけられないが接触ログの記録は下記にありました。

設定>プライバシー>ヘルスケア","Confirmation of contact log Description I could not find it  but the contact log was recorded below.

Settings> Privacy> Healthcare",ja,Confirmation of contact log Description I could not find it  but the contact log was recorded below   Settings  Privacy  Healthcare,"Domain_Specific, Privacy","privaci, record",0.166666667,Neutral,0,0,1,0,0,0,0,1,0
42,12/8/20 4:00,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,fghijklmnopqrstuvwxyz,1,リセット,"勝手に初期化されました。
10日分くらいのデータが消えてしまいました。
これではなんの意味もないと思います。","Reset It was initialized without permission.
I lost about 10 days worth of data.
I don't think this makes any sense.",ja,Reset It was initialized without permission  I lost about    days worth of data  I don t think this makes any sense ,Privacy,data,0.083333333,Positive,0,0,0,0,0,0,0,1,0
43,12/8/20 3:15,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,みちきょへ めめこじ,5,ありがたい,このコロナ禍の中で、役立つ。ありがたい。,Thank you for being helpful in this coronal wreck. Thank you.,ja,Thank you for being helpful in this coronal wreck  Thank you ,Domain_Specific,coron,0.2,Positive,0,0,1,0,0,0,0,0,0
44,12/8/20 2:27,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,おともだよ,1,わからない,"このアプリから「陽性者との接触が確認された」という旨の通知がきていたためアプリを開いたがホーム画面に特に変わった様子はなく、「陽性者との接触を確認する」のボタンを押したが接触は確認されなかったとのこと。
どっちなの？","I do not know I opened the application because there was a notification from this application that ""contact with positive person was confirmed""  but there is no particular change on the home screen  and the button of ""check contact with positive person"" It was pushed  but no contact was confirmed.
Which one?",ja,I do not know I opened the application because there was a notification from this application that  contact with positive person was confirmed   but there is no particular change on the home screen  and the button of  check contact with positive person  It was pushed  but no contact was confirmed  Which one ,Domain_Specific,"button, applic",0.086956522,Positive,0,0,1,0,0,0,0,0,0
45,12/8/20 0:30,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,たまちゃんのまま,4,アプリの評価と要望,ココアは普及率が高い程、有効なアプリだと思います。もっと普及させるために、ココアで濃厚接触が分かった場合は、自費払いではなく、保険適用で検査を受けられることを、メリットとして、報道したら良いと思います。,App Evaluation and Request The higher the penetration rate of cocoa  the more effective it is. In order to make it even more popular  I think it is a good idea to report that if you find rich contact with cocoa  you can get an inspection by insurance instead of paying at your own expense.,ja,App Evaluation and Request The higher the penetration rate of cocoa  the more effective it is  In order to make it even more popular  I think it is a good idea to report that if you find rich contact with cocoa  you can get an inspection by insurance instead of paying at your own expense ,"Domain_Specific, Socio_economic_Status","expens, pay, order",0.115384615,Positive,0,0,1,0,0,0,0,0,1
47,11/8/20 23:56,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,さいー,1,初期化されました,"使用して1ヶ月ほど経ちましたが、本日起動した際に、初期登録画面に戻り、開始から0日となってしまいました。
これまでの接触記録等なくなってしまっては、誰かが陽性登録をしても気づけず意味がないと感じます。何が起きたのでしょう。
初期化直後に陽性者との接触の可能性というバナー通知が来ましたが、アプリを開けても記録はなく。以前にも通知は来たがアプリ内での記録がないことがありました（その時は初期化されてはいませんでした）。

周りに感染者はおらず、症状もないので、通知は信用していませんが、アプリの動作が全く信用できません。","It has been initialized About a month has passed  but when I started it today  I returned to the initial registration screen and it has been 0 days since the start.
If there is no contact record so far  I do not notice it even if someone makes a positive registration  and I feel that it is meaningless. What happened?
Immediately after initialization  there was a banner notification that there was a possibility of contact with positive people  but there was no record even when the application was opened. There was a notification before  but sometimes it was not recorded in the app (it was not initialized at that time).

I don't trust the notification because there are no infected people around me and there are no symptoms  but I can't trust the behavior of the app at all.",ja,It has been initialized About a month has passed  but when I started it today  I returned to the initial registration screen and it has been   days since the start  If there is no contact record so far  I do not notice it even if someone makes a positive registration  and I feel that it is meaningless  What happened  Immediately after initialization  there was a banner notification that there was a possibility of contact with positive people  but there was no record even when the application was opened  There was a notification before  but sometimes it was not recorded in the app  it was not initialized at that time    I don t trust the notification because there are no infected people around me and there are no symptoms  but I can t trust the behavior of the app at all ,"Domain_Specific, Privacy","trust, record, applic",0.056603774,Positive,0,0,1,0,0,0,0,1,0
48,11/8/20 23:51,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,ioqoieotkvnd,1,iOS対応せず,"妻のiPhoneが6なので、本アプリ対応せず。
おかしい。対応範囲を広げるべき。","Not compatible with iOS My wife's iPhone 6 is not compatible with this app.
Funny. The coverage should be expanded.",ja,Not compatible with iOS My wife s iPhone   is not compatible with this app  Funny  The coverage should be expanded ,Domain_Specific,expand,0.111111111,Positive,0,0,1,0,0,0,0,0,0
49,11/8/20 23:49,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,たま@,1,重すぎます。,"ドラクエウォークと併用がまずかったのか、
全体的に重くなったのでアンインストールしました。

iphoneX iOS13.6 です。

アンインストール後は、普通の速度に戻りました。","It's too heavy Was it wrong to use it with Drakue Walk?
Since it became heavy overall  I uninstalled it.

iphoneX iOS13.6.

After uninstalling it returned to normal speed.",ja,It s too heavy Was it wrong to use it with Drakue Walk  Since it became heavy overall  I uninstalled it   iphoneX iOS       After uninstalling it returned to normal speed ,Domain_Specific,normal,0.0625,Negative,0,0,1,0,0,0,0,0,0
52,11/8/20 16:12,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,無症状,1,接触の可能性を知るにはいいですが…,"コロナに対して恐怖して毎日を過ごす中で、陽性者と濃厚接触した可能性を知らせてくれるのはとても助かる機能だと思いました。
しかし、濃厚接触の可能性と知らせてくれた後、連絡をしてくれと書かれた問い合わせ先は電話が通じず、保健所や帰国者・接触者相談センターに連絡をしても医師に相談してほしいと言われ、何軒かの病院に問い合わせ医師に相談をしても症状が出るまではそのままの生活で、症状が出ない限りは保険適用で検査はできないと…
結局、体調の変化はなかったものの、陽性者と接触した事により感染の恐怖は付きまとい、家族や職場でもずっと不安なまま、結局自費で4万近く支払い検査に行く事に、結果は陰性。
何が正解かわかりませんが、バグもあり、本当に接触していたのかもよくわからず、不安にだけさせて問い合わせにも応じてもらえず、結局自分で色んなところに問い合わせ高額の検査を受ける事になり、このアプリの意味がよくわからなくなりました。
国が推奨しているものならば、その分期待も信頼もしているのに、接触の恐怖心だけ煽りあとは放置、検査もこのアプリの内容だけでは保険適用にならない…一体何のために使うアプリなのですか？","It's nice to know the possibility of contact  but... As I was afraid of Corona and spending every day  I thought it was a very helpful function to inform me of the possibility of heavy contact with positive people.
However  after informing us that there is a possibility of heavy contact  the contact information instructing me to contact me could not answer the phone  and even if I contact the public health center or the returnee/contact person consultation center  I will consult a doctor. I was asked to do so  even if I contacted several hospitals and consulted with a doctor  I would live as long as I had symptoms  and unless I had symptoms  I could not be inspected with insurance coverage ...
After all  although there was no change in physical condition  I was afraid of infection due to contact with a positive person  I was still anxious at my family and workplace  and eventually went to a payment test for nearly 40 000 at my own expense  and the result was negative.
I don't know what is the correct answer  but I also have a bug and I don't know if I was really in touch  so I am not worried and will not respond to inquiries  in the end I will inquire at various places and undergo expensive inspection Now  I don't really understand what this app means.
If the country recommends it  I have high expectations and trust for it  but I am afraid of contact and left it alone  inspection is not covered by the content of this app alone... Used for anything Is it an app?",ja,It s nice to know the possibility of contact  but    As I was afraid of Corona and spending every day  I thought it was a very helpful function to inform me of the possibility of heavy contact with positive people  However  after informing us that there is a possibility of heavy contact  the contact information instructing me to contact me could not answer the phone  and even if I contact the public health center or the returnee contact person consultation center  I will consult a doctor  I was asked to do so  even if I contacted several hospitals and consulted with a doctor  I would live as long as I had symptoms  and unless I had symptoms  I could not be inspected with insurance coverage     After all  although there was no change in physical condition  I was afraid of infection due to contact with a positive person  I was still anxious at my family and workplace  and eventually went to a payment test for nearly        at my own expense  and the result was negative  I don t know what is the correct answer  but I also have a bug and I don t know if I was really in touch  so I am not worried and will not respond to inquiries  in the end I will inquire at various places and undergo expensive inspection Now  I don t really understand what this app means  If the country recommends it  I have high expectations and trust for it  but I am afraid of contact and left it alone  inspection is not covered by the content of this app alone    Used for anything Is it an app ,"Domain_Specific, Emotional, Language, Location, Privacy, Socio_economic_Status","worri, countri, expens, payment, countri, trust, respond, answer, cover",0.073770492,Positive,0,0,1,1,0,1,1,1,1
56,11/8/20 13:07,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,さくさくぱんだん,2,突然の初期化,"先程なんとなく起動してみると、最初の登録画面になっていました。一番で唯一の機能が初期化されたのでガッカリです。インストールから積み上げてきた日数はなんだったのでしょうか？

配信直後のデザイン性や個人情報云々などの不満・批判は全然飲めるとしても、""唯一の機能が初期化""はさすがにいただけないかな…。

普通のアプリだったら迷わず星1だけど、ほんの僅かな期待を込めて星2。というよりも、改善しなかったらこのアプリ意味あるのか?レベルだと思っています。","Sudden initialization When I started it somehow  it was the first registration screen. I'm disappointed because the first and only function was initialized. How many days have you accumulated since installation?

Even if I can drink complaints and criticisms such as design and personal information immediately after distribution  I can not say that ""only function is initialized"".

If it is an ordinary application  it will be star 1 without hesitation  but star 2 with a little expectation. Rather  if it does not improve  is this application meaningful? I think it is a level.",ja,Sudden initialization When I started it somehow  it was the first registration screen  I m disappointed because the first and only function was initialized  How many days have you accumulated since installation   Even if I can drink complaints and criticisms such as design and personal information immediately after distribution  I can not say that  only function is initialized    If it is an ordinary application  it will be star   without hesitation  but star   with a little expectation  Rather  if it does not improve  is this application meaningful  I think it is a level ,Domain_Specific,"critic, level, applic",0.065217391,Negative,0,0,1,0,0,0,0,0,0
57,11/8/20 13:05,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,むはきまゆりしあ,3,データがリセットされてしまった,リリースされた日から使い続けていたのですが、今日開いたら利用規約などが再度表示されて、同意を押すと今までの接触履歴などが全て消えてしまっており、今日使い始めたことになってしまいました…,The data has been reset I have been using it since the day it was released  but when I opened it today  the terms of use etc. are displayed again  and when I press agreement  all the contact history so far has been erased  I've started using it today...,ja,The data has been reset I have been using it since the day it was released  but when I opened it today  the terms of use etc  are displayed again  and when I press agreement  all the contact history so far has been erased  I ve started using it today   ,"Domain_Specific, Privacy","data, display",0.095238095,Positive,0,0,1,0,0,0,0,1,0
58,11/8/20 12:20,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,Hissa-ko,1,このアプリの出番がわからない,"接触を測る以外に、使い道がないよなぁ？
だからアンストしました。","I don't know what this app is for Is it useless other than measuring contact?
So I stalled.",ja,I don t know what this app is for Is it useless other than measuring contact  So I stalled ,Domain_Specific,measur,0.166666667,Negative,0,0,1,0,0,0,0,0,0
61,11/8/20 10:01,1516764458,COCOA - COVID-19 Contact App,jp,1.1.2,F.Takuro,5,濃厚接触通知が来ました,おそらく数少ない濃厚接触通知が来たものです。少なくともこのアプリが機能しているようで安心しました。とはいえど、バグがあって対処が困難だったうえ急ぎの話があったため電話したらたらい回しにされたのでそこは残念でした。しかしその後に誠意のあるフォローアップがあったため安心しました。きたときはドキッとしますが皆さんのためと思えば安心します。,Rich contact notifications came Probably the few rich contact notifications that came. At least I was relieved that this app was working. However  it was a pity because I had a bug and it was difficult to deal with  and there was a hurry to talk to  so I called him around and called him around. However  I was relieved because there was a sincere follow-up after that. I'm nervous when I come  but I'm relieved if I think it's for everyone.,ja,Rich contact notifications came Probably the few rich contact notifications that came  At least I was relieved that this app was working  However  it was a pity because I had a bug and it was difficult to deal with  and there was a hurry to talk to  so I called him around and called him around  However  I was relieved because there was a sincere follow up after that  I m nervous when I come  but I m relieved if I think it s for everyone ,"Domain_Specific, Emotional","nervous, follow",0.057142857,Positive,0,0,1,1,0,0,0,0,0
