,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
17,8/3/20 20:39,1511279125,StopCovid France,fr,1.1.2,maxsamiam,1,Désactivation systématique!,"Même en autorisant l’actualisation en arrière plan et en activant les notifications et le Bluetooth, StopCovid se désactive systématiquement après quelques minutes quand mon iPhone 7 est verrouillé. Idem pour l’iPhone 6S de ma compagne. Ou comment dépenser l’argent du contribuable dans une appli complètement inefficace pour tracer les chaînes épidémiques alors qu’il existe des solutions qui fonctionnent dans toute l’Europe. Affligeant...",Systematic deactivation! Even if I allow background refresh and turn on notifications and Bluetooth  StopCovid always turns off after a few minutes when my iPhone 7 is locked. Ditto for my partner's iPhone 6S. Or how to spend taxpayer money on a completely ineffective app for tracing epidemic chains when there are solutions that work across Europe. Distressing...,fr,Systematic deactivation  Even if I allow background refresh and turn on notifications and Bluetooth  StopCovid always turns off after a few minutes when my iPhone   is locked  Ditto for my partner s iPhone  S  Or how to spend taxpayer money on a completely ineffective app for tracing epidemic chains when there are solutions that work across Europe  Distressing   ,"Domain_Specific, Emotional","distress, distress",0.0625,Negative,0,0,1,1,,0,0,0,0
19,8/3/20 12:25,1511279125,StopCovid France,fr,1.1.2,amanda 29:),4,Application sobre,Sobre et facile d’accès. Pas de données à rentrer,Simple application Simple and easy to access. No data to enter,fr,Simple application Simple and easy to access  No data to enter,"Domain_Specific, Privacy","data, enter, applic",0.428571429,Positive,0,0,1,0,,0,0,1,0
21,8/2/20 14:38,1511279125,StopCovid France,fr,1.1.2,AudreySunny1!,1,Problème blutooth,"À chaque fois que je vais sur l’application, ça m’indique qu’elle n’est pas active et qu’il faut que j’active le Bluetooth alors que je ne le désactive jamais. Je suis parfois même obligée de desinstaller et réinstaller pour que l’appli se connecte au Bluetooth!
Du coup la plupart du temps l’application est HS donc inutile...","Bluetooth problem Every time I go to the app  it tells me that it is not active and that I need to turn bluetooth on  although I never turn it off. Sometimes I even have to uninstall and reinstall for the app to connect to Bluetooth!
So most of the time the application is out of order so useless ...",fr,Bluetooth problem Every time I go to the app  it tells me that it is not active and that I need to turn bluetooth on  although I never turn it off  Sometimes I even have to uninstall and reinstall for the app to connect to Bluetooth  So most of the time the application is out of order so useless    ,Domain_Specific,"applic, order",0.08,Negative,0,0,1,0,,0,0,0,0
22,8/1/20 16:38,1511279125,StopCovid France,fr,1.1.2,Momolyon,2,Se désactive sans raisons,"L’application se désactive régulièrement, sans raison. J’ai l’impression qu’une fois ouverte l’application se désactive dans les 24h. Si on ne fait pas l’effort de revenir dessus lorsqu’on aperçoit la notification l’application ne sert à rien et reste désactivé. Toujours d’actualité et ce depuis le début.",Deactivates for no reason The application is deactivated periodically  for no reason. I have the impression that once opened the application is deactivated within 24 hours. If you don't make the effort to come back to it when you see the notification  the application is useless and remains disabled. Always relevant from the start.,fr,Deactivates for no reason The application is deactivated periodically  for no reason  I have the impression that once opened the application is deactivated within    hours  If you don t make the effort to come back to it when you see the notification  the application is useless and remains disabled  Always relevant from the start ,"Disability, Domain_Specific","disabl, applic",0.076923077,Negative,0,1,1,0,,0,0,0,0
24,7/31/20 11:52,1511279125,StopCovid France,fr,1.1.2,Biboul,1,Se désactive tout le temps,"A chaque fois que je lance l’application, elle me dit que l’application n’est pas activée. Nul",Disables all the time Every time I launch the application  it tells me that the application is not activated. No,fr,Disables all the time Every time I launch the application  it tells me that the application is not activated  No,"Disability, Domain_Specific","disabl, applic",0.222222222,Positive,0,1,1,0,,0,0,0,0
29,7/30/20 10:18,1511279125,StopCovid France,fr,1.1.2,lauall,2,Pourquoi l’appli se désactive t elle toute seule régulièrement ?,Est ce un fonctionnement souhaité que de se rendre compte régulièrement que l’application s’est désactivée ?,Why does the app turn itself off regularly? Is it a desired function to regularly realize that the application has deactivated?,fr,Why does the app turn itself off regularly  Is it a desired function to regularly realize that the application has deactivated ,Domain_Specific,applic,0.090909091,Positive,0,0,1,0,,0,0,0,0
30,7/30/20 9:21,1511279125,StopCovid France,fr,1.1.2,zann_dra,5,Bonne app,"Mais attention à ne pas désactiver/réactiver le Bluetooth pour x raison, ni à changer de tel avec transfert de données, sinon l’app se désactive.",Good app But be careful not to deactivate / reactivate Bluetooth for x reason  nor to change it with data transfer  otherwise the app will deactivate.,fr,Good app But be careful not to deactivate   reactivate Bluetooth for x reason  nor to change it with data transfer  otherwise the app will deactivate ,Privacy,data,0.071428571,Positive,0,0,0,0,,0,0,1,0
32,7/29/20 15:10,1511279125,StopCovid France,fr,1.1.2,App58616001#,5,Obligatoire,Je prefererai que l appli soit obligatoire afin de vivre normalement plutot qu un masque que je ne mettrai pas,Mandatory I would prefer the app to be mandatory in order to live normally rather than a mask that I will not wear,fr,Mandatory I would prefer the app to be mandatory in order to live normally rather than a mask that I will not wear,Domain_Specific,"normal, order",0.181818182,Positive,0,0,1,0,,0,0,0,0
33,7/29/20 13:45,1511279125,StopCovid France,fr,1.1.2,Fregama,3,Déconnexion inexpliquée,"Pourquoi l’app me demande-t-elle de me reconnecter aujourd’hui ? On me dit qu’elle a été désactivée à mon insu. Pas très sécurisant tout ça. 

La start up nation a encore quelques progrès à faire dans le numérique.","Unexplained Sign Out Why is the app asking me to sign in again today? I am told it has been disabled without my knowledge. Not very reassuring all that.

The start-up nation still has some progress to make in the digital world.",fr,Unexplained Sign Out Why is the app asking me to sign in again today  I am told it has been disabled without my knowledge  Not very reassuring all that   The start up nation still has some progress to make in the digital world ,Disability,disabl,0.05,Positive,0,1,0,0,,0,0,0,0
37,7/28/20 6:31,1511279125,StopCovid France,fr,1.1.2,Mister.Ti,4,Aucune perte d’autonomie,"Ma principale crainte était la sollicitation de ma batterie à cause du Bluetooth mais non : aucune perte notable d’autonomie. Par contre, j’ai l’impression que la dernière mise à jour de juillet a désactivé l’application 🤨. C’est vraiment dommage que l’ensemble des Français ne l’ait pas installée pour nous protéger mutuellement. Quand est-ce que les Français vont enfin jouer « collectif » ?!",No loss of battery life My main fear was the strain on my battery due to Bluetooth  but no: no significant loss of battery life. However  I have the impression that the last update in July deactivated the application. It’s a shame that all the French didn’t install it to protect each other. When will the French finally play “collective” ?!,fr,No loss of battery life My main fear was the strain on my battery due to Bluetooth  but no  no significant loss of battery life  However  I have the impression that the last update in July deactivated the application  It s a shame that all the French didn t install it to protect each other  When will the French finally play  collective    ,"Domain_Specific, Emotional, Language, Privacy","strain, fear, french, protect, applic",0.178571429,Positive,0,0,1,1,,1,0,1,0
40,7/27/20 6:39,1511279125,StopCovid France,fr,1.1.2,Peewee-1st,1,Désactivation intempestive,"L’application installée et activée, je viens de rendre compte qu’elle c’était désactivée.
Alors ça faible utilisation ne la rend pas très utiles si en plus elle se désactive toute seule alors que l’on crois l’avoir c’est carrément inadmissible","Inadvertent deactivation The application installed and activated  I just realized that it was deactivated.
So this low usage does not make it very useful if in addition it deactivates itself when you think you have it is downright unacceptable",fr,Inadvertent deactivation The application installed and activated  I just realized that it was deactivated  So this low usage does not make it very useful if in addition it deactivates itself when you think you have it is downright unacceptable,Domain_Specific,applic,0.055555556,Negative,0,0,1,0,,0,0,0,0
44,7/25/20 4:34,1511279125,StopCovid France,fr,1.1.2,Ghgeugseihdygk,3,Désactivation,J’ai retrouvé l’application désactivée à plusieurs reprises. Je ne sais pas combien de temps ça a duré,Deactivation I have found the application deactivated several times. I don't know how long it lasted,fr,Deactivation I have found the application deactivated several times  I don t know how long it lasted,Domain_Specific,applic,0.111111111,Neutral,0,0,1,0,,0,0,0,0
45,7/24/20 18:45,1511279125,StopCovid France,fr,1.1.2,kopto24,1,tout ça pour ça ?,Totalement inefficace si l’entourage n’est pas connecté et 15 minutes c’est beaucoup trop long. Application sans intérêt qui a dû coûter un pognon dingue... on ne saura jamais,All that for this ? Totally ineffective if the entourage is not connected and 15 minutes is far too long. Interesting app that must have cost a hell of a lot of money ... we'll never know,fr,All that for this   Totally ineffective if the entourage is not connected and    minutes is far too long  Interesting app that must have cost a hell of a lot of money     we ll never know,Socio_economic_Status,cost,0.0625,Negative,0,0,0,0,,0,0,0,1
46,7/24/20 18:39,1511279125,StopCovid France,fr,1.1.2,will13760,1,Se désactive régulièrement,C’est la deuxième fois que je trouve l’application désactivée ... Trouvez vous logique que l’utilisateur soit obligé de contrôler régulièrement si l’application est active !,Disables regularly This is the second time that I have found the application disabled ... Do you find it logical that the user is obliged to regularly check if the application is active!,fr,Disables regularly This is the second time that I have found the application disabled     Do you find it logical that the user is obliged to regularly check if the application is active ,"Disability, Domain_Specific","disabl, applic",0.133333333,Positive,0,1,1,0,,0,0,0,0
47,7/24/20 17:10,1511279125,StopCovid France,fr,1.1.2,Xali7,3,Se désactive toute seule,"C’est bien que cette appli existe, mais régulièrement je m’aperçois qu’elle s’est désactivée toute seule, du coup c’est moins utile...",Disables itself It's good that this app exists  but regularly I find that it has disabled itself  so it's less useful ...,fr,Disables itself It s good that this app exists  but regularly I find that it has disabled itself  so it s less useful    ,Disability,disabl,0.111111111,Positive,0,1,0,0,,0,0,0,0
48,7/24/20 10:57,1511279125,StopCovid France,fr,1.1.2,Ingailwetrust,1,"Comment être protégé s’il faut manuellement activer le service à chaque mise à jour, redémarrage 😰",J’ai envie d’être protégé et de protéger les autres mais là c’est pas productif.,How to be protected if you have to manually activate the service on each update  restart 😰 I want to be protected and protect others but this is not productive.,fr,How to be protected if you have to manually activate the service on each update  restart   I want to be protected and protect others but this is not productive ,"Domain_Specific, Privacy","protect, servic, servic",0.3,Positive,0,0,1,0,,0,0,1,0
49,7/24/20 5:53,1511279125,StopCovid France,fr,1.1.2,Gémini 12,4,Mise à jour,"Chaque fois que vous faites une mise à jour, il faut réactiver l’application. A revoir.",Update Each time you do an update  you must reactivate the application. To review.,fr,Update Each time you do an update  you must reactivate the application  To review ,Domain_Specific,applic,0.142857143,Neutral,0,0,1,0,,0,0,0,0
50,7/24/20 5:37,1511279125,StopCovid France,fr,1.1.2,Teddylours,1,Messages incohérents et toujours désactivé !,Cette application se désactive sans cesse sans prévenir. Elle affiche un bandeau jaune indiquant que le Bluetooth est désactivé ce qui est faux. Puis elle indique qu'il faut cliquer sur le bandeau pour activer l'arrière plan qui est déjà activé et grisé donc inaccessible. On ne peut pas faire plus incohérent. On rappelle le coût de 200000 à 300000 €/mois sur nos impôts de cette appli inutilisable sur iPhone en France. Pauvre France,Inconsistent messages and still disabled! This application is constantly deactivated without warning. It displays a yellow band indicating that Bluetooth is disabled which is false. Then it indicates that you have to click on the banner to activate the background which is already activated and grayed out and therefore inaccessible. We couldn't be more inconsistent. We recall the cost of 200 000 to 300 000 € / month on our taxes for this app which cannot be used on iPhone in France. Poor France,fr,Inconsistent messages and still disabled  This application is constantly deactivated without warning  It displays a yellow band indicating that Bluetooth is disabled which is false  Then it indicates that you have to click on the banner to activate the background which is already activated and grayed out and therefore inaccessible  We couldn t be more inconsistent  We recall the cost of         to             month on our taxes for this app which cannot be used on iPhone in France  Poor France,"Disability, Domain_Specific, Location, Socio_economic_Status","cost, franc, disabl, display, applic",0.135135135,Negative,0,1,1,0,,0,1,0,1
51,7/23/20 20:57,1511279125,StopCovid France,fr,1.1.2,Killbillxiv,2,Régulièrement désactivée,"Depuis l’installation de cette application, je me suis rendu compte à plusieurs reprise qu’elle se désactive tout seule. Est ce normal?",Regularly deactivated Since installing this application  I have noticed several times that it deactivates on its own. Is this normal?,fr,Regularly deactivated Since installing this application  I have noticed several times that it deactivates on its own  Is this normal ,Domain_Specific,"normal, applic",0.2,Neutral,0,0,1,0,,0,0,0,0
53,7/23/20 11:04,1511279125,StopCovid France,fr,1.1.1,B.M.3,1,Efficacité ???,"Je doute de l’efficacité de cette application , régulièrement il faut réactiver l’application ou le Bluetooth  et souci de plus je n’ai l’info que lorsque j’ouvre l’application.",Efficiency ??? I doubt the effectiveness of this application  regularly I have to reactivate the application or Bluetooth and worry more I only have the info when I open the application.,fr,Efficiency     I doubt the effectiveness of this application  regularly I have to reactivate the application or Bluetooth and worry more I only have the info when I open the application ,"Domain_Specific, Emotional","worri, applic",0.153846154,Negative,0,0,1,1,,0,0,0,0
57,7/20/20 20:22,1511279125,StopCovid France,fr,1.1.1,Aurelien-,2,Se désactive toute seule,???,Disables itself ???,fr,Disables itself    ,Disability,disabl,1,Neutral,0,1,0,0,,0,0,0,0
58,7/20/20 16:44,1511279125,StopCovid France,fr,1.1.1,fjfkcjfi,1,L’appli se désactive tout le temps,"Superbe initiative si ce n’est que l’application se désactive tout le temps alors que je ne touche jamais à la fonction Bluetooth(iPhone)
Du coup appli inefficace pour moi
Bien dommage","The app deactivates all the time Great initiative if it is not that the application deactivates all the time while I never touch the Bluetooth function (iPhone)
So ineffective app for me
Shame",fr,The app deactivates all the time Great initiative if it is not that the application deactivates all the time while I never touch the Bluetooth function  iPhone  So ineffective app for me Shame,Domain_Specific,applic,0.0625,Neutral,0,0,1,0,,0,0,0,0
59,7/20/20 16:02,1511279125,StopCovid France,fr,1.1.1,NitroxxSound,1,A la française !,"Autrement dit, pas fiable : l'application se désactive toute seule et de manière silencieuse. Nous ne sommes prévenu de sa désactivation que de manière aléatoire. L'utilisation d'écouteurs Bluetooth ""monopolise"" le Bluetooth et donc désactive l'application.
Mdr..... voyageurs en métro, c'est ou musique ou détection de covid : RIDICULE","French-style ! In other words  not reliable: the application deactivates itself and silently. We are only warned of its deactivation at random. The use of Bluetooth headphones ""monopolizes"" the Bluetooth and therefore deactivates the application.
Mdr ..... travelers in the metro  it's either music or covid detection: RIDICULOUS",fr,French style   In other words  not reliable  the application deactivates itself and silently  We are only warned of its deactivation at random  The use of Bluetooth headphones  monopolizes  the Bluetooth and therefore deactivates the application  Mdr       travelers in the metro  it s either music or covid detection  RIDICULOUS,"Domain_Specific, Language","french, applic",0.074074074,Negative,0,0,1,0,,1,0,0,0
62,7/17/20 8:08,1511279125,StopCovid France,fr,1.1.1,Kekelemoko,1,Impossible d’activer StopCovid,"Installation sans problème, mais impossible d’activer. 
Après avoir rentré le code faux ou correct , le message est toujours le même »victime de son succès, re-essayer plus tard »
Un vrai scandale , inadmissible.","Unable to activate StopCovid Installation smoothly  but cannot activate.
After entering the wrong or correct code  the message is always the same ""victim of success  try again later""
A real scandal  unacceptable.",fr,Unable to activate StopCovid Installation smoothly  but cannot activate  After entering the wrong or correct code  the message is always the same  victim of success  try again later  A real scandal  unacceptable ,Domain_Specific,enter,0.052631579,Negative,0,0,1,0,,0,0,0,0
66,7/16/20 18:15,1511279125,StopCovid France,fr,1.1.1,Nicolas!!,1,Se désactive tout seul,"Avec les mises à jour.
Déjà que personne ne l’utilise","Disables itself With updates.
Already no one is using it",fr,Disables itself With updates  Already no one is using it,Disability,disabl,0.2,Negative,0,1,0,0,,0,0,0,0
68,7/15/20 16:01,1511279125,StopCovid France,fr,1.1.1,Ielvin,4,Retours,"Bonjour :)
Déjà merci :) 

Ensuite :
- le capcha pour activer l’app. Quelle est l’avantage ? 

- le petit bandeau jaune pour activer alors qu’il existe le GROS BLEU 2 cm au dessus .. 

Ça fait de la redondance mesdames messieurs les devs, pour quelque chose que devais être simple, rapide et efficace.

Pour le background je vous laisse gérer.","Hello Returns :)
Thank you already :)

Then:
- the capcha to activate the app. What is the advantage?

- the small yellow band to activate while there is the BIG BLUE 2 cm above.

That makes redundancy ladies and gentlemen devs  for something that had to be simple  fast and efficient.

For the background I let you manage.",fr,Hello Returns    Thank you already     Then    the capcha to activate the app  What is the advantage     the small yellow band to activate while there is the BIG BLUE   cm above   That makes redundancy ladies and gentlemen devs  for something that had to be simple  fast and efficient   For the background I let you manage ,Domain_Specific,"manag, manag",0.071428571,Positive,0,0,1,0,,0,0,0,0
69,7/15/20 5:24,1511279125,StopCovid France,fr,1.1.1,Laurentdb,1,Besoin de réactiver suite à mise à jour,"Dès la sortie de l’application je l’avais installé et activé. Hier je relance l’application pour voir s’il y a eu des changements et la je m’aperçois que je dois l’activer de nouveau. Autrement dit, cela n’a servi à rien. La France aurait dû utiliser le système d’Apple et de Google au lieu de faire une application pas stable et qui donc fait croire au gens qu’on va les protéger.",Need to reactivate following update As soon as the application was released  I had it installed and activated. Yesterday I relaunch the application to see if there have been any changes and I realize that I have to activate it again. In other words  it was pointless. France should have used the Apple and Google system instead of making an unstable application that makes people believe that we are going to protect them.,fr,Need to reactivate following update As soon as the application was released  I had it installed and activated  Yesterday I relaunch the application to see if there have been any changes and I realize that I have to activate it again  In other words  it was pointless  France should have used the Apple and Google system instead of making an unstable application that makes people believe that we are going to protect them ,"Domain_Specific, Location, Privacy","franc, protect, follow, applic",0.121212121,Neutral,0,0,1,0,,0,1,1,0
72,7/13/20 17:16,1511279125,StopCovid France,fr,1.1.1,mcsaisai,2,Écart de fiabilité,"13/07/20 - 1 mois après mon précédent avis  je constate en lisant tous les commentaires publiés depuis qu’il n’y a pas eu de correction aux problèmes récurrents indiqués dans les avis :
- déconnections intempestives
- consommation excessive de la batterie
Toutes les personnes que j’avais convaincu d’utiliser l’application, on décidées de ne plus l’utiliser. En tant que personne à risque, je trouve désolant de constater que la France est incapable de développer une simple application qui est capitale pour la santé et la sécurité des personnes. 
Les chinois, les coréens et d’autres pays qui ont mis en place leur propre application et très rapidement doivent se tordre de rire...
Le contrôle dans les aéroports en France doit être du même niveau avec des appareils de prise de température non fiables. Pauvre France 

16/06/20 - L’application est simple d’utilisation mais il y a 2 gros soucis, le premier est la sollicitation excessive de la batterie, en l’utilisant il faut recharger 2 fois par jour un iPhone XR
Le second souci est la désactivation de l’application lors de sa mise à jour. A cause de ce dysfonctionnement je n’ai pas eu de suivi pendant tout un WE, je m’en suis aperçu par hasard 3 jours après en essayant de convaincre quelqu’un d’utiliser l’application sans cela l’arrêt du suivi aurait durée beaucoup plus longtemps. Je considère cette déconnection sans en être informé comme un manque total de fiabilité.","Reliability gap 07/13/20 - 1 month after my previous review I see from reading all the comments posted since that there has been no correction to the recurring issues indicated in the reviews:
- untimely disconnections
- excessive battery consumption
All the people I had convinced to use the app  we decided not to use it anymore. As a person at risk  I find it sad to note that France is unable to develop a simple application which is essential for the health and safety of people.
The Chinese  Koreans and other countries who have set up their own app and very quickly have to laugh ...
Control at airports in France must be at the same level with unreliable temperature measuring devices. Poor France

06/16/20 - The application is easy to use but there are 2 big concerns  the first is the excessive demand on the battery  when using it you have to recharge an iPhone XR twice a day
The second concern is the deactivation of the application during its update. Because of this dysfunction I did not have a follow-up for a whole week  I noticed it by chance 3 days later while trying to convince someone to use the application without it stopping the follow-up would have duration much longer. I consider this disconnection without being informed of it as a total lack of reliability.",fr,Reliability gap              month after my previous review I see from reading all the comments posted since that there has been no correction to the recurring issues indicated in the reviews    untimely disconnections   excessive battery consumption All the people I had convinced to use the app  we decided not to use it anymore  As a person at risk  I find it sad to note that France is unable to develop a simple application which is essential for the health and safety of people  The Chinese  Koreans and other countries who have set up their own app and very quickly have to laugh     Control at airports in France must be at the same level with unreliable temperature measuring devices  Poor France             The application is easy to use but there are   big concerns  the first is the excessive demand on the battery  when using it you have to recharge an iPhone XR twice a day The second concern is the deactivation of the application during its update  Because of this dysfunction I did not have a follow up for a whole week  I noticed it by chance   days later while trying to convince someone to use the application without it stopping the follow up would have duration much longer  I consider this disconnection without being informed of it as a total lack of reliability ,"Domain_Specific, Emotional, Language, Location","sad, concern, countri, chines, korean, countri, franc, measur, recharg, follow, level, comment, applic",0.119266055,Negative,0,0,1,1,,1,1,0,0
