,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
38,12/5/20 14:22,mx.covidradar.radar,CovidRadar.mx,es,Alma Rosa Guerra,4,"Me gustó la aplicación, conmigo funciona excelente, quienes dicen de la pantalla en negro, revisen sus celulares y la versión de Android, esperemos y sigan mas usuarios utilizándola."," I liked the application, it works excellent with me, those who say about the black screen, check their cell phones and the Android version, let's hope and more users continue using it. ",es, I liked the application  it works excellent with me  those who say about the black screen  check their cell phones and the Android version  let s hope and more users continue using it  ,Domain_Specific,applic,0.058823529,Positive,,,1,0,,0,0,0,0
39,12/5/20 10:22,mx.covidradar.radar,CovidRadar.mx,es,Mayra Rojas,1,"No funciona se queda la pantalla en inicio dice enviando datos y de ahí no pasa, la desinstale"," It does not work, the home screen remains, it says sending data and then it does not happen, uninstall it ",es, It does not work  the home screen remains  it says sending data and then it does not happen  uninstall it ,Privacy,data,0.090909091,Neutral,,,0,0,,0,0,1,0
41,12/5/20 3:23,mx.covidradar.radar,CovidRadar.mx,es,P G,3,Es normal que esta app este mande y mande notificaciones a cada rato? Todavia la tengo a prueba para ver que tanta bateria gasta, Is it normal for this app to send and send notifications all the time? I still have it tested to see how much battery it uses ,es, Is it normal for this app to send and send notifications all the time  I still have it tested to see how much battery it uses ,Domain_Specific,normal,0.083333333,Neutral,,,1,0,,0,0,0,0
42,12/5/20 2:32,mx.covidradar.radar,CovidRadar.mx,es,Martin Hernandez,2,NO PUEDO ABRIR LA APP SE PONE NEGRA LA PANTALLA PERMITI MI UBICACION Y NO MAS Y YA NO ME DEJO ABRIRLA, I CAN'T OPEN THE APP THE SCREEN GOES BLACK I ALLOWED MY LOCATION AND NO MORE AND IT NO LONGER LET ME OPEN IT ,pt, I CAN T OPEN THE APP THE SCREEN GOES BLACK I ALLOWED MY LOCATION AND NO MORE AND IT NO LONGER LET ME OPEN IT ,"Domain_Specific, Privacy","locat, locat",0.2,Negative,,,1,0,,0,0,1,0
43,12/5/20 0:57,mx.covidradar.radar,CovidRadar.mx,es,Marco Arioch Rojas,5,Aplicación recomendada por el gobierno de Nuevo León (Y), Application recommended by the government of Nuevo León (Y) ,es, Application recommended by the government of Nuevo Le n  Y  ,Domain_Specific,applic,0.166666667,Positive,,,1,0,,0,0,0,0
46,11/5/20 21:01,mx.covidradar.radar,CovidRadar.mx,es,leonel MARTINEZ,5,Excelente aplicación recomendada, Excellent recommended application ,es, Excellent recommended application ,Domain_Specific,applic,0.333333333,Positive,,,1,0,,0,0,0,0
47,11/5/20 20:55,mx.covidradar.radar,CovidRadar.mx,es,Juan Martinez,3,Me parece útil sin embargo mi esposo no pudo descargarlo ya que compartimos la misma cuenta de Google y eso y le quita utilidad debería ser para cada dispositivo particularmente," I find it useful, however my husband could not download it since we share the same Google account and that and it takes away usefulness should be for each device particularly ",es, I find it useful  however my husband could not download it since we share the same Google account and that and it takes away usefulness should be for each device particularly ,Domain_Specific,account,0.066666667,Positive,,,1,0,,0,0,0,0
51,11/5/20 20:16,mx.covidradar.radar,CovidRadar.mx,es,Perla jazmin Aquino Estrada,5,Esta es la aplicación para nuevo leon???, This is the application for new lion ??? ,es, This is the application for new lion     ,Domain_Specific,applic,0.333333333,Neutral,,,1,0,,0,0,0,0
54,11/5/20 14:20,mx.covidradar.radar,CovidRadar.mx,es,Luis Pacheco,3,"Buena aplicación aunque, lleva más de 10 días publicada y tan solo lleva alrededor de 50 descargas...si las personas no lo descargan no funciona... En un país como Japón este tipo de aplicaciones es ideal ya que allá se usa el celular para prácticamente todo. Deberían mencionar que al abrir la aplicación se genera una notificación permanente en la barra de tareas y se caracteriza por ser solo un pixel... Algunos lo pueden ver como un fallo del teléfono como un pixel apagado"," Good application although, it has been published for more than 10 days and it only takes about 50 downloads ... if people do not download it it does not work ... In a country like Japan this type of application is ideal since the cell phone is used there for practically everything. They should mention that when opening the application a permanent notification is generated in the taskbar and it is characterized by being only one pixel ... Some may see it as a phone failure as a pixel off ",es, Good application although  it has been published for more than    days and it only takes about    downloads     if people do not download it it does not work     In a country like Japan this type of application is ideal since the cell phone is used there for practically everything  They should mention that when opening the application a permanent notification is generated in the taskbar and it is characterized by being only one pixel     Some may see it as a phone failure as a pixel off ,"Domain_Specific, Language, Location","countri, countri, japan, applic",0.1,Positive,,,1,0,,1,1,0,0
55,10/5/20 22:42,mx.covidradar.radar,CovidRadar.mx,es,Hernan Maiz,1,Quién va a ir con una bandera anunciando?????, Who is going to go with a banner announcing ????? ,es, Who is going to go with a banner announcing       ,Domain_Specific,announc,0.25,Neutral,,,1,0,,0,0,0,0
