,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
30,7/25/20 7:49,1507150431,EHTERAZ,us,5.1,Mohammed Qatar3,1,مشكل كبير,عندي مشكلة في تطبيق احتراز يعطيني خطاء في كود التفعيل وما يوصلني كود التفعيل مما ترتب عليه  عدم خروجي من المنزل وتسبب لي في خساره مادية ونفسيه لي ،!,I have a big problem with the Precaution app that gives me an error in the activation code and what the activation code delivers to me  which resulted in not leaving the house and causing me to lose myself financially and psychologically!,ar,I have a big problem with the Precaution app that gives me an error in the activation code and what the activation code delivers to me  which resulted in not leaving the house and causing me to lose myself financially and psychologically ,Domain_Specific,financi,0.055555556,Negative,0,0,1,0,,0,0,0,0
31,7/23/20 8:18,1507150431,EHTERAZ,qa,5.1,pappuchichu,4,This application is not there iPhone 6,This application is not there ??? Why???, This application is not there iPhone 6 This application is not there ??? Why??? ,en, This application is not there iPhone   This application is not there     Why    ,Domain_Specific,applic,0.25,Neutral,0,0,1,0,,0,0,0,0
34,7/19/20 19:09,1507150431,EHTERAZ,qa,5.1,OmerTR89,5,My suggestion,Please if you can write the age down of the name so we can know how old the one who use it because some kids around 11 they have it so we must know please thanks so much, My suggestion Please if you can write the age down of the name so we can know how old the one who use it because some kids around 11 they have it so we must know please thanks so much ,en, My suggestion Please if you can write the age down of the name so we can know how old the one who use it because some kids around    they have it so we must know please thanks so much ,Age,"kid, age, kid",0.176470588,Positive,1,0,0,0,,0,0,0,0
35,7/18/20 16:58,1507150431,EHTERAZ,us,5.1,maaabk,1,مشكلة,"تطبيق سيء جداً ، لماذا يجب في كل مرة ان ادخل البيانات وفي كل مره لا يستجيب ! 
ارجو ان تحلو هذه المشكلة","A very bad application problem  why should I enter data every time and every time it does not respond!
I hope you solve this problem",ar,A very bad application problem  why should I enter data every time and every time it does not respond  I hope you solve this problem,"Domain_Specific, Privacy","data, respond, enter, applic",0.25,Negative,0,0,1,0,,0,0,1,0
39,7/14/20 22:12,1507150431,EHTERAZ,qa,5.1,H1696,1,Disappointed,I am an Omani citizen here in Qatar which means I’m unable to register on EHTERAZ since I don’t require a visa when I enter and my ID is Omani. I’m unable to even go to the supermarket and buy my basic necessities. Kindly find a solution., Disappointed I am an Omani citizen here in Qatar which means I’m unable to register on EHTERAZ since I don’t require a visa when I enter and my ID is Omani. I’m unable to even go to the supermarket and buy my basic necessities. Kindly find a solution. ,en, Disappointed I am an Omani citizen here in Qatar which means I m unable to register on EHTERAZ since I don t require a visa when I enter and my ID is Omani  I m unable to even go to the supermarket and buy my basic necessities  Kindly find a solution  ,"Domain_Specific, Location, Socio_economic_Status","buy, qatar, enter",0.125,Positive,0,0,1,0,,0,1,0,1
41,7/14/20 0:15,1507150431,EHTERAZ,in,5.1,Ankur juneja,2,iPhone 8 view compatibility issue,"I am only able to see green and yellow color info at the bottom under QR code on the homepage but not able to scroll down to see the full info written on the landing page 
iPhone 8 screen compatibility needs to be added I guess"," iPhone 8 view compatibility issue I am only able to see green and yellow color info at the bottom under QR code on the homepage but not able to scroll down to see the full info written on the landing page 
iPhone 8 screen compatibility needs to be added I guess ",en, iPhone   view compatibility issue I am only able to see green and yellow color info at the bottom under QR code on the homepage but not able to scroll down to see the full info written on the landing page  iPhone   screen compatibility needs to be added I guess ,"Domain_Specific, Location","land, color, bottom",0.103448276,Neutral,0,0,1,0,,0,1,0,0
43,7/12/20 8:49,1507150431,EHTERAZ,qa,5.1,opwpwkwj,1,Can’t install in iPhone 6,I can’t install ehtraz caz I have iPhone 6 the application is for iOS 13 and my is iOS 12 I can’t update, Can’t install in iPhone 6 I can’t install ehtraz caz I have iPhone 6 the application is for iOS 13 and my is iOS 12 I can’t update ,en, Can t install in iPhone   I can t install ehtraz caz I have iPhone   the application is for iOS    and my is iOS    I can t update ,Domain_Specific,applic,0.1,Neutral,0,0,1,0,,0,0,0,0
44,7/11/20 15:18,1507150431,EHTERAZ,qa,5.1,jehadabdelaziz,1,فاشل,تطبيق فاشل عم يفصل ومو شغال,Failed application failed because it disconnects and is running,ar,Failed application failed because it disconnects and is running,Domain_Specific,"run, applic",0.333333333,Negative,0,0,1,0,,0,0,0,0
45,7/11/20 6:13,1507150431,EHTERAZ,qa,5.1,My Fav Qatar,5,Does not support iPhone iOS 12.4.7,"Dear developer 
Request you to make this app compatible for iOS older than 13.1
Because people are still using iPhone 6 32GB that doesn’t allow to update the software to iOS 13.1 or later due to iPhones own limitations. This has been verified directly with Apple support.
Since this app is mandatory in Qatar appreciate your support.

Thanks 

Harish"," Does not support iPhone iOS 12.4.7 Dear developer 
Request you to make this app compatible for iOS older than 13.1
Because people are still using iPhone 6 32GB that doesn’t allow to update the software to iOS 13.1 or later due to iPhones own limitations. This has been verified directly with Apple support.
Since this app is mandatory in Qatar appreciate your support.

Thanks 

Harish ",en, Does not support iPhone iOS        Dear developer  Request you to make this app compatible for iOS older than      Because people are still using iPhone     GB that doesn t allow to update the software to iOS      or later due to iPhones own limitations  This has been verified directly with Apple support  Since this app is mandatory in Qatar appreciate your support   Thanks   Harish ,"Age, Location","older, qatar",0.052631579,Positive,1,0,0,0,,0,1,0,0
46,7/7/20 16:49,1507150431,EHTERAZ,us,5.1,Sultan6996,1,iOS 13.1 Required?!,"The app for some reason demands that the iPhone have the latest iOS version which is not available on iPhone 6. Why should I be rejected entry to even the grocery store just because I have an older phone that doesn’t download this demanding app. It apparently is the LAW to download this app or you will be fined, and yet the sheer inconvenience that comes with this app makes it that much harder to live here during the pandemic. On top of that, the app took data that it wasn’t supposed to from phones, compromising privacy unnecessarily, and that was supposedly “fixed” but it was not even addressed in the update history. Privacy is a basic human right, and I should not sacrifice my privacy for the sake of an app that could operate just as well without sucking information from my phone.", iOS 13.1 Required?! The app for some reason demands that the iPhone have the latest iOS version which is not available on iPhone 6. Why should I be rejected entry to even the grocery store just because I have an older phone that doesn’t download this demanding app. It apparently is the LAW to download this app or you will be fined  and yet the sheer inconvenience that comes with this app makes it that much harder to live here during the pandemic. On top of that  the app took data that it wasn’t supposed to from phones  compromising privacy unnecessarily  and that was supposedly “fixed” but it was not even addressed in the update history. Privacy is a basic human right  and I should not sacrifice my privacy for the sake of an app that could operate just as well without sucking information from my phone. ,en, iOS      Required   The app for some reason demands that the iPhone have the latest iOS version which is not available on iPhone    Why should I be rejected entry to even the grocery store just because I have an older phone that doesn t download this demanding app  It apparently is the LAW to download this app or you will be fined  and yet the sheer inconvenience that comes with this app makes it that much harder to live here during the pandemic  On top of that  the app took data that it wasn t supposed to from phones  compromising privacy unnecessarily  and that was supposedly  fixed  but it was not even addressed in the update history  Privacy is a basic human right  and I should not sacrifice my privacy for the sake of an app that could operate just as well without sucking information from my phone  ,"Age, Domain_Specific, Privacy","older, data, privaci, address",0.057971014,Negative,1,0,1,0,,0,0,1,0
49,7/7/20 12:10,1507150431,EHTERAZ,us,5.1,Az Details,1,BIG BROTHER IS WATCHING YOU,literally., BIG BROTHER IS WATCHING YOU literally. ,en, BIG BROTHER IS WATCHING YOU literally  ,Domain_Specific,brother,0.25,Neutral,0,0,1,0,,0,0,0,0
50,7/3/20 22:56,1507150431,EHTERAZ,in,5.1,ehtiraz,5,ihtiraz qatar,ihtiraz,Precaution Qatar precaution,sq,Precaution Qatar precaution,Location,qatar,0.333333333,Neutral,0,0,0,0,,0,1,0,0
52,7/3/20 6:01,1507150431,EHTERAZ,gb,5.1,Lostmyusername,1,It doesn’t work for 12 OS.,"To use this mandatory app to gain access to any public place, you will have to buy a new iPhone.", It doesn’t work for 12 OS. To use this mandatory app to gain access to any public place  you will have to buy a new iPhone. ,en, It doesn t work for    OS  To use this mandatory app to gain access to any public place  you will have to buy a new iPhone  ,Socio_economic_Status,buy,0.076923077,Positive,0,0,0,0,,0,0,0,1
53,7/2/20 3:18,1507150431,EHTERAZ,qa,5.1,kennyirish,1,"ERROR , PLEASE TRY AGAIN","Details correct but error, please try again. Tried to call 109 for 100x nobody’s answering my call.", ERROR   PLEASE TRY AGAIN Details correct but error  please try again. Tried to call 109 for 100x nobody’s answering my call. ,en, ERROR   PLEASE TRY AGAIN Details correct but error  please try again  Tried to call     for    x nobody s answering my call  ,Domain_Specific,answer,0.071428571,Negative,0,0,1,0,,0,0,0,0
55,7/1/20 16:13,1507150431,EHTERAZ,qa,5.1,mohdrafi92,1,Error registering details,"My EHTERAZ application was working fine till today morning 1/july/2020 . It logged out automatically and when I again filled up my details it is showing as “ error please try again” . When i contacted the customer care they told me wait for 5 hours and after 5 hours the application responded the same way. Its been more than 24 hours still facing the same issue, when i used my office mobile number it was showing the same error and when i used my friends mobile number he received OTP but unfortunately he was using same mobile number for his EHTERAZ app. Need an urgent solution for this because i couldn't go out for my work without this application.", Error registering details My EHTERAZ application was working fine till today morning 1/july/2020 . It logged out automatically and when I again filled up my details it is showing as “ error please try again” . When i contacted the customer care they told me wait for 5 hours and after 5 hours the application responded the same way. Its been more than 24 hours still facing the same issue  when i used my office mobile number it was showing the same error and when i used my friends mobile number he received OTP but unfortunately he was using same mobile number for his EHTERAZ app. Need an urgent solution for this because i couldn't go out for my work without this application. ,en, Error registering details My EHTERAZ application was working fine till today morning   july        It logged out automatically and when I again filled up my details it is showing as   error please try again    When i contacted the customer care they told me wait for   hours and after   hours the application responded the same way  Its been more than    hours still facing the same issue  when i used my office mobile number it was showing the same error and when i used my friends mobile number he received OTP but unfortunately he was using same mobile number for his EHTERAZ app  Need an urgent solution for this because i couldn t go out for my work without this application  ,Domain_Specific,"custom, respond, receiv, applic",0.06779661,Positive,0,0,1,0,,0,0,0,0
56,7/1/20 16:07,1507150431,EHTERAZ,gb,5.1,dnalyrolg,1,Error in registration,"Hi, I have been trying for the past two days to Register my app and it’s been displaying an error message. I tried calling 109 but I couldn’t get through. Please assist with this because I haven’t been able to go to the shop  as they wouldn’t allow me enter.", Error in registration Hi  I have been trying for the past two days to Register my app and it’s been displaying an error message. I tried calling 109 but I couldn’t get through. Please assist with this because I haven’t been able to go to the shop  as they wouldn’t allow me enter. ,en, Error in registration Hi  I have been trying for the past two days to Register my app and it s been displaying an error message  I tried calling     but I couldn t get through  Please assist with this because I haven t been able to go to the shop  as they wouldn t allow me enter  ,Domain_Specific,"enter, display",0.086956522,Positive,0,0,1,0,,0,0,0,0
57,7/1/20 2:25,1507150431,EHTERAZ,qa,5.1,xxfyxz,1,Zero Status,The app is only showing question mark and so I can not access daily needs like medical and groceries since app is mandatory. Technical team promised to call in 24 hours but nothing and it’s now one week of waiting. The app is not reliable and is honestly a bit stressful at this point., Zero Status The app is only showing question mark and so I can not access daily needs like medical and groceries since app is mandatory. Technical team promised to call in 24 hours but nothing and it’s now one week of waiting. The app is not reliable and is honestly a bit stressful at this point. ,en, Zero Status The app is only showing question mark and so I can not access daily needs like medical and groceries since app is mandatory  Technical team promised to call in    hours but nothing and it s now one week of waiting  The app is not reliable and is honestly a bit stressful at this point  ,"Domain_Specific, Emotional, Socio_economic_Status","stress, technic, medic",0.096774194,Positive,0,0,1,1,,0,0,0,1
58,6/30/20 21:37,1507150431,EHTERAZ,qa,5.1,treycdz,3,Please help,seriously struggling..can’t update the app plus the help line keeps saying they’ll call in 2hours..it’s been almost 20hours no response yet I need to go outside 🥺, Please help seriously struggling..can’t update the app plus the help line keeps saying they’ll call in 2hours..it’s been almost 20hours no response yet I need to go outside 🥺 ,en, Please help seriously struggling  can t update the app plus the help line keeps saying they ll call in  hours  it s been almost   hours no response yet I need to go outside   ,Domain_Specific,outsid,0.05,Positive,0,0,1,0,,0,0,0,0
60,6/30/20 12:03,1507150431,EHTERAZ,qa,5.1,rishyosh,1,Not working properly,Application doesn’t not work at all....., Not working properly Application doesn’t not work at all..... ,en, Not working properly Application doesn t not work at all      ,Domain_Specific,applic,0.25,Neutral,0,0,1,0,,0,0,0,0
62,6/29/20 11:50,1507150431,EHTERAZ,us,5.1,saleh77976446,1,التحديث الجديد عله عطلت اموري عند المراجعات للدوائر الحكومية,انصحكم على التطبيق القديم افضل من الجديد مليون مره,The new update is a bug that has disabled Amore when reviews of government departments  I advise you on the old application a million times better than the new one,ar,The new update is a bug that has disabled Amore when reviews of government departments  I advise you on the old application a million times better than the new one,"Disability, Domain_Specific","disabl, applic",0.125,Positive,0,1,1,0,,0,0,0,0
65,6/28/20 14:37,1507150431,EHTERAZ,qa,5.1,jungkooks_toessss,1,Doesn’t work on all models,I gave this app a one star because I could not download it with an iPhone 7-S. Please fix this as this inconveniently makes me stay at home. Waiting for the new improved update., Doesn’t work on all models I gave this app a one star because I could not download it with an iPhone 7-S. Please fix this as this inconveniently makes me stay at home. Waiting for the new improved update. ,en, Doesn t work on all models I gave this app a one star because I could not download it with an iPhone   S  Please fix this as this inconveniently makes me stay at home  Waiting for the new improved update  ,Domain_Specific,model,0.05,Positive,0,0,1,0,,0,0,0,0
66,6/28/20 10:33,1507150431,EHTERAZ,qa,5.1,jaltsra,1,Bugs,"After the recent update, my 6s doesn’t support the application, it says “YOUR PHONE SIMULATOR or JAILBROKEN” the developers should address the issue", Bugs After the recent update  my 6s doesn’t support the application  it says “YOUR PHONE SIMULATOR or JAILBROKEN” the developers should address the issue ,en, Bugs After the recent update  my  s doesn t support the application  it says  YOUR PHONE SIMULATOR or JAILBROKEN  the developers should address the issue ,Domain_Specific,"applic, address",0.166666667,Positive,0,0,1,0,,0,0,0,0
67,6/28/20 10:19,1507150431,EHTERAZ,us,5.1,Eimane,1,:),Please update the application for GCC people who are staying in Qatar and they DO NOT carry QID !!! You supposed to add the Passport number instead of the Visa cuz also they are not required to have a VISA !!!!!!, :) Please update the application for GCC people who are staying in Qatar and they DO NOT carry QID !!! You supposed to add the Passport number instead of the Visa cuz also they are not required to have a VISA !!!!!! ,en,    Please update the application for GCC people who are staying in Qatar and they DO NOT carry QID     You supposed to add the Passport number instead of the Visa cuz also they are not required to have a VISA        ,"Domain_Specific, Location","qatar, applic",0.105263158,Positive,0,0,1,0,,0,1,0,0
69,6/28/20 1:22,1507150431,EHTERAZ,qa,5.1,Borooq,1,مشكله,البرنامج يعلق ويطلع لي ان فيه مشكله بالرغم من صحة البيانات المدخلة ومو راضي يسجلني,The problem of the program is suspended and told me that there is a problem in it  despite the correctness of the entered data and you are satisfied with registering me,ar,The problem of the program is suspended and told me that there is a problem in it  despite the correctness of the entered data and you are satisfied with registering me,"Domain_Specific, Privacy","data, enter",0.181818182,Negative,0,0,1,0,,0,0,1,0
72,6/27/20 17:43,1507150431,EHTERAZ,ca,5.1,Smosh soccer,1,Collects data for no reason,This app is accessing many different programs that it should not. This app is the definition of spyware, Collects data for no reason This app is accessing many different programs that it should not. This app is the definition of spyware ,en, Collects data for no reason This app is accessing many different programs that it should not  This app is the definition of spyware ,Privacy,data,0.090909091,Negative,0,0,0,0,,0,0,1,0
73,6/27/20 12:40,1507150431,EHTERAZ,us,5.1,Jassim_Althani,2,Limited information and usability,"When checked people will get close to read the watch, we need the following fixes:
1- dynamic moving barcode
2- bigger watch or display to show from distance
3- ID picture of the user and any medical precautionary tags (age/medical conditions)
4- ability to display code on Apple Watch 
5-after testing a confirmation to allow travel
6- increase radius and point to infected person

Seriously you could’ve done way much better with available resources!!!

Very primitive outdated work !"," Limited information and usability When checked people will get close to read the watch  we need the following fixes:
1- dynamic moving barcode
2- bigger watch or display to show from distance
3- ID picture of the user and any medical precautionary tags (age/medical conditions)
4- ability to display code on Apple Watch 
5-after testing a confirmation to allow travel
6- increase radius and point to infected person

Seriously you could’ve done way much better with available resources!!!

Very primitive outdated work ! ",en, Limited information and usability When checked people will get close to read the watch  we need the following fixes     dynamic moving barcode    bigger watch or display to show from distance    ID picture of the user and any medical precautionary tags  age medical conditions     ability to display code on Apple Watch    after testing a confirmation to allow travel    increase radius and point to infected person  Seriously you could ve done way much better with available resources     Very primitive outdated work   ,"Age, Domain_Specific","age, display, follow, medic",0.071428571,Positive,1,0,1,0,,0,0,0,0
75,6/27/20 9:21,1507150431,EHTERAZ,qa,5.1,Saif1113,1,Poor device support,"This application works only on high end phones/tabs or a very limited number of devices.
I have iphone 6 and now I have to purchase another phone to go outside my house, since I cannot go out without this application installed on phone."," Poor device support This application works only on high end phones/tabs or a very limited number of devices.
I have iphone 6 and now I have to purchase another phone to go outside my house  since I cannot go out without this application installed on phone. ",en, Poor device support This application works only on high end phones tabs or a very limited number of devices  I have iphone   and now I have to purchase another phone to go outside my house  since I cannot go out without this application installed on phone  ,Domain_Specific,"outsid, applic",0.074074074,Negative,0,0,1,0,,0,0,0,0
78,6/26/20 21:15,1507150431,EHTERAZ,us,5.1,Kian shaaban,5,Come on...,"You sit here talking about how you will download this app when it’s better or restricts your privacy less. You know it’s the law to download this, it’s not a terrible app even though the UI is a little dated. And I mean come on, what scandalous things do you think the government of a relatively small Arab country is going to do with your information?", Come on... You sit here talking about how you will download this app when it’s better or restricts your privacy less. You know it’s the law to download this  it’s not a terrible app even though the UI is a little dated. And I mean come on  what scandalous things do you think the government of a relatively small Arab country is going to do with your information? ,en, Come on    You sit here talking about how you will download this app when it s better or restricts your privacy less  You know it s the law to download this  it s not a terrible app even though the UI is a little dated  And I mean come on  what scandalous things do you think the government of a relatively small Arab country is going to do with your information  ,"Language, Location, Privacy","countri, arab, countri, privaci",0.129032258,Negative,0,0,0,0,,1,1,1,0
79,6/26/20 19:44,1507150431,EHTERAZ,qa,5.1,HonestBuyer,4,Make date & time a lot larger,"Please make the date and time a lot larger I.e.: huge font display for security be able to see them from far and make sure people are showing live app with moving current time and not a photoshopped screenshot.
Time is following phone settings and when time is set to am/pm the seconds are not moving visibly. Also notification of proximity can not be read in full because they disappear and are not saved in app’s notification log."," Make date & time a lot larger Please make the date and time a lot larger I.e.: huge font display for security be able to see them from far and make sure people are showing live app with moving current time and not a photoshopped screenshot.
Time is following phone settings and when time is set to am/pm the seconds are not moving visibly. Also notification of proximity can not be read in full because they disappear and are not saved in app’s notification log. ",en, Make date   time a lot larger Please make the date and time a lot larger I e   huge font display for security be able to see them from far and make sure people are showing live app with moving current time and not a photoshopped screenshot  Time is following phone settings and when time is set to am pm the seconds are not moving visibly  Also notification of proximity can not be read in full because they disappear and are not saved in app s notification log  ,"Domain_Specific, Privacy","secur, secur, display, follow",0.078431373,Positive,0,0,1,0,,0,0,1,0
80,6/26/20 13:15,1507150431,EHTERAZ,qa,5.1,!/)$/!,1,What is API Key ??,Please tell me what is the meaning of API I entered oTP then the application is showing APIKEy  why is this happening 😡, What is API Key ?? Please tell me what is the meaning of API I entered oTP then the application is showing APIKEy  why is this happening 😡 ,en, What is API Key    Please tell me what is the meaning of API I entered oTP then the application is showing APIKEy  why is this happening   ,Domain_Specific,"enter, applic",0.153846154,Positive,0,0,1,0,,0,0,0,0
81,6/26/20 12:47,1507150431,EHTERAZ,us,5.1,Al-Sharam,5,رادار كورونا العجيب,البرنامج رائع جداً ونشعر بعد الله في وجودة بأمان من الوباء ، وهي اداة اكثر من ممتازة لمعرفة المصاب من المخالط من السليم ، واتمنى من القائمين عليه اضافة خدمات جديدة ليكون بذلك درع وحماية لنا جميعاً من هذا الوباء او اي وباء آخر في المستقبل .,Corona's amazing radar The program is very wonderful  and we feel after God in quality and safety from the epidemic  and it is a more than excellent tool to find out who has been in contact with sound  and I hope those in charge of it will add new services to be a shield and protection for us all from this epidemic or any other epidemic in the future.,ar,Corona s amazing radar The program is very wonderful  and we feel after God in quality and safety from the epidemic  and it is a more than excellent tool to find out who has been in contact with sound  and I hope those in charge of it will add new services to be a shield and protection for us all from this epidemic or any other epidemic in the future ,"Domain_Specific, Privacy","protect, servic, servic",0.107142857,Positive,0,0,1,0,,0,0,1,0
