,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
28,8/12/20 7:22,1511667597,NZ COVID Tracer,nz,1.2.0,$?d4,1,Sam,Absolutely hopeless. It tells me that my email address has an account but doesn’t let me open so when I reset my password it tells me that there is no account with my email. Therefore I cannot get into the app to use it., Sam Absolutely hopeless. It tells me that my email address has an account but doesn’t let me open so when I reset my password it tells me that there is no account with my email. Therefore I cannot get into the app to use it. ,en, Sam Absolutely hopeless  It tells me that my email address has an account but doesn t let me open so when I reset my password it tells me that there is no account with my email  Therefore I cannot get into the app to use it  ,Domain_Specific,"account, address",0.111111111,Negative,0,,1,0,,0,0,0,0
29,8/12/20 7:21,1511667597,NZ COVID Tracer,nz,1.2.0,imcooldude12345,1,terrible not letting me make a account,the news and school is encouraging to get the app and it’s mucking me around and i can’t be the only one, terrible not letting me make a account the news and school is encouraging to get the app and it’s mucking me around and i can’t be the only one ,en, terrible not letting me make a account the news and school is encouraging to get the app and it s mucking me around and i can t be the only one ,"Age, Domain_Specific","school, account",0.153846154,Positive,1,,1,0,,0,0,0,0
31,8/12/20 7:19,1511667597,NZ COVID Tracer,nz,1.2.0,Chooks28,1,Useless,Every time I try to sign up it says “an account with the given email already exists” so I go to login and it says “an account with the given email does not exist”, Useless Every time I try to sign up it says “an account with the given email already exists” so I go to login and it says “an account with the given email does not exist” ,en, Useless Every time I try to sign up it says  an account with the given email already exists  so I go to login and it says  an account with the given email does not exist  ,Domain_Specific,account,0.052631579,Negative,0,,1,0,,0,0,0,0
35,8/12/20 7:11,1511667597,NZ COVID Tracer,nz,1.2.0,Travel helper,2,Rippl is a better bet,"Ok app but compared to Rippl just not there yet - ease of access, less privacy issues", Rippl is a better bet Ok app but compared to Rippl just not there yet - ease of access  less privacy issues ,en, Rippl is a better bet Ok app but compared to Rippl just not there yet   ease of access  less privacy issues ,Privacy,privaci,0.076923077,Neutral,0,,0,0,,0,0,1,0
36,8/12/20 6:47,1511667597,NZ COVID Tracer,nz,1.2.0,Kiwi Kev,1,No keypad on iPhone to type in numbers so can’t even create account,No keypad on iPhone to type in numbers so can’t even create, No keypad on iPhone to type in numbers so can’t even create account No keypad on iPhone to type in numbers so can’t even create ,en, No keypad on iPhone to type in numbers so can t even create account No keypad on iPhone to type in numbers so can t even create ,Domain_Specific,account,0.076923077,Negative,0,,1,0,,0,0,0,0
38,8/12/20 5:39,1511667597,NZ COVID Tracer,nz,1.2.0,zzzxzzz2020,3,Works well when it should but...,Had a to re-login but the password no longer works...  The reset password system also never arrives so guess I’ll have to set up myself under another email address., Works well when it should but... Had a to re-login but the password no longer works...  The reset password system also never arrives so guess I’ll have to set up myself under another email address. ,en, Works well when it should but    Had a to re login but the password no longer works     The reset password system also never arrives so guess I ll have to set up myself under another email address  ,Domain_Specific,address,0.058823529,Negative,0,,1,0,,0,0,0,0
39,8/12/20 5:38,1511667597,NZ COVID Tracer,nz,1.2.0,guturiyytty,1,Tracer App,Impossible to install . I share an email address with my husband. He has installed the app on his phone. When I try to install it says” this email already in use” or words to that effect. This must be a common problem for many couples., Tracer App Impossible to install . I share an email address with my husband. He has installed the app on his phone. When I try to install it says” this email already in use” or words to that effect. This must be a common problem for many couples. ,en, Tracer App Impossible to install   I share an email address with my husband  He has installed the app on his phone  When I try to install it says  this email already in use  or words to that effect  This must be a common problem for many couples  ,Domain_Specific,"tracer, address",0.083333333,Negative,0,,1,0,,0,0,0,0
40,8/12/20 5:28,1511667597,NZ COVID Tracer,nz,1.2.0,246Carol,2,😞,Be good if it was easy to long into and create an account, 😞 Be good if it was easy to long into and create an account ,en,   Be good if it was easy to long into and create an account ,Domain_Specific,account,0.2,Positive,0,,1,0,,0,0,0,0
41,8/12/20 5:23,1511667597,NZ COVID Tracer,nz,1.2.0,MJW63,1,Cant login or create a new account,I tried to create a new acct and it tells me my email address alredy exists. Then I put my email address in and say I forgot my password but the app tells me the email address doesnt exist. I did this 3 times with my different email addresses and each time the same error messages occurred. I cant do anything. HELP!!!, Cant login or create a new account I tried to create a new acct and it tells me my email address alredy exists. Then I put my email address in and say I forgot my password but the app tells me the email address doesnt exist. I did this 3 times with my different email addresses and each time the same error messages occurred. I cant do anything. HELP!!! ,en, Cant login or create a new account I tried to create a new acct and it tells me my email address alredy exists  Then I put my email address in and say I forgot my password but the app tells me the email address doesnt exist  I did this   times with my different email addresses and each time the same error messages occurred  I cant do anything  HELP    ,Domain_Specific,"account, address",0.054054054,Negative,0,,1,0,,0,0,0,0
45,8/12/20 4:43,1511667597,NZ COVID Tracer,nz,1.2.0,jacq$,1,COVID app,Unable to log onto the app so unable to use it. Unable to successfully change my password or get told I don’t have an account when previously told that I have one, COVID app Unable to log onto the app so unable to use it. Unable to successfully change my password or get told I don’t have an account when previously told that I have one ,en, COVID app Unable to log onto the app so unable to use it  Unable to successfully change my password or get told I don t have an account when previously told that I have one ,Domain_Specific,account,0.055555556,Positive,0,,1,0,,0,0,0,0
52,8/12/20 4:37,1511667597,NZ COVID Tracer,nz,1.2.0,lastcommand41,3,Unable to Sign Up,Have downloaded the App and we are unable to sign up using any of the email addresses we have. Have never signed up before., Unable to Sign Up Have downloaded the App and we are unable to sign up using any of the email addresses we have. Have never signed up before. ,en, Unable to Sign Up Have downloaded the App and we are unable to sign up using any of the email addresses we have  Have never signed up before  ,Domain_Specific,address,0.076923077,Neutral,0,,1,0,,0,0,0,0
53,8/12/20 4:37,1511667597,NZ COVID Tracer,nz,1.2.0,shivaanjali2020,1,Cannot register,Tried to register a couple of times and it does not let me enter the 6 digit verification code. I tried using other emaik addresses and it said that the email address was already in use (when clearly it is not)., Cannot register Tried to register a couple of times and it does not let me enter the 6 digit verification code. I tried using other emaik addresses and it said that the email address was already in use (when clearly it is not). ,en, Cannot register Tried to register a couple of times and it does not let me enter the   digit verification code  I tried using other emaik addresses and it said that the email address was already in use  when clearly it is not   ,Domain_Specific,"enter, address",0.095238095,Positive,0,,1,0,,0,0,0,0
54,8/12/20 4:37,1511667597,NZ COVID Tracer,nz,1.2.0,styvystyvy,3,Was ok...,"... now I can’t sign in. I had an account but that didn’t work anymore (tried to reset password, it’s telling me the email address does not exist; tried to sign up again, it’s telling me that the email address already exist).
Now tried to make a new account with a different email address, the verification code was sent but now it’s telling me that it’s an invalid code; tried with two different codes. 
Any advice?"," Was ok... ... now I can’t sign in. I had an account but that didn’t work anymore (tried to reset password  it’s telling me the email address does not exist; tried to sign up again  it’s telling me that the email address already exist).
Now tried to make a new account with a different email address  the verification code was sent but now it’s telling me that it’s an invalid code; tried with two different codes. 
Any advice? ",en, Was ok        now I can t sign in  I had an account but that didn t work anymore  tried to reset password  it s telling me the email address does not exist  tried to sign up again  it s telling me that the email address already exist   Now tried to make a new account with a different email address  the verification code was sent but now it s telling me that it s an invalid code  tried with two different codes   Any advice  ,Domain_Specific,"account, address",0.051282051,Positive,0,,1,0,,0,0,0,0
55,8/12/20 4:36,1511667597,NZ COVID Tracer,nz,1.2.0,水边竹,1,Couldn't create account,"Could not create an account,  always showed invalid number but I received the exactly that 6 numbers. Then you can never ever use that email address for login or to create a new account.already twice I tried,  Tied of trying...", Couldn't create account Could not create an account   always showed invalid number but I received the exactly that 6 numbers. Then you can never ever use that email address for login or to create a new account.already twice I tried   Tied of trying... ,en, Couldn t create account Could not create an account   always showed invalid number but I received the exactly that   numbers  Then you can never ever use that email address for login or to create a new account already twice I tried   Tied of trying    ,Domain_Specific,"receiv, account, address",0.115384615,Positive,0,,1,0,,0,0,0,0
57,8/12/20 4:36,1511667597,NZ COVID Tracer,nz,1.2.0,Belsnz,1,Can’t register,Tried to register on the app but it tells me that an account already exists with my email address but when I try to re-set password it says an account with that email address doesn’t exist! Tried a different email with same results. Not great., Can’t register Tried to register on the app but it tells me that an account already exists with my email address but when I try to re-set password it says an account with that email address doesn’t exist! Tried a different email with same results. Not great. ,en, Can t register Tried to register on the app but it tells me that an account already exists with my email address but when I try to re set password it says an account with that email address doesn t exist  Tried a different email with same results  Not great  ,Domain_Specific,"account, address",0.086956522,Negative,0,,1,0,,0,0,0,0
64,8/12/20 4:33,1511667597,NZ COVID Tracer,nz,1.2.0,Nismo8u,1,Rubbish and does not work,I enter my email. Is says i have an account. I log in it says wrong password. Reset password - email doesn't exist. Keep trying it resets. Go to log in. Email does not exist., Rubbish and does not work I enter my email. Is says i have an account. I log in it says wrong password. Reset password - email doesn't exist. Keep trying it resets. Go to log in. Email does not exist. ,en, Rubbish and does not work I enter my email  Is says i have an account  I log in it says wrong password  Reset password   email doesn t exist  Keep trying it resets  Go to log in  Email does not exist  ,Domain_Specific,"enter, account",0.086956522,Negative,0,,1,0,,0,0,0,0
65,8/12/20 4:32,1511667597,NZ COVID Tracer,nz,1.2.0,camog889,1,Rubbish,"Keeps telling me wrong verification code, email doesn’t exist etc. have been trying for days. Uninstalled etc. tried new account. Still useless", Rubbish Keeps telling me wrong verification code  email doesn’t exist etc. have been trying for days. Uninstalled etc. tried new account. Still useless ,en, Rubbish Keeps telling me wrong verification code  email doesn t exist etc  have been trying for days  Uninstalled etc  tried new account  Still useless ,Domain_Specific,account,0.055555556,Negative,0,,1,0,,0,0,0,0
69,8/12/20 4:31,1511667597,NZ COVID Tracer,nz,1.2.0,CraigWigg,1,Verification code alway in error,"Can not register 
Useless and waste of time like government border control-total fail"," Verification code alway in error Can not register 
Useless and waste of time like government border control-total fail ",en, Verification code alway in error Can not register  Useless and waste of time like government border control total fail ,Domain_Specific,border,0.071428571,Negative,0,,1,0,,0,0,0,0
70,8/12/20 4:31,1511667597,NZ COVID Tracer,nz,1.2.0,porto-learner,1,Unable to create an account,"When I try to create an account, it either tells me one already exists or takes me to the verification window, sends the code, then tells me the email address is invalid. 

So far, I’ve not been able to use the app."," Unable to create an account When I try to create an account  it either tells me one already exists or takes me to the verification window  sends the code  then tells me the email address is invalid. 

So far  I’ve not been able to use the app. ",en, Unable to create an account When I try to create an account  it either tells me one already exists or takes me to the verification window  sends the code  then tells me the email address is invalid    So far  I ve not been able to use the app  ,Domain_Specific,"account, address",0.083333333,Positive,0,,1,0,,0,0,0,0
71,8/12/20 4:28,1511667597,NZ COVID Tracer,nz,1.2.0,Ilovemyponybobby,1,Please fix!!,"I cannot log in, and when I put my email in for “forgot password” it says an account does not exist. So I go to sign up, but am told that an account attached to the email already exists. Please fix!", Please fix!! I cannot log in  and when I put my email in for “forgot password” it says an account does not exist. So I go to sign up  but am told that an account attached to the email already exists. Please fix! ,en, Please fix   I cannot log in  and when I put my email in for  forgot password  it says an account does not exist  So I go to sign up  but am told that an account attached to the email already exists  Please fix  ,Domain_Specific,"attach, account",0.095238095,Positive,0,,1,0,,0,0,0,0
72,8/12/20 4:28,1511667597,NZ COVID Tracer,nz,1.2.0,Htan028,1,Registered and received the code,"But the app keep saying invalid code. Tried to reset password, but can’t input email address", Registered and received the code But the app keep saying invalid code. Tried to reset password  but can’t input email address ,en, Registered and received the code But the app keep saying invalid code  Tried to reset password  but can t input email address ,Domain_Specific,"receiv, address",0.142857143,Neutral,0,,1,0,,0,0,0,0
76,8/12/20 4:26,1511667597,NZ COVID Tracer,nz,1.2.0,Fuzziest logic,1,Useless,"Trying to create account with my e-mail address. No luck. Account with e-mail address already exists. 

Ok no worries. Trying to reset password using the same e-mail address. Account with that e-mail address does not exist. 

Pfft"," Useless Trying to create account with my e-mail address. No luck. Account with e-mail address already exists. 

Ok no worries. Trying to reset password using the same e-mail address. Account with that e-mail address does not exist. 

Pfft ",en, Useless Trying to create account with my e mail address  No luck  Account with e mail address already exists    Ok no worries  Trying to reset password using the same e mail address  Account with that e mail address does not exist    Pfft ,"Domain_Specific, Emotional","worri, account, address",0.1,Positive,0,,1,1,,0,0,0,0
77,8/12/20 4:26,1511667597,NZ COVID Tracer,nz,1.2.0,Shawnaleaa,1,I can’t sign up!,Won’t let me put in my verification code when signing up so I can’t make an account!, I can’t sign up! Won’t let me put in my verification code when signing up so I can’t make an account! ,en, I can t sign up  Won t let me put in my verification code when signing up so I can t make an account  ,Domain_Specific,account,0.125,Positive,0,,1,0,,0,0,0,0
80,8/12/20 4:25,1511667597,NZ COVID Tracer,nz,1.2.0,eleinia_nz,1,Can’t log in,I downloaded this as soon as it was available. Could not log in from the start. Can’t create a new account as I exist. Can’t send password to myself as I don’t exist. Rubbish., Can’t log in I downloaded this as soon as it was available. Could not log in from the start. Can’t create a new account as I exist. Can’t send password to myself as I don’t exist. Rubbish. ,en, Can t log in I downloaded this as soon as it was available  Could not log in from the start  Can t create a new account as I exist  Can t send password to myself as I don t exist  Rubbish  ,Domain_Specific,account,0.066666667,Positive,0,,1,0,,0,0,0,0
82,8/12/20 4:25,1511667597,NZ COVID Tracer,nz,1.2.0,wrobexee,1,Waste of time,The app should this hard to use. Apparently I have already signed up but when I try and reset my password this account doesn’t exist. Joke of an app., Waste of time The app should this hard to use. Apparently I have already signed up but when I try and reset my password this account doesn’t exist. Joke of an app. ,en, Waste of time The app should this hard to use  Apparently I have already signed up but when I try and reset my password this account doesn t exist  Joke of an app  ,Domain_Specific,account,0.066666667,Positive,0,,1,0,,0,0,0,0
83,8/12/20 4:16,1511667597,NZ COVID Tracer,nz,1.2.0,Charm1977,3,Tracking,"Good idea for safety 
I cannot manually enter from my iphone 
Please update 12/8/20"," Tracking Good idea for safety 
I cannot manually enter from my iphone 
Please update 12/8/20 ",en, Tracking Good idea for safety  I cannot manually enter from my iphone  Please update         ,"Domain_Specific, Privacy","track, enter",0.222222222,Positive,0,,1,0,,0,0,1,0
86,8/12/20 0:17,1511667597,NZ COVID Tracer,nz,1.2.0,Jazzybelle04,1,Useless,I can’t enter any of my details because the keyboard doesn’t show up. Please fix then I will edit my feedback after I’ve been able to fully use the app :-), Useless I can’t enter any of my details because the keyboard doesn’t show up. Please fix then I will edit my feedback after I’ve been able to fully use the app :-) ,en, Useless I can t enter any of my details because the keyboard doesn t show up  Please fix then I will edit my feedback after I ve been able to fully use the app     ,Domain_Specific,enter,0.066666667,Negative,0,,1,0,,0,0,0,0
88,8/12/20,1511667597,NZ COVID Tracer,au,1.2.0,SillyMidOn79,2,Bugs with keyboard and logging in on iPhone XS,"Sometimes I tap in the email field to login but no keyboard appears, so I can’t verify my address.

Also trying to enter the six digit code for verification but no keyboard appears so again can’t enter the code.

These are pretty bad bugs and very early on in the login process and should have been caught."," Bugs with keyboard and logging in on iPhone XS Sometimes I tap in the email field to login but no keyboard appears  so I can’t verify my address.

Also trying to enter the six digit code for verification but no keyboard appears so again can’t enter the code.

These are pretty bad bugs and very early on in the login process and should have been caught. ",en, Bugs with keyboard and logging in on iPhone XS Sometimes I tap in the email field to login but no keyboard appears  so I can t verify my address   Also trying to enter the six digit code for verification but no keyboard appears so again can t enter the code   These are pretty bad bugs and very early on in the login process and should have been caught  ,Domain_Specific,"enter, address",0.060606061,Negative,0,,1,0,,0,0,0,0
89,8/11/20 23:50,1511667597,NZ COVID Tracer,nz,1.2.0,Tokyogtr1,1,What a croc,My only advice is sack whoever came up with this useless app. While you're at it sack the director general and the prime minister for failing to protect New Zealand. This app can't cure their stupidity., What a croc My only advice is sack whoever came up with this useless app. While you're at it sack the director general and the prime minister for failing to protect New Zealand. This app can't cure their stupidity. ,en, What a croc My only advice is sack whoever came up with this useless app  While you re at it sack the director general and the prime minister for failing to protect New Zealand  This app can t cure their stupidity  ,"Domain_Specific, Privacy","protect, director",0.1,Negative,0,,1,0,,0,0,1,0
90,8/11/20 23:23,1511667597,NZ COVID Tracer,nz,1.2.0,"pi,,o ff",1,Pi. Off,"What a waste of time ,two people can’t register the same email address", Pi. Off What a waste of time  two people can’t register the same email address ,en, Pi  Off What a waste of time  two people can t register the same email address ,Domain_Specific,address,0.125,Negative,0,,1,0,,0,0,0,0
92,8/11/20 22:08,1511667597,NZ COVID Tracer,nz,1.2.0,Isbvusbsha,1,Sign up problem,"I can’t even type my email address, and 6 dig. Numbers", Sign up problem I can’t even type my email address  and 6 dig. Numbers ,en, Sign up problem I can t even type my email address  and   dig  Numbers ,Domain_Specific,address,0.125,Negative,0,,1,0,,0,0,0,0
94,8/11/20 21:17,1511667597,NZ COVID Tracer,nz,1.2.0,adsus,1,Waste of time.,"Don’t bother with this. It logs you out and doesn’t save login information in Passwords and Security. Trying to remember login details everytime is a pain. If you forget your password, the reset function doesn’t work. (Doesn’t send email). 

Just frustrating."," Waste of time. Don’t bother with this. It logs you out and doesn’t save login information in Passwords and Security. Trying to remember login details everytime is a pain. If you forget your password  the reset function doesn’t work. (Doesn’t send email). 

Just frustrating. ",en, Waste of time  Don t bother with this  It logs you out and doesn t save login information in Passwords and Security  Trying to remember login details everytime is a pain  If you forget your password  the reset function doesn t work   Doesn t send email     Just frustrating  ,"Emotional, Privacy","frustrat, secur, secur",0.130434783,Negative,0,,0,1,,0,0,1,0
96,8/11/20 19:52,1511667597,NZ COVID Tracer,nz,1.2.0,DJFoster,2,Bluetooth?,"- Why not Bluetooth? When entering a place where someone close to you has already registered, why not allow the app to pick up the location details automatically from that person’s phone.
- Doesn’t appear to be regularly updated. 
- Doesn’t read other QR codes. I don’t think I’ve been able to successfully scan a code anywhere in Auckland.
- Other than the above, good job."," Bluetooth? - Why not Bluetooth? When entering a place where someone close to you has already registered  why not allow the app to pick up the location details automatically from that person’s phone.
- Doesn’t appear to be regularly updated. 
- Doesn’t read other QR codes. I don’t think I’ve been able to successfully scan a code anywhere in Auckland.
- Other than the above  good job. ",en, Bluetooth    Why not Bluetooth  When entering a place where someone close to you has already registered  why not allow the app to pick up the location details automatically from that person s phone    Doesn t appear to be regularly updated     Doesn t read other QR codes  I don t think I ve been able to successfully scan a code anywhere in Auckland    Other than the above  good job  ,"Domain_Specific, Privacy","locat, enter, locat",0.088235294,Positive,0,,1,0,,0,0,1,0
