,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
17,7/9/20 20:50,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Vit Semenec,5,"Problém je, že ta pidi skupinka lidí, kteří si něco do mobilu nainstalují, se ještě dělí mezi Mapy a tuto, vzájemně nekompatibilní. Lidí, kteři si dokáží přečíst zde reakce autorů, je zoufale málo a kvalitní nápovědu s popisem funkce už jen pár jedinců. Pro takové lidi něco tvořit, musí být krapet frustrující :-( Oceňuji ochranu soukromí, nesledování polohy, možnost monitoring snadno, třeba na noc vypnout. Rozumný popis, jak se poprat s různými spořiči baterie. Díky!",The problem is that the group of people who install something on their mobile phone is still divided between Maps and this one  which is incompatible with each other. There are desperately few people who can read the authors' reactions here  and only a few individuals have good help with describing the function. For such people to create something  it must be frustrating :-( I appreciate the privacy  not tracking the location  the ability to monitor easily  even for the night to turn off. A reasonable description of how to deal with various battery savers. Thanks!,cs,The problem is that the group of people who install something on their mobile phone is still divided between Maps and this one  which is incompatible with each other  There are desperately few people who can read the authors  reactions here  and only a few individuals have good help with describing the function  For such people to create something  it must be frustrating     I appreciate the privacy  not tracking the location  the ability to monitor easily  even for the night to turn off  A reasonable description of how to deal with various battery savers  Thanks ,"Domain_Specific, Emotional, Privacy","frustrat, locat, track, privaci, author, divid, locat, author",0.177777778,Positive,0,0,1,1,0,0,0,1,0
20,7/9/20 17:43,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,TheSam,1,Aplikace asi dobrá ale ty vole kolik lidí ji má minimum nikdo ji nezná ????,The application is probably good  but dude how many people have it at least no one knows it ????,cs,The application is probably good  but dude how many people have it at least no one knows it     ,Domain_Specific,applic,0.111111111,Negative,0,0,1,0,0,0,0,0,0
22,7/9/20 16:27,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Petr,5,"Využití Bluetooth pro daný účel byl výborný nápad. Pohyb majitele telefonu není nikde sledován, zachytí se pouze kontakty s jinými spuštěnými eRouškami. Data o těchto kontaktech odesílá každý v případě potřeby sám. Je ale třeba aplikaci více doporučovat ve sdělovacích prostředcích.",Using Bluetooth for this purpose was a great idea. The movement of the owner of the phone is not monitored anywhere  only the contacts with other running eTrips are captured. The data on these contacts is sent by everyone  if necessary. However  it is necessary to recommend the application more in the media.,cs,Using Bluetooth for this purpose was a great idea  The movement of the owner of the phone is not monitored anywhere  only the contacts with other running eTrips are captured  The data on these contacts is sent by everyone  if necessary  However  it is necessary to recommend the application more in the media ,"Domain_Specific, Privacy","data, run, applic",0.12,Positive,0,0,1,0,0,0,0,1,0
23,7/9/20 14:37,cz.covid19cz.erouska,eRouška - part of smart quarantine,en,Andrej Z.,4,"Za mě dobrý, ale uvítal bych možnost dát si appku ručně do češtiny. Telefon používám v angličtině protože nemám rád špatně přeložené menu, ale tím pádem je i eRouška v anglině. Ruční přepnutí do čj by bodlo.",Good for me  but I would welcome the opportunity to put the app manually in Czech. I use the phone in English because I don't like poorly translated menus  but so is eRouška in English. Manually switching to cz would sting.,cs,Good for me  but I would welcome the opportunity to put the app manually in Czech  I use the phone in English because I don t like poorly translated menus  but so is eRou ka in English  Manually switching to cz would sting ,"Domain_Specific, Language","translat, english, czech, translat, translat",0.208333333,Positive,0,0,1,0,0,1,0,0,0
25,7/9/20 8:50,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Michal Hegar,3,Idea je dobrá ale bohužel tuto aplikaci používá málo lidí a tedy dost ztrácí na významu což je škoda. Bohužel tato aplikace celkem dost ukrajuje z baterie telefonu.,The idea is good  but unfortunately this application is used by few people and therefore loses a lot of importance  which is a shame. Unfortunately  this application cuts quite a bit from the phone's battery.,cs,The idea is good  but unfortunately this application is used by few people and therefore loses a lot of importance  which is a shame  Unfortunately  this application cuts quite a bit from the phone s battery ,Domain_Specific,"import, applic",0.111111111,Negative,0,0,1,0,0,0,0,0,0
26,7/9/20 3:48,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Petr Václav Horák,3,"Aplikace je určitě přínosná, ale na samsungu to nepřiměřeně žere baterku a to není spuštěna jiná aplikace, která by toto ovlivňovala. V činnosti jsem ji měl od začátku. Ale nyní ji mažu. Na iphone je nepoužitelná, jak tu již někdo uvedl.",The application is certainly beneficial  but on Samsung it disproportionately eats the flashlight and it is not running another application that would affect this. I had it in business from the beginning. But now I'm deleting it. It is unusable on the iPhone  as someone has already said here.,cs,The application is certainly beneficial  but on Samsung it disproportionately eats the flashlight and it is not running another application that would affect this  I had it in business from the beginning  But now I m deleting it  It is unusable on the iPhone  as someone has already said here ,Domain_Specific,"run, applic",0.1,Positive,0,0,1,0,0,0,0,0,0
28,7/8/20 18:13,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Jirina Holicka,2,Nedošel potvrzovací kód formou SMS. Zbytek zatím nedokážu posoudit,No confirmation code received via SMS. I can't judge the rest yet,cs,No confirmation code received via SMS  I can t judge the rest yet,Domain_Specific,"judg, receiv",0.25,Negative,0,0,1,0,0,0,0,0,0
30,7/6/20 16:17,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Roman Šemík,2,"Proč gps, proč nestačí bluetooth? Díky za vysvětlení. Odinstalovat jsem a čekám na podporu google/apple protokolu.",Why gps  why bluetooth is not enough? Thanks for the explanation. I uninstall and am waiting for google / apple protocol support.,cs,Why gps  why bluetooth is not enough  Thanks for the explanation  I uninstall and am waiting for google   apple protocol support ,Privacy,gps,0.076923077,Positive,0,0,0,0,0,0,0,1,0
31,7/5/20 18:36,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,CC-01 8x8,3,"Nápad dobrý, ale mám trvale zapnutou aplikaci, telefon správně nastaven a nevypina se a za několik dní nikdo nezaznamenan. Takže nemám co napsat.",Idea good  but I have the application permanently turned on  the phone is set up correctly and does not turn off and no one is detected in a few days. So I have nothing to write.,cs,Idea good  but I have the application permanently turned on  the phone is set up correctly and does not turn off and no one is detected in a few days  So I have nothing to write ,Domain_Specific,applic,0.066666667,Negative,0,0,1,0,0,0,0,0,0
32,7/5/20 15:39,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Daniel Civiš,1,"Špatně zabezpečeno, chybí šifrování, pouze sběr dat.",Poorly secured  no encryption  only data collection.,cs,Poorly secured  no encryption  only data collection ,Privacy,"data, secur, secur",0.5,Positive,0,0,0,0,0,0,0,1,0
33,7/5/20 13:26,cz.covid19cz.erouska,eRouška - part of smart quarantine,en,Zdenek Kriha,1,"Skvělá, smysluplná aplikace. Bohužel odinstalována poté, co v tomto státě jeden soudce je schopen bez okamžitého opravného prostředku vydírat vládu tím, že pokud do 4 dnů vláda neudělá to, co chce, přestanou platit zavedená protikoronová opatření. Následkem zrušení opatření by byla, jako v jiných státech, smrt tisíců lidí. Přitom hlavním smyslem rozhodnutí soudu je kšeft pro soudce a advokáty v rozsahu vedoucímu až k finančnímu bankrotu státu. Vládě nezbylo nic jiného, než vydírání ustoupit. Sdílet i jinak užitečná data v prostředí, kde i jen jeden soudce je toto schopen a ochoten udělat, má takto neomezenou moc, považuji za nebezpečné.",Great  meaningful application. Unfortunately  it was uninstalled after one judge in this state is able to blackmail the government without immediate appeal by saying that if the government does not do what it wants within 4 days  the established anti-corona measures will cease to apply. The repeal of the measures would  as in other states  result in the deaths of thousands of people. At the same time  the main purpose of the court's decision is to do business for judges and lawyers to the extent that leads to the financial bankruptcy of the state. The government had no choice but to give up blackmail. Sharing otherwise useful data in an environment where even one judge is able and willing to do this has such unlimited power  I consider dangerous.,cs,Great  meaningful application  Unfortunately  it was uninstalled after one judge in this state is able to blackmail the government without immediate appeal by saying that if the government does not do what it wants within   days  the established anti corona measures will cease to apply  The repeal of the measures would  as in other states  result in the deaths of thousands of people  At the same time  the main purpose of the court s decision is to do business for judges and lawyers to the extent that leads to the financial bankruptcy of the state  The government had no choice but to give up blackmail  Sharing otherwise useful data in an environment where even one judge is able and willing to do this has such unlimited power  I consider dangerous ,"Domain_Specific, Privacy","data, judg, measur, financi, applic",0.078125,Positive,0,0,1,0,0,0,0,1,0
36,7/4/20 9:03,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Michal,1,"Aplikace stále nefunguje plnohodnotně, a to zejména na mobilních telefonech iPhone, kde po několika minutách přestane být aktivní. Dokud to nebude mít většina, tak je její přínos zanedbatelný. Většina lidí si to pouze vyzkoušela a má to vypnuté, protože kromě domova nikoho nepotká. S německou aplikací to bude kompatibilní až po prázdninách, takže turisté v Praze nebudou vidět.",The application still does not work fully  especially on iPhone mobile phones  where it stops being active after a few minutes. Until the majority has it  its benefits are negligible. Most people just try it and have it turned off because they won't meet anyone except home. It will be compatible with the German application only after the holidays  so tourists will not be able to see it in Prague.,cs,The application still does not work fully  especially on iPhone mobile phones  where it stops being active after a few minutes  Until the majority has it  its benefits are negligible  Most people just try it and have it turned off because they won t meet anyone except home  It will be compatible with the German application only after the holidays  so tourists will not be able to see it in Prague ,"Domain_Specific, Language, Location","german, tourist, applic",0.09375,Positive,0,0,1,0,0,1,1,0,0
37,7/3/20 4:44,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Lenka Plecitá,4,"Aplikace se sama vypne, někdy si všimnu až po pár dnech, že je vypnutá. Jinak funguje dobře.",The application turns itself off  sometimes I notice after a few days that it is turned off. Otherwise it works well.,cs,The application turns itself off  sometimes I notice after a few days that it is turned off  Otherwise it works well ,Domain_Specific,applic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
38,7/1/20 21:16,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Miroslav Babický,1,"Aplikaci třeba chybí, aby dle polohy uživatele informovala např. o místních omezeních - určitě by to bylo lepší, než nějaké vaše pravidelné hlášení. Současně nevím, proč byste ji nemohli využít k dodržování karantény. A počet stažení? Nevím, nevím ...",For example  the application is missing to inform the user about local restrictions  for example - it would certainly be better than some of your regular reports. At the same time  I don't know why you can't use it to comply with quarantine. And the number of downloads? I don't know  I don't know ...,cs,For example  the application is missing to inform the user about local restrictions  for example   it would certainly be better than some of your regular reports  At the same time  I don t know why you can t use it to comply with quarantine  And the number of downloads  I don t know  I don t know    ,"Domain_Specific, Location","local, applic",0.086956522,Positive,0,0,1,0,0,0,1,0,0
39,7/1/20 2:59,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Eva Valnerová,1,"Může mi někdo vysvětlit proč aplikace ve 2 hodiny ráno oznamuje se zvukovým upozorněním, že není aktivní protože je vypnutý bluetooth? jasně, že ho doma vypínám a hlavně na noc když to tak žere baterku. Ale jestli mě to dál bude pravidelně budit ve 2 ráno tak si aplikaci brzy odinstaluji.",Can anyone explain to me why at 2 o'clock in the morning the application announces with an audible warning that it is not active because bluetooth is turned off? of course I turn it off at home and especially at night when it eats a flashlight. But if it continues to wake me up regularly at 2 in the morning  I will uninstall the application soon.,cs,Can anyone explain to me why at   o clock in the morning the application announces with an audible warning that it is not active because bluetooth is turned off  of course I turn it off at home and especially at night when it eats a flashlight  But if it continues to wake me up regularly at   in the morning  I will uninstall the application soon ,Domain_Specific,"announc, applic",0.074074074,Negative,0,0,1,0,0,0,0,0,0
40,6/29/20 5:53,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Veronika Gorgolova,3,"Aplikace dobře míněna,ale moc nefunguje. Např.mám sluchátka pres Bluetooth a kdyz je připojím,aplikace hlásí chybu, protože ona potřebuje využívat tuto funkci. Nové sluchatka s jackem si kvůli aplikaci kupovat nebudu ????",The application is well meant  but it doesn't work very well. For example  I have a headset via Bluetooth and when I connect it  the application reports an error because it needs to use this feature. I will not buy new headphones with a jack due to the application ????,cs,The application is well meant  but it doesn t work very well  For example  I have a headset via Bluetooth and when I connect it  the application reports an error because it needs to use this feature  I will not buy new headphones with a jack due to the application     ,"Domain_Specific, Socio_economic_Status","buy, applic",0.083333333,Neutral,0,0,1,0,0,0,0,0,1
41,6/28/20 22:58,cz.covid19cz.erouska,eRouška - part of smart quarantine,en,Acrocinus Longimanus,5,"Funguje spolehlivě, nevytěžuje baterií, ochrana soukromí, škoda, že již nepoužívají všichni.",It works reliably  does not use batteries  protects privacy  it's a pity that not everyone uses it anymore.,cs,It works reliably  does not use batteries  protects privacy  it s a pity that not everyone uses it anymore ,Privacy,"privaci, protect",0.181818182,Negative,0,0,0,0,0,0,0,1,0
43,6/26/20 16:41,cz.covid19cz.erouska,eRouška - part of smart quarantine,en,Oliver Losmann,3,Jazyk aplikace by nejde nastavit i manuálně.,The application language cannot be set manually.,cs,The application language cannot be set manually ,"Domain_Specific, Language","languag, applic",0.5,Neutral,0,0,1,0,0,1,0,0,0
44,6/26/20 8:52,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Pes 11 PRO,5,Dobrá aplikace hned se cítím lépe,Good application right now I feel better,cs,Good application right now I feel better,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
46,6/25/20 10:47,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Josef Fiala,1,Od 22.5. nezaznamenaná žádná data. Aplikace od té doby přestala na pozadí pracovat. Od 17.6. opět aplikace nezaznamenává data. Dnes již odinstalovávám!,From 22.5. no data recorded. The application has since stopped working in the background. From 17.6. again  the application does not record data. I'm uninstalling today!,cs,From       no data recorded  The application has since stopped working in the background  From       again  the application does not record data  I m uninstalling today ,"Domain_Specific, Privacy","data, record, applic",0.230769231,Negative,0,0,1,0,0,0,0,1,0
47,6/24/20 8:11,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Jonáš Loskot,1,Další šmírovací aplikace od státu...,More state-of-the-art applications from the state ...,cs,More state of the art applications from the state    ,Domain_Specific,applic,0.25,Neutral,0,0,1,0,0,0,0,0,0
48,6/23/20 13:43,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Jaromír Staněk,3,Aplikace je až neskutečně náročná na baterii!,The application is incredibly battery consuming!,cs,The application is incredibly battery consuming ,Domain_Specific,applic,0.25,Neutral,0,0,1,0,0,0,0,0,0
49,6/21/20 9:14,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Dark Star,2,Bohužel nefunguje u starších android verzí. Já mám 9 ale známý co má pořád 5 verzi sice zachytí ostatní ale oni ne zachytí jeho identifikaci i přesto že má bluetooth zapnutý. Takže v takovém případě potenciálních přenašeč nemá kontakt (hygienická stanice) na mého známého.,Unfortunately  it does not work with older android versions. I have a 9 but known which still has a 5 version although it captures the others but they do not capture its identification even though it has bluetooth turned on. So in that case  the potential carrier has no contact (hygienic station) to my friend.,cs,Unfortunately  it does not work with older android versions  I have a   but known which still has a   version although it captures the others but they do not capture its identification even though it has bluetooth turned on  So in that case  the potential carrier has no contact  hygienic station  to my friend ,"Age, Domain_Specific","older, station",0.083333333,Positive,1,0,1,0,0,0,0,0,0
51,6/20/20 20:31,cz.covid19cz.erouska,eRouška - part of smart quarantine,de,Vladimír Hradecký KDU-ČSL,1,"Toto je opravdu, ale opravdu levicová aplikace.",This is a really  really left-wing application.,cs,This is a really  really left wing application ,Domain_Specific,applic,0.2,Neutral,0,0,1,0,0,0,0,0,0
53,6/20/20 12:41,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Statečný Vlk,5,"Výborná aplikace, bohužel bez propagace státu neefektivní. Tzv. používá to moc málo lidí, co pozoruji.",Excellent application  unfortunately ineffective without state promotion. The so-called it is used by very few people I observe.,cs,Excellent application  unfortunately ineffective without state promotion  The so called it is used by very few people I observe ,Domain_Specific,applic,0.083333333,Positive,0,0,1,0,0,0,0,0,0
54,6/20/20 8:33,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,František Pavlát,1,"Vysloveně nebezpečná aplikace, odpojuje hands free ve vozidlech !!!! Nejhorší programátorský fail co jsem kdy viděl. Odindtalovávám !!!",Extremely dangerous application  disconnects hands free in vehicles !!!! The worst programming fail I've ever seen. Unindenting !!!,cs,Extremely dangerous application  disconnects hands free in vehicles      The worst programming fail I ve ever seen  Unindenting    ,"Domain_Specific, Socio_economic_Status","free, applic",0.153846154,Negative,0,0,1,0,0,0,0,0,1
56,6/19/20 15:16,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Spockie1701,4,"V podstatě každý den mám na Samsung Gear Fit 2 alert, že je eRouška neaktivní, jenže když se podívám do mobilu, tak aktivní je. Je to docela otravné, proto nemohu dát plný počet hvězd.",Basically  every day I have an alert on the Samsung Gear Fit 2 that eRouška is inactive  but when I look at my mobile phone  it is so active. It's quite annoying  so I can't give the full number of stars.,cs,Basically  every day I have an alert on the Samsung Gear Fit   that eRou ka is inactive  but when I look at my mobile phone  it is so active  It s quite annoying  so I can t give the full number of stars ,Emotional,annoy,0.05,Positive,0,0,0,1,0,0,0,0,0
59,6/16/20 18:19,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Petr Čejka,4,"Spotreba baterie obrovska! Za 6h sezere 58%, konkretne tento wakelock: cz.covid19cz.erouska:LOCK EDIT: pridam do issues na github",Huge battery consumption! In 6h seasons 58%  specifically this wakelock: cz.covid19cz.erouska: LOCK EDIT: pridam do issues na github,sk,Huge battery consumption  In  h seasons      specifically this wakelock  cz covid  cz erouska  LOCK EDIT  pridam do issues na github,Domain_Specific,season,0.058823529,Positive,0,0,1,0,0,0,0,0,0
60,6/16/20 17:42,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Marie Čermáková,5,"Tuto aplikaci dlouhou nemám, teoreticky by mě asi měla varovat kdybych přišla do styku s nakaženým člověkem koronavirem. Tak uvidím jestli je užitečná!!",I don't have this application for a long time  in theory I should probably warn me if I come into contact with an infected person with coronavirus. So I'll see if it's useful !!,cs,I don t have this application for a long time  in theory I should probably warn me if I come into contact with an infected person with coronavirus  So I ll see if it s useful   ,Domain_Specific,applic,0.076923077,Negative,0,0,1,0,0,0,0,0,0
61,6/16/20 9:31,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Honzikoww Šindelář,5,Výborná aplikace rozhodně lepší než mají slováci to je totální kravina tohle to je na jedničku akorát nechápu jestli běží pořád nebo se někdy vypne protože když rozkliknu aplikaci tak se potom nahoře jak mam tu lištu tak se tam ukáže že běží ale to tak za 10 minut zmizí a musim aplikaci znovu rozkliknout aby se to tam zas ukazalo jinaj vynikajici,Excellent application definitely better than the Slovaks have it is total crap this is just one I just don't understand if it runs all the time or sometimes it shuts down because if I click on the application then upstairs as I have the bar it turns out there is running but it disappears in 10 minutes and I have to click the application again so that it turns out to be otherwise excellent,cs,Excellent application definitely better than the Slovaks have it is total crap this is just one I just don t understand if it runs all the time or sometimes it shuts down because if I click on the application then upstairs as I have the bar it turns out there is running but it disappears in    minutes and I have to click the application again so that it turns out to be otherwise excellent,"Domain_Specific, Language","slovak, run, applic",0.111111111,Positive,0,0,1,0,0,1,0,0,0
62,6/15/20 13:29,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Elena Matějková,5,Zatím jsem data nepoužila,I haven't used the data yet,cs,I haven t used the data yet,Privacy,data,0.333333333,Neutral,0,0,0,0,0,0,0,1,0
63,6/14/20 9:04,cz.covid19cz.erouska,eRouška - part of smart quarantine,cs,Pavel Jurena,3,"Vadí mi, že musím mít aktivovanou GPS i když mám aktivní Bluetooth. Jestliže mám zapnutý pouze Bluetooth, je aplikace neaktivní.",It bothers me that I have to have GPS activated even if I have Bluetooth activated. If I only have Bluetooth turned on  the application is inactive.,cs,It bothers me that I have to have GPS activated even if I have Bluetooth activated  If I only have Bluetooth turned on  the application is inactive ,"Domain_Specific, Privacy","gps, applic",0.181818182,Negative,0,0,1,0,0,0,0,1,0
