,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
30,8/13/20 13:59,1512595757,Corona-Warn-App,de,1.2.1,Jewls826,1,Tolles Update 😡,"Gerade eben Hinweis auf Update der App bekommen und gleich ausgeführt.
Nachdem eine Risiko Ermittlung seit 3 Tagen gar nicht mehr möglich war, lässt sich nach der Aktualisierung der App diese gar nicht mehr öffnen.
So langsam empfinde ich diese Warn App als verarsche der Bevölkerung.
Wenn ich könnte, würde ich null Sterne vergeben, so bin ich gezwungen, einen auszuwählen.

Update an das Entwickler-Team:

Vielen Dank für die zügige Antwort, jedoch ist die Hintergrundaktualisierung eingeschaltet! Auch ist mein iPhone 24/7 mit dem Internet verbunden. Daran kann es nun nicht liegen 😕

Update 2 an das Entwickler-Team:

Vielen Dank für den Hinweis auf das Update. Nach dem ich dieses installiert und zzgl. mein iPhone auf 13.6.1 aktualisiert habe, scheint im Moment alles zu laufen!","Great update 😡 I just got a notification about the update of the app and executed it immediately.
After a risk determination was no longer possible for 3 days  the app can no longer be opened after the update.
I'm slowly starting to feel this warning app as kidding the population.
If I could  I would give zero stars  so I'm forced to choose one.

Update to the development team:

Thank you for the quick reply  but the background update is switched on! My iPhone is also connected to the internet 24/7. It can't be because of that 😕

Update 2 to the development team:

Thank you for pointing out the update. After I installed this and updated my iPhone to 13.6.1  everything seems to be working right now!",de,Great update   I just got a notification about the update of the app and executed it immediately  After a risk determination was no longer possible for   days  the app can no longer be opened after the update  I m slowly starting to feel this warning app as kidding the population  If I could  I would give zero stars  so I m forced to choose one   Update to the development team   Thank you for the quick reply  but the background update is switched on  My iPhone is also connected to the internet       It can t be because of that    Update   to the development team   Thank you for pointing out the update  After I installed this and updated my iPhone to         everything seems to be working right now ,"Age, Domain_Specific","kid, kid, execut",0.050847458,Positive,1,0,1,0,0,0,0,0,0
33,8/13/20 12:45,1512595757,Corona-Warn-App,de,1.2.1,doerni64,1,Keine risikoermittlung,"Trotz eingeschalteter mobilen  Datenübertragung über Telekom keine Übertragung von daten, angezeigt wird keine Internetverbindung, damit keine Risokoermittlung. Es besteht eine LTE Verbindung!",No risk determination Despite activated mobile data transmission via Telekom  no data transmission  no internet connection is displayed  so no risk determination. There is an LTE connection!,de,No risk determination Despite activated mobile data transmission via Telekom  no data transmission  no internet connection is displayed  so no risk determination  There is an LTE connection ,"Domain_Specific, Privacy","data, display",0.111111111,Negative,0,0,1,0,0,0,0,1,0
36,8/13/20 11:50,1512595757,Corona-Warn-App,de,1.2.1,nin.si,1,Naja,"Naja.... ich hatte die App extra runtergeladen, da ich einen Test gemacht habe... leider wurde das Ergebnis auch nach einer Woche dort nicht angezeigt, obwohl es beim Arzt am nächsten Tag vorlag.
So kann meiner Meinung nach kein Risiko korrekt erfasst werden.","Well Well .... I downloaded the app especially because I was doing a test ... unfortunately the result was not displayed there even after a week  although the doctor had it the next day.
In my opinion  no risk can be correctly recorded.",de,Well Well      I downloaded the app especially because I was doing a test     unfortunately the result was not displayed there even after a week  although the doctor had it the next day  In my opinion  no risk can be correctly recorded ,Domain_Specific,"record, display",0.1,Positive,0,0,1,0,0,0,0,0,0
43,8/13/20 10:47,1512595757,Corona-Warn-App,de,1.2.1,Negative tested,1,Funktionslos,"Test gemacht, QR code war nicht zu scannen

Zweiten test gemacht, QR code ging zu scannen. Ergebnis erhalten, aber App sagt, dass noch kein Ergebnis vorliegt.

Der letzte Schrott

Edit:

Bei der Nummer geht nie einer ran... Freundin versucht vergeblich dort anzurufen. Diese App ist eine einzige Frechheit.","Functionless test made  QR code could not be scanned

Second test done  QR code went to scan. Result received  but app says there is no result yet.

The last scrap

Edit:

Nobody answers that number ... Girlfriend tries in vain to call there. This app is one piece of cheek.",de,Functionless test made  QR code could not be scanned  Second test done  QR code went to scan  Result received  but app says there is no result yet   The last scrap  Edit   Nobody answers that number     Girlfriend tries in vain to call there  This app is one piece of cheek ,Domain_Specific,"receiv, answer",0.058823529,Negative,0,0,1,0,0,0,0,0,0
45,8/13/20 10:22,1512595757,Corona-Warn-App,de,1.2.1,Jen2001abc,4,Eigentlich tolle App aber...,Zeigt mir seit ein paar Tagen 1 Begegnung an mit niedrigem Risiko... aber habe vorgestern eine Push Up Mitteilung bekommen das ich 4 Risikobegegnungen hatte aber meine App trotz Aktualisierung und ein und ausschalten des Telefons immer noch nur eine Begegnung anzeigt... wie vorher auch... das finde ich sehr beunruhigend und irreführend,Actually great app but ... has been showing me 1 encounter with low risk for a few days ... but the day before yesterday I received a push-up message that I had 4 risk encounters but my app still only one despite updating and switching the phone on and off Encounter indicates ... as before ... I find that very worrying and misleading,de,Actually great app but     has been showing me   encounter with low risk for a few days     but the day before yesterday I received a push up message that I had   risk encounters but my app still only one despite updating and switching the phone on and off Encounter indicates     as before     I find that very worrying and misleading,"Domain_Specific, Emotional","worri, receiv",0.064516129,Negative,0,0,1,1,0,0,0,0,0
49,8/13/20 9:40,1512595757,Corona-Warn-App,de,1.2.1,Kontiki1966,5,Läuft wieder!,"Update 13.08.2020
Nachdem ich vor ein paar Tagen das Profil über den Link (findet man in den FAQS) geladen habe, kam dann heute iOS 13.6.1 und jetzt läuft die App wieder wie geschmiert. 

24.07.2020
Danke für die schnelle Antwort vom Entwickler. Ich habe iOS 13.6. am 17.07. aufgespielt. Da ich weiß, dass das Problem bei Apple liegt, habe ich auch alle Sterne in der Bewertung gelassen. Es wird angezeigt, dass die Begegnungsaufzeichnung in meiner Rehion nicht verfügbar ist, und die Risikoermittlung wurde am 17.07. gestoppt. 
Also bitte, nicht noch ein 3.mal nach den Daten fragen, wann ich iOS 13.6 aufgespielt habe. Steht oben alles im Text. 

Update 23.07.2020
Es wäre schön, wenn Apple sich zu einem Update heranlassen könnte, denn seit iOS 13.6 kann ich die Risiko-Ermittlung nicht mehr einschalten. So nützt die App leider niemandem. ☹️

Wer hier über Datenschutz meckert, sollte mal ganz schnell sein Smartphone entsorgen. WhatsApp, Amazon, Facebook und Co. (da teilen alle freiwillig!), wissen mehr über uns, als diese App jemals wissen wird. 
Schade nur, dass ältere IOS-Versionen nicht kompatibel sind, ich kenne eine Menge Leute mit älteren IPhones, die die App installieren würden, aber nicht können. 
Super gemacht, gerade wenn man die kurze Entwicklungszeit bedenkt und einfach  zu installieren.","Its working again! Update 08/13/2020
After I loaded the profile a few days ago via the link (can be found in the FAQS)  I got iOS 13.6.1 today and now the app is running like clockwork again.

07/24/2020
Thanks for the quick response from the developer. I have iOS 13.6. on July 17th played. Knowing that the problem lies with Apple  I also left all the stars in the rating. It says the encounter recording is not available in my rehab and the risk investigation was closed on 7/17. stopped.
So please don't ask a third time for the data when I installed iOS 13.6. Everything is in the text above.

Update 07/23/2020
It would be nice if Apple could get involved in an update  because since iOS 13.6 I can no longer switch on the risk determination. Unfortunately  the app is of no use to anyone. ☹️

Anyone who complains about data protection here should dispose of their smartphone very quickly. WhatsApp  Amazon  Facebook and Co. (they all share voluntarily!) Know more about us than this app will ever know.
It's just a shame that older IOS versions are not compatible  I know a lot of people with older IPhones that would install the app but can't.
Well done  especially when you consider the short development time and easy to install.",de,Its working again  Update            After I loaded the profile a few days ago via the link  can be found in the FAQS   I got iOS        today and now the app is running like clockwork again              Thanks for the quick response from the developer  I have iOS       on July   th played  Knowing that the problem lies with Apple  I also left all the stars in the rating  It says the encounter recording is not available in my rehab and the risk investigation was closed on       stopped  So please don t ask a third time for the data when I installed iOS       Everything is in the text above   Update            It would be nice if Apple could get involved in an update  because since iOS      I can no longer switch on the risk determination  Unfortunately  the app is of no use to anyone      Anyone who complains about data protection here should dispose of their smartphone very quickly  WhatsApp  Amazon  Facebook and Co   they all share voluntarily   Know more about us than this app will ever know  It s just a shame that older IOS versions are not compatible  I know a lot of people with older IPhones that would install the app but can t  Well done  especially when you consider the short development time and easy to install ,"Age, Domain_Specific, Privacy","older, data, protect, record, run, profil",0.053571429,Positive,1,0,1,0,0,0,0,1,0
53,8/13/20 8:44,1512595757,Corona-Warn-App,de,1.2.1,_-_Phipps_-_,2,Ständig keine Internetverbindung,"App meldet mir ständig ich hätte keine Internetverbindung, dem ist nicht aber nicht so. Alle anderen Apps und Browser funktionieren.
Trotz der vielen Updates gefühlt im 2-Tages-Rhythmus hakt es, irgendwie nicht so vertrauensbildend...","Constantly no internet connection The app keeps telling me I don't have an internet connection  but that's not the case. All other apps and browsers work.
Despite the many updates  it feels like a 2-day cycle  somehow not so trust-building ...",de,Constantly no internet connection The app keeps telling me I don t have an internet connection  but that s not the case  All other apps and browsers work  Despite the many updates  it feels like a   day cycle  somehow not so trust building    ,"Domain_Specific, Privacy","trust, cycl",0.090909091,Negative,0,0,1,0,0,0,0,1,0
67,8/13/20 6:36,1512595757,Corona-Warn-App,de,1.2.1,Mich Ael iphone,4,Oh es gibt eine Mitteilung,"V1.2.1 gestern aktualisiert - heute das erste Mal die Mitteilung 280 Daten wurden abgeglichen.
Das macht Hoffnung, das jetzt die App macht was sie soll. Schützen.","Oh there is a message V1.2.1 updated yesterday - today the message 280 data were compared for the first time.
That gives hope that the app will now do what it should. Protect.",de,Oh there is a message V      updated yesterday   today the message     data were compared for the first time  That gives hope that the app will now do what it should  Protect ,Privacy,"data, protect",0.133333333,Positive,0,0,0,0,0,0,0,1,0
70,8/13/20 6:06,1512595757,Corona-Warn-App,de,1.2.1,Hertha Raketa,5,Sehr schnelle Reaktion durch Update-Optimierung,"Mittlerweile läuft die App auf dem iPhone richtig rund und wie angegeben. Sehr positiv finde ich die schnelle Reaktion der Entwickler auf ein Nichtstarten der App nach dem letzten Update. Gleich am nächsten Tag gab es ein neues Update. 
Eine Anregung zur weiteren Optimierung: Für Menschen die hier in der Grenzregion zur Schweiz leben wäre es toll, wenn sich die deutsche mit der schweizerischen App synchronisieren könnte.","Very quick response thanks to update optimization. The app on the iPhone is now running smoothly and as specified. I find the developers' quick response to the app not starting after the last update very positive. The next day there was a new update.
A suggestion for further optimization: For people who live here in the border region to Switzerland  it would be great if the German app could synchronize with the Swiss app.",de,Very quick response thanks to update optimization  The app on the iPhone is now running smoothly and as specified  I find the developers  quick response to the app not starting after the last update very positive  The next day there was a new update  A suggestion for further optimization  For people who live here in the border region to Switzerland  it would be great if the German app could synchronize with the Swiss app ,"Domain_Specific, Language, Location","german, switzerland, region, synchron, optim, border, run",0.175,Positive,0,0,1,0,0,1,1,0,0
74,8/13/20 5:42,1512595757,Corona-Warn-App,de,1.2.1,Klippfisch,2,Testergebnisse werden nicht angezeigt,"Ob die Corona WarnApp überhaupt das macht wofür sie entwickelt wurde scheint mir unklar. Vor 10 Tagen haben wir Abstriche machen lassen und mussten unsere Tests mit QR Codes in die WarnApp melden. Bis heute sagt die App, dass „kein Ergebnis vorliegt“. Die Arztpraxis teilte uns das Ergebnis nach immerhin 2 Tagen mit. 
Da stellt sich die Frage auf Grundlage welcher Daten dann der Risikostatus ermittelt wird?","Test results are not displayed Whether the Corona WarnApp even does what it was developed for seems unclear to me. Ten days ago we had compromises and had to report our tests with QR codes in the WarnApp. To this day  the app says that “there is no result”. The doctor's office gave us the result after 2 days.
The question then arises on the basis of which data is the risk status determined?",de,Test results are not displayed Whether the Corona WarnApp even does what it was developed for seems unclear to me  Ten days ago we had compromises and had to report our tests with QR codes in the WarnApp  To this day  the app says that  there is no result   The doctor s office gave us the result after   days  The question then arises on the basis of which data is the risk status determined ,"Domain_Specific, Privacy","data, display",0.054054054,Negative,0,0,1,0,0,0,0,1,0
75,8/13/20 5:42,1512595757,Corona-Warn-App,de,1.2.1,OpiAndrew2.0,1,Keine Internetverbindung?,Oben rechts (direkt darüber) steht in großen Lettern LTE! Was stimmt nicht mit eurer App?,No Internet connection? At the top right (directly above) is LTE in large letters! What's wrong with your app?,de,No Internet connection  At the top right  directly above  is LTE in large letters  What s wrong with your app ,Domain_Specific,letter,0.090909091,Negative,0,0,1,0,0,0,0,0,0
77,8/13/20 5:04,1512595757,Corona-Warn-App,de,1.2.1,Congrafics,3,Lief bei ausgestellter Hintergrund-Aktualisierung nicht mehr,"Bis zu dem Moment, in dem mein Freund mir sagte, dass er seine Updates grundsätzlich nie automatisiert im Hintergrund machen lässt, sondern erst auf Anforderung, war alles gut. Nachdem ich für alle Apps diese Automatisierung ausgestellt hatte, zeigte die Corona-Warn-App sehr widersprüchliche Infos: Risikoermittlung aktiv- letzte Risikoermittlung 5.8. (das war 7 Tage her). Ich habe dann den Button “Risikoermittlung aktivieren” mehrmals an und ausgestellt - kein Resultat, der technische Support nicht erreichbar- Jetzt habe ich die App deinstalliert und wieder rausgespielt und sie da... Info von der App: Bitte Hintergrundaktualisierung zulassen, jetzt läuft’s.... muss man auch drauf kommen...",Was no longer running when the background update was issued Until the moment when my friend told me that he never had his updates done automatically in the background  but only on request  everything was fine. After I issued this automation for all apps  the Corona warning app showed very contradicting information: risk determination active - last risk determination 5.8. (that was 7 days ago). I then switched on and off the “Activate risk assessment” button several times - no result  technical support was unavailable- Now I have uninstalled the app and replayed it and there ... Info from the app: Please allow background updates  now it’s running. ... you have to come up with it ...,de,Was no longer running when the background update was issued Until the moment when my friend told me that he never had his updates done automatically in the background  but only on request  everything was fine  After I issued this automation for all apps  the Corona warning app showed very contradicting information  risk determination active   last risk determination       that was   days ago   I then switched on and off the  Activate risk assessment  button several times   no result  technical support was unavailable  Now I have uninstalled the app and replayed it and there     Info from the app  Please allow background updates  now it s running      you have to come up with it    ,"Domain_Specific, Socio_economic_Status","technic, run, button",0.052631579,Positive,0,0,1,0,0,0,0,0,1
78,8/13/20 4:50,1512595757,Corona-Warn-App,de,1.2.1,SvenMjo,5,App startet seit Update auf 1.2.1 wieder.,Danke für das schnelle Update. Jetzt läuft die App wieder.,App starts again since update to 1.2.1. Thanks for the quick update. Now the app is running again.,de,App starts again since update to        Thanks for the quick update  Now the app is running again ,Domain_Specific,run,0.111111111,Positive,0,0,1,0,0,0,0,0,0
80,8/13/20 4:34,1512595757,Corona-Warn-App,de,1.2.1,i1276,5,Fehlerbehebung erfolgt schnell,Bei dieser sehr wichtigen App für die Allgemeinheit ist es der schnelle Support wesentlich für den Erfolg.,Troubleshooting is quick With this very important app for the general public  fast support is essential for success.,de,Troubleshooting is quick With this very important app for the general public  fast support is essential for success ,Domain_Specific,"troubleshoot, import",0.181818182,Positive,0,0,1,0,0,0,0,0,0
83,8/13/20 3:25,1512595757,Corona-Warn-App,de,1.2.1,Leonidas80,5,"Prompt reagiert, läuft wieder","Prompte Antwort und schnelle Fehlerbehebung! Läuft wieder wie gewohnt.

Vielen Dank fürs Entwickeln!","Reacts promptly  runs again Prompt response and quick troubleshooting! Runs as usual again.

Thank you for developing!",de,Reacts promptly  runs again Prompt response and quick troubleshooting  Runs as usual again   Thank you for developing ,Domain_Specific,"troubleshoot, run",0.181818182,Positive,0,0,1,0,0,0,0,0,0
84,8/13/20 0:41,1512595757,Corona-Warn-App,de,1.2.1,Tricepto,4,Nörgeln bringt was!😉,"Seit Update 1.2.1 wieder stabil.
Diese App ist wichtig und sollte dementsprechend auch mit der nötigen Akribie gewartet, bzw geupdatet werden, nur so bringt sie auch wirklich was! 🙏
Bleibt gesund!","Nagging brings something! 😉 Stable again since update 1.2.1.
This app is important and should therefore be maintained with the necessary meticulousness or updated  only then does it really bring something! 🙏
Stay healthy!",de,Nagging brings something    Stable again since update        This app is important and should therefore be maintained with the necessary meticulousness or updated  only then does it really bring something    Stay healthy ,Domain_Specific,import,0.05,Positive,0,0,1,0,0,0,0,0,0
89,8/12/20 22:15,1512595757,Corona-Warn-App,de,1.2.1,Sammy23471949,5,"Tolle App, startet aber seitdem letzten Update nicht mehr","Seitdem Update heute (11.08.2020): App start, wird durchsichtig und beendet sich unter iOS 13.6 auf dem iPhone XS

Edit: nach einmaliger Aktivierung der Hintergrundaktualisierung startet die App wieder und kann danach auch wieder manuell die Risikoerkennung durchführen.","Great app  but has not started since the last update. Since the update today (08/11/2020): App start  becomes transparent and ends under iOS 13.6 on the iPhone XS

Edit: after activating the background update once  the app starts again and can then manually perform the risk detection again.",de,Great app  but has not started since the last update  Since the update today               App start  becomes transparent and ends under iOS      on the iPhone XS  Edit  after activating the background update once  the app starts again and can then manually perform the risk detection again ,"Domain_Specific, Privacy","transpar, perform",0.071428571,Neutral,0,0,1,0,0,0,0,1,0
92,8/12/20 21:59,1512595757,Corona-Warn-App,de,1.2.1,Alter Sudoku-Fan,4,Update auf iOS nicht lauffähig,"Nach dem heutigen Update 1.2.0 stürzt die App sofort nach dem Aufruf ab! iPhone XR, iOS 13.6
Fehler ist mit Version 1.2.1 nach einem Tag behoben","Update to iOS not executable After today's update 1.2.0  the app crashes immediately after being called! iPhone XR  iOS 13.6
With version 1.2.1 the bug is fixed after one day",de,Update to iOS not executable After today s update        the app crashes immediately after being called  iPhone XR  iOS      With version       the bug is fixed after one day,Domain_Specific,execut,0.058823529,Neutral,0,0,1,0,0,0,0,0,0
97,8/12/20 20:48,1512595757,Corona-Warn-App,de,1.2.1,polli68,1,Funktioniert einfach nicht...,"Anfänglich lief wenigsten der Tages-Counter, jetzt scheint die App gar nicht mehr zu starten!
Hat die App aktuell wirklich einen Nutzen - ich hoffe es und bleibe als User noch dabei.","It just doesn't work ... Initially at least the daily counter was running  now the app doesn't seem to start at all!
Does the app really have any use at the moment - I hope so and will stick with it as a user.",de,It just doesn t work     Initially at least the daily counter was running  now the app doesn t seem to start at all  Does the app really have any use at the moment   I hope so and will stick with it as a user ,Domain_Specific,run,0.055555556,Positive,0,0,1,0,0,0,0,0,0
