,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
52,1/10/20 8:00,ph.staysafe.mobileapp,StaySafe PH,en,Mark Fonacier,1,"Just team up with google. According to google, contact tracing apps doesn't use our location. Apparently, this one is. So that's why I deleted the app. And it keeps on scanning. Drains your battery!","   Just team up with google. According to google, contact tracing apps doesn't use our location. Apparently, this one is. So that's why I deleted the app. And it keeps on scanning. Drains your battery!  ",en,   Just team up with google  According to google  contact tracing apps doesn t use our location  Apparently  this one is  So that s why I deleted the app  And it keeps on scanning  Drains your battery   ,"Domain_Specific, Privacy","locat, locat",0.111111111,Neutral,0,0,1,0,0,0,0,1,0
64,28/09/2020 13:04,ph.staysafe.mobileapp,StaySafe PH,en,Virgilio Garcia,4,Still need a data everytime u use this,   Still need a data everytime u use this  ,en,   Still need a data everytime u use this  ,Privacy,data,0.166666667,Neutral,0,0,0,0,0,0,0,1,0
70,27/09/2020 15:46,ph.staysafe.mobileapp,StaySafe PH,en,OMEGA KRINZEN,5,"Please make this application as mandatory for all citizen and business sectors, especially in Metro Manila. This will help the government stop the spread of Covid-19 and do contact tracing real time.","   Please make this application as mandatory for all citizen and business sectors, especially in Metro Manila. This will help the government stop the spread of Covid-19 and do contact tracing real time.  ",en,   Please make this application as mandatory for all citizen and business sectors  especially in Metro Manila  This will help the government stop the spread of Covid    and do contact tracing real time   ,Domain_Specific,applic,0.052631579,Positive,0,0,1,0,0,0,0,0,0
71,26/09/2020 22:19,ph.staysafe.mobileapp,StaySafe PH,en,e-xar,1,"Phone became warmer while on idle and hoter while in use . It drain my battery faster than charging it. App does not close or stop and run at background. It will interrupt your internet connections so often, have to Force stop it. It interrupt other GPS oriented App. At the end, I uninstall it... Power Hog.","   Phone became warmer while on idle and hoter while in use . It drain my battery faster than charging it. App does not close or stop and run at background. It will interrupt your internet connections so often, have to Force stop it. It interrupt other GPS oriented App. At the end, I uninstall it... Power Hog.  ",en,   Phone became warmer while on idle and hoter while in use   It drain my battery faster than charging it  App does not close or stop and run at background  It will interrupt your internet connections so often  have to Force stop it  It interrupt other GPS oriented App  At the end  I uninstall it    Power Hog   ,"Domain_Specific, Privacy","gps, run",0.066666667,Negative,0,0,1,0,0,0,0,1,0
82,6/9/20 0:38,ph.staysafe.mobileapp,StaySafe PH,en,Jaime Abraham,3,"Vince this started in China. But there is a better ""design"" for this. It should be offline + online. 1. There should be a capability to record temperature everytime you enter a ""zone"". 2. It should serve as a QR ID. 3. It should be encrypted. 4. Govt should ""put the money"" or ""partner with technology companies and erect the backbone infrastructure aka AWS or Azure. Vince, Telcos are very much aware of how this architecture can be implementend. You should have talked to them 4 months ago.","   Vince this started in China. But there is a better ""design"" for this. It should be offline + online. 1. There should be a capability to record temperature everytime you enter a ""zone"". 2. It should serve as a QR ID. 3. It should be encrypted. 4. Govt should ""put the money"" or ""partner with technology companies and erect the backbone infrastructure aka AWS or Azure. Vince, Telcos are very much aware of how this architecture can be implementend. You should have talked to them 4 months ago.  ",en,   Vince this started in China  But there is a better  design  for this  It should be offline   online     There should be a capability to record temperature everytime you enter a  zone      It should serve as a QR ID     It should be encrypted     Govt should  put the money  or  partner with technology companies and erect the backbone infrastructure aka AWS or Azure  Vince  Telcos are very much aware of how this architecture can be implementend  You should have talked to them   months ago   ,"Domain_Specific, Location","china, record, enter",0.076923077,Positive,0,0,1,0,0,0,1,0,0
91,11/8/20 3:17,ph.staysafe.mobileapp,StaySafe PH,en,josh niño,1,"The app runs smoothly at first, then crashes after 5mins or so..","   The app runs smoothly at first, then crashes after 5mins or so..  ",en,   The app runs smoothly at first  then crashes after  mins or so    ,Domain_Specific,run,0.166666667,Neutral,0,0,1,0,0,0,0,0,0
106,4/8/20 5:49,ph.staysafe.mobileapp,StaySafe PH,en,Lawrence Villegas,1,Too much personal information collected. Privacy risk. Non compliant to international standards.,   Too much personal information collected. Privacy risk. Non compliant to international standards.  ,en,   Too much personal information collected  Privacy risk  Non compliant to international standards   ,Privacy,privaci,0.1,Negative,0,0,0,0,0,0,0,1,0
112,28/07/2020 8:47,ph.staysafe.mobileapp,StaySafe PH,en,Make it and Believe it,5,For Tracking of Cases around. Great App to Protect.,   For Tracking of Cases around. Great App to Protect.  ,en,   For Tracking of Cases around  Great App to Protect   ,Privacy,"track, protect",0.333333333,Positive,0,0,0,0,0,0,0,1,0
114,25/07/2020 16:09,ph.staysafe.mobileapp,StaySafe PH,en,Safdar Ali Khan,5,Stay safe is very useful and interesting application I like it very much it is very easy to use Thank you devolper...,   Stay safe is very useful and interesting application I like it very much it is very easy to use Thank you devolper...  ,en,   Stay safe is very useful and interesting application I like it very much it is very easy to use Thank you devolper     ,Domain_Specific,applic,0.071428571,Positive,0,0,1,0,0,0,0,0,0
119,23/07/2020 3:12,ph.staysafe.mobileapp,StaySafe PH,en,arvie salvador,1,It's not reliable. It always says 0 confirmed cases when in fact there's a total of 17 confirmed cases in our barangay and out of the 17 there is 5 confirmed near my place. This data came from the local govt report.,   It's not reliable. It always says 0 confirmed cases when in fact there's a total of 17 confirmed cases in our barangay and out of the 17 there is 5 confirmed near my place. This data came from the local govt report.  ,en,   It s not reliable  It always says   confirmed cases when in fact there s a total of    confirmed cases in our barangay and out of the    there is   confirmed near my place  This data came from the local govt report   ,"Location, Privacy","local, data",0.111111111,Neutral,0,0,0,0,0,0,1,1,0
120,22/07/2020 23:03,ph.staysafe.mobileapp,StaySafe PH,en,Christian Tuazon,1,"It's not working on my Android 10, it just stay on the logo screen when I run it.","   It's not working on my Android 10, it just stay on the logo screen when I run it.  ",en,   It s not working on my Android     it just stay on the logo screen when I run it   ,Domain_Specific,run,0.166666667,Neutral,0,0,1,0,0,0,0,0,0
122,21/07/2020 3:18,ph.staysafe.mobileapp,StaySafe PH,en,Bio Surge,1,"Manual input is a no no, easily to manipulate no covid-19. Battery will drain quickly on live scanning also dont sell out data/location to the government","   Manual input is a no no, easily to manipulate no covid-19. Battery will drain quickly on live scanning also dont sell out data/location to the government  ",en,   Manual input is a no no  easily to manipulate no covid     Battery will drain quickly on live scanning also do not sell out data location to the government  ,"Domain_Specific, Privacy","data, locat, manipul, locat",0.266666667,Negative,0,0,1,0,0,0,0,1,0
123,19/07/2020 13:41,ph.staysafe.mobileapp,StaySafe PH,en,Natividad Ople,1,The developer needs to improve the application in order for it to be useful and relevant,   The developer needs to improve the application in order for it to be useful and relevant  ,en,   The developer needs to improve the application in order for it to be useful and relevant  ,Domain_Specific,"applic, order",0.285714286,Positive,0,0,1,0,0,0,0,0,0
127,18/07/2020 5:39,ph.staysafe.mobileapp,StaySafe PH,en,Jm Paunlagui,1,"Sadly, It is not reliable","   Sadly, It is not reliable  ",en,   Sadly  It is not reliable  ,Emotional,sad,0.5,Negative,0,0,0,1,0,0,0,0,0
129,16/07/2020 21:35,ph.staysafe.mobileapp,StaySafe PH,en,Mik S,1,APP keeps crashing when entering PIN... Uninstalling it.,   APP keeps crashing when entering PIN... Uninstalling it.  ,en,   APP keeps crashing when entering PIN    Uninstalling it   ,Domain_Specific,enter,0.166666667,Neutral,0,0,1,0,0,0,0,0,0
130,15/07/2020 14:42,ph.staysafe.mobileapp,StaySafe PH,en,Table Chaire,5,Stay safe ph is so much application good interesting is so famous interesting appreciation wonderful result high quality speed application,   Stay safe ph is so much application good interesting is so famous interesting appreciation wonderful result high quality speed application  ,en,   Stay safe ph is so much application good interesting is so famous interesting appreciation wonderful result high quality speed application  ,Domain_Specific,applic,0.0625,Positive,0,0,1,0,0,0,0,0,0
131,15/07/2020 13:54,ph.staysafe.mobileapp,StaySafe PH,en,Joy Macanzy,5,Staysafe PH is a fantastic application it has amazing features i use it and recommended it.thanks for developer,   Staysafe PH is a fantastic application it has amazing features i use it and recommended it.thanks for developer  ,en,   Staysafe PH is a fantastic application it has amazing features i use it and recommended it thanks for developer  ,Domain_Specific,applic,0.1,Positive,0,0,1,0,0,0,0,0,0
132,15/07/2020 13:49,ph.staysafe.mobileapp,StaySafe PH,en,Virat Singh,5,Stay safe ph it is a very good working great application because I love this application and good working application and nice application.,   Stay safe ph it is a very good working great application because I love this application and good working application and nice application.  ,en,   Stay safe ph it is a very good working great application because I love this application and good working application and nice application   ,Domain_Specific,applic,0.0625,Positive,0,0,1,0,0,0,0,0,0
133,15/07/2020 13:42,ph.staysafe.mobileapp,StaySafe PH,en,Gul Naz,5,Staysafe ph is fantastic application it is very important and useful application developer have done great work on it.....,   Staysafe ph is fantastic application it is very important and useful application developer have done great work on it.....  ,en,   Staysafe ph is fantastic application it is very important and useful application developer have done great work on it       ,Domain_Specific,"import, applic",0.166666667,Positive,0,0,1,0,0,0,0,0,0
134,15/07/2020 13:40,ph.staysafe.mobileapp,StaySafe PH,en,Ch waqas Numberdar,5,"This is a very great and very fast and very top application. Use it the game , I use it myself and keep updating every week. This is the good game","   This is a very great and very fast and very top application. Use it the game , I use it myself and keep updating every week. This is the good game  ",en,   This is a very great and very fast and very top application  Use it the game   I use it myself and keep updating every week  This is the good game  ,Domain_Specific,applic,0.0625,Positive,0,0,1,0,0,0,0,0,0
135,15/07/2020 13:36,ph.staysafe.mobileapp,StaySafe PH,en,King Kumer,5,Wow Nice application and I Use This application and I Like This application and Very Good application.,   Wow Nice application and I Use This application and I Like This application and Very Good application.  ,en,   Wow Nice application and I Use This application and I Like This application and Very Good application   ,Domain_Specific,applic,0.1,Positive,0,0,1,0,0,0,0,0,0
139,15/07/2020 13:33,ph.staysafe.mobileapp,StaySafe PH,en,Diet 2020,5,"Demonstration of contact tracing is wonderful ,I am glad to see that technology is in fast mood ,staysafe PH is fentesic application","   Demonstration of contact tracing is wonderful ,I am glad to see that technology is in fast mood ,staysafe PH is fentesic application  ",en,   Demonstration of contact tracing is wonderful  I am glad to see that technology is in fast mood  staysafe PH is fentesic application  ,Domain_Specific,applic,0.076923077,Positive,0,0,1,0,0,0,0,0,0
142,15/07/2020 13:16,ph.staysafe.mobileapp,StaySafe PH,en,Alix Zender,5,"StaySafe is a community-driven healthcare platform. StaySafe is now on Google Playstore! Join us in this Digital Bayanihan platform as you protect yourself, your family, and your community by reporting your health status.","   StaySafe is a community-driven healthcare platform. StaySafe is now on Google Playstore! Join us in this Digital Bayanihan platform as you protect yourself, your family, and your community by reporting your health status.  ",en,   StaySafe is a community driven healthcare platform  StaySafe is now on Google Playstore  Join us in this Digital Bayanihan platform as you protect yourself  your family  and your community by reporting your health status   ,Privacy,protect,0.052631579,Positive,0,0,0,0,0,0,0,1,0
143,15/07/2020 13:14,ph.staysafe.mobileapp,StaySafe PH,en,mohsin raza,5,Staysafe ph amazing and funtastic application it's have many features it's very eassy to use recommended to all use this app,   Staysafe ph amazing and funtastic application it's have many features it's very eassy to use recommended to all use this app  ,en,   Staysafe ph amazing and funtastic application it s have many features it s very eassy to use recommended to all use this app  ,Domain_Specific,applic,0.076923077,Positive,0,0,1,0,0,0,0,0,0
144,15/07/2020 13:13,ph.staysafe.mobileapp,StaySafe PH,en,Mardana Fitness,5,hi my name is Ghulam Rasool this app is so helpfull to watch the status about covid -19 in the whole world. love from pakistan good and helpfull thanks developer,   hi my name is Ghulam Rasool this app is so helpfull to watch the status about covid -19 in the whole world. love from pakistan good and helpfull thanks developer  ,en,   hi my name is Ghulam Rasool this app is so helpfull to watch the status about covid     in the whole world  love from pakistan good and helpfull thanks developer  ,Location,pakistan,0.058823529,Positive,0,0,0,0,0,0,1,0,0
145,15/07/2020 12:55,ph.staysafe.mobileapp,StaySafe PH,en,Ushna Khan,5,It is very amazing appp i like this application very much this very helpfull in my work,   It is very amazing appp i like this application very much this very helpfull in my work  ,en,   It is very amazing appp i like this application very much this very helpfull in my work  ,Domain_Specific,applic,0.1,Positive,0,0,1,0,0,0,0,0,0
149,15/07/2020 12:23,ph.staysafe.mobileapp,StaySafe PH,en,Bargainza Scoot,5,Very good app i like it very much very use full application Thankyou devolper🙂,   Very good app i like it very much very use full application Thankyou devolper🙂  ,en,   Very good app i like it very much very use full application Thankyou devolper   ,Domain_Specific,applic,0.083333333,Positive,0,0,1,0,0,0,0,0,0
150,15/07/2020 12:20,ph.staysafe.mobileapp,StaySafe PH,en,Zayn Malik,5,This application is very good. My friends also use this app. We really like it. It is very helpful and usefull app.,   This application is very good. My friends also use this app. We really like it. It is very helpful and usefull app.  ,en,   This application is very good  My friends also use this app  We really like it  It is very helpful and usefull app   ,Domain_Specific,applic,0.076923077,Positive,0,0,1,0,0,0,0,0,0
151,15/07/2020 12:18,ph.staysafe.mobileapp,StaySafe PH,en,Rother Kilan,5,Staysafe is very good app it is very intersting application Thankyou devolper...❤,   Staysafe is very good app it is very intersting application Thankyou devolper...❤  ,en,   Staysafe is very good app it is very intersting application Thankyou devolper      ,Domain_Specific,applic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
153,15/07/2020 12:15,ph.staysafe.mobileapp,StaySafe PH,en,Hailey Beber,5,Stay safe P.H is amazing application helpful in keep up-to-date with the covid situation and it keeps getting better love their features and recommend to others to must use this application,   Stay safe P.H is amazing application helpful in keep up-to-date with the covid situation and it keeps getting better love their features and recommend to others to must use this application  ,en,   Stay safe P H is amazing application helpful in keep up to date with the covid situation and it keeps getting better love their features and recommend to others to must use this application  ,Domain_Specific,applic,0.05,Positive,0,0,1,0,0,0,0,0,0
154,15/07/2020 12:12,ph.staysafe.mobileapp,StaySafe PH,en,William William,5,Stay safe app is really and awesome cantact tracking app my utmost admiration to developer for its remarkable and very accurate cantact tracing features,   Stay safe app is really and awesome cantact tracking app my utmost admiration to developer for its remarkable and very accurate cantact tracing features  ,en,   Stay safe app is really and awesome cantact tracking app my utmost admiration to developer for its remarkable and very accurate cantact tracing features  ,Privacy,track,0.058823529,Positive,0,0,0,0,0,0,0,1,0
155,15/07/2020 12:11,ph.staysafe.mobileapp,StaySafe PH,en,Piter parker,5,Very intersting and mind blowing application it's future and funcations is very well👍,   Very intersting and mind blowing application it's future and funcations is very well👍  ,en,   Very intersting and mind blowing application it s future and funcations is very well   ,Domain_Specific,applic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
156,15/07/2020 12:10,ph.staysafe.mobileapp,StaySafe PH,en,Bella Twins,5,Stay Safe PH Very Useful Application Good Features Graphics Are Very Well I Have Ever Used I Like It,   Stay Safe PH Very Useful Application Good Features Graphics Are Very Well I Have Ever Used I Like It  ,en,   Stay Safe PH Very Useful Application Good Features Graphics Are Very Well I Have Ever Used I Like It  ,Domain_Specific,applic,0.071428571,Positive,0,0,1,0,0,0,0,0,0
158,15/07/2020 12:08,ph.staysafe.mobileapp,StaySafe PH,en,Anderson Marie,5,Very great and good app it is very easy to use i always use this application Thankyou devolper...🙂,   Very great and good app it is very easy to use i always use this application Thankyou devolper...🙂  ,en,   Very great and good app it is very easy to use i always use this application Thankyou devolper      ,Domain_Specific,applic,0.083333333,Positive,0,0,1,0,0,0,0,0,0
159,15/07/2020 12:06,ph.staysafe.mobileapp,StaySafe PH,en,Karen Smith,5,This is very useful application it's played is very well Thankyou devolper🙂,   This is very useful application it's played is very well Thankyou devolper🙂  ,en,   This is very useful application it s played is very well Thankyou devolper   ,Domain_Specific,applic,0.125,Positive,0,0,1,0,0,0,0,0,0
160,15/07/2020 12:02,ph.staysafe.mobileapp,StaySafe PH,en,Malik Farhan,5,It's osm app Stay safe app is a good medical app Keep it up,   It's osm app Stay safe app is a good medical app Keep it up  ,en,   It s osm app Stay safe app is a good medical app Keep it up  ,Domain_Specific,medic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
161,15/07/2020 11:57,ph.staysafe.mobileapp,StaySafe PH,en,Johnney Winnar,5,Staysafe app is very intersting application i always use this application Thankyou devolper...👍,   Staysafe app is very intersting application i always use this application Thankyou devolper...👍  ,en,   Staysafe app is very intersting application i always use this application Thankyou devolper      ,Domain_Specific,applic,0.1,Neutral,0,0,1,0,0,0,0,0,0
162,15/07/2020 11:52,ph.staysafe.mobileapp,StaySafe PH,en,Jason Roy,5,It's absolutely brilliant and fantastic stay safe ph and very nice and I recommend to all to all download this application,   It's absolutely brilliant and fantastic stay safe ph and very nice and I recommend to all to all download this application  ,en,   It s absolutely brilliant and fantastic stay safe ph and very nice and I recommend to all to all download this application  ,Domain_Specific,applic,0.090909091,Positive,0,0,1,0,0,0,0,0,0
163,15/07/2020 11:51,ph.staysafe.mobileapp,StaySafe PH,en,AB De Villier,5,Staysafe PH application is really wonderful and helpful for all. The design and the demonstration of tracking contact is really awesome. i recommend more people to download this application because this is very helpful for all. Developer done a great job.,   Staysafe PH application is really wonderful and helpful for all. The design and the demonstration of tracking contact is really awesome. i recommend more people to download this application because this is very helpful for all. Developer done a great job.  ,en,   Staysafe PH application is really wonderful and helpful for all  The design and the demonstration of tracking contact is really awesome  i recommend more people to download this application because this is very helpful for all  Developer done a great job   ,"Domain_Specific, Privacy","track, applic",0.086956522,Positive,0,0,1,0,0,0,0,1,0
165,15/07/2020 11:47,ph.staysafe.mobileapp,StaySafe PH,en,Thomes Bargainza,5,Very useful application i like it very much it is very easy to use Thankyou devolper...❤,   Very useful application i like it very much it is very easy to use Thankyou devolper...❤  ,en,   Very useful application i like it very much it is very easy to use Thankyou devolper      ,Domain_Specific,applic,0.090909091,Positive,0,0,1,0,0,0,0,0,0
167,15/07/2020 11:45,ph.staysafe.mobileapp,StaySafe PH,en,Michal Leonard,5,Wow staysafe is very useful application for use i alwyas need this app Thankyou devolper...👍,   Wow staysafe is very useful application for use i alwyas need this app Thankyou devolper...👍  ,en,   Wow staysafe is very useful application for use i alwyas need this app Thankyou devolper      ,Domain_Specific,applic,0.090909091,Positive,0,0,1,0,0,0,0,0,0
168,15/07/2020 11:41,ph.staysafe.mobileapp,StaySafe PH,en,Ron Dora,5,"Stay Safe PH is very useful application.The app has been designed for a simple user experience which means it is quick, easy to use, and fits effortlessly into the working day. The flexibility of the solution and wide range of features, allows you to better meet your duty of care to lone working staff.","   Stay Safe PH is very useful application.The app has been designed for a simple user experience which means it is quick, easy to use, and fits effortlessly into the working day. The flexibility of the solution and wide range of features, allows you to better meet your duty of care to lone working staff.  ",en,   Stay Safe PH is very useful application The app has been designed for a simple user experience which means it is quick  easy to use  and fits effortlessly into the working day  The flexibility of the solution and wide range of features  allows you to better meet your duty of care to lone working staff   ,Domain_Specific,"staff, applic",0.0625,Positive,0,0,1,0,0,0,0,0,0
169,15/07/2020 11:41,ph.staysafe.mobileapp,StaySafe PH,en,Michal downward,5,StaySafe is very good app it is very useful application i always use this app Thankyou devolper ...❤,   StaySafe is very good app it is very useful application i always use this app Thankyou devolper ...❤  ,en,   StaySafe is very good app it is very useful application i always use this app Thankyou devolper       ,Domain_Specific,applic,0.083333333,Positive,0,0,1,0,0,0,0,0,0
172,15/07/2020 11:38,ph.staysafe.mobileapp,StaySafe PH,en,James Bolligner,5,StaySafe PH is very useful application it is very intersting app i likebit very much Thankyou devolper...❤,   StaySafe PH is very useful application it is very intersting app i likebit very much Thankyou devolper...❤  ,en,   StaySafe PH is very useful application it is very intersting app i likebit very much Thankyou devolper      ,Domain_Specific,applic,0.076923077,Positive,0,0,1,0,0,0,0,0,0
173,15/07/2020 10:36,ph.staysafe.mobileapp,StaySafe PH,en,John Jonny,5,Stay safe app is great help for giving update about covid-19 case.this application is really an owsum contact tracing app.its make me feel safe.i Like this application.,   Stay safe app is great help for giving update about covid-19 case.this application is really an owsum contact tracing app.its make me feel safe.i Like this application.  ,en,   Stay safe app is great help for giving update about covid    case this application is really an owsum contact tracing app its make me feel safe i Like this application   ,Domain_Specific,applic,0.05,Positive,0,0,1,0,0,0,0,0,0
175,15/07/2020 7:57,ph.staysafe.mobileapp,StaySafe PH,en,Green Laim,5,StaySafe. This application is a very helpful application. This application is a very very useful...,   StaySafe. This application is a very helpful application. This application is a very very useful...  ,en,   StaySafe  This application is a very helpful application  This application is a very very useful     ,Domain_Specific,applic,0.111111111,Positive,0,0,1,0,0,0,0,0,0
176,15/07/2020 7:52,ph.staysafe.mobileapp,StaySafe PH,en,Elley Jack,5,Stay safe PHA is an amazing app. You can spend more time in this app than expected. This app contains deceptive ads. This app looks very bad visually.,   Stay safe PHA is an amazing app. You can spend more time in this app than expected. This app contains deceptive ads. This app looks very bad visually.  ,en,   Stay safe PHA is an amazing app  You can spend more time in this app than expected  This app contains deceptive ads  This app looks very bad visually   ,Domain_Specific,visual,0.055555556,Positive,0,0,1,0,0,0,0,0,0
177,15/07/2020 7:45,ph.staysafe.mobileapp,StaySafe PH,en,Malik Shahbaz shebi482,5,StaySafe PH is very good application it is very easy to use it is this application is amazing and owsm,   StaySafe PH is very good application it is very easy to use it is this application is amazing and owsm  ,en,   StaySafe PH is very good application it is very easy to use it is this application is amazing and owsm  ,Domain_Specific,applic,0.090909091,Positive,0,0,1,0,0,0,0,0,0
196,8/7/20 23:40,ph.staysafe.mobileapp,StaySafe PH,en,Leonardo Jordan,1,Update stuck at 83% nothing happens maybe waiting to drain my data. Very disappointing.,   Update stuck at 83% nothing happens maybe waiting to drain my data. Very disappointing.  ,en,   Update stuck at     nothing happens maybe waiting to drain my data  Very disappointing   ,Privacy,data,0.1,Negative,0,0,0,0,0,0,0,1,0
197,8/7/20 11:27,ph.staysafe.mobileapp,StaySafe PH,en,agustin estrada,4,Important functionality. Problem is that it is power intensive. I suggest you stop the app when you are at home.,   Important functionality. Problem is that it is power intensive. I suggest you stop the app when you are at home.  ,en,   Important functionality  Problem is that it is power intensive  I suggest you stop the app when you are at home   ,Domain_Specific,import,0.111111111,Negative,0,0,1,0,0,0,0,0,0
201,7/7/20 12:33,ph.staysafe.mobileapp,StaySafe PH,en,Mervin Castro,3,This seems to be draining more battery than it should. Which means more people wouldn't want to use it when they are out. Optimize this app to use the least amout of battery as possible.,   This seems to be draining more battery than it should. Which means more people wouldn't want to use it when they are out. Optimize this app to use the least amout of battery as possible.  ,en,   This seems to be draining more battery than it should  Which means more people wouldn t want to use it when they are out  Optimize this app to use the least amout of battery as possible   ,Domain_Specific,optim,0.071428571,Positive,0,0,1,0,0,0,0,0,0
210,7/7/20 3:01,ph.staysafe.mobileapp,StaySafe PH,en,Danna Mae Rubio,1,Not a good application. Can't log in even though i am already registered.,   Not a good application. Can't log in even though i am already registered.  ,en,   Not a good application  Can t log in even though i am already registered   ,Domain_Specific,applic,0.142857143,Negative,0,0,1,0,0,0,0,0,0
