,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
18,2020-08-12 00:49:55,au.gov.health.covidsafe,COVIDSafe,en,James S,2.0,Recent update requires location services to be on all the time. This is a deal breaker for me. I will leave it running and hope it continues to work without it (it has permission to access location so all Bluetooth functions work),  Recent update requires location services to be on all the time. This is a deal breaker for me. I will leave it running and hope it continues to work without it (it has permission to access location so all Bluetooth functions work) ,en,  Recent update requires location services to be on all the time  This is a deal breaker for me  I will leave it running and hope it continues to work without it  it has permission to access location so all Bluetooth functions work  ,"Domain_Specific, Privacy","locat, servic, servic, locat, run, breaker",0.3,Positive,0,0,1,0,0,0,0,1,0
19,2020-08-12 00:39:32,au.gov.health.covidsafe,COVIDSafe,en,Wow1w,2.0,"I can understand the need for this app, but at the the moment; the cons outweigh the pros. On paper, using our devices to help pinpoint potential hotspots sounds like a good idea. But due to the fact that the app not only needs to always run in the background (even in power saving), it's constant access to location turning a 4day battery into 6 hours and consistent interruption of Bluetooth devices make this more of a hastle, rather then a utility. Please fix the Bluetooth and battery issues",  I can understand the need for this app  but at the the moment; the cons outweigh the pros. On paper  using our devices to help pinpoint potential hotspots sounds like a good idea. But due to the fact that the app not only needs to always run in the background (even in power saving)  it's constant access to location turning a 4day battery into 6 hours and consistent interruption of Bluetooth devices make this more of a hastle  rather then a utility. Please fix the Bluetooth and battery issues ,en,  I can understand the need for this app  but at the the moment  the cons outweigh the pros  On paper  using our devices to help pinpoint potential hotspots sounds like a good idea  But due to the fact that the app not only needs to always run in the background  even in power saving   it s constant access to location turning a  day battery into   hours and consistent interruption of Bluetooth devices make this more of a hastle  rather then a utility  Please fix the Bluetooth and battery issues ,"Domain_Specific, Privacy","locat, locat, run, paper",0.08163265306122448,Positive,0,0,1,0,0,0,0,1,0
20,2020-08-11 23:01:06,au.gov.health.covidsafe,COVIDSafe,en,Alex Dzajko,2.0,"They said it does not require location services. After recent update, does not work without location services ""on"". Very supportive of the government and the purpose of the app, but I don't allow any app to use my location services unless it is necessary for the use of the app. Your location is not required for the purpose of the app, especially when the government said that it does use your location.","  They said it does not require location services. After recent update  does not work without location services ""on"". Very supportive of the government and the purpose of the app  but I don't allow any app to use my location services unless it is necessary for the use of the app. Your location is not required for the purpose of the app  especially when the government said that it does use your location. ",en,  They said it does not require location services  After recent update  does not work without location services  on   Very supportive of the government and the purpose of the app  but I don t allow any app to use my location services unless it is necessary for the use of the app  Your location is not required for the purpose of the app  especially when the government said that it does use your location  ,"Domain_Specific, Privacy","locat, servic, servic, locat",0.10810810810810811,Positive,0,0,1,0,0,0,0,1,0
23,2020-08-11 09:38:14,au.gov.health.covidsafe,COVIDSafe,en,Jeremy LPT,2.0,Disconnects other bluetooth devices such as headphones while app is running,  Disconnects other bluetooth devices such as headphones while app is running ,en,  Disconnects other bluetooth devices such as headphones while app is running ,Domain_Specific,run,0.16666666666666666,Neutral,0,0,1,0,0,0,0,0,0
25,2020-08-11 08:05:28,au.gov.health.covidsafe,COVIDSafe,en,Brett Worth,1.0,It's now asking me to turn on location since an update today. I've uninstalled it.,  It's now asking me to turn on location since an update today. I've uninstalled it. ,en,  It s now asking me to turn on location since an update today  I ve uninstalled it  ,"Domain_Specific, Privacy","locat, locat",0.2857142857142857,Neutral,0,0,1,0,0,0,0,1,0
28,2020-08-11 03:09:32,au.gov.health.covidsafe,COVIDSafe,en,Kara Longman,1.0,Now you require my location. This was my biggest fear about downloading the app. I need to protect my whereabouts. So you have made this app useless to me. Uninstalling!,  Now you require my location. This was my biggest fear about downloading the app. I need to protect my whereabouts. So you have made this app useless to me. Uninstalling! ,en,  Now you require my location  This was my biggest fear about downloading the app  I need to protect my whereabouts  So you have made this app useless to me  Uninstalling  ,"Domain_Specific, Emotional, Privacy","fear, locat, protect, locat",0.3076923076923077,Negative,0,0,1,1,0,0,0,1,0
30,2020-08-11 02:18:15,au.gov.health.covidsafe,COVIDSafe,en,Tin BUI,2.0,Please explain why it is now asking for location with the latest update?,  Please explain why it is now asking for location with the latest update? ,en,  Please explain why it is now asking for location with the latest update  ,"Domain_Specific, Privacy","locat, locat",0.2857142857142857,Positive,0,0,1,0,0,0,0,1,0
32,2020-08-10 22:59:48,au.gov.health.covidsafe,COVIDSafe,en,Cameron Stack,1.0,They said it wouldnt track your location and at first it didn't require location data turned on and it worked fine but after a recent update the app says it won't work with location data turned off. Classic Gov app,  They said it wouldnt track your location and at first it didn't require location data turned on and it worked fine but after a recent update the app says it won't work with location data turned off. Classic Gov app ,en,  They said it wouldnt track your location and at first it didn t require location data turned on and it worked fine but after a recent update the app says it won t work with location data turned off  Classic Gov app ,"Domain_Specific, Privacy","data, locat, track, locat",0.18181818181818182,Positive,0,0,1,0,0,0,0,1,0
33,2020-08-10 22:37:39,au.gov.health.covidsafe,COVIDSafe,en,Emily Schultz,3.0,"Was working fine until latest update, accepted the location settings, but now makes my phone (Pixel 2) crash and restart every time I open Google Maps. Had to uninstall so I could use my phone!",  Was working fine until latest update  accepted the location settings  but now makes my phone (Pixel 2) crash and restart every time I open Google Maps. Had to uninstall so I could use my phone! ,en,  Was working fine until latest update  accepted the location settings  but now makes my phone  Pixel    crash and restart every time I open Google Maps  Had to uninstall so I could use my phone  ,"Domain_Specific, Privacy","locat, locat",0.09523809523809523,Negative,0,0,1,0,0,0,0,1,0
35,2020-08-10 21:11:48,au.gov.health.covidsafe,COVIDSafe,en,Dave O'Reardon,3.0,"Very supportive of the concept. But, after the update, there's an Android notification saying it is not active because it needs location permissions. It does have location permissions. The app itself says it's active. So I have no idea if it's working or not",  Very supportive of the concept. But  after the update  there's an Android notification saying it is not active because it needs location permissions. It does have location permissions. The app itself says it's active. So I have no idea if it's working or not ,en,  Very supportive of the concept  But  after the update  there s an Android notification saying it is not active because it needs location permissions  It does have location permissions  The app itself says it s active  So I have no idea if it s working or not ,"Domain_Specific, Privacy","locat, locat",0.1,Negative,0,0,1,0,0,0,0,1,0
38,2020-08-10 10:25:58,au.gov.health.covidsafe,COVIDSafe,en,Babita Chandra,5.0,5 stars for changing to Covid Safe Icon badge to a badge of Australia!,  5 stars for changing to Covid Safe Icon badge to a badge of Australia! ,en,    stars for changing to Covid Safe Icon badge to a badge of Australia  ,Location,australia,0.125,Positive,0,0,0,0,0,0,1,0,0
42,2020-08-10 07:46:17,au.gov.health.covidsafe,COVIDSafe,en,Steve Confirm,1.0,"Suddenly this app needs location switched on. Don't mind giving location permission, but not going to leave the phone GPS on permanently. Contacted support and they were rude. Another fed gov IT failure",  Suddenly this app needs location switched on. Don't mind giving location permission  but not going to leave the phone GPS on permanently. Contacted support and they were rude. Another fed gov IT failure ,en,  Suddenly this app needs location switched on  Don t mind giving location permission  but not going to leave the phone GPS on permanently  Contacted support and they were rude  Another fed gov IT failure ,"Domain_Specific, Privacy","locat, gps, locat",0.14285714285714285,Negative,0,0,1,0,0,0,0,1,0
43,2020-08-10 07:34:10,au.gov.health.covidsafe,COVIDSafe,en,Mal Gibson,1.0,COVID safe team has twice refused to answer my questions about whether the requirement to have location turned on is a recent change. So I'm going to uninstall this app.,  COVID safe team has twice refused to answer my questions about whether the requirement to have location turned on is a recent change. So I'm going to uninstall this app. ,en,  COVID safe team has twice refused to answer my questions about whether the requirement to have location turned on is a recent change  So I m going to uninstall this app  ,"Domain_Specific, Privacy","locat, locat, answer",0.1875,Positive,0,0,1,0,0,0,0,1,0
45,2020-08-10 04:54:42,au.gov.health.covidsafe,COVIDSafe,en,Daiajo Tibdixious,4.0,"Had to delete cache & data & reregister after update, otherwise it crashes constantly",  Had to delete cache & data & reregister after update  otherwise it crashes constantly ,en,  Had to delete cache   data   reregister after update  otherwise it crashes constantly ,Privacy,data,0.125,Neutral,0,0,0,0,0,0,0,1,0
47,2020-08-10 04:09:01,au.gov.health.covidsafe,COVIDSafe,en,Rodney Bishop,1.0,"Doesn't use location, yet forces you to turn on GPS and kill you battery.",  Doesn't use location  yet forces you to turn on GPS and kill you battery. ,en,  Doesn t use location  yet forces you to turn on GPS and kill you battery  ,"Domain_Specific, Privacy","locat, gps, locat",0.375,Negative,0,0,1,0,0,0,0,1,0
48,2020-08-10 04:04:32,au.gov.health.covidsafe,COVIDSafe,en,Toni Battino,3.0,"Latest update a problem. I use on Android. I do not have location on generally on my phone, but have given this app specifically location permission. Before the update, all fine. This update only allows the app to work if I turn on location for all my apps. I don't want to do that.",  Latest update a problem. I use on Android. I do not have location on generally on my phone  but have given this app specifically location permission. Before the update  all fine. This update only allows the app to work if I turn on location for all my apps. I don't want to do that. ,en,  Latest update a problem  I use on Android  I do not have location on generally on my phone  but have given this app specifically location permission  Before the update  all fine  This update only allows the app to work if I turn on location for all my apps  I don t want to do that  ,"Domain_Specific, Privacy","locat, locat",0.08,Positive,0,0,1,0,0,0,0,1,0
49,2020-08-10 04:02:20,au.gov.health.covidsafe,COVIDSafe,en,Deon Gilbert,1.0,Stopped the hands free on the work van from working,  Stopped the hands free on the work van from working ,en,  Stopped the hands free on the work van from working ,Socio_economic_Status,free,0.16666666666666666,Positive,0,0,0,0,0,0,0,0,1
51,2020-08-10 02:32:51,au.gov.health.covidsafe,COVIDSafe,en,Steve Rand,1.0,Worked during lockdown but as of August it won't run and crashes.,  Worked during lockdown but as of August it won't run and crashes. ,en,  Worked during lockdown but as of August it won t run and crashes  ,Domain_Specific,run,0.16666666666666666,Positive,0,0,1,0,0,0,0,0,0
52,2020-08-10 01:45:32,au.gov.health.covidsafe,COVIDSafe,en,Kelvin Woods,1.0,"Was 5 stars. Now reporting "" covidsafe needs location services to work"" Not great. You state no tracking.","  Was 5 stars. Now reporting "" covidsafe needs location services to work"" Not great. You state no tracking. ",en,  Was   stars  Now reporting   covidsafe needs location services to work  Not great  You state no tracking  ,"Domain_Specific, Privacy","locat, track, servic, servic, locat",0.5,Negative,0,0,1,0,0,0,0,1,0
53,2020-08-10 01:25:01,au.gov.health.covidsafe,COVIDSafe,en,Allan Bass,2.0,The PIN number for Verification not received so cannot verify and use this important App. Unblocked calls from unknown numbers and then the PIN came through! Installed. Runs but looses permissions frequently.,  The PIN number for Verification not received so cannot verify and use this important App. Unblocked calls from unknown numbers and then the PIN came through! Installed. Runs but looses permissions frequently. ,en,  The PIN number for Verification not received so cannot verify and use this important App  Unblocked calls from unknown numbers and then the PIN came through  Installed  Runs but looses permissions frequently  ,Domain_Specific,"receiv, import, run",0.15789473684210525,Negative,0,0,1,0,0,0,0,0,0
54,2020-08-10 00:30:53,au.gov.health.covidsafe,COVIDSafe,en,Peter T,4.0,"This CovidSafe tokenisation should be integrated with businesses that need to keep customers information , a quick QR scan and verification message/ sound that the location /business is recorded. Instead of having to (mis)enter your details each time manually/handwritten or mistakenly deliberately because people don't want to leave their details everywhere",  This CovidSafe tokenisation should be integrated with businesses that need to keep customers information   a quick QR scan and verification message/ sound that the location /business is recorded. Instead of having to (mis)enter your details each time manually/handwritten or mistakenly deliberately because people don't want to leave their details everywhere ,en,  This CovidSafe tokenisation should be integrated with businesses that need to keep customers information   a quick QR scan and verification message  sound that the location  business is recorded  Instead of having to  mis enter your details each time manually handwritten or mistakenly deliberately because people don t want to leave their details everywhere ,"Domain_Specific, Privacy","locat, custom, record, enter, locat",0.15625,Negative,0,0,1,0,0,0,0,1,0
61,2020-08-09 20:41:03,au.gov.health.covidsafe,COVIDSafe,en,jeff Pethybridge,3.0,"( edited for later versions) Easy install. Read the help for why it wants but don't need Location turned on ( not sure anymore, but later versions may need GPS on. Getting mixed starus indicators from the apps different icons) . Also it explicitly states that Government and law enforcement can not use it to check social distancing or meetings.",  ( edited for later versions) Easy install. Read the help for why it wants but don't need Location turned on ( not sure anymore  but later versions may need GPS on. Getting mixed starus indicators from the apps different icons) . Also it explicitly states that Government and law enforcement can not use it to check social distancing or meetings. ,en,    edited for later versions  Easy install  Read the help for why it wants but don t need Location turned on   not sure anymore  but later versions may need GPS on  Getting mixed starus indicators from the apps different icons    Also it explicitly states that Government and law enforcement can not use it to check social distancing or meetings  ,"Domain_Specific, Privacy","locat, gps, locat",0.08108108108108109,Positive,0,0,1,0,0,0,0,1,0
63,2020-08-09 15:56:16,au.gov.health.covidsafe,COVIDSafe,en,Mark Kerr,1.0,"Doesn't get past the registration screen Downloads and installs fine but when I open it it just Freezes after the name, age and postcode screen - Continue button is never highlighted.",  Doesn't get past the registration screen Downloads and installs fine but when I open it it just Freezes after the name  age and postcode screen - Continue button is never highlighted. ,en,  Doesn t get past the registration screen Downloads and installs fine but when I open it it just Freezes after the name  age and postcode screen   Continue button is never highlighted  ,"Age, Domain_Specific","age, button",0.11764705882352941,Positive,1,0,1,0,0,0,0,0,0
64,2020-08-09 14:09:47,au.gov.health.covidsafe,COVIDSafe,en,Brad,1.0,Still will not run on my phone for more 30mins. It's almost as useless as Dan Andrews. And his experts.,  Still will not run on my phone for more 30mins. It's almost as useless as Dan Andrews. And his experts. ,en,  Still will not run on my phone for more   mins  It s almost as useless as Dan Andrews  And his experts  ,Domain_Specific,run,0.1111111111111111,Negative,0,0,1,0,0,0,0,0,0
66,2020-08-09 13:09:19,au.gov.health.covidsafe,COVIDSafe,en,Thea Wilson,1.0,"This app causes me so many problems with my Bluetooth speaker, Bluetooth phone to car connection, and Bluetooth wireless headphone to phone connection. Bluetooth signal drops out, very frustrating as one of the main uses for my phone is to listen to media, audio books, podcasts etc using this technology. It's very frustrating and I'm considering deleting the app because of these issues. People will not want to download this app with annoying problems like these that aren't fixed.",  This app causes me so many problems with my Bluetooth speaker  Bluetooth phone to car connection  and Bluetooth wireless headphone to phone connection. Bluetooth signal drops out  very frustrating as one of the main uses for my phone is to listen to media  audio books  podcasts etc using this technology. It's very frustrating and I'm considering deleting the app because of these issues. People will not want to download this app with annoying problems like these that aren't fixed. ,en,  This app causes me so many problems with my Bluetooth speaker  Bluetooth phone to car connection  and Bluetooth wireless headphone to phone connection  Bluetooth signal drops out  very frustrating as one of the main uses for my phone is to listen to media  audio books  podcasts etc using this technology  It s very frustrating and I m considering deleting the app because of these issues  People will not want to download this app with annoying problems like these that aren t fixed  ,"Domain_Specific, Emotional","frustrat, annoy, signal, speaker",0.0851063829787234,Negative,0,0,1,1,0,0,0,0,0
69,2020-08-09 12:09:11,au.gov.health.covidsafe,COVIDSafe,en,Jac Lih,3.0,Why does it need locations on now. That will eat batteries and all other apps will now have access to my location which I don't like Not happy jann,  Why does it need locations on now. That will eat batteries and all other apps will now have access to my location which I don't like Not happy jann ,en,  Why does it need locations on now  That will eat batteries and all other apps will now have access to my location which I don t like Not happy jann ,"Domain_Specific, Privacy","locat, locat",0.16666666666666666,Negative,0,0,1,0,0,0,0,1,0
70,2020-08-09 11:06:00,au.gov.health.covidsafe,COVIDSafe,en,Michelle Coleman,2.0,"I've had no issues before. After the recent update, however, it now requires me to have location turned on for my phone (previously the app needed permission to access location, but didn't need it turned on). I don't want to turn location on, so I sort of wish I hadn't updated it now, as I'm now reluctant to do everything required to make it work.",  I've had no issues before. After the recent update  however  it now requires me to have location turned on for my phone (previously the app needed permission to access location  but didn't need it turned on). I don't want to turn location on  so I sort of wish I hadn't updated it now  as I'm now reluctant to do everything required to make it work. ,en,  I ve had no issues before  After the recent update  however  it now requires me to have location turned on for my phone  previously the app needed permission to access location  but didn t need it turned on   I don t want to turn location on  so I sort of wish I hadn t updated it now  as I m now reluctant to do everything required to make it work  ,"Domain_Specific, Privacy","locat, locat",0.07142857142857142,Positive,0,0,1,0,0,0,0,1,0
71,2020-08-09 10:34:20,au.gov.health.covidsafe,COVIDSafe,en,G S,3.0,"Great idea, but my phone doesnt keep the app active claiming abnormal battery usage. I have turned off battery saving for the app but it still disables it.",  Great idea  but my phone doesnt keep the app active claiming abnormal battery usage. I have turned off battery saving for the app but it still disables it. ,en,  Great idea  but my phone doesnt keep the app active claiming abnormal battery usage  I have turned off battery saving for the app but it still disables it  ,Disability,disabl,0.058823529411764705,Positive,0,1,0,0,0,0,0,0,0
80,2020-08-09 01:43:29,au.gov.health.covidsafe,COVIDSafe,en,idwer hirmiz,5.0,Please add alerts and cases. When the events finished remove from this APP,  Please add alerts and cases. When the events finished remove from this APP ,en,  Please add alerts and cases  When the events finished remove from this APP ,Domain_Specific,remov,0.125,Positive,0,0,1,0,0,0,0,0,0
83,2020-08-09 01:37:20,au.gov.health.covidsafe,COVIDSafe,en,Dan Ham,1.0,Why all over a sudden does the app want permission for my location? I've had the app since the start and that wasn't required then,  Why all over a sudden does the app want permission for my location? I've had the app since the start and that wasn't required then ,en,  Why all over a sudden does the app want permission for my location  I ve had the app since the start and that wasn t required then ,"Domain_Specific, Privacy","locat, locat",0.18181818181818182,Positive,0,0,1,0,0,0,0,1,0
84,2020-08-09 00:40:21,au.gov.health.covidsafe,COVIDSafe,en,Carol Smith,2.0,Never receive any notifications,  Never receive any notifications ,en,  Never receive any notifications ,Domain_Specific,receiv,0.25,Neutral,0,0,1,0,0,0,0,0,0
85,2020-08-09 00:34:05,au.gov.health.covidsafe,COVIDSafe,en,Rob Puise,2.0,"Since the update yesterday, the app did not work until I opened it and allowed it to acces my location. My partner had the same issue. A notification would have been good.",  Since the update yesterday  the app did not work until I opened it and allowed it to acces my location. My partner had the same issue. A notification would have been good. ,en,  Since the update yesterday  the app did not work until I opened it and allowed it to acces my location  My partner had the same issue  A notification would have been good  ,"Domain_Specific, Privacy","locat, locat",0.14285714285714285,Positive,0,0,1,0,0,0,0,1,0
86,2020-08-08 23:26:04,au.gov.health.covidsafe,COVIDSafe,en,Jenna Bishop,1.0,New update requires location to be turned on.,  New update requires location to be turned on. ,en,  New update requires location to be turned on  ,"Domain_Specific, Privacy","locat, locat",0.4,Neutral,0,0,1,0,0,0,0,1,0
90,2020-08-08 12:31:34,au.gov.health.covidsafe,COVIDSafe,en,Owen Anderson,4.0,Please review the 15-minute threshold for logging - I'd want to know if a positive case was near me for 1 minute. It currently feels like false security for the sacrifice of battery and bluetooth audio continuity.,  Please review the 15-minute threshold for logging - I'd want to know if a positive case was near me for 1 minute. It currently feels like false security for the sacrifice of battery and bluetooth audio continuity. ,en,  Please review the    minute threshold for logging   I d want to know if a positive case was near me for   minute  It currently feels like false security for the sacrifice of battery and bluetooth audio continuity  ,Privacy,"secur, secur",0.09523809523809523,Positive,0,0,0,0,0,0,0,1,0
94,2020-08-08 09:05:03,au.gov.health.covidsafe,COVIDSafe,en,Pat Carroll,1.0,After the latest update this APP has now become a TRACKING APP. It no longer just requires Bluetooth. It now requires Location Data. The government is now tracking you so if you don't want that (which you shouldn't) then uninstall this app. It is now a risk to your privacy and your security.,  After the latest update this APP has now become a TRACKING APP. It no longer just requires Bluetooth. It now requires Location Data. The government is now tracking you so if you don't want that (which you shouldn't) then uninstall this app. It is now a risk to your privacy and your security. ,en,  After the latest update this APP has now become a TRACKING APP  It no longer just requires Bluetooth  It now requires Location Data  The government is now tracking you so if you don t want that  which you shouldn t  then uninstall this app  It is now a risk to your privacy and your security  ,"Domain_Specific, Privacy","data, locat, track, secur, privaci, secur, locat",0.35,Negative,0,0,1,0,0,0,0,1,0
95,2020-08-08 08:59:39,au.gov.health.covidsafe,COVIDSafe,en,Andrew Willey,1.0,Now after update wants location turned on to work. Go back to previous version.,  Now after update wants location turned on to work. Go back to previous version. ,en,  Now after update wants location turned on to work  Go back to previous version  ,"Domain_Specific, Privacy","locat, locat",0.2222222222222222,Neutral,0,0,1,0,0,0,0,1,0
