,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
30,29/09/2020 11:22,hu.gov.virusradar,VírusRadar,hu,Lord Nex96,1,"Az alkalmazás komoly fejlesztésekre szorul még, nagyon lassan frissül, sokszor nem jelzi a közelben lévőket."," The application still needs serious improvements, it is updated very slowly, it often does not indicate those nearby. ",hu, The application still needs serious improvements  it is updated very slowly  it often does not indicate those nearby  ,Domain_Specific,applic,0.083333333,Positive,0,,1,0,0,0,0,0,0
32,28/09/2020 17:07,hu.gov.virusradar,VírusRadar,hu,Zsolt Völgyesi,2,"Nem tudtam kivárni, hogy bebizonyosodjék az alkalmazás létjogosultsága. Az idegesítően gyakori VírusRadar aktív üzenetet próbáltam türelemmel viselni, de nem sikerült. Három nappal a telepítés után töröltem."," I couldn’t wait for the app to prove its existence. I tried to bear the annoyingly common VirusRadar active message patiently, but failed. I deleted it three days after installation. ",hu, I couldn t wait for the app to prove its existence  I tried to bear the annoyingly common VirusRadar active message patiently  but failed  I deleted it three days after installation  ,Emotional,annoy,0.058823529,Negative,0,,0,1,0,0,0,0,0
35,28/09/2020 13:26,hu.gov.virusradar,VírusRadar,hu,Tivi Hegy,5,"T. Fejlesztők!Jo kezdemènyezès ez az alkalmazás.Ha van rá lehetőség , kèszithetnènek távolságtarto appot is,mint a briteknél van.Ultra hanggal mèri a kèt szemèly közti távolságot,hogy meg legyen az előirt bizt. távolság.Ha ez hiányzik ,jelez a telefon!Kösszön az alkalmazást!"," T. Developers! This application is a good initiative. If you have the opportunity, you could create a distance app like the one in the UK. distance.If this is missing, the phone will indicate! ",hu, T  Developers  This application is a good initiative  If you have the opportunity  you could create a distance app like the one in the UK  distance If this is missing  the phone will indicate  ,"Domain_Specific, Location","uk, applic",0.125,Positive,0,,1,0,0,0,1,0,0
36,28/09/2020 13:14,hu.gov.virusradar,VírusRadar,hu,Ginko Biloba,1,"Kellenének az adataim, mi? 👎"," I need my data, huh? 👎 ",hu, I need my data  huh    ,Privacy,data,0.333333333,Neutral,0,,0,0,0,0,0,1,0
41,28/09/2020 7:20,hu.gov.virusradar,VírusRadar,hu,Tamás Simon,1,"Ó atosan a progtammal, a kormány ezt használja adatok gyűjtésére, ezzel káderezi le az embereket. Halál orbánra ęs az összes fideszes csatlósaira!!!"," Oh with my program, the government uses this to collect data, cadres people with it. Death to Orbán to all Fidesz minions !!! ",hu, Oh with my program  the government uses this to collect data  cadres people with it  Death to Orb n to all Fidesz minions     ,Privacy,data,0.076923077,Negative,0,,0,0,0,0,0,1,0
43,27/09/2020 16:00,hu.gov.virusradar,VírusRadar,hu,Attila Juhász,1,"Minek a Bluetooth hozzá? Ha közelemben van egy koronás akkor szól? Nem hinném, Bluetooth hatótávolsága pár méter, a házunkban is van egy, és nem jelzett semmit, mondjuk honnan is tudná, inkább GPS koordináták alapján lenne érdekes, és, hogy hol vannak kovidosok, így nem látom értelmét..."," Why Bluetooth? If I have a crown nearby, is it about that? I don't think Bluetooth has a range of a few meters, we also have one in our house and it didn't indicate anything, let's say how it would know, it would be more interesting based on GPS coordinates and where there are covids, so I don't see the point ... ",hu, Why Bluetooth  If I have a crown nearby  is it about that  I don t think Bluetooth has a range of a few meters  we also have one in our house and it didn t indicate anything  let s say how it would know  it would be more interesting based on GPS coordinates and where there are covids  so I don t see the point     ,"Domain_Specific, Privacy","gps, coordin",0.08,Positive,0,,1,0,0,0,0,1,0
48,27/09/2020 8:48,hu.gov.virusradar,VírusRadar,hu,István Pásztói,5,A kezdeményezésre adom az ötcsillagot. Ingyenes teszttel kellene motiválni aki ellenőrzött módon használja az appot., I give the initiative five stars. Anyone who uses the app in a controlled way should be motivated by a free test. ,hu, I give the initiative five stars  Anyone who uses the app in a controlled way should be motivated by a free test  ,Socio_economic_Status,free,0.083333333,Positive,0,,0,0,0,0,0,0,1
49,27/09/2020 8:13,hu.gov.virusradar,VírusRadar,hu,Gabriella Szabó,4,"Letöltöttem,de sokkal erősebben kommunikálni kellene,hogy több százezeren használják, mert csak akkor ér vmit"," I downloaded it, but I should communicate much more strongly that it is used by hundreds of thousands because it is only worth sg ",hu, I downloaded it  but I should communicate much more strongly that it is used by hundreds of thousands because it is only worth sg ,Domain_Specific,communic,0.090909091,Positive,0,,1,0,0,0,0,0,0
51,26/09/2020 14:19,hu.gov.virusradar,VírusRadar,hu,Akos Donat Domjan,1,"Állami szinten nagyon gyenge próbálkozas.Nem nemzetközi app, nem ismeri el a google sem riasztasra alkalmas alkalmazásnak.Es ezáltal sosem fogja jelezni, hogy találkoztam e más nemzetiségi fertőzöttel, pl osztrákkal, némettel.Most komolyan sofőrként használjam a német alkalmazast külföldön, a magyart meg itthon?Tipikus magyar megoldás."," It is a very weak attempt at the state level. It is not an international app, it does not recognize google as an alarming application either. at home? A typical Hungarian solution. ",hu, It is a very weak attempt at the state level  It is not an international app  it does not recognize google as an alarming application either  at home  A typical Hungarian solution  ,"Domain_Specific, Language","hungarian, level, applic",0.176470588,Negative,0,,1,0,0,1,0,0,0
52,26/09/2020 9:44,hu.gov.virusradar,VírusRadar,hu,Tamas Magyar,1,"Azt mondják meg nekem mi a fene ez itt balra! Eszem ágában sem volt venni valamit, csak regisztrálni akartam a VírusRadaron a mobilomra. Annyi infót kaptam már, hogy elegem van belölük, de semmi linket nem kaptam amelyikre kattintva regisztrálhatnék. Mert azt akarom! Üdv Tamás"," Tell me what the hell is this left here! I didn't even have to buy anything, I just wanted to register on the VirusRadar for my mobile. I have already received so much info that I have had enough of them, but I have not received any link that I can click to register. Because I want to! Hello Tamás ",hu, Tell me what the hell is this left here  I didn t even have to buy anything  I just wanted to register on the VirusRadar for my mobile  I have already received so much info that I have had enough of them  but I have not received any link that I can click to register  Because I want to  Hello Tam s ,"Domain_Specific, Socio_economic_Status","buy, receiv",0.083333333,Negative,0,,1,0,0,0,0,0,1
54,25/09/2020 11:00,hu.gov.virusradar,VírusRadar,hu,Dániel Jagadics,4,"""Az alkalmazás Bluetooth segítségével kommunikál a többi közelben lévő, az alkalmazást futtató felhasználóval."" és azok a mobilok amik nem rendelkeznek bluetoothal?"," ""The application uses Bluetooth to communicate with other nearby users running the application."" and mobiles that don't have bluetooth? ",hu,  The application uses Bluetooth to communicate with other nearby users running the application   and mobiles that don t have bluetooth  ,Domain_Specific,"communic, run, applic",0.3,Neutral,0,,1,0,0,0,0,0,0
55,25/09/2020 5:43,hu.gov.virusradar,VírusRadar,hu,Bence Bertalan Turóczy,4,"Az ötlet jó. Viszont a napnak egy jó részében nem releváns a működése. Leállítgatni és elindítgatni meg kényelmetlen. Egy widget gyorsgomb használata igen hasznos volna ami a bluetooth-ot ki-bekapcsolását és az alkalmazás hibernálását szabályozná. Illetve ha a térképes adatokhoz hozzáfértek mondjuk egy ""otthon pont"" mint amolyan ""fölöslegesen nem futok"" zóna lehetőséget be lehetne állítani. A lakásunk és annak 20-40 méteres körzetében mondjuk pihenne a telefon aksija. De erős kezdés! Hajrá! ;)"," The idea is good. However, for much of the day, its operation is irrelevant. Stopping and starting it is inconvenient. Using a widget hotkey would be very useful which would control bluetooth on and off and hibernate the application. Or if the map data was accessed, say a ""home point"" like a ""no need to run unnecessarily"" zone option could be set. Let's say the phone is at rest in our apartment and its 20-40 meter radius. But a strong start! Come on! ;) ",hu, The idea is good  However  for much of the day  its operation is irrelevant  Stopping and starting it is inconvenient  Using a widget hotkey would be very useful which would control bluetooth on and off and hibernate the application  Or if the map data was accessed  say a  home point  like a  no need to run unnecessarily  zone option could be set  Let s say the phone is at rest in our apartment and its       meter radius  But a strong start  Come on     ,"Domain_Specific, Privacy","data, run, applic",0.066666667,Positive,0,,1,0,0,0,0,1,0
56,25/09/2020 5:15,hu.gov.virusradar,VírusRadar,hu,Lugia Depression,1,"Hát az eredeti svájci vagy hol készült először verzió biztos fasza volt mert arra költöttek pénzt és energiát, hogy a funkcióját betöltve rendesen működjön. De EZ a verzió a magyar kormány szintjéhez mért és kivitelezett verzió; látszik hogy olcsó és gagyi, hiszen a legegyszerűbb dologra sem képes, egész egyszerűen a funkcióját ellátni képtelen. Bekapcsolom és engedélyezem a folyamatos működést, erre magától kikapcsol. Oké, akkor a tálcára letettem hogy ott fusson. Ismét kikapcsolt magát. 😑😑😑"," Well, the original Swiss or where it was first made version was a sure fuck because they spent money and energy to make it work properly while performing its function. But THIS version is a version measured and implemented at the level of the Hungarian government; it seems to be cheap and crappy, as it cannot do even the simplest thing, it is simply unable to perform its function. I turn it on and enable continuous operation, to do that it turns itself off. Okay, then I put it on the tray to run there. He turned himself off again. 😑😑😑 ",hu, Well  the original Swiss or where it was first made version was a sure fuck because they spent money and energy to make it work properly while performing its function  But THIS version is a version measured and implemented at the level of the Hungarian government  it seems to be cheap and crappy  as it cannot do even the simplest thing  it is simply unable to perform its function  I turn it on and enable continuous operation  to do that it turns itself off  Okay  then I put it on the tray to run there  He turned himself off again      ,"Domain_Specific, Language","hungarian, perform, measur, run, level",0.113636364,Negative,0,,1,0,0,1,0,0,0
59,24/09/2020 19:06,hu.gov.virusradar,VírusRadar,hu,Ádám L,4,"Használhatná a Google-Apple közös koronavírus API-t is, úgy megkapná az app a COVID-19 ENS matricát itt a playstore-ban. Talán úgy a PlayStore és az AppStore is gyakrabban feldobná, hogy TELEPÍTSD!!! Kb úgy mint a Spanyol verzió. Az ötlet jó, kár hogy kevesen használják."," You could also use the Google-Apple common coronavirus API, so the app would get the COVID-19 ENS sticker here in the playstore. Maybe the PlayStore and AppStore would toss it up more often to INSTALL !!! About the same as the Spanish version. The idea is good, a pity that few people use it. ",hu, You could also use the Google Apple common coronavirus API  so the app would get the COVID    ENS sticker here in the playstore  Maybe the PlayStore and AppStore would toss it up more often to INSTALL     About the same as the Spanish version  The idea is good  a pity that few people use it  ,"Domain_Specific, Language","spanish, sticker",0.068965517,Positive,0,,1,0,0,1,0,0,0
61,24/09/2020 17:04,hu.gov.virusradar,VírusRadar,hu,Akilleusz01,3,"Egesz jo kampány, de kevés a side mission"," All good campaign, but little side mission ",hu, All good campaign  but little side mission ,Domain_Specific,campaign,0.2,Positive,0,,1,0,0,0,0,0,0
63,24/09/2020 16:20,hu.gov.virusradar,VírusRadar,hu,P k,1,"Lehet megbízható, jószándékú,stb...DE. Az,hogy kormányzati program inkább taszít a telepitestol. Sajnálom,hogy ilyen országból élünk és ide jutottunk."," It can be reliable, well-meaning, etc ... BUT. The fact that a government program is more repulsive than the battery body. I am sorry we live in a country like this and we got here. ",hu, It can be reliable  well meaning  etc     BUT  The fact that a government program is more repulsive than the battery body  I am sorry we live in a country like this and we got here  ,"Language, Location","countri, countri",0.133333333,Positive,0,,0,0,0,1,1,0,0
68,23/09/2020 16:19,hu.gov.virusradar,VírusRadar,hu,Sárközi Attila Pál,1,"Miért kell egy applikációnak kormány propagandát terjesztenie? ""Magyarországnak működnie kell. A kormány ezért azon dolgozik, hogy az ország leállítása nélkül, egyidejűleg védje meg az emberek egészségét és a magyar gazdaságot. A védekezés második szakaszában az innovatív megoldások szélesebb eszköztárára lesz szükség a járvány terjedésének kezelhető keretek között tartásához."" Természetesen törlése került! A korm. előtt egyetlen cél lebeg, hogy a korm. holdudvar minél több pénzt lopjon el!!!"," Why does an application need to spread government propaganda? ""Hungary needs to work. The government is therefore working to protect people's health and the Hungarian economy at the same time without shutting down the country. In the second phase of defense, a wider toolbox of innovative solutions will be needed to keep the spread of the epidemic under control."" Of course it was deleted! The government. before a single target floats to the government. moon yard steal as much money as possible !!! ",hu, Why does an application need to spread government propaganda   Hungary needs to work  The government is therefore working to protect people s health and the Hungarian economy at the same time without shutting down the country  In the second phase of defense  a wider toolbox of innovative solutions will be needed to keep the spread of the epidemic under control   Of course it was deleted  The government  before a single target floats to the government  moon yard steal as much money as possible     ,"Domain_Specific, Language, Location, Privacy","countri, hungarian, countri, hungari, protect, target, applic",0.145833333,Positive,0,,1,0,0,1,1,1,0
69,23/09/2020 10:13,hu.gov.virusradar,VírusRadar,hu,Berni Zábó,3,"Fontos lenne, hogy IOS-re is lehessen telepíteni, mivel igy az esetleges felhasznalok egy nagy részének esélye sincs használni."," It would be important to be able to install it on iOS as well, as this way there is no chance for a large portion of potential users to use it. ",hu, It would be important to be able to install it on iOS as well  as this way there is no chance for a large portion of potential users to use it  ,Domain_Specific,import,0.076923077,Positive,0,,1,0,0,0,0,0,0
71,23/09/2020 9:12,hu.gov.virusradar,VírusRadar,hu,Zalán,2,"Kár, hogy nem csatlakoztunk ahhoz a 36 országhoz (köztük több szomszédunkhoz is), akik a Google-Apple által kifejlesztett API-t használják, valószínűleg nem véletlenül. Persze meg is lepett volna, ha mi nem különcködnénk a haveroknak. :P De azért ez is több a semminél. Lássuk a terjesztést."," It’s a shame we haven’t joined the 36 countries (including several of our neighbors) that use the API developed by Google-Apple, probably not by accident. Of course, I would have been surprised if we hadn’t been eccentric to our buddies. : P But it's more than anything. Let's see the distribution. ",hu, It s a shame we haven t joined the    countries  including several of our neighbors  that use the API developed by Google Apple  probably not by accident  Of course  I would have been surprised if we hadn t been eccentric to our buddies    P But it s more than anything  Let s see the distribution  ,"Language, Location","countri, countri",0.086956522,Neutral,0,,0,0,0,1,1,0,0
73,22/09/2020 18:36,hu.gov.virusradar,VírusRadar,hu,Zoltan Gyanyi,3,"Kevesen töltötték le, ezért egy hét alatt semmi jelzés. Az sem világos amúgy, hogy csak fertőzővel érintkezőt jelez, vagy bárkit, aki használja az app-ot. Az aksim viszont dupla sebességel merül..."," Few have downloaded it, so no signal in a week. Nor is it clear anyway that it only indicates contact with an infectious or anyone who uses the app. The aksim, on the other hand, dives at double speed ... ",hu, Few have downloaded it  so no signal in a week  Nor is it clear anyway that it only indicates contact with an infectious or anyone who uses the app  The aksim  on the other hand  dives at double speed     ,Domain_Specific,signal,0.058823529,Negative,0,,1,0,0,0,0,0,0
77,21/09/2020 16:59,hu.gov.virusradar,VírusRadar,hu,Tamás Hegedüs,3,"Miért csak azokat a deviceokat gyűjti amelyekre telepitve van? ""Alkalmazás az Ön kifejezett engedélyével és hozzájárulásával Blootooth-kapcsolaton kommunikál más mobilkészülékekkel, amelyekre szintén telepítésre került az Alkalmazás."" így rengeteg potencialis kontakt tűnik el a semmibe... Illetve jó lenne ha Bluetooth ki/bekapcsolas esetén nem kene újra elindítani az app-ot. Mukodhetne folyamatosan..."," Why only collect devices on which it is installed? ""The Application communicates with other mobile devices on which the Application has also been installed with a Blootooth connection with your express permission and consent."" so a lot of potential contacts disappear into nothing ... Or it would be nice if you don't have to restart the app when Bluetooth is on / off. You could work continuously ... ",hu, Why only collect devices on which it is installed   The Application communicates with other mobile devices on which the Application has also been installed with a Blootooth connection with your express permission and consent   so a lot of potential contacts disappear into nothing     Or it would be nice if you don t have to restart the app when Bluetooth is on   off  You could work continuously     ,Domain_Specific,"communic, applic",0.066666667,Positive,0,,1,0,0,0,0,0,0
78,21/09/2020 11:02,hu.gov.virusradar,VírusRadar,en,Bence Busics,4,"I'd like to suggest a feature that would be very useful and make the app more efficient. Since the app relies on location data users should be able to provide their home address and when they are at that location the app deactivates the Bluetooth search and turns it on when the phone leaves that location. Furthermore, promotion via TV, billboards, newspaper and social media should be initiated so the coverage among the population increase significantly.","   I'd like to suggest a feature that would be very useful and make the app more efficient. Since the app relies on location data users should be able to provide their home address and when they are at that location the app deactivates the Bluetooth search and turns it on when the phone leaves that location. Furthermore, promotion via TV, billboards, newspaper and social media should be initiated so the coverage among the population increase significantly.  ",en,   I d like to suggest a feature that would be very useful and make the app more efficient  Since the app relies on location data users should be able to provide their home address and when they are at that location the app deactivates the Bluetooth search and turns it on when the phone leaves that location  Furthermore  promotion via TV  billboards  newspaper and social media should be initiated so the coverage among the population increase significantly   ,"Domain_Specific, Privacy","data, locat, locat, address",0.095238095,Positive,0,,1,0,0,0,0,1,0
82,20/09/2020 16:51,hu.gov.virusradar,VírusRadar,hu,Vaszkun Anita,2,"Nagyon örültünk az ötletnek, szomorú, hogy nem működik. Családon belül sem jelzi a másik vírusradar-felhasználót. 😔"," We were very happy with the idea, sad it didn’t work. Nor does it indicate the other virus radar user within the family. 😔 ",hu, We were very happy with the idea  sad it didn t work  Nor does it indicate the other virus radar user within the family    ,Emotional,sad,0.083333333,Positive,0,,0,1,0,0,0,0,0
85,19/09/2020 12:28,hu.gov.virusradar,VírusRadar,de,Hajrá Magyarország,4,German or English menu language would be good for international guests or residents from these countries. Not everyone can speak or read Hungarian in Hungary ;-),   German or English menu language would be good for international guests or residents from these countries. Not everyone can speak or read Hungarian in Hungary ;-)  ,en,   German or English menu language would be good for international guests or residents from these countries  Not everyone can speak or read Hungarian in Hungary      ,"Language, Location","countri, german, hungarian, english, languag, countri, hungari",0.466666667,Positive,0,,0,0,0,1,1,0,0
89,18/09/2020 9:56,hu.gov.virusradar,VírusRadar,hu,Péter Kollányi,5,"Ügyes, gratulálok! Pár megjegyzés: Az adatok küldése gombot érdemes lenne átnevezni. Pl.: 'Megfertőződtem, ezért beküldöm az adataimat' . A 'Megfertőződtem' naggyal, a többi lehet kicsi. Valamit kellene, hogy adjon a program a felhasználóknak, hogy vonzóbb legyen. Statisztikák, hírek, térkép, akármi. Így most csak leginkább a kontaktkutatókat segíti, a felhasználót meg ""fenyegeti"", hogy karanténba kerülhetnek, ezért ez így sokakat elrettenthet. Ja és sokkal több helyen reklámozni!!!"," Neat, congratulations! A few notes: The Send Data button should be renamed. Eg: 'I'm infected, so I submit my data'. The 'I got infected' with a big one, the rest can be small. Something you should give the program to users to make it more attractive. Statistics, news, map, anything. So now it only helps contact researchers the most, ""threatens"" the user to be quarantined, so it can deter many. Oh and advertise in many more places !!! ",hu, Neat  congratulations  A few notes  The Send Data button should be renamed  Eg   I m infected  so I submit my data   The  I got infected  with a big one  the rest can be small  Something you should give the program to users to make it more attractive  Statistics  news  map  anything  So now it only helps contact researchers the most   threatens  the user to be quarantined  so it can deter many  Oh and advertise in many more places     ,"Domain_Specific, Privacy","data, button",0.05,Positive,0,,1,0,0,0,0,1,0
90,18/09/2020 9:10,hu.gov.virusradar,VírusRadar,hu,Ádám Pretz,5,"Vannak aggodalmaim a szoftver működésével kapcsolatban, de nem fért ide 500 karakterben. Itt olvasható: justpaste.it/7bkgg"," I have concerns about how the software works, but it didn’t fit here in 500 characters. Read here: justpaste.it/7bkgg ",hu, I have concerns about how the software works  but it didn t fit here in     characters  Read here  justpaste it  bkgg ,Emotional,concern,0.125,Positive,0,,0,1,0,0,0,0,0
94,18/09/2020 6:41,hu.gov.virusradar,VírusRadar,hu,Geissler Balázs,1,A nyomkövetést a Google profibban csinálja..., Tracking in Google Pro ... ,hu, Tracking in Google Pro     ,Privacy,track,0.333333333,Neutral,0,,0,0,0,0,0,1,0
96,18/09/2020 5:15,hu.gov.virusradar,VírusRadar,hu,Krisics Martin,4,Lehetne még fejleszteni mongyuk rakhatnának bele térképet hamár használja a helymeghatározást meg jobban kéne reklámozni, Could be further developed mongyuk could put into a map as soon as you use the location you should better advertise ,hu, Could be further developed mongyuk could put into a map as soon as you use the location you should better advertise ,"Domain_Specific, Privacy","locat, locat",0.181818182,Positive,0,,1,0,0,0,0,1,0
